DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_DEPS,0,2014-03-31,INR,-2329000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_DPLS,0,2014-03-31,INR,-7216000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_LAAFP,0,2014-03-31,INR,133970000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_OTH,0,2014-03-31,INR,98548000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_TLS,0,2014-03-31,INR,274774000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_TLS_BNK,0,2014-03-31,INR,274774000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_TLS_OTH,0,2014-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NON_CURR_LIB,0,2014-03-31,INR,537362000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_OTH_LTA,0,2014-03-31,INR,-3985000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_OTH_LTA_OTH,0,2014-03-31,INR,-170142000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_PRM_ON_SHR,0,2014-03-31,INR,302020000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_SHR_APP_MON_PEN_ALT,0,2014-03-31,INR,-70617000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_SHR_CAP_PRM,0,2014-03-31,INR,302020000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,EXT_SRC,0,2014-03-31,INR,1300980000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,INT_SRC,0,2014-03-31,INR,813681000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV,0,2014-03-31,INR,241376000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV_DEP,0,2014-03-31,INR,161401000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV_OCP,0,2014-03-31,INR,63362000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV_ONCP,0,2014-03-31,INR,16612000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PU_CAP,0,2014-03-31,INR,315953000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_RES_CAP_RES,0,2014-03-31,INR,96417000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_RES_OTH,0,2014-03-31,INR,156025000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_RES_SIN_FDS,0,2014-03-31,INR,3910000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_RES_SRPLS,0,2014-03-31,INR,256353000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,STBR_LROD_BNK,0,2014-03-31,INR,90643000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2014,2013,TTL_INT_EXT_SRC,0,2014-03-31,INR,2114661000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ESL_NCL_LTB_LTM_OF_FLO,0,2014-03-31,INR,-652000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_OCL,0,2014-03-31,INR,313236000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_OCL_OTH,0,2014-03-31,INR,313236000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR,0,2014-03-31,INR,390810000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR_DEP,0,2014-03-31,INR,21688000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR_LROD,0,2014-03-31,INR,193020000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR_LROD_OTH,0,2014-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR_OLA,0,2014-03-31,INR,144378000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STRB_LAFRP,0,2014-03-31,INR,31724000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_TRD_PAYS,0,2014-03-31,INR,237025000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CURR_LIB,0,2014-03-31,INR,941071000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_MON_AGST_SHR_WAR,0,2014-03-31,INR,-306000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LNG_BRW,0,2014-03-31,INR,575105000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_BND,0,2014-03-31,INR,109619000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_DEPS,0,2014-03-31,INR,-9693000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_DPLS,0,2014-03-31,INR,12496000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_LAAFP,0,2014-03-31,INR,112943000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_OTH,0,2014-03-31,INR,53250000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_TLS,0,2014-03-31,INR,297143000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_TLS_BNK,0,2014-03-31,INR,297143000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_TLS_OTH,0,2014-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NON_CURR_LIB,0,2014-03-31,INR,618818000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_OTH_LTA,0,2014-03-31,INR,43713000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_OTH_LTA_OTH,0,2014-03-31,INR,-193312000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_PRM_ON_SHR,0,2014-03-31,INR,199076000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_SHR_APP_MON_PEN_ALT,0,2014-03-31,INR,-36666000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_SHR_CAP_PRM,0,2014-03-31,INR,199076000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,EXT_SRC,0,2014-03-31,INR,1721994000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,INT_SRC,0,2014-03-31,INR,678610000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV,0,2014-03-31,INR,127541000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV_DEP,0,2014-03-31,INR,111135000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV_OCP,0,2014-03-31,INR,503000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV_ONCP,0,2014-03-31,INR,15903000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PU_CAP,0,2014-03-31,INR,250027000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_RES_CAP_RES,0,2014-03-31,INR,63509000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_RES_OTH,0,2014-03-31,INR,249734000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_RES_SIN_FDS,0,2014-03-31,INR,-12200000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_RES_SRPLS,0,2014-03-31,INR,301042000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,STBR_LROD_BNK,0,2014-03-31,INR,193020000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2014,2013,TTL_INT_EXT_SRC,0,2014-03-31,INR,2400604000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ESL_NCL_LTB_LTM_OF_FLO,0,2015-03-31,INR,-684000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_OCL,0,2015-03-31,INR,299897000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_OCL_OTH,0,2015-03-31,INR,299897000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR,0,2015-03-31,INR,190925000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR_DEP,0,2015-03-31,INR,-1789000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR_LROD,0,2015-03-31,INR,115236000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR_LROD_OTH,0,2015-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR_OLA,0,2015-03-31,INR,56811000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STRB_LAFRP,0,2015-03-31,INR,20666000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_TRD_PAYS,0,2015-03-31,INR,272605000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CURR_LIB,0,2015-03-31,INR,763426000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_MON_AGST_SHR_WAR,0,2015-03-31,INR,-963000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LNG_BRW,0,2015-03-31,INR,459961000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_BND,0,2015-03-31,INR,98149000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_DEPS,0,2015-03-31,INR,3793000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_DPLS,0,2015-03-31,INR,-792000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_LAAFP,0,2015-03-31,INR,59555000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_OTH,0,2015-03-31,INR,110541000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_TLS,0,2015-03-31,INR,189399000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_TLS_BNK,0,2015-03-31,INR,189399000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_TLS_OTH,0,2015-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NON_CURR_LIB,0,2015-03-31,INR,589978000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_OTH_LTA,0,2015-03-31,INR,130016000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_OTH_LTA_OTH,0,2015-03-31,INR,-142589000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_PRM_ON_SHR,0,2015-03-31,INR,237585000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_SHR_APP_MON_PEN_ALT,0,2015-03-31,INR,-42046000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_SHR_CAP_PRM,0,2015-03-31,INR,260689000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,EXT_SRC,0,2015-03-31,INR,1571083000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,INT_SRC,0,2015-03-31,INR,657141000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_PRV,0,2015-03-31,INR,292564000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_PRV_DEP,0,2015-03-31,INR,252822000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_PRV_OCP,0,2015-03-31,INR,24059000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_PRV_ONCP,0,2015-03-31,INR,15684000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_PU_CAP,0,2015-03-31,INR,166978000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_RES_CAP_RES,0,2015-03-31,INR,-19077000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_RES_OTH,0,2015-03-31,INR,214914000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_RES_SIN_FDS,0,2015-03-31,INR,1762000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,IS_RES_SRPLS,0,2015-03-31,INR,197599000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,STBR_LROD_BNK,0,2015-03-31,INR,115236000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2015,2014,TTL_INT_EXT_SRC,0,2015-03-31,INR,2228224000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ESL_NCL_LTB_LTM_OF_FLO,0,2015-03-31,INR,-189000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_OCL,0,2015-03-31,INR,46220000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_OCL_OTH,0,2015-03-31,INR,46220000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_STBR,0,2015-03-31,INR,384183000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_STBR_DEP,0,2015-03-31,INR,-38488000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_STBR_LROD,0,2015-03-31,INR,-158195000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_STBR_LROD_OTH,0,2015-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_STBR_OLA,0,2015-03-31,INR,779406000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_STRB_LAFRP,0,2015-03-31,INR,-198538000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CL_TRD_PAYS,0,2015-03-31,INR,206264000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_CURR_LIB,0,2015-03-31,INR,636667000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_MON_AGST_SHR_WAR,0,2015-03-31,INR,-6611000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LNG_BRW,0,2015-03-31,INR,522248000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_BND,0,2015-03-31,INR,26911000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_DEPS,0,2015-03-31,INR,-4921000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_DPLS,0,2015-03-31,INR,-2272000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_LAAFP,0,2015-03-31,INR,93754000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_OTH,0,2015-03-31,INR,202714000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_TLS,0,2015-03-31,INR,206251000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_TLS_BNK,0,2015-03-31,INR,206251000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NCL_LTB_TLS_OTH,0,2015-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_NON_CURR_LIB,0,2015-03-31,INR,430325000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_OTH_LTA,0,2015-03-31,INR,-91923000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_OTH_LTA_OTH,0,2015-03-31,INR,-298187000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_PRM_ON_SHR,0,2015-03-31,INR,376259000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_SHR_APP_MON_PEN_ALT,0,2015-03-31,INR,-85409000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,ES_SHR_CAP_PRM,0,2015-03-31,INR,376259000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,EXT_SRC,0,2015-03-31,INR,1351231000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,INT_SRC,0,2015-03-31,INR,499857000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_PRV,0,2015-03-31,INR,272402000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_PRV_DEP,0,2015-03-31,INR,217741000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_PRV_OCP,0,2015-03-31,INR,37403000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_PRV_ONCP,0,2015-03-31,INR,17258000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_PU_CAP,0,2015-03-31,INR,238236000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_RES_CAP_RES,0,2015-03-31,INR,26638000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_RES_OTH,0,2015-03-31,INR,-38715000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_RES_SIN_FDS,0,2015-03-31,INR,1295000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,IS_RES_SRPLS,0,2015-03-31,INR,-10781000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,STBR_LROD_BNK,0,2015-03-31,INR,-158195000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,PREV_YR,2015,2014,TTL_INT_EXT_SRC,0,2015-03-31,INR,1851089000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ESL_NCL_LTB_LTM_OF_FLO,0,2016-03-31,INR,4291000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_OCL,0,2016-03-31,INR,311336000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_OCL_OTH,0,2016-03-31,INR,311336000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_STBR,0,2016-03-31,INR,265992000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_STBR_DEP,0,2016-03-31,INR,-16102000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_STBR_LROD,0,2016-03-31,INR,83134000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_STBR_LROD_OTH,0,2016-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_STBR_OLA,0,2016-03-31,INR,23533000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_STRB_LAFRP,0,2016-03-31,INR,175427000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CL_TRD_PAYS,0,2016-03-31,INR,174933000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_CURR_LIB,0,2016-03-31,INR,752260000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_DEF_TAX_LIB,0,2016-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_MON_AGST_SHR_WAR,0,2016-03-31,INR,470000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LNG_BRW,0,2016-03-31,INR,556426000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_BND,0,2016-03-31,INR,134284000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_DEPS,0,2016-03-31,INR,11456000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_DPLS,0,2016-03-31,INR,-2938000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_LAAFP,0,2016-03-31,INR,53769000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_OTH,0,2016-03-31,INR,180452000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_TLS,0,2016-03-31,INR,175113000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_TLS_BNK,0,2016-03-31,INR,175113000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NCL_LTB_TLS_OTH,0,2016-03-31,INR,0.0
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_NON_CURR_LIB,0,2016-03-31,INR,587784000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_OTH_LTA,0,2016-03-31,INR,31358000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_OTH_LTA_OTH,0,2016-03-31,INR,-143575000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_PRM_ON_SHR,0,2016-03-31,INR,393349000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_SHR_APP_MON_PEN_ALT,0,2016-03-31,INR,-37431000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,ES_SHR_CAP_PRM,0,2016-03-31,INR,393349000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,EXT_SRC,0,2016-03-31,INR,1696432000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,INT_SRC,0,2016-03-31,INR,1762101000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_PRV,0,2016-03-31,INR,1364455000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_PRV_DEP,0,2016-03-31,INR,1299235000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_PRV_OCP,0,2016-03-31,INR,49130000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_PRV_ONCP,0,2016-03-31,INR,16090000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_PU_CAP,0,2016-03-31,INR,243031000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_RES_CAP_RES,0,2016-03-31,INR,-9275000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_RES_OTH,0,2016-03-31,INR,168523000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_RES_SIN_FDS,0,2016-03-31,INR,-4633000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,IS_RES_SRPLS,0,2016-03-31,INR,154615000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,STBR_LROD_BNK,0,2016-03-31,INR,83134000000
RBI:SRC_FND_PVT_RN(1.0),N_A,AFY,CURR_YR,2016,2015,TTL_INT_EXT_SRC,0,2016-03-31,INR,3458533000000
