DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_DUE_OTH_CUR_LIAB,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,535354000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_DUE_OTH_CUR_LIAB,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,372858000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_DUE_OTH_CUR_LIAB,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,454089000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_INT_LOAN,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,3379000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_INT_LOAN,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1724000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_INT_LOAN,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,1704000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_LIB_TO_COMP,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,271000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_LIB_TO_COMP,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,4705000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_LIB_TO_COMP,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,4023000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_OTH,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,136701000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_OTH,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,73572000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_OTH,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,79860000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_SUN_CRED,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,297510000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_SUN_CRED,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,229811000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_SUN_CRED,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,280913000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TTL,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,2059519000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TTL,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1531061000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TTL,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,1811552000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_NON_CURR_LIA,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,424513000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_NON_CURR_LIA,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,312633000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_NON_CURR_LIA,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,358255000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SAMPA,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,10725000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SAMPA,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,13683000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SAMPA,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,8554000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_MNY_RCV_SHARE_WRRNT,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,55000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_MNY_RCV_SHARE_WRRNT,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,145000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_MNY_RCV_SHARE_WRRNT,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,12000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RES_SRPLS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,521588000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RES_SRPLS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,373935000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RES_SRPLS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,444452000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CAP_RSV,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,252047000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CAP_RSV,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,176724000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CAP_RSV,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,216161000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CR_SPR,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,207171000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CR_SPR,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,143543000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CR_SPR,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,187387000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CR_SPR_OTH,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,44876000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CR_SPR_OTH,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,33181000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_CR_SPR_OTH,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,28774000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_DRS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,383000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_DRS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,150000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_DRS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,180000000
