DATAFLOW,AUDST,FREQ,PFT_LOSS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_EXT_IT,CURR_YR,2013,2012,0,2013-03-31,INR,27600000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_EXT_IT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,8200000.0
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_EXT_IT,PREV_YR,2013,2012,0,2013-03-31,INR,-17500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,CURR_YR,2013,2012,0,2013-03-31,INR,309900000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,1369300000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,PREV_YR,2013,2012,0,2013-03-31,INR,544200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,CURR_YR,2013,2012,0,2013-03-31,INR,571400000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,747000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,PREV_YR,2013,2012,0,2013-03-31,INR,596100000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OPR_EXP,CURR_YR,2013,2012,0,2013-03-31,INR,187581700000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OPR_EXP,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,128948200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OPR_EXP,PREV_YR,2013,2012,0,2013-03-31,INR,158010200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OTH_EXP,CURR_YR,2013,2012,0,2013-03-31,INR,21325100000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OTH_EXP,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,14811500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OTH_EXP,PREV_YR,2013,2012,0,2013-03-31,INR,19023500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OTH_PRO,CURR_YR,2013,2012,0,2013-03-31,INR,297200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_OTH_PRO,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,252800000
