DATAFLOW,AUDST,CLS_OF_CRPS,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1996,1995,0,1996-03-31,RUP_QNTL,800.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1996,1995,0,1996-03-31,RUP_QNTL,1350.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1996,1995,0,1996-03-31,RUP_QNTL,490.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1996,1995,0,1996-03-31,RUP_QNTL,900.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1996,1995,0,1996-03-31,RUP_QNTL,860.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1996,1995,0,1996-03-31,RUP_QNTL,800.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1996,1995,0,1996-03-31,RUP_QNTL,600.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1996,1995,0,1996-03-31,RUP_QNTL,680.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1996,1995,0,1996-03-31,RUP_QNTL,950.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1996,1995,0,1996-03-31,RUP_QNTL,42.5
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1997,1996,0,1997-03-31,RUP_QNTL,4425.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1997,1996,0,1997-03-31,RUP_QNTL,380.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1997,1996,0,1997-03-31,RUP_QNTL,475.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1997,1996,0,1997-03-31,RUP_QNTL,310.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1997,1996,0,1997-03-31,RUP_QNTL,840.0
