DATAFLOW,AUDST,BASE_PER,CENTER_RN,FREQ,REPYEAREND,REPYEARSTART,STATE_CODE,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,THANE,M,2024,2023,MAH,2023-06-30,IX,127.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,TIRUNELVELI,M,2024,2023,TN,2023-06-30,IX,145.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,TRIPURA,M,2024,2023,TRI,2023-06-30,IX,134.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,UDHAM_SINGH_NAGAR,M,2024,2023,UK,2023-06-30,IX,146.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VADODARA,M,2024,2023,GUJ,2023-06-30,IX,131.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VARANASI,M,2024,2023,UP,2023-06-30,IX,135.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VIRUDHU_NAGAR,M,2024,2023,TN,2023-06-30,IX,138.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VISHAKHAPATNAM,M,2024,2023,ANP,2023-06-30,IX,150.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,WARANGAL,M,2024,2023,TEL,2023-06-30,IX,141.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,YAMUNANAGAR,M,2024,2023,HAR,2023-06-30,IX,139.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AGRA,M,2024,2023,UP,2023-07-31,IX,147.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AHMEDABAD,M,2024,2023,GUJ,2023-07-31,IX,137.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ALWAR,M,2024,2023,RAJA,2023-07-31,IX,131.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AL_INDIA,M,2024,2023,N_A,2023-07-31,IX,139.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AMRITSAR,M,2024,2023,PUN,2023-07-31,IX,134.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ANGUL_TALCHAR,M,2024,2023,ORI,2023-07-31,IX,153.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BELGAUM,M,2024,2023,KAR,2023-07-31,IX,144.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BENGALURU,M,2024,2023,KAR,2023-07-31,IX,133.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHAVNAGAR,M,2024,2023,GUJ,2023-07-31,IX,135.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHILAI,M,2024,2023,CHHT,2023-07-31,IX,130.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHILWARA,M,2024,2023,RAJA,2023-07-31,IX,136.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHOPAL,M,2024,2023,MP,2023-07-31,IX,135.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BISWANATH_CHARIALI,M,2024,2023,ASM,2023-07-31,IX,144.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BOKARO,M,2024,2023,JHK,2023-07-31,IX,134.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHANDIGARH,M,2024,2023,CHD,2023-07-31,IX,147.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHENNAI,M,2024,2023,TN,2023-07-31,IX,139.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHHINDWARA,M,2024,2023,MP,2023-07-31,IX,137.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHIKMAGALUR,M,2024,2023,KAR,2023-07-31,IX,130.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,COIMBATORE,M,2024,2023,TN,2023-07-31,IX,138.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,COONOOR,M,2024,2023,TN,2023-07-31,IX,141.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CUTTACK,M,2024,2023,ORI,2023-07-31,IX,147.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DADRA_AND_NAGAR_HAVELI,M,2024,2023,DNHA,2023-07-31,IX,126.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DARJEELING,M,2024,2023,WB,2023-07-31,IX,127.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DAVANAGERE,M,2024,2023,KAR,2023-07-31,IX,146.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DELHI,M,2024,2023,DEL,2023-07-31,IX,133.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DHANBAD_JHARIA,M,2024,2023,JHK,2023-07-31,IX,144.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DM_TINSUKIA,M,2024,2023,ASM,2023-07-31,IX,155.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DURGAPUR,M,2024,2023,WB,2023-07-31,IX,142.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ERNAKULAM_ALWAYE,M,2024,2023,KER,2023-07-31,IX,141.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,FARIDABAD,M,2024,2023,HAR,2023-07-31,IX,143.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GHAZIABAD_GB_NAGAR,M,2024,2023,UP,2023-07-31,IX,142.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GOA,M,2024,2023,GOA,2023-07-31,IX,131.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GUNTUR,M,2024,2023,ANP,2023-07-31,IX,147.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GURUGRAM,M,2024,2023,HAR,2023-07-31,IX,146.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GUWAHATI,M,2024,2023,ASM,2023-07-31,IX,149.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HALDIA,M,2024,2023,WB,2023-07-31,IX,127.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HIMACHAL_PRADESH,M,2024,2023,HP,2023-07-31,IX,136.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HOWRAH,M,2024,2023,WB,2023-07-31,IX,142.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HUBLI_DHARWAD,M,2024,2023,KAR,2023-07-31,IX,135.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HYDERABAD,M,2024,2023,TEL,2023-07-31,IX,138.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,IDUKKI,M,2024,2023,KER,2023-07-31,IX,142.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,INDORE,M,2024,2023,MP,2023-07-31,IX,130.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JABALPUR,M,2024,2023,MP,2023-07-31,IX,143.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JAIPUR,M,2024,2023,RAJA,2023-07-31,IX,130.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JALANDHAR,M,2024,2023,PUN,2023-07-31,IX,145.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JALPAIGURI,M,2024,2023,WB,2023-07-31,IX,136.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JAMMU_AND_KASHMIR,M,2024,2023,JNK,2023-07-31,IX,141.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JAMSHEDPUR,M,2024,2023,JHK,2023-07-31,IX,151.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KANPUR,M,2024,2023,UP,2023-07-31,IX,141.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KEONJHAR,M,2024,2023,ORI,2023-07-31,IX,145.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KOLKATA,M,2024,2023,WB,2023-07-31,IX,141.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KOLLAM,M,2024,2023,KER,2023-07-31,IX,134.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KORBA,M,2024,2023,CHHT,2023-07-31,IX,145.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,LABAC_SILCHAR,M,2024,2023,ASM,2023-07-31,IX,140.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,LUCKNOW,M,2024,2023,UP,2023-07-31,IX,148.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,LUDHIANA,M,2024,2023,PUN,2023-07-31,IX,148.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MADURAI,M,2024,2023,TN,2023-07-31,IX,144.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MANCHERIYAL,M,2024,2023,TEL,2023-07-31,IX,151.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MERCARA_KODAGU,M,2024,2023,KAR,2023-07-31,IX,136.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MUMBAI,M,2024,2023,MAH,2023-07-31,IX,131.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MUNGER_JAMALPUR,M,2024,2023,BIH,2023-07-31,IX,138.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MYSORE,M,2024,2023,KAR,2023-07-31,IX,138.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NAGPUR,M,2024,2023,MAH,2023-07-31,IX,140.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NASIK,M,2024,2023,MAH,2023-07-31,IX,131.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NELLORE,M,2024,2023,ANP,2023-07-31,IX,138.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NUMALIGARH_GOLAGHAT,M,2024,2023,ASM,2023-07-31,IX,145.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,PATNA,M,2024,2023,BIH,2023-07-31,IX,138.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,PUDUCHERRY,M,2024,2023,PY,2023-07-31,IX,155.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,PUNE,M,2024,2023,MAH,2023-07-31,IX,127.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RAIPUR,M,2024,2023,CHHT,2023-07-31,IX,141.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RAJKOT,M,2024,2023,GUJ,2023-07-31,IX,139.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RAMGARH,M,2024,2023,JHK,2023-07-31,IX,139.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RANIGANJ,M,2024,2023,WB,2023-07-31,IX,143.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SALEM,M,2024,2023,TN,2023-07-31,IX,142.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SANGRUR,M,2024,2023,PUN,2023-07-31,IX,139.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SHILLONG,M,2024,2023,MEG,2023-07-31,IX,148.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SIBSAGAR,M,2024,2023,ASM,2023-07-31,IX,147.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SOLAPUR,M,2024,2023,MAH,2023-07-31,IX,143.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SURAT,M,2024,2023,GUJ,2023-07-31,IX,132.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,THANE,M,2024,2023,MAH,2023-07-31,IX,129.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,TIRUNELVELI,M,2024,2023,TN,2023-07-31,IX,147.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,TRIPURA,M,2024,2023,TRI,2023-07-31,IX,140.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,UDHAM_SINGH_NAGAR,M,2024,2023,UK,2023-07-31,IX,153.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VADODARA,M,2024,2023,GUJ,2023-07-31,IX,134.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VARANASI,M,2024,2023,UP,2023-07-31,IX,139.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VIRUDHU_NAGAR,M,2024,2023,TN,2023-07-31,IX,141.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VISHAKHAPATNAM,M,2024,2023,ANP,2023-07-31,IX,153.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,WARANGAL,M,2024,2023,TEL,2023-07-31,IX,145.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,YAMUNANAGAR,M,2024,2023,HAR,2023-07-31,IX,144.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AGRA,M,2024,2023,UP,2023-08-30,IX,144.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AHMEDABAD,M,2024,2023,GUJ,2023-08-30,IX,135.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ALWAR,M,2024,2023,RAJA,2023-08-30,IX,130.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AL_INDIA,M,2024,2023,N_A,2023-08-30,IX,0.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AMRITSAR,M,2024,2023,PUN,2023-08-30,IX,135.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ANGUL_TALCHAR,M,2024,2023,ORI,2023-08-30,IX,150.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BELGAUM,M,2024,2023,KAR,2023-08-30,IX,143.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BENGALURU,M,2024,2023,KAR,2023-08-30,IX,133.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHAVNAGAR,M,2024,2023,GUJ,2023-08-30,IX,135.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHILAI,M,2024,2023,CHHT,2023-08-30,IX,129.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHILWARA,M,2024,2023,RAJA,2023-08-30,IX,132.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHOPAL,M,2024,2023,MP,2023-08-30,IX,136.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BISWANATH_CHARIALI,M,2024,2023,ASM,2023-08-30,IX,144.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BOKARO,M,2024,2023,JHK,2023-08-30,IX,134.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHANDIGARH,M,2024,2023,CHD,2023-08-30,IX,148.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHENNAI,M,2024,2023,TN,2023-08-30,IX,139.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHHINDWARA,M,2024,2023,MP,2023-08-30,IX,137.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHIKMAGALUR,M,2024,2023,KAR,2023-08-30,IX,130.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,COIMBATORE,M,2024,2023,TN,2023-08-30,IX,139.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,COONOOR,M,2024,2023,TN,2023-08-30,IX,138.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CUTTACK,M,2024,2023,ORI,2023-08-30,IX,151.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DADRA_AND_NAGAR_HAVELI,M,2024,2023,DNHA,2023-08-30,IX,130.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DARJEELING,M,2024,2023,WB,2023-08-30,IX,128.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DAVANAGERE,M,2024,2023,KAR,2023-08-30,IX,146.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DELHI,M,2024,2023,DEL,2023-08-30,IX,133.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DHANBAD_JHARIA,M,2024,2023,JHK,2023-08-30,IX,145.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DM_TINSUKIA,M,2024,2023,ASM,2023-08-30,IX,153.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,DURGAPUR,M,2024,2023,WB,2023-08-30,IX,140.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ERNAKULAM_ALWAYE,M,2024,2023,KER,2023-08-30,IX,139.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,FARIDABAD,M,2024,2023,HAR,2023-08-30,IX,140.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GHAZIABAD_GB_NAGAR,M,2024,2023,UP,2023-08-30,IX,140.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GOA,M,2024,2023,GOA,2023-08-30,IX,131.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GUNTUR,M,2024,2023,ANP,2023-08-30,IX,147.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GURUGRAM,M,2024,2023,HAR,2023-08-30,IX,144.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,GUWAHATI,M,2024,2023,ASM,2023-08-30,IX,152.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HALDIA,M,2024,2023,WB,2023-08-30,IX,126.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HIMACHAL_PRADESH,M,2024,2023,HP,2023-08-30,IX,136.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HOWRAH,M,2024,2023,WB,2023-08-30,IX,141.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HUBLI_DHARWAD,M,2024,2023,KAR,2023-08-30,IX,136.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,HYDERABAD,M,2024,2023,TEL,2023-08-30,IX,137.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,IDUKKI,M,2024,2023,KER,2023-08-30,IX,142.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,INDORE,M,2024,2023,MP,2023-08-30,IX,132.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JABALPUR,M,2024,2023,MP,2023-08-30,IX,143.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JAIPUR,M,2024,2023,RAJA,2023-08-30,IX,125.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JALANDHAR,M,2024,2023,PUN,2023-08-30,IX,149.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JALPAIGURI,M,2024,2023,WB,2023-08-30,IX,138.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JAMMU_AND_KASHMIR,M,2024,2023,JNK,2023-08-30,IX,142.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,JAMSHEDPUR,M,2024,2023,JHK,2023-08-30,IX,154.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KANPUR,M,2024,2023,UP,2023-08-30,IX,142.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KEONJHAR,M,2024,2023,ORI,2023-08-30,IX,145.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KOLKATA,M,2024,2023,WB,2023-08-30,IX,140.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KOLLAM,M,2024,2023,KER,2023-08-30,IX,138.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,KORBA,M,2024,2023,CHHT,2023-08-30,IX,145.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,LABAC_SILCHAR,M,2024,2023,ASM,2023-08-30,IX,142.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,LUCKNOW,M,2024,2023,UP,2023-08-30,IX,147.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,LUDHIANA,M,2024,2023,PUN,2023-08-30,IX,145.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MADURAI,M,2024,2023,TN,2023-08-30,IX,142.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MANCHERIYAL,M,2024,2023,TEL,2023-08-30,IX,150.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MERCARA_KODAGU,M,2024,2023,KAR,2023-08-30,IX,135.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MUMBAI,M,2024,2023,MAH,2023-08-30,IX,130.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MUNGER_JAMALPUR,M,2024,2023,BIH,2023-08-30,IX,139.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,MYSORE,M,2024,2023,KAR,2023-08-30,IX,137.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NAGPUR,M,2024,2023,MAH,2023-08-30,IX,138.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NASIK,M,2024,2023,MAH,2023-08-30,IX,131.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NELLORE,M,2024,2023,ANP,2023-08-30,IX,137.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,NUMALIGARH_GOLAGHAT,M,2024,2023,ASM,2023-08-30,IX,147.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,PATNA,M,2024,2023,BIH,2023-08-30,IX,138.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,PUDUCHERRY,M,2024,2023,PY,2023-08-30,IX,155.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,PUNE,M,2024,2023,MAH,2023-08-30,IX,127.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RAIPUR,M,2024,2023,CHHT,2023-08-30,IX,139.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RAJKOT,M,2024,2023,GUJ,2023-08-30,IX,137.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RAMGARH,M,2024,2023,JHK,2023-08-30,IX,139.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,RANIGANJ,M,2024,2023,WB,2023-08-30,IX,142.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SALEM,M,2024,2023,TN,2023-08-30,IX,138.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SANGRUR,M,2024,2023,PUN,2023-08-30,IX,137.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SHILLONG,M,2024,2023,MEG,2023-08-30,IX,148.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SIBSAGAR,M,2024,2023,ASM,2023-08-30,IX,149.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SOLAPUR,M,2024,2023,MAH,2023-08-30,IX,144.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,SURAT,M,2024,2023,GUJ,2023-08-30,IX,131.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,THANE,M,2024,2023,MAH,2023-08-30,IX,128.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,TIRUNELVELI,M,2024,2023,TN,2023-08-30,IX,147.9
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,TRIPURA,M,2024,2023,TRI,2023-08-30,IX,141.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,UDHAM_SINGH_NAGAR,M,2024,2023,UK,2023-08-30,IX,151.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VADODARA,M,2024,2023,GUJ,2023-08-30,IX,133.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VARANASI,M,2024,2023,UP,2023-08-30,IX,139.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VIRUDHU_NAGAR,M,2024,2023,TN,2023-08-30,IX,140.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,VISHAKHAPATNAM,M,2024,2023,ANP,2023-08-30,IX,153.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,WARANGAL,M,2024,2023,TEL,2023-08-30,IX,146.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,YAMUNANAGAR,M,2024,2023,HAR,2023-08-30,IX,144.3
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AGRA,M,2024,2023,UP,2023-09-30,IX,142.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AHMEDABAD,M,2024,2023,GUJ,2023-09-30,IX,134.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ALWAR,M,2024,2023,RAJA,2023-09-30,IX,126.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AL_INDIA,M,2024,2023,N_A,2023-09-30,IX,139.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,AMRITSAR,M,2024,2023,PUN,2023-09-30,IX,135.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,ANGUL_TALCHAR,M,2024,2023,ORI,2023-09-30,IX,149.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BELGAUM,M,2024,2023,KAR,2023-09-30,IX,139.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BENGALURU,M,2024,2023,KAR,2023-09-30,IX,131.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHAVNAGAR,M,2024,2023,GUJ,2023-09-30,IX,132.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHILAI,M,2024,2023,CHHT,2023-09-30,IX,127.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHILWARA,M,2024,2023,RAJA,2023-09-30,IX,130.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BHOPAL,M,2024,2023,MP,2023-09-30,IX,135.1
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BISWANATH_CHARIALI,M,2024,2023,ASM,2023-09-30,IX,144.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,BOKARO,M,2024,2023,JHK,2023-09-30,IX,132.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHANDIGARH,M,2024,2023,CHD,2023-09-30,IX,145.7
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHENNAI,M,2024,2023,TN,2023-09-30,IX,137.4
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHHINDWARA,M,2024,2023,MP,2023-09-30,IX,136.5
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CHIKMAGALUR,M,2024,2023,KAR,2023-09-30,IX,131.8
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,COIMBATORE,M,2024,2023,TN,2023-09-30,IX,138.6
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,COONOOR,M,2024,2023,TN,2023-09-30,IX,137.2
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2016,CUTTACK,M,2024,2023,ORI,2023-09-30,IX,151.5
