DATAFLOW,AUDST,BASE_PER,FREQ,REPYEAREND,REPYEARSTART,STATE_CODE,TYPE_LABOU_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,RL,2016-05-31,IX,953.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,AL,2016-05-31,IX,702.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,RL,2016-05-31,IX,743.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,AL,2016-05-31,IX,808.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,RL,2016-05-31,IX,802.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,AL,2016-05-31,IX,980.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,RL,2016-05-31,IX,979.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,AL,2016-05-31,IX,905.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,RL,2016-05-31,IX,926.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,AL,2016-05-31,IX,928.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,RL,2016-05-31,IX,922.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,AL,2016-05-31,IX,811.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,RL,2016-05-31,IX,814.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,AL,2016-05-31,IX,838.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,RL,2016-05-31,IX,840.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,AL,2016-05-31,IX,779.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,RL,2016-05-31,IX,801.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,AL,2016-05-31,IX,749.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,RL,2016-05-31,IX,750.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,AL,2016-05-31,IX,903.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,RL,2016-05-31,IX,903.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,AL,2016-05-31,IX,938.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,RL,2016-05-31,IX,923.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,AL,2016-05-31,IX,921.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,RL,2016-05-31,IX,912.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,AL,2016-05-31,IX,782.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,RL,2016-05-31,IX,779.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,AL,2016-05-31,IX,842.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,RL,2016-05-31,IX,837.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,AL,2016-05-31,IX,750.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,RL,2016-05-31,IX,765.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,AL,2016-06-30,IX,869.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,RL,2016-06-30,IX,874.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,AL,2016-06-30,IX,961.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,RL,2016-06-30,IX,957.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,AL,2016-06-30,IX,801.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,RL,2016-06-30,IX,813.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,AL,2016-06-30,IX,716.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,RL,2016-06-30,IX,721.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,AL,2016-06-30,IX,918.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,RL,2016-06-30,IX,918.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,AL,2016-06-30,IX,963.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,RL,2016-06-30,IX,960.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,AL,2016-06-30,IX,702.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,RL,2016-06-30,IX,744.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,AL,2016-06-30,IX,802.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,RL,2016-06-30,IX,800.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,AL,2016-06-30,IX,993.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,RL,2016-06-30,IX,991.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,AL,2016-06-30,IX,916.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,RL,2016-06-30,IX,936.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,AL,2016-06-30,IX,949.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,RL,2016-06-30,IX,942.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,AL,2016-06-30,IX,818.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,RL,2016-06-30,IX,821.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,AL,2016-06-30,IX,849.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,RL,2016-06-30,IX,851.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,AL,2016-06-30,IX,793.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,RL,2016-06-30,IX,814.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,AL,2016-06-30,IX,751.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,RL,2016-06-30,IX,752.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,AL,2016-06-30,IX,915.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,RL,2016-06-30,IX,913.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,AL,2016-06-30,IX,948.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,RL,2016-06-30,IX,933.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,AL,2016-06-30,IX,936.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,RL,2016-06-30,IX,926.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,AL,2016-06-30,IX,786.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,RL,2016-06-30,IX,782.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,AL,2016-06-30,IX,844.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,RL,2016-06-30,IX,839.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,AL,2016-06-30,IX,750.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,RL,2016-06-30,IX,765.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,AL,2016-07-31,IX,877.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,RL,2016-07-31,IX,881.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,AL,2016-07-31,IX,968.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,RL,2016-07-31,IX,964.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,AL,2016-07-31,IX,799.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,RL,2016-07-31,IX,812.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,AL,2016-07-31,IX,730.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,RL,2016-07-31,IX,734.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,AL,2016-07-31,IX,932.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,RL,2016-07-31,IX,931.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,AL,2016-07-31,IX,971.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,RL,2016-07-31,IX,969.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,AL,2016-07-31,IX,714.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,RL,2016-07-31,IX,759.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,AL,2016-07-31,IX,808.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,RL,2016-07-31,IX,807.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,AL,2016-07-31,IX,1002.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,RL,2016-07-31,IX,1000.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,AL,2016-07-31,IX,906.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,RL,2016-07-31,IX,924.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,AL,2016-07-31,IX,963.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,RL,2016-07-31,IX,955.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,AL,2016-07-31,IX,828.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,RL,2016-07-31,IX,831.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,AL,2016-07-31,IX,856.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,RL,2016-07-31,IX,856.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,AL,2016-07-31,IX,806.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,RL,2016-07-31,IX,826.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,AL,2016-07-31,IX,757.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,RL,2016-07-31,IX,758.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,AL,2016-07-31,IX,933.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,RL,2016-07-31,IX,929.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,AL,2016-07-31,IX,961.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,RL,2016-07-31,IX,945.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,AL,2016-07-31,IX,939.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,RL,2016-07-31,IX,928.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,AL,2016-07-31,IX,789.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,RL,2016-07-31,IX,788.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,AL,2016-07-31,IX,839.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,RL,2016-07-31,IX,834.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,AL,2016-07-31,IX,765.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,RL,2016-07-31,IX,779.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,AL,2016-08-31,IX,876.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,RL,2016-08-31,IX,881.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,AL,2016-08-31,IX,961.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,RL,2016-08-31,IX,957.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,AL,2016-08-31,IX,803.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,RL,2016-08-31,IX,816.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,AL,2016-08-31,IX,728.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,RL,2016-08-31,IX,731.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,AL,2016-08-31,IX,933.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,RL,2016-08-31,IX,932.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,AL,2016-08-31,IX,973.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,RL,2016-08-31,IX,971.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,AL,2016-08-31,IX,717.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,RL,2016-08-31,IX,762.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,AL,2016-08-31,IX,811.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,RL,2016-08-31,IX,809.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,AL,2016-08-31,IX,1003.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,RL,2016-08-31,IX,1000.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,AL,2016-08-31,IX,899.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,RL,2016-08-31,IX,915.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,AL,2016-08-31,IX,965.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,RL,2016-08-31,IX,957.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,AL,2016-08-31,IX,832.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,RL,2016-08-31,IX,834.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,AL,2016-08-31,IX,862.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,RL,2016-08-31,IX,863.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,AL,2016-08-31,IX,806.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,RL,2016-08-31,IX,827.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,AL,2016-08-31,IX,756.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,RL,2016-08-31,IX,758.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,AL,2016-08-31,IX,936.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,PUN,RL,2016-08-31,IX,932.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,AL,2016-08-31,IX,971.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,RAJA,RL,2016-08-31,IX,955.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,AL,2016-08-31,IX,930.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TN,RL,2016-08-31,IX,920.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,AL,2016-08-31,IX,787.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,TRI,RL,2016-08-31,IX,787.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,AL,2016-08-31,IX,834.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,UP,RL,2016-08-31,IX,830.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,AL,2016-08-31,IX,782.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,WB,RL,2016-08-31,IX,796.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,AL,2016-09-30,IX,873.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ALL_INDIA,RL,2016-09-30,IX,877.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,AL,2016-09-30,IX,956.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ANP,RL,2016-09-30,IX,952.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,AL,2016-09-30,IX,806.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,ASM,RL,2016-09-30,IX,819.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,AL,2016-09-30,IX,732.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,BIH,RL,2016-09-30,IX,735.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,AL,2016-09-30,IX,919.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,GUJ,RL,2016-09-30,IX,918.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,AL,2016-09-30,IX,972.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HAR,RL,2016-09-30,IX,970.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,AL,2016-09-30,IX,714.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,HP,RL,2016-09-30,IX,757.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,AL,2016-09-30,IX,805.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,JNK,RL,2016-09-30,IX,805.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,AL,2016-09-30,IX,996.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KAR,RL,2016-09-30,IX,994.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,AL,2016-09-30,IX,899.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,KER,RL,2016-09-30,IX,911.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,AL,2016-09-30,IX,955.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MAH,RL,2016-09-30,IX,947.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,AL,2016-09-30,IX,830.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MANI,RL,2016-09-30,IX,833.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,AL,2016-09-30,IX,868.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MEG,RL,2016-09-30,IX,868.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,AL,2016-09-30,IX,805.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,MP,RL,2016-09-30,IX,827.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,AL,2016-09-30,IX,751.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2017,2016,OD,RL,2016-09-30,IX,753.0
