DATAFLOW,AUDST,BASE_PER,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,TYPE_CPI_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-10-31,PT,9.905660377358
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-10-31,PT,9.7539543058
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-10-31,PT,9.895833333333
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-10-31,PT,9.464285714286
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-10-31,PT,9.758656873033
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-10-31,PT,9.282700421941
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-10-31,PT,10.05291005291
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-10-31,PT,8.517350157729
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-11-30,PT,10.305958132045
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-11-30,PT,9.547738693467
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-11-30,PT,10.849056603774
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-11-30,PT,9.903593339176
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-11-30,PT,9.965337954939
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-11-30,PT,9.688888888889
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-11-30,PT,10.515247108307
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-11-30,PT,9.558823529412
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-11-30,PT,10.115911485774
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-11-30,PT,8.786610878661
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-12-31,PT,11.326860841424
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-12-31,PT,11.167512690355
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-12-31,PT,13.526570048309
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-12-31,PT,10.56338028169
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-12-31,PT,10.742358078603
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-12-31,PT,10.418521816563
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-12-31,PT,12.179487179487
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-12-31,PT,10.454065469905
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-12-31,PT,11.016949152542
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-12-31,PT,9.674027339642
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2013-01-31,PT,12.297734627832
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2013-01-31,PT,11.616161616162
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2013-01-31,PT,14.077669902913
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2013-01-31,PT,10.789473684211
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2013-01-31,PT,10.791993037424
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2013-01-31,PT,10.72695035461
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2013-01-31,PT,10.515247108307
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2013-01-31,PT,10.272536687631
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2013-02-28,PT,12.721417069243
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2013-02-28,PT,12.060301507538
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2013-02-28,PT,14.975845410628
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2013-02-28,PT,10.907504363002
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2013-02-28,PT,11.005199306759
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2013-02-28,PT,10.837004405286
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2013-02-28,PT,10.890052356021
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2013-02-28,PT,10.531803962461
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2013-03-31,PT,12.64
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2013-03-31,PT,11.442786069652
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2013-03-31,PT,13.207547169811
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2013-03-31,PT,10.38961038961
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2013-03-31,PT,10.413080895009
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2013-03-31,PT,10.383944153578
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2013-03-31,PT,10.0622406639
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2013-03-31,PT,9.814049586777
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-04-30,PT,12.322274881517
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-04-30,PT,10.243902439024
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-04-30,PT,12.385321100917
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-04-30,PT,9.393680614859
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-04-30,PT,9.160305343511
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-04-30,PT,9.732988802756
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIGI,2013-04-30,PT,9.100204498978
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_URB_AIGI,2013-04-30,PT,9.072375127421
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-05-31,PT,12.69592476489
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-05-31,PT,10.679611650485
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-05-31,PT,13.24200913242
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-05-31,PT,9.306260575296
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-05-31,PT,8.984047019312
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-05-31,PT,9.649871904355
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIGI,2013-05-31,PT,9.026369168357
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_URB_AIGI,2013-05-31,PT,8.989898989899
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-06-30,PT,12.848297213622
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-06-30,PT,11.057692307692
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-06-30,PT,14.864864864865
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-06-30,PT,9.866220735786
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-06-30,PT,9.626556016598
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-06-30,PT,10.126582278481
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-07-31,PT,12.80487804878
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-07-31,PT,10.849056603774
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-07-31,PT,14.096916299559
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-07-31,PT,9.637561779242
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-07-31,PT,9.135399673736
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-07-31,PT,10.175145954962
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-08-31,PT,13.213213213213
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-08-31,PT,10.747663551402
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-08-31,PT,13.913043478261
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-08-31,PT,9.519934906428
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-08-31,PT,8.930008045052
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-08-31,PT,10.322047894302
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-09-30,PT,12.778603268945
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-09-30,PT,10.697674418605
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-09-30,PT,13.362068965517
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-09-30,PT,9.838709677419
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-09-30,PT,9.713375796178
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-09-30,PT,9.926168990976
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-10-31,PT,12.647058823529
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-10-31,PT,11.059907834101
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-10-31,PT,15.021459227468
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-10-31,PT,10.168134507606
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-10-31,PT,10.189573459716
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-10-31,PT,10.195758564437
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-11-30,PT,13.430656934307
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-11-30,PT,11.467889908257
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-11-30,PT,16.170212765957
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-11-30,PT,11.164274322169
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-11-30,PT,11.662726556344
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-11-30,PT,10.534846029173
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2013-12-31,PT,11.191860465116
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2013-12-31,PT,9.132420091324
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2013-12-31,PT,11.489361702128
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2013-12-31,PT,9.872611464968
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2013-12-31,PT,10.488958990536
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2013-12-31,PT,9.112903225806
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2014-01-31,PT,9.077809798271
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2014-01-31,PT,7.239819004525
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2014-01-31,PT,8.936170212766
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2014-01-31,PT,8.788598574822
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2014-01-31,PT,9.347996857816
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2014-01-31,PT,8.08646917534
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIFB,2014-01-31,PT,9.659090909091
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIGI,2014-01-31,PT,8.604206500956
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_RUR_AIGI,2014-01-31,PT,8.658420551855
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_URB_AIGI,2014-01-31,PT,8.557692307692
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2014-02-28,PT,8.142857142857
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2014-02-28,PT,6.726457399103
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2014-02-28,PT,7.563025210084
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2014-02-28,PT,8.025177025964
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2014-02-28,PT,8.430913348946
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2014-02-28,PT,7.551669316375
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIFB,2014-02-28,PT,8.161350844278
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIGI,2014-02-28,PT,7.882241215575
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_RUR_AIGI,2014-02-28,PT,7.750472589792
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_URB_AIGI,2014-02-28,PT,8.022922636103
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2014,2013,AL_AIGI,2014-03-31,PT,8.380681818182
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,CPI_IW_AIGI,2014-03-31,PT,6.696428571429
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2014,2013,IW_AI_FGRP,2014-03-31,PT,7.5
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_COM,2014-03-31,PT,8.313725490196
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_RUR,2014-03-31,PT,8.885424785659
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2014,2013,CPI_URB,2014-03-31,PT,7.509881422925
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIFB,2014-03-31,PT,8.606173994387
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_COM_AIGI,2014-03-31,PT,8.24644549763
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_RUR_AIGI,2014-03-31,PT,8.11320754717
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2014,2013,CPI_URB_AIGI,2014-03-31,PT,8.285714285714
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-04-30,PT,8.438818565401
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-04-30,PT,7.079646017699
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-04-30,PT,7.755102040816
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-04-30,PT,8.587041373927
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-04-30,PT,9.168609168609
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-04-30,PT,7.692307692308
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-04-30,PT,9.192200557103
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-04-30,PT,8.482563619227
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-04-30,PT,8.458646616541
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-04-30,PT,8.514664143803
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-05-31,PT,8.066759388039
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-05-31,PT,7.017543859649
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-05-31,PT,7.661290322581
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-05-31,PT,8.28173374613
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-05-31,PT,8.859784283513
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-05-31,PT,7.554517133956
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-05-31,PT,8.882783882784
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-05-31,PT,8.325537885875
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-05-31,PT,8.208955223881
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-05-31,PT,8.44277673546
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-06-30,PT,7.681755829904
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-06-30,PT,6.493506493506
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-06-30,PT,5.882352941176
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-06-30,PT,7.458143074581
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-06-30,PT,7.872823618471
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-06-30,PT,6.819923371648
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-06-30,PT,7.308377896613
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-06-30,PT,6.770356816102
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-06-30,PT,7.438016528926
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-06-30,PT,6.107566089335
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-07-31,PT,7.972972972973
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-07-31,PT,7.234042553191
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-07-31,PT,8.108108108108
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-07-31,PT,7.963936889557
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-07-31,PT,8.370702541106
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-07-31,PT,7.418622255867
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-07-31,PT,8.71839581517
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-07-31,PT,7.387387387387
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-07-31,PT,7.949412827462
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-07-31,PT,6.73249551167
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-08-31,PT,7.161803713528
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-08-31,PT,6.751054852321
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-08-31,PT,7.63358778626
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-08-31,PT,7.726597325409
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-08-31,PT,8.271787296898
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-08-31,PT,7.035928143713
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-08-31,PT,8.576329331046
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-08-31,PT,7.02846975089
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-08-31,PT,7.671721677074
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-08-31,PT,6.388642413487
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-09-30,PT,6.851119894598
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-09-30,PT,6.302521008403
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-09-30,PT,6.463878326996
