DATAFLOW,AUDST,FREQ,MEASURE_RN,PICE_REF_CITY_RN,PREC_METL_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-10-01,CTNS_PER_TROY_OZ,2234.693182
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-10-01,RUP_PER_KG,59802.136207
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-11-01,RUP_PER_10_GMS,60785.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-11-01,RUP_PER_KG,72222.28571
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-11-01,DOL_PER_TROY_OZ,1984.509091
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-11-01,RUP_PER_10_GMS,53151.28272
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-11-01,CTNS_PER_TROY_OZ,2349.052727
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-11-01,RUP_PER_KG,62909.817793
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-12-01,RUP_PER_10_GMS,62172.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-12-01,RUP_PER_KG,73925.65
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-12-01,DOL_PER_TROY_OZ,2031.300851
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-12-01,RUP_PER_10_GMS,51325.73632
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-12-01,CTNS_PER_TROY_OZ,2392.672
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-12-01,RUP_PER_KG,64063.147288
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2024-01-01,RUP_PER_10_GMS,62322.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2024-01-01,RUP_PER_KG,71722.80952
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2024-01-01,DOL_PER_TROY_OZ,2034.631818
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2024-01-01,RUP_PER_10_GMS,54389.15286
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2024-01-01,CTNS_PER_TROY_OZ,2289.529546
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2024-01-01,RUP_PER_KG,61185.424048
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2024-02-01,RUP_PER_10_GMS,62017.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2024-02-01,RUP_PER_KG,70327.66667
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2024-02-01,DOL_PER_TROY_OZ,2024.44881
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2024-02-01,RUP_PER_10_GMS,53974.69928
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2024-02-01,CTNS_PER_TROY_OZ,2266.417143
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2024-02-01,RUP_PER_KG,60453.118196
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2024-03-01,RUP_PER_10_GMS,65229.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2024-03-01,RUP_PER_KG,73109.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2024-03-01,DOL_PER_TROY_OZ,2158.235
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2024-03-01,RUP_PER_10_GMS,57538.9693
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2024-03-01,CTNS_PER_TROY_OZ,2454.189
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2024-03-01,RUP_PER_KG,65488.455335
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-04-01,RUP_PER_10_GMS,71353.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-04-01,RUP_PER_KG,80778.3
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-04-01,DOL_PER_TROY_OZ,2335.889286
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-04-01,RUP_PER_10_GMS,62500.34603
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-04-01,CTNS_PER_TROY_OZ,2749.295
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-04-01,RUP_PER_KG,73724.146915
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-05-01,RUP_PER_10_GMS,72134.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-05-01,RUP_PER_KG,86866.14286
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-05-01,DOL_PER_TROY_OZ,2351.346429
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-05-01,RUP_PER_10_GMS,63038.54649
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-05-01,CTNS_PER_TROY_OZ,2948.918696
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-05-01,RUP_PER_KG,79064.756482
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-06-01,RUP_PER_10_GMS,72014.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-06-01,RUP_PER_KG,88666.26316
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-06-01,DOL_PER_TROY_OZ,2325.835
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-06-01,RUP_PER_10_GMS,62439.60765
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-06-01,CTNS_PER_TROY_OZ,2962.4605
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-06-01,RUP_PER_KG,79502.138142
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-07-01,RUP_PER_10_GMS,71188.55
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-07-01,RUP_PER_KG,88057.77
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-07-01,DOL_PER_TROY_OZ,2392.9
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-07-01,RUP_PER_10_GMS,64273.66
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-07-01,CTNS_PER_TROY_OZ,2986.209565
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-07-01,RUP_PER_KG,80258.280645
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-08-01,RUP_PER_10_GMS,70440.71
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-08-01,RUP_PER_KG,82750.71
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-08-01,DOL_PER_TROY_OZ,2468.1
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-08-01,RUP_PER_10_GMS,66599.6
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-08-01,CTNS_PER_TROY_OZ,2856.662727
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-08-01,RUP_PER_KG,77053.574268
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-09-01,RUP_PER_10_GMS,72877.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-09-01,RUP_PER_KG,86187.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-09-01,DOL_PER_TROY_OZ,2567.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-09-01,RUP_PER_10_GMS,69164.27
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-09-01,CTNS_PER_TROY_OZ,3002.11
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-09-01,RUP_PER_KG,80891.754305
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-10-01,RUP_PER_10_GMS,76713.09091
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-10-01,RUP_PER_KG,93352.40909
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-10-01,DOL_PER_TROY_OZ,2690.06
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-10-01,RUP_PER_10_GMS,72711.87
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-10-01,CTNS_PER_TROY_OZ,3248.31913
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-10-01,RUP_PER_KG,87756.952101
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-11-01,RUP_PER_10_GMS,76220.94444
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-11-01,RUP_PER_KG,90230.05556
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-11-01,DOL_PER_TROY_OZ,2653.38
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-11-01,RUP_PER_10_GMS,71888.68
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-11-01,CTNS_PER_TROY_OZ,3101.744762
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-11-01,RUP_PER_KG,84131.017523
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2024-12-01,RUP_PER_10_GMS,76195.05
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2024-12-01,RUP_PER_KG,89264.86
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-12-01,DOL_PER_TROY_OZ,2642.36
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2024-12-01,RUP_PER_10_GMS,72145.29
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-12-01,CTNS_PER_TROY_OZ,3035.548571
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2024-12-01,RUP_PER_KG,82942.439647
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2025-01-01,RUP_PER_10_GMS,79079.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2025-01-01,RUP_PER_KG,90020.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2025-01-01,DOL_PER_TROY_OZ,2708.64
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2025-01-01,RUP_PER_10_GMS,75179.36
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2025-01-01,CTNS_PER_TROY_OZ,3039.227727
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2025-01-01,RUP_PER_KG,84293.230108
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2025-02-01,RUP_PER_10_GMS,84995.47
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2025-02-01,RUP_PER_KG,95524.26
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2025-02-01,DOL_PER_TROY_OZ,2895.7
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2025-02-01,RUP_PER_10_GMS,80942.23
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2025-02-01,CTNS_PER_TROY_OZ,3213.541
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2025-02-01,RUP_PER_KG,89943.002247
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2025,2024,0,2025-03-01,RUP_PER_10_GMS,86890.11
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2025,2024,0,2025-03-01,RUP_PER_KG,97867.74
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2025-03-01,DOL_PER_TROY_OZ,2982.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2025,2024,0,2025-03-01,RUP_PER_10_GMS,82901.46
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2025-03-01,CTNS_PER_TROY_OZ,3326.550952
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2025,2024,0,2025-03-01,RUP_PER_KG,92659.930831
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-04-01,RUP_PER_10_GMS,93091.21
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-04-01,RUP_PER_KG,95308.58
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2026,2025,0,2025-04-01,DOL_PER_TROY_OZ,3209.8
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2026,2025,0,2025-04-01,RUP_PER_10_GMS,88478.27
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2026,2025,0,2025-04-01,CTNS_PER_TROY_OZ,3227.396191
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2026,2025,0,2025-04-01,RUP_PER_KG,88781.053802
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-05-01,RUP_PER_10_GMS,94589.81
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-05-01,RUP_PER_KG,96025.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2026,2025,0,2025-05-01,DOL_PER_TROY_OZ,3279.25
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2026,2025,0,2025-05-01,RUP_PER_10_GMS,90012.7
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2026,2025,0,2025-05-01,CTNS_PER_TROY_OZ,3280.565
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2026,2025,0,2025-05-01,RUP_PER_KG,89851.787557
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-06-01,RUP_PER_10_GMS,97175.81
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-06-01,RUP_PER_KG,105444.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2026,2025,0,2025-06-01,DOL_PER_TROY_OZ,3351.85
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2026,2025,0,2025-06-01,RUP_PER_10_GMS,92579.88
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2026,2025,0,2025-06-01,CTNS_PER_TROY_OZ,3610.632857
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2026,2025,0,2025-06-01,RUP_PER_KG,99720.607098
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-07-01,RUP_PER_10_GMS,97581.22
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-07-01,RUP_PER_KG,110957.96
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-08-01,RUP_PER_10_GMS,99696.47
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-08-01,RUP_PER_KG,114031.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-09-01,RUP_PER_10_GMS,109590.91
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-09-01,RUP_PER_KG,129256.68
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-10-01,RUP_PER_10_GMS,121907.67
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-10-01,RUP_PER_KG,155904.48
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-11-01,RUP_PER_10_GMS,122961.8421
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-11-01,RUP_PER_KG,155010.2105
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2025-12-01,RUP_PER_10_GMS,131171.5455
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2025-12-01,RUP_PER_KG,198182.3182
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2026,2025,0,2026-01-01,RUP_PER_10_GMS,145946.9
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2026,2025,0,2026-01-01,RUP_PER_KG,285592.95
