DATAFLOW,AUDST,BASE_PER,COMD_ITEM,COVERAGE_GEO_RN,FREQ,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,URB,M,2025,2024,2024-06-30,IX,206.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,ALL_INDIA,M,2025,2024,2024-06-30,IX,210.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,RUR,M,2025,2024,2024-06-30,IX,208.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,URB,M,2025,2024,2024-06-30,IX,215.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,ALL_INDIA,M,2025,2024,2024-06-30,IX,130.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,RUR,M,2025,2024,2024-06-30,IX,130.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,URB,M,2025,2024,2024-06-30,IX,132.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,ALL_INDIA,M,2025,2024,2024-06-30,IX,227.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,RUR,M,2025,2024,2024-06-30,IX,229.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,URB,M,2025,2024,2024-06-30,IX,224.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,ALL_INDIA,M,2025,2024,2024-06-30,IX,234.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,RUR,M,2025,2024,2024-06-30,IX,215.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,URB,M,2025,2024,2024-06-30,IX,269.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,ALL_INDIA,M,2025,2024,2024-06-30,IX,176.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,RUR,M,2025,2024,2024-06-30,IX,180.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,URB,M,2025,2024,2024-06-30,IX,169.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,ALL_INDIA,M,2025,2024,2024-06-30,IX,179.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,URB,M,2025,2024,2024-06-30,IX,179.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,ALL_INDIA,M,2025,2024,2024-06-30,IX,182.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,RUR,M,2025,2024,2024-06-30,IX,186.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,URB,M,2025,2024,2024-06-30,IX,177.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,ALL_INDIA,M,2025,2024,2024-06-30,IX,185.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,RUR,M,2025,2024,2024-06-30,IX,188.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,URB,M,2025,2024,2024-06-30,IX,183.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,ALL_INDIA,M,2025,2024,2024-06-30,IX,179.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,RUR,M,2025,2024,2024-06-30,IX,184.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,URB,M,2025,2024,2024-06-30,IX,175.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,ALL_INDIA,M,2025,2024,2024-06-30,IX,194.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,RUR,M,2025,2024,2024-06-30,IX,196.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,URB,M,2025,2024,2024-06-30,IX,190.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,ALL_INDIA,M,2025,2024,2024-06-30,IX,199.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,RUR,M,2025,2024,2024-06-30,IX,199.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,URB,M,2025,2024,2024-06-30,IX,200.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,ALL_INDIA,M,2025,2024,2024-06-30,IX,175.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,RUR,M,2025,2024,2024-06-30,IX,178.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,URB,M,2025,2024,2024-06-30,IX,173.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,ALL_INDIA,M,2025,2024,2024-06-30,IX,166.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,RUR,M,2025,2024,2024-06-30,IX,172.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,URB,M,2025,2024,2024-06-30,IX,161.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,ALL_INDIA,M,2025,2024,2024-06-30,IX,207.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,RUR,M,2025,2024,2024-06-30,IX,206.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,URB,M,2025,2024,2024-06-30,IX,212.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,ALL_INDIA,M,2025,2024,2024-07-31,IX,204.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,RUR,M,2025,2024,2024-07-31,IX,201.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,URB,M,2025,2024,2024-07-31,IX,210.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,ALL_INDIA,M,2025,2024,2024-07-31,IX,193.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,RUR,M,2025,2024,2024-07-31,IX,195.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,URB,M,2025,2024,2024-07-31,IX,190.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,ALL_INDIA,M,2025,2024,2024-07-31,IX,192.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,RUR,M,2025,2024,2024-07-31,IX,196.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,URB,M,2025,2024,2024-07-31,IX,185.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,ALL_INDIA,M,2025,2024,2024-07-31,IX,193.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,RUR,M,2025,2024,2024-07-31,IX,197.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,URB,M,2025,2024,2024-07-31,IX,187.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,ALL_INDIA,M,2025,2024,2024-07-31,IX,184.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,RUR,M,2025,2024,2024-07-31,IX,191.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,URB,M,2025,2024,2024-07-31,IX,173.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,ALL_INDIA,M,2025,2024,2024-07-31,IX,203.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,RUR,M,2025,2024,2024-07-31,IX,200.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,URB,M,2025,2024,2024-07-31,IX,208.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,ALL_INDIA,M,2025,2024,2024-07-31,IX,191.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,RUR,M,2025,2024,2024-07-31,IX,191.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,URB,M,2025,2024,2024-07-31,IX,191.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,ALL_INDIA,M,2025,2024,2024-07-31,IX,194.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,RUR,M,2025,2024,2024-07-31,IX,192.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,URB,M,2025,2024,2024-07-31,IX,197.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,ALL_INDIA,M,2025,2024,2024-07-31,IX,186.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,RUR,M,2025,2024,2024-07-31,IX,181.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,URB,M,2025,2024,2024-07-31,IX,192.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,ALL_INDIA,M,2025,2024,2024-07-31,IX,230.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,RUR,M,2025,2024,2024-07-31,IX,227.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,URB,M,2025,2024,2024-07-31,IX,237.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,ALL_INDIA,M,2025,2024,2024-07-31,IX,186.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,RUR,M,2025,2024,2024-07-31,IX,185.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,URB,M,2025,2024,2024-07-31,IX,186.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,ALL_INDIA,M,2025,2024,2024-07-31,IX,178.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,RUR,M,2025,2024,2024-07-31,IX,183.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,URB,M,2025,2024,2024-07-31,IX,172.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,ALL_INDIA,M,2025,2024,2024-07-31,IX,161.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,RUR,M,2025,2024,2024-07-31,IX,163.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,URB,M,2025,2024,2024-07-31,IX,157.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,ALL_INDIA,M,2025,2024,2024-07-31,IX,202.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,RUR,M,2025,2024,2024-07-31,IX,197.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,URB,M,2025,2024,2024-07-31,IX,207.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,ALL_INDIA,M,2025,2024,2024-07-31,IX,213.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,RUR,M,2025,2024,2024-07-31,IX,211.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,URB,M,2025,2024,2024-07-31,IX,218.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,ALL_INDIA,M,2025,2024,2024-07-31,IX,131.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,RUR,M,2025,2024,2024-07-31,IX,130.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,URB,M,2025,2024,2024-07-31,IX,132.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,ALL_INDIA,M,2025,2024,2024-07-31,IX,227.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,RUR,M,2025,2024,2024-07-31,IX,229.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,URB,M,2025,2024,2024-07-31,IX,225.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,ALL_INDIA,M,2025,2024,2024-07-31,IX,267.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,RUR,M,2025,2024,2024-07-31,IX,248.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,URB,M,2025,2024,2024-07-31,IX,303.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,ALL_INDIA,M,2025,2024,2024-07-31,IX,176.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,RUR,M,2025,2024,2024-07-31,IX,180.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,URB,M,2025,2024,2024-07-31,IX,169.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,ALL_INDIA,M,2025,2024,2024-07-31,IX,180.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,URB,M,2025,2024,2024-07-31,IX,180.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,ALL_INDIA,M,2025,2024,2024-07-31,IX,183.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,RUR,M,2025,2024,2024-07-31,IX,187.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,URB,M,2025,2024,2024-07-31,IX,179.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,ALL_INDIA,M,2025,2024,2024-07-31,IX,187.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,RUR,M,2025,2024,2024-07-31,IX,190.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,URB,M,2025,2024,2024-07-31,IX,185.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,ALL_INDIA,M,2025,2024,2024-07-31,IX,180.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,RUR,M,2025,2024,2024-07-31,IX,184.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,URB,M,2025,2024,2024-07-31,IX,175.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,ALL_INDIA,M,2025,2024,2024-07-31,IX,194.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,RUR,M,2025,2024,2024-07-31,IX,196.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,URB,M,2025,2024,2024-07-31,IX,191.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,ALL_INDIA,M,2025,2024,2024-07-31,IX,200.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,RUR,M,2025,2024,2024-07-31,IX,199.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,URB,M,2025,2024,2024-07-31,IX,201.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,ALL_INDIA,M,2025,2024,2024-07-31,IX,176.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,RUR,M,2025,2024,2024-07-31,IX,179.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,URB,M,2025,2024,2024-07-31,IX,174.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,ALL_INDIA,M,2025,2024,2024-07-31,IX,169.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,RUR,M,2025,2024,2024-07-31,IX,175.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,URB,M,2025,2024,2024-07-31,IX,164.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,ALL_INDIA,M,2025,2024,2024-07-31,IX,208.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,RUR,M,2025,2024,2024-07-31,IX,206.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,URB,M,2025,2024,2024-07-31,IX,212.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,ALL_INDIA,M,2025,2024,2024-08-31,IX,203.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,RUR,M,2025,2024,2024-08-31,IX,200.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,URB,M,2025,2024,2024-08-31,IX,208.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,ALL_INDIA,M,2025,2024,2024-08-31,IX,193.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,RUR,M,2025,2024,2024-08-31,IX,195.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,URB,M,2025,2024,2024-08-31,IX,190.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,ALL_INDIA,M,2025,2024,2024-08-31,IX,192.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,RUR,M,2025,2024,2024-08-31,IX,197.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,URB,M,2025,2024,2024-08-31,IX,186.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,ALL_INDIA,M,2025,2024,2024-08-31,IX,194.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,RUR,M,2025,2024,2024-08-31,IX,198.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,URB,M,2025,2024,2024-08-31,IX,188.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,ALL_INDIA,M,2025,2024,2024-08-31,IX,184.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,RUR,M,2025,2024,2024-08-31,IX,192.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,URB,M,2025,2024,2024-08-31,IX,174.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,ALL_INDIA,M,2025,2024,2024-08-31,IX,202.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,RUR,M,2025,2024,2024-08-31,IX,200.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,URB,M,2025,2024,2024-08-31,IX,207.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,ALL_INDIA,M,2025,2024,2024-08-31,IX,192.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,RUR,M,2025,2024,2024-08-31,IX,192.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,URB,M,2025,2024,2024-08-31,IX,191.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,ALL_INDIA,M,2025,2024,2024-08-31,IX,189.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,RUR,M,2025,2024,2024-08-31,IX,188.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,URB,M,2025,2024,2024-08-31,IX,190.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,ALL_INDIA,M,2025,2024,2024-08-31,IX,191.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,RUR,M,2025,2024,2024-08-31,IX,186.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,URB,M,2025,2024,2024-08-31,IX,197.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,ALL_INDIA,M,2025,2024,2024-08-31,IX,223.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,RUR,M,2025,2024,2024-08-31,IX,220.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,URB,M,2025,2024,2024-08-31,IX,229.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,ALL_INDIA,M,2025,2024,2024-08-31,IX,186.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,RUR,M,2025,2024,2024-08-31,IX,186.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,URB,M,2025,2024,2024-08-31,IX,187.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,ALL_INDIA,M,2025,2024,2024-08-31,IX,179.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,RUR,M,2025,2024,2024-08-31,IX,183.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,URB,M,2025,2024,2024-08-31,IX,172.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,ALL_INDIA,M,2025,2024,2024-08-31,IX,161.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,RUR,M,2025,2024,2024-08-31,IX,164.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,URB,M,2025,2024,2024-08-31,IX,157.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,ALL_INDIA,M,2025,2024,2024-08-31,IX,203.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,RUR,M,2025,2024,2024-08-31,IX,198.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,URB,M,2025,2024,2024-08-31,IX,208.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,ALL_INDIA,M,2025,2024,2024-08-31,IX,214.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,RUR,M,2025,2024,2024-08-31,IX,212.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,URB,M,2025,2024,2024-08-31,IX,219.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,ALL_INDIA,M,2025,2024,2024-08-31,IX,131.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,RUR,M,2025,2024,2024-08-31,IX,130.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,URB,M,2025,2024,2024-08-31,IX,132.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,ALL_INDIA,M,2025,2024,2024-08-31,IX,228.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,RUR,M,2025,2024,2024-08-31,IX,229.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,URB,M,2025,2024,2024-08-31,IX,225.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,ALL_INDIA,M,2025,2024,2024-08-31,IX,260.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,RUR,M,2025,2024,2024-08-31,IX,245.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,URB,M,2025,2024,2024-08-31,IX,291.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,ALL_INDIA,M,2025,2024,2024-08-31,IX,176.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,RUR,M,2025,2024,2024-08-31,IX,180.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,URB,M,2025,2024,2024-08-31,IX,169.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,ALL_INDIA,M,2025,2024,2024-08-31,IX,181.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,URB,M,2025,2024,2024-08-31,IX,181.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,ALL_INDIA,M,2025,2024,2024-08-31,IX,184.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,RUR,M,2025,2024,2024-08-31,IX,188.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,URB,M,2025,2024,2024-08-31,IX,180.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,ALL_INDIA,M,2025,2024,2024-08-31,IX,188.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,RUR,M,2025,2024,2024-08-31,IX,191.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,URB,M,2025,2024,2024-08-31,IX,186.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,ALL_INDIA,M,2025,2024,2024-08-31,IX,180.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,RUR,M,2025,2024,2024-08-31,IX,184.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,URB,M,2025,2024,2024-08-31,IX,176.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,ALL_INDIA,M,2025,2024,2024-08-31,IX,195.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,RUR,M,2025,2024,2024-08-31,IX,197.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,URB,M,2025,2024,2024-08-31,IX,192.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,ALL_INDIA,M,2025,2024,2024-08-31,IX,199.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,RUR,M,2025,2024,2024-08-31,IX,199.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,URB,M,2025,2024,2024-08-31,IX,201.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,ALL_INDIA,M,2025,2024,2024-08-31,IX,177.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,RUR,M,2025,2024,2024-08-31,IX,179.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,URB,M,2025,2024,2024-08-31,IX,174.9
