DATAFLOW,AUDST,FREQ,GENDER_RN,REPYEAREND,REPYEARSTART,STATE_CODE,TYP_AAA_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TN,WR41,0,2013-01-31,INR,314.4
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR05,0,2013-01-31,INR,130.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR07,0,2013-01-31,INR,185.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR08,0,2013-01-31,INR,130.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR16,0,2013-01-31,INR,140.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR17,0,2013-01-31,INR,140.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR21,0,2013-01-31,INR,185.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR23,0,2013-01-31,INR,185.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR30,0,2013-01-31,INR,140.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR32,0,2013-01-31,INR,140.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR34,0,2013-01-31,INR,140.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR35,0,2013-01-31,INR,140.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,TRI,WR39,0,2013-01-31,INR,165.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR05,0,2013-01-31,INR,231.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR06,0,2013-01-31,INR,155.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR07,0,2013-01-31,INR,275.51
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR08,0,2013-01-31,INR,163.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR16,0,2013-01-31,INR,161.45
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR17,0,2013-01-31,INR,149.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR18,0,2013-01-31,INR,128.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR21,0,2013-01-31,INR,192.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR23,0,2013-01-31,INR,322.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR30,0,2013-01-31,INR,160.64
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR32,0,2013-01-31,INR,160.77
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR34,0,2013-01-31,INR,169.6
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR35,0,2013-01-31,INR,160.64
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR37,0,2013-01-31,INR,153.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,UP,WR39,0,2013-01-31,INR,172.18
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR05,0,2013-01-31,INR,156.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR07,0,2013-01-31,INR,203.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR08,0,2013-01-31,INR,136.11
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR16,0,2013-01-31,INR,168.87
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR17,0,2013-01-31,INR,170.72
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR18,0,2013-01-31,INR,165.99
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR21,0,2013-01-31,INR,227.69
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR23,0,2013-01-31,INR,232.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR30,0,2013-01-31,INR,218.74
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR32,0,2013-01-31,INR,167.02
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR34,0,2013-01-31,INR,169.06
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR35,0,2013-01-31,INR,168.59
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR39,0,2013-01-31,INR,155.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,WB,WR41,0,2013-01-31,INR,297.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR02,0,2013-02-28,INR,113.91
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR05,0,2013-02-28,INR,208.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR06,0,2013-02-28,INR,177.03
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR07,0,2013-02-28,INR,268.68
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR08,0,2013-02-28,INR,146.55
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR16,0,2013-02-28,INR,177.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR17,0,2013-02-28,INR,160.64
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR18,0,2013-02-28,INR,175.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR21,0,2013-02-28,INR,215.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR23,0,2013-02-28,INR,298.49
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR26,0,2013-02-28,INR,153.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR30,0,2013-02-28,INR,209.96
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR32,0,2013-02-28,INR,182.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR34,0,2013-02-28,INR,169.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR35,0,2013-02-28,INR,161.65
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR37,0,2013-02-28,INR,126.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR39,0,2013-02-28,INR,175.71
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ALL_INDIA,WR41,0,2013-02-28,INR,253.27
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR02,0,2013-02-28,INR,138.46
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR05,0,2013-02-28,INR,179.49
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR07,0,2013-02-28,INR,233.9
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR08,0,2013-02-28,INR,132.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR16,0,2013-02-28,INR,198.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR18,0,2013-02-28,INR,191.54
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR21,0,2013-02-28,INR,225.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR23,0,2013-02-28,INR,283.83
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR26,0,2013-02-28,INR,193.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR30,0,2013-02-28,INR,265.28
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR32,0,2013-02-28,INR,218.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ANP,WR39,0,2013-02-28,INR,176.31
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR05,0,2013-02-28,INR,203.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR07,0,2013-02-28,INR,240.19
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR08,0,2013-02-28,INR,150.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR16,0,2013-02-28,INR,172.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR18,0,2013-02-28,INR,199.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR21,0,2013-02-28,INR,247.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR23,0,2013-02-28,INR,263.15
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR30,0,2013-02-28,INR,171.86
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR32,0,2013-02-28,INR,173.46
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR34,0,2013-02-28,INR,128.57
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR35,0,2013-02-28,INR,138.54
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,ASM,WR39,0,2013-02-28,INR,157.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR02,0,2013-02-28,INR,107.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR05,0,2013-02-28,INR,199.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR06,0,2013-02-28,INR,153.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR07,0,2013-02-28,INR,239.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR08,0,2013-02-28,INR,139.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR16,0,2013-02-28,INR,159.99
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR17,0,2013-02-28,INR,148.16
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR18,0,2013-02-28,INR,135.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR21,0,2013-02-28,INR,176.97
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR23,0,2013-02-28,INR,273.16
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR30,0,2013-02-28,INR,185.28
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR32,0,2013-02-28,INR,172.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR34,0,2013-02-28,INR,157.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR35,0,2013-02-28,INR,147.46
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR37,0,2013-02-28,INR,110.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR39,0,2013-02-28,INR,158.97
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,BIH,WR41,0,2013-02-28,INR,178.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR02,0,2013-02-28,INR,126.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR05,0,2013-02-28,INR,197.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR07,0,2013-02-28,INR,247.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR16,0,2013-02-28,INR,126.2
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR17,0,2013-02-28,INR,126.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR18,0,2013-02-28,INR,136.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR21,0,2013-02-28,INR,161.88
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR23,0,2013-02-28,INR,307.08
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR26,0,2013-02-28,INR,144.09
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR30,0,2013-02-28,INR,159.83
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR32,0,2013-02-28,INR,135.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR34,0,2013-02-28,INR,110.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR35,0,2013-02-28,INR,118.93
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR39,0,2013-02-28,INR,117.6
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,GUJ,WR41,0,2013-02-28,INR,184.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR05,0,2013-02-28,INR,238.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR06,0,2013-02-28,INR,277.2
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR07,0,2013-02-28,INR,336.58
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR08,0,2013-02-28,INR,218.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR16,0,2013-02-28,INR,232.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR17,0,2013-02-28,INR,221.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR18,0,2013-02-28,INR,228.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR21,0,2013-02-28,INR,305.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR23,0,2013-02-28,INR,367.42
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR26,0,2013-02-28,INR,239.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR30,0,2013-02-28,INR,306.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR32,0,2013-02-28,INR,228.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR34,0,2013-02-28,INR,221.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR35,0,2013-02-28,INR,239.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR37,0,2013-02-28,INR,216.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HAR,WR39,0,2013-02-28,INR,252.42
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HP,WR05,0,2013-02-28,INR,324.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HP,WR07,0,2013-02-28,INR,356.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HP,WR16,0,2013-02-28,INR,255.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HP,WR23,0,2013-02-28,INR,353.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HP,WR30,0,2013-02-28,INR,280.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HP,WR32,0,2013-02-28,INR,243.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,HP,WR39,0,2013-02-28,INR,218.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR05,0,2013-02-28,INR,355.45
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR07,0,2013-02-28,INR,369.52
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR16,0,2013-02-28,INR,249.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR23,0,2013-02-28,INR,366.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR30,0,2013-02-28,INR,252.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR32,0,2013-02-28,INR,251.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR34,0,2013-02-28,INR,244.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR35,0,2013-02-28,INR,278.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,JNK,WR39,0,2013-02-28,INR,280.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR02,0,2013-02-28,INR,168.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR05,0,2013-02-28,INR,181.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR06,0,2013-02-28,INR,182.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR07,0,2013-02-28,INR,238.64
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR08,0,2013-02-28,INR,146.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR16,0,2013-02-28,INR,184.35
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR17,0,2013-02-28,INR,184.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR18,0,2013-02-28,INR,167.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR21,0,2013-02-28,INR,187.98
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR23,0,2013-02-28,INR,245.53
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR30,0,2013-02-28,INR,216.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR32,0,2013-02-28,INR,180.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR34,0,2013-02-28,INR,191.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR35,0,2013-02-28,INR,169.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR37,0,2013-02-28,INR,120.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR39,0,2013-02-28,INR,143.31
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KAR,WR41,0,2013-02-28,INR,208.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR05,0,2013-02-28,INR,492.06
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR07,0,2013-02-28,INR,558.1
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR16,0,2013-02-28,INR,332.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR21,0,2013-02-28,INR,454.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR23,0,2013-02-28,INR,543.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR30,0,2013-02-28,INR,561.87
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR32,0,2013-02-28,INR,500.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR39,0,2013-02-28,INR,449.21
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,KER,WR41,0,2013-02-28,INR,569.58
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR02,0,2013-02-28,INR,135.59
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR05,0,2013-02-28,INR,217.4
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR07,0,2013-02-28,INR,241.7
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR08,0,2013-02-28,INR,160.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR16,0,2013-02-28,INR,183.82
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR17,0,2013-02-28,INR,187.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR18,0,2013-02-28,INR,197.19
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR21,0,2013-02-28,INR,227.93
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR23,0,2013-02-28,INR,302.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR26,0,2013-02-28,INR,147.65
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR30,0,2013-02-28,INR,223.27
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR32,0,2013-02-28,INR,190.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR34,0,2013-02-28,INR,183.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR35,0,2013-02-28,INR,180.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR37,0,2013-02-28,INR,170.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR39,0,2013-02-28,INR,143.4
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MAH,WR41,0,2013-02-28,INR,261.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR02,0,2013-02-28,INR,183.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR05,0,2013-02-28,INR,230.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR07,0,2013-02-28,INR,268.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR08,0,2013-02-28,INR,212.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR16,0,2013-02-28,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR17,0,2013-02-28,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR21,0,2013-02-28,INR,305.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR23,0,2013-02-28,INR,291.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR30,0,2013-02-28,INR,211.11
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR35,0,2013-02-28,INR,210.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MANI,WR39,0,2013-02-28,INR,171.11
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MEG,WR05,0,2013-02-28,INR,190.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MEG,WR07,0,2013-02-28,INR,204.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MEG,WR08,0,2013-02-28,INR,144.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MEG,WR23,0,2013-02-28,INR,215.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MEG,WR39,0,2013-02-28,INR,151.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR02,0,2013-02-28,INR,80.53
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR05,0,2013-02-28,INR,148.96
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR07,0,2013-02-28,INR,163.73
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR08,0,2013-02-28,INR,113.95
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR16,0,2013-02-28,INR,131.15
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR17,0,2013-02-28,INR,127.08
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR18,0,2013-02-28,INR,147.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR21,0,2013-02-28,INR,163.03
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR23,0,2013-02-28,INR,206.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR26,0,2013-02-28,INR,88.57
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR30,0,2013-02-28,INR,128.26
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR32,0,2013-02-28,INR,126.53
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR34,0,2013-02-28,INR,125.42
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR35,0,2013-02-28,INR,118.42
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR37,0,2013-02-28,INR,103.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR39,0,2013-02-28,INR,102.28
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,MP,WR41,0,2013-02-28,INR,134.81
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,OD,WR02,0,2013-02-28,INR,98.72
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,OD,WR05,0,2013-02-28,INR,147.27
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,OD,WR07,0,2013-02-28,INR,245.76
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,OD,WR08,0,2013-02-28,INR,120.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,OD,WR16,0,2013-02-28,INR,154.81
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,OD,WR17,0,2013-02-28,INR,151.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2013,2012,OD,WR18,0,2013-02-28,INR,176.19
