DATAFLOW,AUDST,CURRENCY,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-09-30,INR,80.891875
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-09-30,INR,90.8125
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-09-30,INR,56.255224999999996
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-09-30,INR,103.96212
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-08-31,INR,79.637225
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-08-31,INR,58.19316
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-08-31,INR,80.10652
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-08-31,INR,104.277945
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-08-31,INR,94.3827
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-07-31,INR,96.196665
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-07-31,INR,104.99842
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-07-31,INR,79.510925
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-07-31,INR,58.97976
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-07-31,INR,81.158355
