DATAFLOW,AUDST,AVG_MONTH_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-10-31,INR,4.523006
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-09-30,INR,4.748941
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-09-30,INR,4.41361
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-09-30,INR,4.579625
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-08-31,INR,4.441975
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-08-31,INR,4.357431
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-08-31,INR,4.508539
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-07-31,INR,4.405636
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-07-31,INR,4.397011
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-07-31,INR,4.482508
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-06-30,INR,4.252166
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-06-30,INR,4.270576
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-06-30,INR,4.290096
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-05-31,INR,4.191785
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-05-31,INR,4.035939
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-05-31,INR,4.031415
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-04-30,INR,4.096022
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-04-30,INR,4.040739
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-04-30,INR,4.392259
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2018-03-31,INR,4.166269
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2018-03-31,INR,5.26931
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2018-03-31,INR,4.540985
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2018-02-28,INR,4.730448
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2018-02-28,INR,4.370119
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2018-02-28,INR,4.458675
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2018-01-31,INR,4.53956960324385
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2018-01-31,INR,4.40351037336149
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2018-01-31,INR,4.48210824784756
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-12-31,INR,4.41501384023641
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-12-31,INR,4.03805160790236
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-12-31,INR,3.96463106667596
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-11-30,INR,4.33044917377621
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-11-30,INR,4.42707056290725
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-11-30,INR,4.48567555312969
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-10-31,INR,4.41058438558568
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-10-31,INR,4.38247555521282
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-10-31,INR,4.78902480028165
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-09-30,INR,4.52130143008097
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-09-30,INR,4.23678396616872
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-09-30,INR,4.27270764768961
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-08-31,INR,4.7086030884631
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-08-31,INR,4.49993137894465
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-08-31,INR,4.56639943882102
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-07-31,INR,4.92104275872098
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-07-31,INR,4.69757457564577
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-07-31,INR,4.75183611075571
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-06-30,INR,4.808955425766
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-06-30,INR,4.80588946362862
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-06-30,INR,4.6739704676959
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-05-31,INR,4.9342283669844
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-05-31,INR,5.03985487289552
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-05-31,INR,5.18458176217539
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2018,2017,0,2017-04-30,INR,5.40939800342089
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2018,2017,0,2017-04-30,INR,5.18522417062276
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2018,2017,0,2017-04-30,INR,5.24721223440389
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2017-03-31,INR,4.93801348349335
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2017-03-31,INR,5.0813633876724
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2017-03-31,INR,5.39672289746335
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2017-02-28,INR,4.860936038994
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2017-02-28,INR,4.66635407454762
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2017-02-28,INR,5.12372405889558
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2017-01-31,INR,4.77301162371021
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2017-01-31,INR,4.62896105490267
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2017-01-31,INR,4.83025296200622
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-12-31,INR,4.0953318359999
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-12-31,INR,4.32423774422449
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-12-31,INR,4.19510959496258
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-11-30,INR,4.65050765724103
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-11-30,INR,4.58336792321308
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-11-30,INR,4.49984724770627
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-10-31,INR,5.77852788005792
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-10-31,INR,5.56687550531307
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-10-31,INR,6.31977059555721
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-09-30,INR,6.52612029400829
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-09-30,INR,6.1663290309125
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-09-30,INR,5.78380922463884
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-08-31,INR,6.31989991171298
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-08-31,INR,6.55618660254852
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-08-31,INR,6.02832181276984
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-07-31,INR,6.31771290011282
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-07-31,INR,6.12157836108712
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-07-31,INR,6.52479960539102
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-06-30,INR,6.46422685438477
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-06-30,INR,6.44813040632951
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-06-30,INR,6.26161291299923
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-05-31,INR,6.52584030263238
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-05-31,INR,6.83545678124082
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-05-31,INR,6.62844223303692
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2017,2016,0,2016-04-30,INR,6.747451647499
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2017,2016,0,2016-04-30,INR,7.14787759197244
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2017,2016,0,2016-04-30,INR,6.6026919332644
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2016-03-31,INR,8.71167947816634
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2016-03-31,INR,7.56289172222953
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2016-03-31,INR,7.10719326396612
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2016-02-29,INR,6.53076734778026
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2016-02-29,INR,6.77511724179221
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2016-02-29,INR,6.67113147257813
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2016-01-31,INR,6.51328451258636
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2016-01-31,INR,6.31820790549429
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2016-01-31,INR,6.40821053271349
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-12-31,INR,6.44349373867404
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-12-31,INR,6.38546900064221
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-12-31,INR,6.20520565417939
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-11-30,INR,6.52168420136544
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-11-30,INR,6.68510760290598
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-11-30,INR,6.55973374065984
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-10-31,INR,6.68174875264643
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-10-31,INR,6.8986236599553
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-10-31,INR,6.6857256389874
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-09-30,INR,6.52332493692141
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-09-30,INR,6.85475416681792
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-09-30,INR,6.65404941191543
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-08-31,INR,6.91815024721587
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-08-31,INR,7.29478697537099
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-08-31,INR,6.98696813030338
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-07-31,INR,7.21245708674658
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-07-31,INR,7.43664596460288
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-07-31,INR,7.28633199852715
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-06-30,INR,7.35131582479187
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-06-30,INR,7.21611244921569
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-06-30,INR,7.42673787713149
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-05-31,INR,7.55648667345569
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-05-31,INR,7.38906541143104
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-05-31,INR,7.91471488855897
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2016,2015,0,2015-04-30,INR,8.03765263914139
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2016,2015,0,2015-04-30,INR,7.70916638888653
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2016,2015,0,2015-04-30,INR,7.73864314595508
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2015-03-31,INR,7.98411963449412
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2015-03-31,INR,8.25684831618167
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2015-03-31,INR,9.04938869271815
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2015-02-28,INR,7.59041641294265
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2015-02-28,INR,7.53926462406727
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2015-02-28,INR,7.84659332157826
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2015-01-31,INR,7.98212820358649
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2015-01-31,INR,7.70078124478177
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2015-01-31,INR,7.36001726149318
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-12-31,INR,7.28920920062958
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-12-31,INR,7.46452440068052
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-12-31,INR,8.24108714276587
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-11-30,INR,7.62961249285484
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-11-30,INR,7.83859270772762
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-11-30,INR,7.96227962363426
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-10-31,INR,8.05523413790772
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-10-31,INR,7.91330722153823
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-10-31,INR,8.17000284012434
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-09-30,INR,8.43208959629742
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-09-30,INR,8.40226691701647
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-09-30,INR,8.76998130032072
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-08-31,INR,9.03278224330748
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-08-31,INR,8.56087604860649
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-08-31,INR,8.52437746239114
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-07-31,INR,8.70332959410755
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-07-31,INR,8.72538389336751
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-07-31,INR,8.91549750580335
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-06-30,INR,8.73896213775704
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-06-30,INR,8.71394800834716
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-06-30,INR,8.74531139010827
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-05-31,INR,8.27772964242162
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-05-31,INR,8.10951618817904
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-05-31,INR,8.43361418143843
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2015,2014,0,2014-04-30,INR,8.64403581773254
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2015,2014,0,2014-04-30,INR,8.46023354343968
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2015,2014,0,2014-04-30,INR,8.41176736708169
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2014-03-31,INR,9.25575822028066
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2014-03-31,INR,10.53644505788953
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2014-03-31,INR,8.74336371856589
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2014-02-28,INR,8.79316550903093
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2014-02-28,INR,8.31155262488119
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2014-02-28,INR,8.44332836878671
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2014-01-31,INR,8.52360585471432
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2014-01-31,INR,8.6043267754991
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2014-01-31,INR,8.17018542956232
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-12-31,INR,8.78121924292199
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-12-31,INR,8.58122911139179
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-12-31,INR,9.28121036798578
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-11-30,INR,8.9312693211044
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-11-30,INR,8.55313289418985
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-11-30,INR,9.08083553896249
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-10-31,INR,9.23505611998371
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-10-31,INR,9.12325472008363
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-10-31,INR,8.46138749540338
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-09-30,INR,10.64851416862961
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-09-30,INR,9.56476983411384
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-09-30,INR,8.54805120582393
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-08-31,INR,10.34819828330614
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-08-31,INR,8.71124253087752
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-08-31,INR,9.52264355029421
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-07-31,INR,7.4692654633577
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-07-31,INR,7.82675438766714
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-07-31,INR,8.35522447541277
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-06-30,INR,5.90405610939594
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-06-30,INR,6.3467991521691
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-06-30,INR,6.86262673676049
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-05-31,INR,7.20582100440178
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-05-31,INR,6.84759450092292
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-05-31,INR,6.4649917206046
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2014,2013,0,2013-04-30,INR,7.74189908680676
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2014,2013,0,2013-04-30,INR,7.17680232747827
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2014,2013,0,2013-04-30,INR,7.49854507930937
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2013-03-31,INR,7.27322396836042
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2013-03-31,INR,7.86530661537281
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2013-03-31,INR,8.78867639217379
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2013-02-28,INR,7.24465134479758
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2013-02-28,INR,7.00960330474251
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2013-02-28,INR,7.75910117833405
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2013-01-31,INR,7.1688536994289
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2013-01-31,INR,7.43438404505151
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2013-01-31,INR,6.70656427371162
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-12-31,INR,6.73759075759021
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-12-31,INR,6.57487394049844
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-12-31,INR,7.53121495070639
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-11-30,INR,6.05502077074806
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-11-30,INR,7.04114055755039
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-11-30,INR,6.41893227430795
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-10-31,INR,6.78453790486308
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-10-31,INR,6.32794173749554
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-10-31,INR,7.54497542932385
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-09-30,INR,6.89517039657883
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-09-30,INR,6.50520731299471
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-09-30,INR,7.40845042753017
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-08-31,INR,6.8617326089665
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-08-31,INR,7.37276835319216
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-08-31,INR,7.84254554183546
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-07-31,INR,6.52110791741772
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-07-31,INR,7.21100563847246
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-07-31,INR,7.92638054601984
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-06-30,INR,7.47871813326132
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-06-30,INR,5.90047698258273
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-06-30,INR,6.87174052786621
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-05-31,INR,6.35425148589243
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-05-31,INR,7.21938515911971
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-05-31,INR,7.93399443262561
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2013,2012,0,2012-04-30,INR,7.72993550517926
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2013,2012,0,2012-04-30,INR,7.05135976425115
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2013,2012,0,2012-04-30,INR,8.57620178098257
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2012,2011,0,2012-03-31,INR,7.3968823956996
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2012,2011,0,2012-03-31,INR,8.54977007049108
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2012,2011,0,2012-03-31,INR,10.09305162773048
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2012,2011,0,2012-02-29,INR,8.30954778349641
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2012,2011,0,2012-02-29,INR,8.93608234464513
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2012,2011,0,2012-02-29,INR,7.17674944856415
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2012,2011,0,2012-01-31,INR,6.79727921551323
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2012,2011,0,2012-01-31,INR,8.88740821956785
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2012,2011,0,2012-01-31,INR,7.80687247313701
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2012,2011,0,2011-12-31,INR,8.0428585317445
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2012,2011,0,2011-12-31,INR,5.96115071038811
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2012,2011,0,2011-12-31,INR,6.63922753931764
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2012,2011,0,2011-11-30,INR,5.20376557932846
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2012,2011,0,2011-11-30,INR,4.24425596697056
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2012,2011,0,2011-11-30,INR,6.73858683567952
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2012,2011,0,2011-10-31,INR,5.92027461622857
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2012,2011,0,2011-10-31,INR,3.83122091440175
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2012,2011,0,2011-10-31,INR,4.95099857303463
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2012,2011,0,2011-09-30,INR,4.64199418381608
