DATAFLOW,AUDST,CURRENCY,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-12-31,INR,73.5936
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-12-31,INR,98.8917
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-11-30,INR,97.8952
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-11-30,INR,0.711
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-11-30,INR,74.2198
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-11-30,INR,87.72
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-10-31,INR,0.6979
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-10-31,INR,86.5146
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-10-31,INR,95.4062
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-10-31,INR,73.4581
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-09-30,INR,0.696
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-09-30,INR,95.3087
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-09-30,INR,73.4817
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-09-30,INR,86.6641
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-08-31,INR,74.6719
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-08-31,INR,88.3365
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-08-31,INR,98.0765
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-08-31,INR,0.7044
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-07-31,INR,94.9292
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-07-31,INR,74.9934
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-07-31,INR,0.7024
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-07-31,INR,85.9289
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-06-30,INR,75.7268
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-06-30,INR,94.8812
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-06-30,INR,0.7038
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-06-30,INR,85.2511
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-05-31,INR,82.4752
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-05-31,INR,75.6599
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-05-31,INR,93.0224
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-05-31,INR,0.7057
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2021,2020,0,2020-04-30,INR,82.7489
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2021,2020,0,2020-04-30,INR,0.7079
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2021,2020,0,2020-04-30,INR,76.2365
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2021,2020,0,2020-04-30,INR,94.6333
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2020-03-31,INR,82.3379
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2020-03-31,INR,0.6927
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2020-03-31,INR,92.0177
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2020-03-31,INR,74.3507
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2020-02-29,INR,0.6503
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2020-02-29,INR,92.7474
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2020-02-29,INR,78.0698
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2020-02-29,INR,71.4885
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2020-01-31,INR,79.2199
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2020-01-31,INR,93.2938
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2020-01-31,INR,0.6526
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2020-01-31,INR,71.3138
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-12-31,INR,93.3347
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-12-31,INR,0.6523
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-12-31,INR,79.1004
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-12-31,INR,71.1926
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-11-30,INR,71.4517
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-11-30,INR,0.6566
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-11-30,INR,92.0928
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-11-30,INR,78.998
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-10-31,INR,89.7397
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-10-31,INR,71.0394
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-10-31,INR,78.4973
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-10-31,INR,0.6568
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-09-30,INR,78.5396
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-09-30,INR,71.3337
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-09-30,INR,0.6635
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-09-30,INR,88.1391
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-08-31,INR,0.6694
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-08-31,INR,79.1191
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-08-31,INR,71.1457
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-08-31,INR,86.4887
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-07-31,INR,68.8083
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-07-31,INR,85.8747
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-07-31,INR,77.2293
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-07-31,INR,0.6359
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-06-30,INR,69.4389
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-06-30,INR,87.9945
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-06-30,INR,0.6428
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-06-30,INR,78.4054
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-05-31,INR,69.7731
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-05-31,INR,89.6546
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-05-31,INR,78.0492
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-05-31,INR,0.6344
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2020,2019,0,2019-04-30,INR,69.4274
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2020,2019,0,2019-04-30,INR,90.5274
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2020,2019,0,2019-04-30,INR,78.0306
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2020,2019,0,2019-04-30,INR,0.622
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2019-03-31,INR,69.4786
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2019-03-31,INR,91.5494
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2019-03-31,INR,78.5121
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2019-03-31,INR,0.6251
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2019-02-28,INR,92.6679
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2019-02-28,INR,80.8479
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2019-02-28,INR,0.6455
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2019-02-28,INR,71.2218
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2019-01-31,INR,70.7329
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2019-01-31,INR,91.1581
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2019-01-31,INR,80.8306
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2019-01-31,INR,0.6496
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-12-31,INR,0.6296
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-12-31,INR,70.7311
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-12-31,INR,89.5832
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-12-31,INR,80.4786
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-11-30,INR,92.6219
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-11-30,INR,71.8542
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-11-30,INR,0.6337
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-11-30,INR,81.6155
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-10-31,INR,84.6103
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-10-31,INR,95.87
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-10-31,INR,0.6527
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-10-31,INR,73.6323
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-09-30,INR,72.2153
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-09-30,INR,84.2155
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-09-30,INR,94.1888
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-09-30,INR,0.645
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-08-31,INR,80.4388
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-08-31,INR,89.6929
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-08-31,INR,69.5465
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-08-31,INR,0.6259
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-07-31,INR,0.6166
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-07-31,INR,68.6934
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-07-31,INR,80.2993
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-07-31,INR,90.4956
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-06-30,INR,67.7931
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-06-30,INR,79.1619
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-06-30,INR,90.0672
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-06-30,INR,0.6161
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-05-31,INR,90.9732
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-05-31,INR,79.8248
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-05-31,INR,67.5394
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-05-31,INR,0.6155
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2019,2018,0,2018-04-30,INR,65.6363
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2019,2018,0,2018-04-30,INR,0.6102
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2019,2018,0,2018-04-30,INR,92.5691
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2019,2018,0,2018-04-30,INR,80.6612
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2018-03-31,INR,80.2499
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2018-03-31,INR,90.8382
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2018-03-31,INR,65.0213
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2018-03-31,INR,0.6134
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2018-02-28,INR,90.0763
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2018-02-28,INR,0.5963
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2018-02-28,INR,64.3738
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2018-02-28,INR,79.5625
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2018-01-31,INR,77.45
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2018-01-31,INR,63.64
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2018-01-31,INR,87.65
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2018-01-31,INR,0.57
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-12-31,INR,0.5688
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-12-31,INR,64.2423
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-12-31,INR,75.9975
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-12-31,INR,86.1115
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-11-30,INR,0.5749
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-11-30,INR,76.1211
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-11-30,INR,64.8626
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-11-30,INR,85.7741
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-10-31,INR,76.48
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-10-31,INR,0.5764
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-10-31,INR,85.9151
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-10-31,INR,65.0813
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-09-30,INR,76.7891
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-09-30,INR,0.5822
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-09-30,INR,85.7254
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-09-30,INR,64.4409
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-08-31,INR,75.5956
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-08-31,INR,0.5822
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-08-31,INR,63.9684
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-08-31,INR,83.0433
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-07-31,INR,0.5734
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-07-31,INR,83.7544
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-07-31,INR,74.2036
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-07-31,INR,64.4559
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-06-30,INR,64.443
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-06-30,INR,0.5814
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-06-30,INR,82.5126
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-06-30,INR,72.4139
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-05-31,INR,83.2101
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-05-31,INR,64.4248
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-05-31,INR,0.5745
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-05-31,INR,71.2258
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2018,2017,0,2017-04-30,INR,69.1656
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2018,2017,0,2017-04-30,INR,81.5426
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2018,2017,0,2017-04-30,INR,64.5071
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2018,2017,0,2017-04-30,INR,0.5857
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2017-03-31,INR,70.3416
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2017-03-31,INR,65.8767
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2017-03-31,INR,81.245
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2017-03-31,INR,0.583
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2017-02-28,INR,83.8165
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2017-02-28,INR,67.0755
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2017-02-28,INR,0.5934
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2017-02-28,INR,71.4646
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2017-01-31,INR,0.5918
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2017-01-31,INR,83.8615
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2017-01-31,INR,68.0804
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2017-01-31,INR,72.3259
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-12-31,INR,0.5854
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-12-31,INR,84.7352
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-12-31,INR,71.598
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-12-31,INR,67.9004
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-11-30,INR,73.1042
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-11-30,INR,0.6257
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-11-30,INR,83.9945
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-11-30,INR,67.6257
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-10-31,INR,82.5178
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-10-31,INR,73.607
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-10-31,INR,0.6438
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-10-31,INR,66.7477
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-09-30,INR,66.7377
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-09-30,INR,0.6549
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-09-30,INR,87.7152
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-09-30,INR,74.8257
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-08-31,INR,87.7976
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-08-31,INR,75.0042
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-08-31,INR,66.9396
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-08-31,INR,0.6606
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-07-31,INR,0.645
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-07-31,INR,67.2076
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-07-31,INR,88.5198
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-07-31,INR,74.3591
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-06-30,INR,95.5533
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-06-30,INR,75.5728
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-06-30,INR,0.6389
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-06-30,INR,67.2969
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-05-31,INR,75.6918
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-05-31,INR,0.6148
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-05-31,INR,97.2485
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-05-31,INR,66.9067
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2017,2016,0,2016-04-30,INR,95.2721
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2017,2016,0,2016-04-30,INR,75.4092
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2017,2016,0,2016-04-30,INR,66.4695
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2017,2016,0,2016-04-30,INR,0.607
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2016-03-31,INR,95.3744
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2016-03-31,INR,67.0219
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2016-03-31,INR,74.4863
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2016-03-31,INR,0.5934
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2016-02-29,INR,75.7678
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2016-02-29,INR,97.656
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2016-02-29,INR,68.2377
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2016-02-29,INR,0.594
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2016-01-31,INR,0.5687
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2016-01-31,INR,67.2523
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2016-01-31,INR,73.0789
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2016-01-31,INR,97.1132
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-12-31,INR,66.5955
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-12-31,INR,99.9353
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-12-31,INR,72.4567
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-12-31,INR,0.5468
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-11-30,INR,100.6188
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-11-30,INR,71.0917
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-11-30,INR,66.1171
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-11-30,INR,0.5401
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-10-31,INR,99.7563
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-10-31,INR,73.0629
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-10-31,INR,0.5419
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-10-31,INR,65.058
