DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_CGRECPT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR11022,0,1992-03-31,INR,222570000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,TTL_RECEIPTS,0,1992-03-31,INR,1045580000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,OTHE,0,1992-03-31,INR,50280000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR21,0,1992-03-31,INR,75100000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR1102,0,1992-03-31,INR,399660000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR11012,0,1992-03-31,INR,78530000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR22,0,1992-03-31,INR,56540000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR12,0,1992-03-31,INR,159610000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR11011,0,1992-03-31,INR,16270000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR27,0,1991-03-31,INR,31810000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR11022,0,1991-03-31,INR,206440000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR12,0,1991-03-31,INR,119760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,OTHR,0,1991-03-31,INR,40760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR11011,0,1991-03-31,INR,12500000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR1201,0,1991-03-31,INR,87300000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR21,0,1991-03-31,INR,80010000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR1,0,1991-03-31,INR,549540000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,OTH,0,1991-03-31,INR,13310000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,TTL_RECEIPTS,0,1991-03-31,INR,939510000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR1101,0,1991-03-31,INR,69030000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,OTHE,0,1991-03-31,INR,32460000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR23,0,1991-03-31,INR,20020000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR22,0,1991-03-31,INR,83090000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR11021,0,1991-03-31,INR,141000000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR25,0,1991-03-31,INR,57120000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR24,0,1991-03-31,INR,77160000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR11,0,1991-03-31,INR,429780000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR1102,0,1991-03-31,INR,360750000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR2,0,1991-03-31,INR,389970000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1991,1990,CGR11012,0,1991-03-31,INR,53350000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR21,0,1990-03-31,INR,74040000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR12,0,1990-03-31,INR,139470000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR11021,0,1990-03-31,INR,130960000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR24,0,1990-03-31,INR,79700000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR11011,0,1990-03-31,INR,10880000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR1101,0,1990-03-31,INR,60280000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,TTL_RECEIPTS,0,1990-03-31,INR,823160000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR27,0,1990-03-31,INR,25950000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR2,0,1990-03-31,INR,300200000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR11012,0,1990-03-31,INR,47290000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR1,0,1990-03-31,INR,522960000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR1201,0,1990-03-31,INR,84740000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,OTHR,0,1990-03-31,INR,-26200000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,OTH,0,1990-03-31,INR,11890000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,OTHE,0,1990-03-31,INR,54730000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR11022,0,1990-03-31,INR,180360000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR25,0,1990-03-31,INR,49800000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR11,0,1990-03-31,INR,383490000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR22,0,1990-03-31,INR,79580000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR23,0,1990-03-31,INR,17330000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1990,1989,CGR1102,0,1990-03-31,INR,323210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR11021,0,1989-03-31,INR,109220000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR1,0,1989-03-31,INR,435910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR21,0,1989-03-31,INR,84180000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR11012,0,1989-03-31,INR,44070000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,OTH,0,1989-03-31,INR,10030000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR11,0,1989-03-31,INR,337510000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,OTHE,0,1989-03-31,INR,28590000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR23,0,1989-03-31,INR,13210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,OTHR,0,1989-03-31,INR,14560000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR24,0,1989-03-31,INR,61510000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR11022,0,1989-03-31,INR,158050000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR27,0,1989-03-31,INR,24600000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR1102,0,1989-03-31,INR,277300000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR1201,0,1989-03-31,INR,69810000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,TTL_RECEIPTS,0,1989-03-31,INR,734690000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR1101,0,1989-03-31,INR,60210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR11011,0,1989-03-31,INR,14920000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR22,0,1989-03-31,INR,54750000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR12,0,1989-03-31,INR,98400000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR2,0,1989-03-31,INR,298780000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1989,1988,CGR25,0,1989-03-31,INR,45970000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR21,0,1988-03-31,INR,58620000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR1102,0,1988-03-31,INR,239150000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR25,0,1988-03-31,INR,41800000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR2,0,1988-03-31,INR,254080000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR1,0,1988-03-31,INR,370370000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR11,0,1988-03-31,INR,280150000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,OTHE,0,1988-03-31,INR,32670000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR11011,0,1988-03-31,INR,6030000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR27,0,1988-03-31,INR,28930000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR24,0,1988-03-31,INR,43810000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR12,0,1988-03-31,INR,90220000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,TTL_RECEIPTS,0,1988-03-31,INR,624450000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR11022,0,1988-03-31,INR,137020000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR11012,0,1988-03-31,INR,34330000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR1101,0,1988-03-31,INR,41000000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR22,0,1988-03-31,INR,36330000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR1201,0,1988-03-31,INR,57550000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR11021,0,1988-03-31,INR,94230000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,OTH,0,1988-03-31,INR,7900000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,CGR23,0,1988-03-31,INR,11710000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1988,1987,OTHR,0,1988-03-31,INR,32880000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR2,0,1987-03-31,INR,215720000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR1101,0,1987-03-31,INR,40230000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR27,0,1987-03-31,INR,20240000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR23,0,1987-03-31,INR,9020000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,OTHE,0,1987-03-31,INR,34110000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR11022,0,1987-03-31,INR,114750000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,OTHR,0,1987-03-31,INR,24340000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR1102,0,1987-03-31,INR,202960000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR1,0,1987-03-31,INR,330830000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR1201,0,1987-03-31,INR,53530000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR22,0,1987-03-31,INR,32760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR11011,0,1987-03-31,INR,7190000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,OTH,0,1987-03-31,INR,6570000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR11021,0,1987-03-31,INR,81640000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR12,0,1987-03-31,INR,87640000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,TTL_RECEIPTS,0,1987-03-31,INR,546550000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR21,0,1987-03-31,INR,55320000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR11,0,1987-03-31,INR,243190000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR25,0,1987-03-31,INR,34910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR24,0,1987-03-31,INR,39130000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1987,1986,CGR11012,0,1987-03-31,INR,31600000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR11021,0,1986-03-31,INR,73310000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR23,0,1986-03-31,INR,4950000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR22,0,1986-03-31,INR,42920000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR21,0,1986-03-31,INR,48840000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR11011,0,1986-03-31,INR,6650000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR1201,0,1986-03-31,INR,45950000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR11012,0,1986-03-31,INR,28650000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR11022,0,1986-03-31,INR,95260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR1101,0,1986-03-31,INR,36980000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR25,0,1986-03-31,INR,27730000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR12,0,1986-03-31,INR,68950000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,OTH,0,1986-03-31,INR,5850000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR1,0,1986-03-31,INR,280350000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR1102,0,1986-03-31,INR,174420000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,OTHR,0,1986-03-31,INR,44210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR2,0,1986-03-31,INR,193150000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,TTL_RECEIPTS,0,1986-03-31,INR,473500000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR24,0,1986-03-31,INR,10010000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR27,0,1986-03-31,INR,14490000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,CGR11,0,1986-03-31,INR,211400000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1986,1985,OTHE,0,1986-03-31,INR,23000000000
