DATAFLOW,AUDST,FREQ,INDICRS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2021,2020,0,2021-03-31,RO,5.36
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2021,2020,0,2021-03-31,RO,7.3
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2021,2020,0,2021-03-31,RO,3.88
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2021,2020,0,2021-03-31,RO,-0.04
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2021,2020,0,2021-03-31,RO,0.54
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2021,2020,0,2021-03-31,RO,10.21
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2021,2020,0,2021-03-31,RO,4.76
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2021,2020,0,2021-03-31,RO,5.45
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2021,2020,0,2021-03-31,RO,8.23
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2021,2020,0,2021-03-31,RO,7.18
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2021,2020,0,2021-03-31,RO,1.05
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2021,2020,0,2021-03-31,RO,9.48
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2021,2020,0,2021-03-31,RO,17.68
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2021,2020,0,2021-03-31,RO,15.53
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2021,2020,0,2021-03-31,RO,3.42
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2021,2020,0,2021-03-31,RO,3.82
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2021,2020,0,2021-03-31,RO,2.15
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2021,2020,0,2021-03-31,RO,1.59
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2021,2020,0,2021-03-31,RO,1.71
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2022,2021,0,2022-03-31,RO,6.71
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2022,2021,0,2022-03-31,RO,6.57
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2022,2021,0,2022-03-31,RO,3.3
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2022,2021,0,2022-03-31,RO,3.25
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2022,2021,0,2022-03-31,RO,4.37
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2022,2021,0,2022-03-31,RO,0.96
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2022,2021,0,2022-03-31,RO,0.01
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2022,2021,0,2022-03-31,RO,1.49
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2022,2021,0,2022-03-31,RO,11.48
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2022,2021,0,2022-03-31,RO,5.97
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2022,2021,0,2022-03-31,RO,5.51
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2022,2021,0,2022-03-31,RO,9.2
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2022,2021,0,2022-03-31,RO,7.65
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2022,2021,0,2022-03-31,RO,1.55
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2022,2021,0,2022-03-31,RO,6.87
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2022,2021,0,2022-03-31,RO,16.08
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2022,2021,0,2022-03-31,RO,13.56
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2022,2021,0,2022-03-31,RO,3.41
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2022,2021,0,2022-03-31,RO,2.14
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2022,2021,0,2022-03-31,RO,2.51
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2022,2021,0,2022-03-31,RO,2.27
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2022,2021,0,2022-03-31,RO,1.55
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2023,2022,0,2023-03-31,RO,6.45
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2023,2022,0,2023-03-31,RO,6.12
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2023,2022,0,2023-03-31,RO,3.0
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2023,2022,0,2023-03-31,RO,2.78
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2023,2022,0,2023-03-31,RO,3.97
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2023,2022,0,2023-03-31,RO,0.52
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2023,2022,0,2023-03-31,RO,-0.01
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2023,2022,0,2023-03-31,RO,0.01
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2023,2022,0,2023-03-31,RO,11.33
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2023,2022,0,2023-03-31,RO,6.16
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2023,2022,0,2023-03-31,RO,5.17
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2023,2022,0,2023-03-31,RO,8.84
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2023,2022,0,2023-03-31,RO,7.78
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2023,2022,0,2023-03-31,RO,1.06
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2023,2022,0,2023-03-31,RO,6.72
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2023,2022,0,2023-03-31,RO,15.56
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2023,2022,0,2023-03-31,RO,12.81
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2023,2022,0,2023-03-31,RO,3.45
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2023,2022,0,2023-03-31,RO,2.14
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2023,2022,0,2023-03-31,RO,2.75
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2023,2022,0,2023-03-31,RO,2.32
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2023,2022,0,2023-03-31,RO,1.48
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2024,2023,0,2024-03-31,RO,5.49
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2024,2023,0,2024-03-31,RO,5.05
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2024,2023,0,2024-03-31,RO,1.96
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2024,2023,0,2024-03-31,RO,1.64
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2024,2023,0,2024-03-31,RO,2.54
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2024,2023,0,2024-03-31,RO,-0.99
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2024,2023,0,2024-03-31,RO,0.0
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2024,2023,0,2024-03-31,RO,-0.88
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2024,2023,0,2024-03-31,RO,11.5
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2024,2023,0,2024-03-31,RO,6.49
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2024,2023,0,2024-03-31,RO,5.01
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2024,2023,0,2024-03-31,RO,9.06
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2024,2023,0,2024-03-31,RO,7.73
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2024,2023,0,2024-03-31,RO,1.33
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2024,2023,0,2024-03-31,RO,5.69
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2024,2023,0,2024-03-31,RO,14.75
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2024,2023,0,2024-03-31,RO,11.6
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2024,2023,0,2024-03-31,RO,3.53
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2024,2023,0,2024-03-31,RO,1.44
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2024,2023,0,2024-03-31,RO,3.15
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2024,2023,0,2024-03-31,RO,2.62
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2024,2023,0,2024-03-31,RO,1.48
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2025,2024,0,2025-03-31,RO,4.75
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2025,2024,0,2025-03-31,RO,4.31
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2025,2024,0,2025-03-31,RO,1.31
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2025,2024,0,2025-03-31,RO,0.97
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2025,2024,0,2025-03-31,RO,1.84
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2025,2024,0,2025-03-31,RO,-1.6
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2025,2024,0,2025-03-31,RO,0.42
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2025,2024,0,2025-03-31,RO,0.87
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2025,2024,0,2025-03-31,RO,11.65
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2025,2024,0,2025-03-31,RO,6.76
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2025,2024,0,2025-03-31,RO,4.89
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2025,2024,0,2025-03-31,RO,9.34
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2025,2024,0,2025-03-31,RO,7.73
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2025,2024,0,2025-03-31,RO,1.61
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2025,2024,0,2025-03-31,RO,4.5
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2025,2024,0,2025-03-31,RO,14.26
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2025,2024,0,2025-03-31,RO,11.18
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2025,2024,0,2025-03-31,RO,3.44
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2025,2024,0,2025-03-31,RO,1.29
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2025,2024,0,2025-03-31,RO,3.08
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2025,2024,0,2025-03-31,RO,2.56
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2025,2024,0,2025-03-31,RO,1.38
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2026,2025,0,2026-03-31,RO,4.4
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2026,2025,0,2026-03-31,RO,3.84
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2026,2025,0,2026-03-31,RO,0.82
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2026,2025,0,2026-03-31,RO,0.4
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2026,2025,0,2026-03-31,RO,1.47
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2026,2025,0,2026-03-31,RO,-2.11
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2026,2025,0,2026-03-31,RO,0.01
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2026,2025,0,2026-03-31,RO,11.96
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2026,2025,0,2026-03-31,RO,7.06
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2026,2025,0,2026-03-31,RO,4.9
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2026,2025,0,2026-03-31,RO,9.58
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2026,2025,0,2026-03-31,RO,7.95
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2026,2025,0,2026-03-31,RO,1.63
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2026,2025,0,2026-03-31,RO,4.6
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2026,2025,0,2026-03-31,RO,14.19
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2026,2025,0,2026-03-31,RO,11.05
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2026,2025,0,2026-03-31,RO,3.58
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2026,2025,0,2026-03-31,RO,1.19
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2026,2025,0,2026-03-31,RO,3.14
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2026,2025,0,2026-03-31,RO,2.51
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2026,2025,0,2026-03-31,RO,1.38
