DATAFLOW,AUDST,FREQ,MKT_TRANSC_RN,REPYEAREND,REPYEARSTART,TRANC_TYP_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-10-31,INR,20302607860000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-10-31,INR,958198169000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-10-31,INR,1355609490000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-10-31,INR,304804780000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-10-31,INR,401536850000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-10-31,INR,649267860000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-09-30,INR,24070257740000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-09-30,INR,744976640000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-09-30,INR,266840160000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-09-30,INR,1925127940000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-09-30,INR,1221855260000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-09-30,INR,913311140000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-08-31,INR,642546935000.0001
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-08-31,INR,740357940000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-08-31,INR,1354623850000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-08-31,INR,451689295000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-08-31,INR,1834594170000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-08-31,INR,26919866740000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-07-31,INR,817609820000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-07-31,INR,812640550000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-07-31,INR,22904402290000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-07-31,INR,490400800000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-07-31,INR,1545271975000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-07-31,INR,242230625000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-06-30,INR,2470052275000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-06-30,INR,17683028430000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-06-30,INR,787621925000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-06-30,INR,1189977030000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-06-30,INR,596090725000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-06-30,INR,1086339625000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-05-31,INR,716422825000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-05-31,INR,788966130000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-05-31,INR,1095952825000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-05-31,INR,396328550000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-05-31,INR,2208704200000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-05-31,INR,15441734610000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-04-30,INR,918252100000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-04-30,INR,15987016360000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-04-30,INR,2067859825000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-04-30,INR,395587600000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-04-30,INR,555228600000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-04-30,INR,594379125000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2016-03-31,INR,614437560000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2016-03-31,INR,799404875000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2016-03-31,INR,1980351150000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2016-03-31,INR,13944040820000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2016-03-31,INR,314731325000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2016-03-31,INR,866214950000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2016-02-29,INR,13505572390000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2016-02-29,INR,814021650000.0001
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2016-02-29,INR,1919828950000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2016-02-29,INR,954908875000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2016-02-29,INR,395246970000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2016-02-29,INR,150898425000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2016-01-31,INR,881493849999.9999
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2016-01-31,INR,1071732325000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2016-01-31,INR,13133513190000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2016-01-31,INR,317593400000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2016-01-31,INR,453647310000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2016-01-31,INR,2270819575000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-12-31,INR,669774625000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-12-31,INR,482882300000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-12-31,INR,529691840000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-12-31,INR,12042105760000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-12-31,INR,1517789725000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-12-31,INR,2670446650000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-11-30,INR,324013830000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-11-30,INR,1930166400000.0002
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-11-30,INR,645312075000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-11-30,INR,991305200000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-11-30,INR,293549125000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-11-30,INR,8524646340000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-10-31,INR,1172242000000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-10-31,INR,380101650000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-10-31,INR,769374950000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-10-31,INR,494076050000.00006
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-10-31,INR,14444587420000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-10-31,INR,2321718600000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-09-30,INR,11777087240000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-09-30,INR,490176020000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-09-30,INR,1005944225000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-09-30,INR,545410500000.00006
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-09-30,INR,1904924475000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-09-30,INR,353569750000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-08-31,INR,1155212900000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-08-31,INR,11761715820000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-08-31,INR,2134965000000.0002
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-08-31,INR,444150750000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-08-31,INR,535601350000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-08-31,INR,467831300000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-07-31,INR,1080074400000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-07-31,INR,240534530000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-07-31,INR,1661664025000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-07-31,INR,756721850000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-07-31,INR,12101152150000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-07-31,INR,3498460275000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-06-30,INR,1645743200000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-06-30,INR,13243373980000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-06-30,INR,4206714300000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-06-30,INR,1081907675000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-06-30,INR,1479063425000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-06-30,INR,280145110000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-05-31,INR,825964300000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-05-31,INR,1243862175000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-05-31,INR,11987664290000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-05-31,INR,694891400000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-05-31,INR,2764717875000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-05-31,INR,204698480000.00003
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2016,2015,N_A,0,2015-04-30,INR,10511698550000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2016,2015,N_A,0,2015-04-30,INR,1034712800000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2016,2015,N_A,0,2015-04-30,INR,1424239450000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2016,2015,N_A,0,2015-04-30,INR,584198075000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2016,2015,N_A,0,2015-04-30,INR,209482410000.00003
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2016,2015,N_A,0,2015-04-30,INR,3043150325000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2015-03-31,INR,1081607575000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2015-03-31,INR,3171588800000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2015-03-31,INR,342614480000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2015-03-31,INR,877715625000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2015-03-31,INR,1212265600000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2015-03-31,INR,10794136480000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2015-02-28,INR,1396922875000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2015-02-28,INR,1310218425000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2015-02-28,INR,10280756930000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2015-02-28,INR,285014950000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2015-02-28,INR,3116916500000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2015-02-28,INR,409775200000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2015-01-31,INR,1168474475000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2015-01-31,INR,3051648975000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2015-01-31,INR,493896100000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2015-01-31,INR,15110020230000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2015-01-31,INR,1389278400000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2015-01-31,INR,552884500000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-12-31,INR,15817161290000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-12-31,INR,687897175000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-12-31,INR,1175416675000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2015,2014,N_A,0,2014-12-31,INR,30256750000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-12-31,INR,2649140875000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-12-31,INR,594257190000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-12-31,INR,755570275000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-11-30,INR,12544672900000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-11-30,INR,534846175000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-11-30,INR,2402794925000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-11-30,INR,267149190000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2015,2014,N_A,0,2014-11-30,INR,62218075000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-11-30,INR,853413525000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-11-30,INR,952317150000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-10-31,INR,10440967560000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-10-31,INR,1215139400000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-10-31,INR,2815738950000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-10-31,INR,466013800000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-10-31,INR,1134585750000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-10-31,INR,197550680000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-09-30,INR,9819191650000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-09-30,INR,4913112025000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-09-30,INR,1654310425000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-09-30,INR,209927130000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-09-30,INR,958386850000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-09-30,INR,2300414750000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-08-31,INR,7100195600000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-08-31,INR,99042430000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-08-31,INR,3421276150000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-08-31,INR,862072575000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-08-31,INR,758036800000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-08-31,INR,1801166775000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-07-31,INR,1155376850000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-07-31,INR,208337090000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-07-31,INR,1070466250000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-07-31,INR,11393743570000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-07-31,INR,702897425000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-07-31,INR,2928740525000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-06-30,INR,789108150000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-06-30,INR,1347518725000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-06-30,INR,192600030000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-06-30,INR,1285108250000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-06-30,INR,3421735124999.9995
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-06-30,INR,13878828960000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-05-31,INR,198873110000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-05-31,INR,4259121900000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-05-31,INR,12383807790000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-05-31,INR,1009379525000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-05-31,INR,1367762825000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-05-31,INR,1881979550000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2015,2014,N_A,0,2014-04-30,INR,187465490000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2015,2014,N_A,0,2014-04-30,INR,7227209080000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2015,2014,N_A,0,2014-04-30,INR,1975793625000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2015,2014,N_A,0,2014-04-30,INR,1298872375000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2015,2014,N_A,0,2014-04-30,INR,4774476675000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2015,2014,N_A,0,2014-04-30,INR,1499810675000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2014,2013,N_A,0,2014-03-31,INR,5656733740000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2014,2013,N_A,0,2014-03-31,INR,4318313525000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2014,2013,N_A,0,2014-03-31,INR,235468910000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2014,2013,N_A,0,2014-03-31,INR,1244384375000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2014,2013,N_A,0,2014-03-31,INR,962479975000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2014,2013,N_A,0,2014-03-31,INR,2111449175000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2014,2013,N_A,0,2014-02-28,INR,617116750000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2014,2013,N_A,0,2014-02-28,INR,3274255775000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2014,2013,N_A,0,2014-02-28,INR,993351800000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2014,2013,N_A,0,2014-02-28,INR,7233227770000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2014,2013,N_A,0,2014-02-28,INR,1663787224999.9998
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2014,2013,N_A,0,2014-02-28,INR,160931660000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2014,2013,N_A,0,2014-01-31,INR,4430953825000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2014,2013,N_A,0,2014-01-31,INR,1048723825000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2014,2013,N_A,0,2014-01-31,INR,2292441800000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2014,2013,N_A,0,2014-01-31,INR,169233720000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2014,2013,N_A,0,2014-01-31,INR,1089788200000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2014,2013,N_A,0,2014-01-31,INR,10033440060000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2014,2013,N_A,0,2013-12-31,INR,1381614450000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2014,2013,N_A,0,2013-12-31,INR,1018013425000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2014,2013,N_A,0,2013-12-31,INR,109603750000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2014,2013,N_A,0,2013-12-31,INR,5333332980000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2014,2013,N_A,0,2013-12-31,INR,4073015775000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2014,2013,N_A,0,2013-12-31,INR,1673387900000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2014,2013,N_A,0,2013-11-30,INR,937487825000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2014,2013,N_A,0,2013-11-30,INR,127018060000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2014,2013,N_A,0,2013-11-30,INR,1535952350000.0002
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2014,2013,N_A,0,2013-11-30,INR,6782948340000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2014,2013,N_A,0,2013-11-30,INR,1073349050000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2014,2013,N_A,0,2013-11-30,INR,3546789225000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2014,2013,N_A,0,2013-10-31,INR,1168921825000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2014,2013,N_A,0,2013-10-31,INR,8362193970000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2014,2013,N_A,0,2013-10-31,INR,4340352700000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2014,2013,N_A,0,2013-10-31,INR,2116367550000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2014,2013,N_A,0,2013-10-31,INR,689943825000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2014,2013,N_A,0,2013-10-31,INR,149034610000
