DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,406,AFY,GRP_VAL_PROD,PREV_YR,2022,2021,FIV_HUN_TO_1000_CR,0,2022-03-31,PT,-8.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1215,AFY,GRP_VAL_PROD,PREV_YR,2022,2021,HUN_TO_500_CR,0,2022-03-31,PT,-9.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,N_A,AFY,GRP_VAL_PROD,PREV_YR,2022,2021,LESS_THN_1_CR,0,2022-03-31,PT,-76.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1110,AFY,GRP_VAL_PROD,PREV_YR,2022,2021,ONE_CR_TO_25_CR,0,2022-03-31,PT,-32.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,887,AFY,GRP_VAL_PROD,PREV_YR,2022,2021,THOU_CR_N_ABV,0,2022-03-31,PT,-0.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,895,AFY,GRP_VAL_PROD,PREV_YR,2022,2021,TWNTY_FIV_CR_TO_HUN_CR,0,2022-03-31,PT,-20.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_BORRW_BNKS,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,0.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_BORRW_BNKS,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,3.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_BORRW_BNKS,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,7.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_BORRW_BNKS,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-6.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_BORRW_BNKS,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,7.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_BORRW_BNKS,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,-1.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_BORRW_BNKS,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,-19.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_BORRW_BNKS,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,9.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_BORRW_BNKS,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-8.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_BORRW_BNKS,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-6.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_BORRW_BNKS,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,3.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_BORRW_BNKS,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,12.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_CURR_ASST,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,8.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_CURR_ASST,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-10.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_CURR_ASST,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-4.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_CURR_ASST,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-3.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_CURR_ASST,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,7.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_CURR_ASST,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,8.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_CURR_ASST,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,14.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_CURR_ASST,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,26.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_CURR_ASST,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-6.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_CURR_ASST,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,19.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_CURR_ASST,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,14.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_CURR_ASST,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,4.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_CURR_LIB,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,2.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_CURR_LIB,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-11.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_CURR_LIB,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,5.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_CURR_LIB,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,1.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_CURR_LIB,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,9.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_CURR_LIB,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,-0.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_CURR_LIB,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,4.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_CURR_LIB,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,15.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_CURR_LIB,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-3.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_CURR_LIB,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,3.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_CURR_LIB,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,13.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_CURR_LIB,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,1.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_DESC_PROV,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,3.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_DESC_PROV,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,5.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_DESC_PROV,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-30.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_DESC_PROV,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-1.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_DESC_PROV,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,11.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_DESC_PROV,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,4.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_DESC_PROV,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,1.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_DESC_PROV,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,8.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_DESC_PROV,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-21.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_DESC_PROV,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-11.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_DESC_PROV,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,7.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_DESC_PROV,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,6.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_DIV_PAID,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,42.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_DIV_PAID,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-32.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_DIV_PAID,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-40.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_DIV_PAID,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-49.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_DIV_PAID,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,65.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_DIV_PAID,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,70.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_DIV_PAID,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,31.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_DIV_PAID,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,27.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_DIV_PAID,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,78.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_EBIT,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,7.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_EBIT,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-12.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_EBIT,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-188.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_EBIT,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-58.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_EBIT,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,6.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_EBIT,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,-7.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_EBIT,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,28.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_EBIT,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,69.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_EBIT,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,29.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_EBIT,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,21.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_GFA,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,9.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_GFA,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,6.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_GFA,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,21.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_GFA,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,14.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_GFA,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,15.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_GFA,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,20.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_GFA,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,7.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_GFA,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,6.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_GFA,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,8.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_GFA,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-2.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_GFA,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,5.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_GFA,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,8.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_GRS_SAV,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,-9.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_GRS_SAV,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-11.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_GRS_SAV,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,-10.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_GRS_SAV,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,49.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_GRS_SAV,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,1.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_GRS_SAV,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,139.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_GRS_SAV,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,43.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_GRS_SAV,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,-39.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_GVA,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,9.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_GVA,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-10.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_GVA,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-123.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_GVA,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-32.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_GVA,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,10.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_GVA,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,1.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_GVA,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,18.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_GVA,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,48.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_GVA,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,5.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_GVA,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,114.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_GVA,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,21.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_GVA,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,18.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_INT_EXP,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,6.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_INT_EXP,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,0.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_INT_EXP,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-4.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_INT_EXP,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-11.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_INT_EXP,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,13.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_INT_EXP,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,2.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_INT_EXP,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,2.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_INT_EXP,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,5.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_INT_EXP,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-24.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_INT_EXP,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-16.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_INT_EXP,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,-2.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_INT_EXP,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,-2.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_INVN,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,5.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_INVN,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-7.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_INVN,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,7.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_INVN,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,23.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_INVN,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,10.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_INVN,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,1.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_INVN,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,16.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_INVN,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,23.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_INVN,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-4.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_INVN,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-4.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_INVN,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,27.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_INVN,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,1.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_MNF_EXP,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,18.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_MNF_EXP,CURR_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,-36.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_MNF_EXP,CURR_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-62.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_MNF_EXP,CURR_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-21.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_MNF_EXP,CURR_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,24.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_MNF_EXP,CURR_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,-4.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_MNF_EXP,PREV_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,31.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1305,AFY,GRP_MNF_EXP,PREV_YR,2023,2022,HUN_TO_500_CR,0,2023-03-31,PT,135.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,2456,AFY,GRP_MNF_EXP,PREV_YR,2023,2022,LESS_THN_1_CR,0,2023-03-31,PT,-54.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1124,AFY,GRP_MNF_EXP,PREV_YR,2023,2022,ONE_CR_TO_25_CR,0,2023-03-31,PT,-11.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1001,AFY,GRP_MNF_EXP,PREV_YR,2023,2022,THOU_CR_N_ABV,0,2023-03-31,PT,47.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,908,AFY,GRP_MNF_EXP,PREV_YR,2023,2022,TWNTY_FIV_CR_TO_HUN_CR,0,2023-03-31,PT,29.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,444,AFY,GRP_NC_LIB,CURR_YR,2023,2022,FIV_HUN_TO_1000_CR,0,2023-03-31,PT,-0.4
