DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LNG_BRW,0,2013-03-31,INR,1086454000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_BND,0,2013-03-31,INR,234136000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_DEPS,0,2013-03-31,INR,6985000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_DPLS,0,2013-03-31,INR,10264000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_LAAFP,0,2013-03-31,INR,114931000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_LCP_OF_LTB,0,2013-03-31,INR,1678000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_OTH,0,2013-03-31,INR,60746000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_TLS,0,2013-03-31,INR,677588000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_TLS_BNK,0,2013-03-31,INR,536952000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NCL_LTB_TLS_OTH,0,2013-03-31,INR,140636000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NET_ISS,0,2013-03-31,INR,98352000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_NON_CURR_LIB,0,2013-03-31,INR,1195455000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_OTH_LTA,0,2013-03-31,INR,12850000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_OTH_LTA_OTH,0,2013-03-31,INR,-442896000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_OTH_LTA_TRD_PAYS,0,2013-03-31,INR,16488000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_PRM_ON_SHR,0,2013-03-31,INR,260263000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_SHR_APP_MON_PEN_ALT,0,2013-03-31,INR,-1126000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_SHR_CAP_PRM,0,2013-03-31,INR,358615000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,EXT_SRC,0,2013-03-31,INR,2797437000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,INT_SRC,0,2013-03-31,INR,1893902000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_PRV,0,2013-03-31,INR,1063315000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_PRV_DEP,0,2013-03-31,INR,976932000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_PRV_OCP,0,2013-03-31,INR,31133000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_PRV_ONCP,0,2013-03-31,INR,55250000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_PU_CAP,0,2013-03-31,INR,19751000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_RES_CAP_RES,0,2013-03-31,INR,18994000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_RES_OTH,0,2013-03-31,INR,779886000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_RES_SIN_FDS,0,2013-03-31,INR,11956000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,IS_RES_SRPLS,0,2013-03-31,INR,810836000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,STBR_LROD_BNK,0,2013-03-31,INR,269268000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,TTL_INT_EXT_SRC,0,2013-03-31,INR,4691337000000
