DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,108,AFY,GRP_DIV_PAID,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,0,2012-03-31,PT,6.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,108,AFY,GRP_DIV_PAID,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,0,2012-03-31,PT,15.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,48,AFY,GRP_DIV_PAID,ICC_MFG_CEMENT_PRO,CURR_YR,2012,2011,0,2012-03-31,PT,8.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,48,AFY,GRP_DIV_PAID,ICC_MFG_CEMENT_PRO,PREV_YR,2012,2011,0,2012-03-31,PT,6.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,16,AFY,GRP_DIV_PAID,ICC_MFG_CEM_FRZ,CURR_YR,2012,2011,0,2012-03-31,PT,14.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,16,AFY,GRP_DIV_PAID,ICC_MFG_CEM_FRZ,PREV_YR,2012,2011,0,2012-03-31,PT,57.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,257,AFY,GRP_DIV_PAID,ICC_MFG_CHE_PRO,CURR_YR,2012,2011,0,2012-03-31,PT,10.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,257,AFY,GRP_DIV_PAID,ICC_MFG_CHE_PRO,PREV_YR,2012,2011,0,2012-03-31,PT,7.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,19,AFY,GRP_DIV_PAID,ICC_MFG_CHM_FRZ,CURR_YR,2012,2011,0,2012-03-31,PT,-0.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,19,AFY,GRP_DIV_PAID,ICC_MFG_CHM_FRZ,PREV_YR,2012,2011,0,2012-03-31,PT,29.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,37,AFY,GRP_DIV_PAID,ICC_MFG_COMPUTER_EQU,CURR_YR,2012,2011,0,2012-03-31,PT,42.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,37,AFY,GRP_DIV_PAID,ICC_MFG_COMPUTER_EQU,PREV_YR,2012,2011,0,2012-03-31,PT,-8.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,11,AFY,GRP_DIV_PAID,ICC_MFG_DAIRY_PRD,CURR_YR,2012,2011,0,2012-03-31,PT,69.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,11,AFY,GRP_DIV_PAID,ICC_MFG_DAIRY_PRD,PREV_YR,2012,2011,0,2012-03-31,PT,34.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,95,AFY,GRP_DIV_PAID,ICC_MFG_ELM_FRZ,CURR_YR,2012,2011,0,2012-03-31,PT,-20.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,95,AFY,GRP_DIV_PAID,ICC_MFG_ELM_FRZ,PREV_YR,2012,2011,0,2012-03-31,PT,-0.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,64,AFY,GRP_DIV_PAID,ICC_MFG_FABRICATED_PRO,CURR_YR,2012,2011,0,2012-03-31,PT,-9.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,64,AFY,GRP_DIV_PAID,ICC_MFG_FABRICATED_PRO,PREV_YR,2012,2011,0,2012-03-31,PT,18.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,173,AFY,GRP_DIV_PAID,ICC_MFG_FP_BV,CURR_YR,2012,2011,0,2012-03-31,PT,5.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,173,AFY,GRP_DIV_PAID,ICC_MFG_FP_BV,PREV_YR,2012,2011,0,2012-03-31,PT,7.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,17,AFY,GRP_DIV_PAID,ICC_MFG_GLASS_PRO,CURR_YR,2012,2011,0,2012-03-31,PT,15.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,17,AFY,GRP_DIV_PAID,ICC_MFG_GLASS_PRO,PREV_YR,2012,2011,0,2012-03-31,PT,84.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,95,AFY,GRP_DIV_PAID,ICC_MFG_IRON_STL,CURR_YR,2012,2011,0,2012-03-31,PT,-10.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,95,AFY,GRP_DIV_PAID,ICC_MFG_IRON_STL,PREV_YR,2012,2011,0,2012-03-31,PT,44.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,32,AFY,GRP_DIV_PAID,ICC_MFG_JEWE,CURR_YR,2012,2011,0,2012-03-31,PT,28.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,32,AFY,GRP_DIV_PAID,ICC_MFG_JEWE,PREV_YR,2012,2011,0,2012-03-31,PT,48.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,19,AFY,GRP_DIV_PAID,ICC_MFG_LTHR_PRD,CURR_YR,2012,2011,0,2012-03-31,PT,36.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,19,AFY,GRP_DIV_PAID,ICC_MFG_LTHR_PRD,PREV_YR,2012,2011,0,2012-03-31,PT,28.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,127,AFY,GRP_DIV_PAID,ICC_MFG_MACH_EQP_NEC,CURR_YR,2012,2011,0,2012-03-31,PT,27.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,127,AFY,GRP_DIV_PAID,ICC_MFG_MACH_EQP_NEC,PREV_YR,2012,2011,0,2012-03-31,PT,1.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,135,AFY,GRP_DIV_PAID,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2012,2011,0,2012-03-31,PT,-3.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,135,AFY,GRP_DIV_PAID,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2012,2011,0,2012-03-31,PT,28.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,14,AFY,GRP_DIV_PAID,ICC_MFG_PAINTS_VAR,CURR_YR,2012,2011,0,2012-03-31,PT,23.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,14,AFY,GRP_DIV_PAID,ICC_MFG_PAINTS_VAR,PREV_YR,2012,2011,0,2012-03-31,PT,18.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,55,AFY,GRP_DIV_PAID,ICC_MFG_PAP_PRO,CURR_YR,2012,2011,0,2012-03-31,PT,-8.6
