DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,PUC_SZ_GRP_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_EBIT,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,-3.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_EBIT,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,28.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_EBIT,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,-13.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_EBIT,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,14.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_EBIT,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,-9.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_EBIT,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,67.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_EBIT,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,-38.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_EBIT,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,18.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_EBIT,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-4.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_EBIT,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,10.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_EBIT,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-9.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_GFA,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,7.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_GFA,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,11.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_GFA,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,4.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_GFA,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,12.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_GFA,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,5.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_GFA,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,9.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_GFA,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,10.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_GFA,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_GFA,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,2.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_GFA,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,18.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_GFA,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,3.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_GFA,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,11.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_GRS_SAV,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,187.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_GRS_SAV,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,-59.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_GRS_SAV,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,46.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_GRS_SAV,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,-1.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_GRS_SAV,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,63.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_GRS_SAV,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,-12.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_GRS_SAV,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,66.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_GRS_SAV,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,1.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_GRS_SAV,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,22.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_GRS_SAV,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,7.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_GVA,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,6.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_GVA,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,4.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_GVA,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,10.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_GVA,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,-2.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_GVA,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,6.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_GVA,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,-1.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_GVA,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,38.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_GVA,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,-16.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_GVA,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,6.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_GVA,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,2.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_GVA,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,5.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_GVA,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-1.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_INT_EXP,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,0.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_INT_EXP,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,6.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_INT_EXP,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,-8.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_INT_EXP,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,3.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_INT_EXP,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,-11.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_INT_EXP,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,9.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_INT_EXP,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,-16.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_INT_EXP,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,8.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_INT_EXP,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-14.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_INT_EXP,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,9.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_INT_EXP,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-8.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_INT_EXP,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,10.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_INVN,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,5.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_INVN,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,-5.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_INVN,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,3.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_INVN,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,2.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_INVN,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,1.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_INVN,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,4.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_INVN,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,-1.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_INVN,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,4.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_INVN,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,5.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_INVN,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-1.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_INVN,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,5.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_INVN,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,0.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_MNF_EXP,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,-11.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_MNF_EXP,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,-6.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_MNF_EXP,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,-1.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_MNF_EXP,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,-7.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_MNF_EXP,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,-0.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_MNF_EXP,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,-10.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_MNF_EXP,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,27.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_MNF_EXP,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,26.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_MNF_EXP,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-2.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_MNF_EXP,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-8.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_MNF_EXP,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-7.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_MNF_EXP,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-5.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NC_LIB,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,3.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NC_LIB,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,13.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NC_LIB,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,-0.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NC_LIB,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,9.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NC_LIB,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,1.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NC_LIB,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,4.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NC_LIB,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,10.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NC_LIB,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,62.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NC_LIB,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,0.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NC_LIB,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,5.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NC_LIB,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-1.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NC_LIB,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,9.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NET_WRT,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,13.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NET_WRT,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,-0.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NET_WRT,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,13.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NET_WRT,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,5.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NET_WRT,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,15.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NET_WRT,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,2.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NET_WRT,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,39.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NET_WRT,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,-12.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NET_WRT,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,14.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NET_WRT,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,6.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NET_WRT,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,11.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NET_WRT,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,7.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NFA,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,2.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NFA,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,8.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NFA,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,0.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NFA,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,8.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NFA,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,0.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NFA,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,5.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NFA,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,2.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NFA,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,3.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NFA,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-3.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NFA,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,12.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NFA,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-1.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NFA,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,8.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NON_CURR_BORRW,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,3.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NON_CURR_BORRW,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,5.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NON_CURR_BORRW,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,-3.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NON_CURR_BORRW,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,3.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NON_CURR_BORRW,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,-4.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NON_CURR_BORRW,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,0.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NON_CURR_BORRW,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,6.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NON_CURR_BORRW,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,69.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NON_CURR_BORRW,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-0.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NON_CURR_BORRW,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-0.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NON_CURR_BORRW,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,-2.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NON_CURR_BORRW,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,-0.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NON_CUR_ASST,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,1.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NON_CUR_ASST,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,9.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NON_CUR_ASST,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,5.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NON_CUR_ASST,10CR_TO_25CR,PREV_YR,2021,2020,0,2021-03-31,PT,6.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NON_CUR_ASST,5CR_TO_10CR,CURR_YR,2021,2020,0,2021-03-31,PT,9.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,993,AFY,GRP_NON_CUR_ASST,5CR_TO_10CR,PREV_YR,2021,2020,0,2021-03-31,PT,1.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NON_CUR_ASST,LESS_THN_1CR,CURR_YR,2021,2020,0,2021-03-31,PT,23.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1712,AFY,GRP_NON_CUR_ASST,LESS_THN_1CR,PREV_YR,2021,2020,0,2021-03-31,PT,13.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NON_CUR_ASST,ONE_CR_TO_FIV_CR,CURR_YR,2021,2020,0,2021-03-31,PT,1.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1351,AFY,GRP_NON_CUR_ASST,ONE_CR_TO_FIV_CR,PREV_YR,2021,2020,0,2021-03-31,PT,8.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NON_CUR_ASST,TWNTY_FIV_CR_TO_HUN_CR,CURR_YR,2021,2020,0,2021-03-31,PT,3.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1086,AFY,GRP_NON_CUR_ASST,TWNTY_FIV_CR_TO_HUN_CR,PREV_YR,2021,2020,0,2021-03-31,PT,8.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NVA,100CR_N_ABOVE,CURR_YR,2021,2020,0,2021-03-31,PT,7.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,646,AFY,GRP_NVA,100CR_N_ABOVE,PREV_YR,2021,2020,0,2021-03-31,PT,1.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1445,AFY,GRP_NVA,10CR_TO_25CR,CURR_YR,2021,2020,0,2021-03-31,PT,12.2
