DATAFLOW,AUDST,COM_CSUR_RN,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2020-07-31,INR,15280340000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2020-07-31,INR,124604852927000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2020-07-31,INR,56072183817000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2020-07-31,INR,1065261823000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2020-07-31,INR,68532669110000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2020-07-31,INR,68532669110000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2020-07-31,INR,2739770000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2020-08-28,INR,140089286361000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2020-08-28,INR,15377140000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2020-08-28,INR,124712146361000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2020-08-28,INR,56120465862000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2020-08-28,INR,880837297000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2020-08-28,INR,68591680499000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2020-08-28,INR,68591680499000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2020-08-28,INR,2726680000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2020-09-25,INR,140931458142000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2020-09-25,INR,15760600000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2020-09-25,INR,125170858142000.02
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2020-09-25,INR,56326886164000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2020-09-25,INR,733534232000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2020-09-25,INR,68843971978000.02
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2020-09-25,INR,68843971978000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2020-09-25,INR,2562170000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2020-10-23,INR,141269365296000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2020-10-23,INR,15052540000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2020-10-23,INR,126216825296000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2020-10-23,INR,56797571383000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2020-10-23,INR,1805117701000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2020-10-23,INR,69419253913000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2020-10-23,INR,69419253913000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2020-10-23,INR,2553390000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2020-11-20,INR,142048467219000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2020-11-20,INR,15115160000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2020-11-20,INR,126933307219000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2020-11-20,INR,57119988249000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2020-11-20,INR,661559762000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2020-11-20,INR,69813318970000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2020-11-20,INR,69813318970000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2020-11-20,INR,2640210000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2020-12-18,INR,143147370386000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2020-12-18,INR,15645982234000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2020-12-18,INR,127501388151999.98
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2020-12-18,INR,57375624667999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2020-12-18,INR,672595265000.0001
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2020-12-18,INR,70125763483999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2020-12-18,INR,70125763483000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2020-12-18,INR,2515448887000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2021-01-29,INR,146373867616000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2021-01-29,INR,16915590388000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2021-01-29,INR,129458277228000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2021-01-29,INR,58256224752000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2021-01-29,INR,631587386000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2021-01-29,INR,71202052476000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2021-01-29,INR,71202052475000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2021-01-29,INR,2430633968000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2021-02-26,INR,147686146242000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2021-02-26,INR,17030945189000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2021-02-26,INR,130655201053000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2021-02-26,INR,58794840473999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2021-02-26,INR,555595007000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2021-02-26,INR,71860360579000.02
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2021-02-26,INR,71860360579000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2021-02-26,INR,2447369387000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2021,2020,0,2021-03-26,INR,149609608894000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2021,2020,0,2021-03-26,INR,18611925945000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2021,2020,0,2021-03-26,INR,130997682949000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2021,2020,0,2021-03-26,INR,58948957326999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2021,2020,0,2021-03-26,INR,789242614000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2021,2020,0,2021-03-26,INR,72048725622000.02
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2021,2020,0,2021-03-26,INR,72048725622000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2021,2020,0,2021-03-26,INR,2440249782000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-04-23,INR,149804012281000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-04-23,INR,17273317850000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-04-23,INR,132530694431000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-04-23,INR,59638812494000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-04-23,INR,864361219000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-04-23,INR,72891881937000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-04-23,INR,72891881937000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-04-23,INR,2364701863000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-05-21,INR,150174060880000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-05-21,INR,16950804790000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-05-21,INR,133223256089000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-05-21,INR,59950465240000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-05-21,INR,914092575000.0001
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-05-21,INR,73272790849000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-05-21,INR,73272790849000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-05-21,INR,2446979635000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-06-18,INR,151460918591000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-06-18,INR,17517389722000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-06-18,INR,133943528869000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-06-18,INR,60274587991000.01
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-06-18,INR,686029324000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-06-18,INR,73668940877999.98
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-06-18,INR,73668940878000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-06-18,INR,2490798957000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-07-30,INR,153979089057000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-07-30,INR,18349650186000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-07-30,INR,135629438871000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-07-30,INR,61033247492000.01
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-07-30,INR,646195264000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-07-30,INR,74596191378999.98
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-07-30,INR,74596191379000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-07-30,INR,2430522911000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-08-27,INR,153699489870000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-08-27,INR,17909961676000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-08-27,INR,135789528193000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-08-27,INR,61105287687000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-08-27,INR,646932680000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-08-27,INR,74684240506000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-08-27,INR,74684240506000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-08-27,INR,2380804854000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-09-24,INR,154553410358000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-09-24,INR,18237392174000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-09-24,INR,136316018184000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-09-24,INR,61342208183000.01
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-09-24,INR,599660290000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-09-24,INR,74973810000999.98
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-09-24,INR,74973810001000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-09-24,INR,2458980214000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-10-22,INR,155675568176000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-10-22,INR,18229646333000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-10-22,INR,137445921843000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-10-22,INR,61850664810000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-10-22,INR,577729439800
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-10-22,INR,75595257033000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-10-22,INR,75595256990000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-10-22,INR,2570330598000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-11-19,INR,156342936207000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-11-19,INR,18208620502000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-11-19,INR,138134315705000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-11-19,INR,62160442067000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-11-19,INR,560257238700
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-11-19,INR,75973873638000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-11-19,INR,75973873638000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-11-19,INR,2603252918000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2021-12-31,INR,161012312900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2021-12-31,INR,20666505178000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2021-12-31,INR,140345807666000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2021-12-31,INR,63155613470000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2021-12-31,INR,848939886000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2021-12-31,INR,77190194196000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2021-12-31,INR,77190194240000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2021-12-31,INR,2699711120000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2022-01-28,INR,158928025100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2022-01-28,INR,19122368170000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2022-01-28,INR,139805656900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2022-01-28,INR,62912545610000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2022-01-28,INR,1000923254000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2022-01-28,INR,76893111290000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2022-01-28,INR,76893111300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2022-01-28,INR,2715875156000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2022-02-25,INR,160833415300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2022-02-25,INR,19639758550000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2022-02-25,INR,141193656700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2022-02-25,INR,63537145520000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2022-02-25,INR,1284223688000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2022-02-25,INR,77656511180000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2022-02-25,INR,77656511190000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2022-02-25,INR,2767388378000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2022,2021,0,2022-03-25,INR,163318742600000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2022,2021,0,2022-03-25,INR,20727465230000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2022,2021,0,2022-03-25,INR,142591277400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2022,2021,0,2022-03-25,INR,64166074830000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2022,2021,0,2022-03-25,INR,1767180807000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2022,2021,0,2022-03-25,INR,78425202570000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2022,2021,0,2022-03-25,INR,78425202570000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2022,2021,0,2022-03-25,INR,2745941474000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-04-22,INR,164910176200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-04-22,INR,19947723730000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-04-22,INR,144962452500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-04-22,INR,65233103630000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-04-22,INR,2017434028000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-04-22,INR,79729348870000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2023,2022,0,2022-04-22,INR,79729348880000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2023,2022,0,2022-04-22,INR,2798133076000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-05-20,INR,164447972100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-05-20,INR,19857674930000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-05-20,INR,144590297200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-05-20,INR,65065633740000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-05-20,INR,1903491825000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-05-20,INR,79524663460000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2023,2022,0,2022-05-20,INR,79524663460000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2023,2022,0,2022-05-20,INR,3937702729000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-06-17,INR,164415904300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-06-17,INR,19462975260000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-06-17,INR,144952929000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-06-17,INR,65228818050000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-06-17,INR,1781701402000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-06-17,INR,79724110950000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2023,2022,0,2022-06-17,INR,79724110950000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2023,2022,0,2022-06-17,INR,3713415002000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-07-29,INR,168411411900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-07-29,INR,20420350430000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-07-29,INR,147991061500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-07-29,INR,66595977680000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-07-29,INR,2337403327000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-07-29,INR,81395083820000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2023,2022,0,2022-07-29,INR,81395083830000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2023,2022,0,2022-07-29,INR,3536002922000.0005
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-08-26,INR,168600961200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-08-26,INR,20229993060000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-08-26,INR,148370968100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-08-26,INR,66766935650000.01
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-08-26,INR,2298744048000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-08-26,INR,81604032449999.98
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2023,2022,0,2022-08-26,INR,81604032460000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2023,2022,0,2022-08-26,INR,4695094250000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-09-23,INR,168971962399999.97
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-09-23,INR,19811906260000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-09-23,INR,149160056100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-09-23,INR,67122025250000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-09-23,INR,2455080174000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-09-23,INR,82038030850000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2023,2022,0,2022-09-23,INR,82038030860000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2023,2022,0,2022-09-23,INR,5318785483000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-10-21,INR,170666926000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-10-21,INR,20256488730000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-10-21,INR,150410437300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-10-21,INR,67684696789999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-10-21,INR,2326798289000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-10-21,INR,82725740510000.02
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2023,2022,0,2022-10-21,INR,82725740520000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2023,2022,0,2022-10-21,INR,5480812378000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2023,2022,0,2022-11-18,INR,171555167399999.97
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2023,2022,0,2022-11-18,INR,20508645680000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2023,2022,0,2022-11-18,INR,151046521700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2023,2022,0,2022-11-18,INR,67970934770000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2023,2022,0,2022-11-18,INR,2525298692000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2023,2022,0,2022-11-18,INR,83075586930000
