DATAFLOW,AUDST,COMP_RN,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2024-06-30,INR,957661208800
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2024-06-30,INR,27462367610000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2024-06-30,INR,1169478386000
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2024-06-30,INR,194136502300000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2024-06-30,INR,195030470000000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2024-06-30,INR,257911044000000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2024-07-31,INR,255903108768800
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2024-07-31,INR,61047264868800
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2024-07-31,INR,34260888400000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2024-07-31,INR,912245808800
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2024-07-31,INR,25874130660000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2024-07-31,INR,1110914812000
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2024-07-31,INR,194855843900000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2024-07-31,INR,195687861500000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2024-07-31,INR,256735126300000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2024-08-31,INR,257041004880800
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2024-08-31,INR,60850457180800
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2024-08-31,INR,34047411142000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2024-08-31,INR,918222708800
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2024-08-31,INR,25884823330000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2024-08-31,INR,1081997468000
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2024-08-31,INR,196190547700000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2024-08-31,INR,196980018300000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2024-08-31,INR,257830475480800
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2024-09-30,INR,258788483634499.9
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2024-09-30,INR,61273534034499.9
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2024-09-30,INR,33922843911099.9
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2024-09-30,INR,940849693400
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2024-09-30,INR,26409840430000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2024-09-30,INR,982531928900
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2024-09-30,INR,197514949600000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2024-09-30,INR,198269703900000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2024-09-30,INR,259543237934499
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2024-10-31,INR,262167105040700
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2024-10-31,INR,62015104640700
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2024-10-31,INR,34152325832000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2024-10-31,INR,982915778700
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2024-10-31,INR,26879863030000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2024-10-31,INR,1031618868000
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2024-10-31,INR,200152000400000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2024-10-31,INR,200877715100000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2024-10-31,INR,262892819740700
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2024-11-30,INR,264482303054000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2024-11-30,INR,62658461054000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2024-11-30,INR,34442174285000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2024-11-30,INR,1029926179000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2024-11-30,INR,27186360590000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2024-11-30,INR,1027519975000
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2024-11-30,INR,201823842000000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2024-11-30,INR,202515444700000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2024-11-30,INR,265173905754000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2024-12-31,INR,265127736543000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2024-12-31,INR,62723184243000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2024-12-31,INR,34599766721000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2024-12-31,INR,1016289322000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2024-12-31,INR,27107128200000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2024-12-31,INR,1012248319000
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2024-12-31,INR,202404552300000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2024-12-31,INR,203071455400000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2024-12-31,INR,265794639643000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2025-01-31,INR,266287594670400
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2025-01-31,INR,62596083070400
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2025-01-31,INR,35036020840400
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2025-01-31,INR,1042943180000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2025-01-31,INR,26517119050000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2025-01-31,INR,963763899600
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2025-01-31,INR,203691511600000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2025-01-31,INR,204333904100000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2025-01-31,INR,266929987170400
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2025-02-28,INR,268514786417500
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2025-02-28,INR,63361199917500
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2025-02-28,INR,35578326022500
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2025-02-28,INR,1133121165000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2025-02-28,INR,26649752730000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2025-02-28,INR,935958787500
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2025-02-28,INR,205153586500000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2025-02-28,INR,205772211200000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2025-02-28,INR,269133411117500
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2025,2024,0,2025-03-31,INR,272271425710000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2025,2024,0,2025-03-31,INR,65840807010000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2025,2024,0,2025-03-31,INR,36307514720000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2025,2024,0,2025-03-31,INR,1133065600000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2025,2024,0,2025-03-31,INR,28400226690000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2025,2024,0,2025-03-31,INR,936960906100
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2025,2024,0,2025-03-31,INR,206430618700000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2025,2024,0,2025-03-31,INR,207025080000000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2025,2024,0,2025-03-31,INR,272865890000000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-04-30,INR,275721523790200
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-04-30,INR,65801131690200
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-04-30,INR,36937511770200
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-04-30,INR,1037495000000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-04-30,INR,27826124920000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2026,2025,0,2025-04-30,INR,937219549800
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2026,2025,0,2025-04-30,INR,209920392100000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-04-30,INR,210505715700000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2026,2025,0,2025-04-30,INR,276306847390200
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-05-31,INR,279348976113000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-05-31,INR,69785587713000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-05-31,INR,37368959930000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-05-31,INR,1101327923000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-05-31,INR,31315299860000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2026,2025,0,2025-05-31,INR,989017337100
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2026,2025,0,2025-05-31,INR,209563388400000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-05-31,INR,210113784500000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2026,2025,0,2025-05-31,INR,279899372200000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-06-30,INR,281778289624000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-06-30,INR,70467247024000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-06-30,INR,37226524010000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-06-30,INR,1086969994000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-06-30,INR,32153753020000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2026,2025,0,2025-06-30,INR,985746915200
RBI:BMC_M_RN(1.0),N_A,CMS12,N_A,M,2026,2025,0,2025-06-30,INR,211311042600000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-06-30,INR,211837295500000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2026,2025,0,2025-06-30,INR,282304556700000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-07-31,INR,68337658056000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-07-31,INR,68337658056000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-07-31,INR,37074578960000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-07-31,INR,1076423136000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-07-31,INR,30186655960000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2026,2025,0,2025-07-31,INR,943410987900
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-07-31,INR,213061076700000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-08-31,INR,68578974146000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-08-31,INR,68578974146000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-08-31,INR,37157367290000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-08-31,INR,1096450636000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-08-31,INR,30325156220000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2026,2025,0,2025-08-31,INR,957545161400.0001
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-08-31,INR,214506042900000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-09-30,INR,68280915956000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-09-30,INR,68280915956000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-09-30,INR,37066880890000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-09-30,INR,1165027336000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-09-30,INR,30049007730000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-09-30,INR,215221893100000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-10-31,INR,70815293487000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-10-31,INR,70815293487000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-10-31,INR,37205452980000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-10-31,INR,1151694227000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-10-31,INR,32458146280000
RBI:BMC_M_RN(1.0),N_A,CMS1104,N_A,M,2026,2025,0,2025-10-31,INR,996800285800
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-10-31,INR,219159768900000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2026,2025,0,2025-10-31,INR,289975062400000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2025-12-31,INR,73660166722000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2025-12-31,INR,73660166722000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2025-12-31,INR,38283605330000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2025-12-31,INR,1149985832000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2025-12-31,INR,34226575560000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2025-12-31,INR,224325272700000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2026,2025,0,2025-12-31,INR,297985439500000
RBI:BMC_M_RN(1.0),N_A,CMS1,N_A,M,2026,2025,0,2026-01-31,INR,73128427224000
RBI:BMC_M_RN(1.0),N_A,CMS11,N_A,M,2026,2025,0,2026-01-31,INR,73128427224000
RBI:BMC_M_RN(1.0),N_A,CMS1101,N_A,M,2026,2025,0,2026-01-31,INR,39067750840000
RBI:BMC_M_RN(1.0),N_A,CMS1102,N_A,M,2026,2025,0,2026-01-31,INR,1172669424000
RBI:BMC_M_RN(1.0),N_A,CMS1103,N_A,M,2026,2025,0,2026-01-31,INR,32888006960000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS12_IM,M,2026,2025,0,2026-01-31,INR,225906965500000
RBI:BMC_M_RN(1.0),N_A,N_A,CMS1_IM,M,2026,2025,0,2026-01-31,INR,299035392800000
