DATAFLOW,AUDST,COM_MSUR_RN,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2026,2025,0,2025-12-31,INR,221120723800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2026,2025,0,2025-12-31,INR,255347299400000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2026,2025,0,2025-12-31,INR,173164492399999.97
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2026,2025,0,2025-12-31,INR,303036674600000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2026,2025,0,2026-01-31,INR,73128427220000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2026,2025,0,2026-01-31,INR,39067750840000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2026,2025,0,2026-01-31,INR,32888006960000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2026,2025,0,2026-01-31,INR,5870985536000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2026,2025,0,2026-01-31,INR,1172669424000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2026,2025,0,2026-01-31,INR,9160898002000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2026,2025,0,2026-01-31,INR,100237206600000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2026,2025,0,2026-01-31,INR,122512141400000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2026,2025,0,2026-01-31,INR,222749348000000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2026,2025,0,2026-01-31,INR,255637354899999.97
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2026,2025,0,2026-01-31,INR,173365633800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2026,2025,0,2026-01-31,INR,305038673200000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2026,2025,0,2026-02-28,INR,74748300350000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2026,2025,0,2026-02-28,INR,39863340880000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2026,2025,0,2026-02-28,INR,33705735170000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2026,2025,0,2026-02-28,INR,6615041851000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2026,2025,0,2026-02-28,INR,1179224306000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2026,2025,0,2026-02-28,INR,8830136783000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2026,2025,0,2026-02-28,INR,101301659900000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2026,2025,0,2026-02-28,INR,123813139800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2026,2025,0,2026-02-28,INR,225114799700000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2026,2025,0,2026-02-28,INR,258820534899999.97
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2026,2025,0,2026-02-28,INR,176049960200000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2026,2025,0,2026-02-28,INR,308693236800000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2026,2025,0,2026-03-15,INR,74076477710000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2026,2025,0,2026-03-15,INR,40526594090000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2026,2025,0,2026-03-15,INR,32331090110000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2026,2025,0,2026-03-15,INR,6765179703000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2026,2025,0,2026-03-15,INR,1218793506000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2026,2025,0,2026-03-15,INR,8964480459000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2026,2025,0,2026-03-15,INR,101124940399999.98
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2026,2025,0,2026-03-15,INR,123597149400000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2026,2025,0,2026-03-15,INR,224722089899999.97
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2026,2025,0,2026-03-15,INR,257053180000000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2026,2025,0,2026-03-15,INR,175201418100000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2026,2025,0,2026-03-15,INR,307763048000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2026,2025,0,2026-03-31,INR,80425006670000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2026,2025,0,2026-03-31,INR,40654876760000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2026,2025,0,2026-03-31,INR,38448793100000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2026,2025,0,2026-03-31,INR,6967236732000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2026,2025,0,2026-03-31,INR,1321336806000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2026,2025,0,2026-03-31,INR,8082082404000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2026,2025,0,2026-03-31,INR,103920487800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2026,2025,0,2026-03-31,INR,127013929500000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2026,2025,0,2026-03-31,INR,230934417300000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2026,2025,0,2026-03-31,INR,269383210400000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2026,2025,0,2026-03-31,INR,184345494400000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2026,2025,0,2026-03-31,INR,319441506300000
