DATAFLOW,AMOUNT_TYP_RN,AUDST,FREQ,LIMIT_RN,REPYEAREND,REPYEARSTART,ST_FACI_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-11-29,INR,483700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-11-29,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-11-29,INR,25700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2013-11-29,INR,86500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-11-29,INR,371500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-10-18,INR,364500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-10-18,INR,823680000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-10-18,INR,25000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2013-10-18,INR,434180000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-10-18,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-09-20,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-09-20,INR,24600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2013-09-20,INR,1513560000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-09-20,INR,1887560000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-09-20,INR,349400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-08-23,INR,25100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-08-23,INR,323500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-08-23,INR,1466600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-08-23,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2013-08-23,INR,1118000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-07-26,INR,218600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-07-26,INR,21900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2013-07-26,INR,457000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-07-26,INR,697500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-07-26,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-06-28,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-06-28,INR,121100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-06-28,INR,113000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-06-28,INR,8100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-05-31,INR,68890000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-05-31,INR,10900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2013-05-31,INR,90000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-05-31,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-05-31,INR,57900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-04-19,INR,8000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-04-19,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-04-19,INR,139600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-04-19,INR,147600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2013-03-22,INR,15200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2013-03-22,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2013-03-22,INR,151500000000.00003
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2013-03-22,INR,136300000000.00002
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2013-02-22,INR,197600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2013-02-22,INR,6100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2013-02-22,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2013-02-22,INR,203700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2013-01-25,INR,267130000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2013-01-25,INR,10880000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2013-01-25,INR,6500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2013-01-25,INR,248000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF1,0,2013-01-25,INR,1750000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-12-28,INR,16379999999.999998
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-12-28,INR,245400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-12-28,INR,269480000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-12-28,INR,7700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-11-30,INR,8700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-11-30,INR,32650000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-11-30,INR,229700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-11-30,INR,271050000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-10-19,INR,5270000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-10-19,INR,166100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-10-19,INR,3200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-10-19,INR,174570000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-09-21,INR,3200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-09-21,INR,188900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-09-21,INR,19700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-09-21,INR,166000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-08-24,INR,25400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-08-24,INR,5900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-08-24,INR,100400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-08-24,INR,69100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-07-27,INR,110500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-07-27,INR,145000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-07-27,INR,3400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-07-27,INR,31100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-06-29,INR,71100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-06-29,INR,5900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-06-29,INR,105800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-06-29,INR,22800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF1,0,2012-06-29,INR,6000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-05-18,INR,12800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-05-18,INR,11900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-05-18,INR,99700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-05-18,INR,75000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF2,0,2012-04-20,INR,39700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF4,0,2012-04-20,INR,12800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TTL_OUTSTANDING,0,2012-04-20,INR,62700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF1,0,2012-04-20,INR,1200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2013,2012,TSF3,0,2012-04-20,INR,9000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF1,0,2012-03-23,INR,91950000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2012-03-23,INR,206250000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF4,0,2012-03-23,INR,13300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2012-03-23,INR,13100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2012-03-23,INR,87900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2012-02-24,INR,7700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2012-02-24,INR,55200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF4,0,2012-02-24,INR,13300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2012-02-24,INR,76200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2012-01-27,INR,6000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF4,0,2012-01-27,INR,13300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2012-01-27,INR,112200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2012-01-27,INR,92900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF4,0,2011-12-30,INR,5300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-12-30,INR,6100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-12-30,INR,70500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-12-30,INR,59100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-11-18,INR,5860000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-11-18,INR,38430000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-11-18,INR,32570000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-10-21,INR,11020000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-10-21,INR,5550000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-10-21,INR,16570000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-09-23,INR,32370000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-09-23,INR,27770000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-09-23,INR,4600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-08-26,INR,21239999999.999996
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-08-26,INR,5160000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-08-26,INR,16079999999.999998
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-07-29,INR,4770000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-07-29,INR,28730000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-07-29,INR,23960000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-06-17,INR,20640000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-06-17,INR,7730000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-06-17,INR,28370000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-05-20,INR,26350000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-05-20,INR,2700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-05-20,INR,29050000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF2,0,2011-04-22,INR,17990000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TSF3,0,2011-04-22,INR,2700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2012,2011,TTL_OUTSTANDING,0,2011-04-22,INR,20690000000
