DATAFLOW,AUDST,FREQ,LIAB_ITEMS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1989,1988,0,1989-03-31,INR,1600000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1989,1988,0,1989-03-31,INR,240000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1989,1988,0,1989-03-31,INR,660000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1989,1988,0,1989-03-31,INR,219120000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1989,1988,0,1989-03-31,INR,22120000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1989,1988,0,1989-03-31,INR,386680000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1989,1988,0,1989-03-31,INR,253980000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1989,1988,0,1989-03-31,INR,10260000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1989,1988,0,1989-03-31,INR,436270000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1989,1988,0,1989-03-31,INR,386440000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1989,1988,0,1989-03-31,INR,150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1989,1988,0,1989-03-31,INR,182300000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1989,1988,0,1989-03-31,INR,80000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1988,1987,0,1988-03-31,INR,35030000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1988,1987,0,1988-03-31,INR,338120000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1988,1987,0,1988-03-31,INR,280000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1988,1987,0,1988-03-31,INR,214010000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1988,1987,0,1988-03-31,INR,760000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1988,1987,0,1988-03-31,INR,176560000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1988,1987,0,1988-03-31,INR,338270000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1988,1987,0,1988-03-31,INR,1170000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1988,1987,0,1988-03-31,INR,60000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1988,1987,0,1988-03-31,INR,150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1988,1987,0,1988-03-31,INR,369180000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1988,1987,0,1988-03-31,INR,155170000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1988,1987,0,1988-03-31,INR,150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1987,1986,0,1987-03-31,INR,150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1987,1986,0,1987-03-31,INR,142270000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1987,1986,0,1987-03-31,INR,540000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1987,1986,0,1987-03-31,INR,336640000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1987,1986,0,1987-03-31,INR,287620000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1987,1986,0,1987-03-31,INR,50000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1987,1986,0,1987-03-31,INR,287750000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1987,1986,0,1987-03-31,INR,143810000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1987,1986,0,1987-03-31,INR,130000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1987,1986,0,1987-03-31,INR,950000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1987,1986,0,1987-03-31,INR,194400000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1987,1986,0,1987-03-31,INR,260000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1987,1986,0,1987-03-31,INR,47290000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1986,1985,0,1986-03-31,INR,116410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1986,1985,0,1986-03-31,INR,171240000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1986,1985,0,1986-03-31,INR,160000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1986,1985,0,1986-03-31,INR,180000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1986,1985,0,1986-03-31,INR,255190000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1986,1985,0,1986-03-31,INR,55300000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1986,1985,0,1986-03-31,INR,255350000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1986,1985,0,1986-03-31,INR,190000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1986,1985,0,1986-03-31,INR,40000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1986,1985,0,1986-03-31,INR,1600000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1986,1985,0,1986-03-31,INR,287650000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1986,1985,0,1986-03-31,INR,110530000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1986,1985,0,1986-03-31,INR,720000000
