DATAFLOW,AUDST,FREQ,LIAB_ITEMS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-02-27,INR,1908040000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-02-27,INR,7796450000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-02-27,INR,17598980000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-02-27,INR,7394200000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-02-27,INR,40348430000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-02-27,INR,1000000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-02-20,INR,7667590000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-02-20,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-02-20,INR,30895720000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-02-20,INR,92230000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-02-20,INR,430000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-02-20,INR,1010000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-02-20,INR,1816390000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-02-20,INR,7785840000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2026,2025,0,2026-02-20,INR,48682870000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-02-20,INR,140000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-02-20,INR,40134240000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-02-20,INR,44910000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-02-20,INR,378750000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-02-20,INR,17787150000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-02-20,INR,40134380000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-02-13,INR,30785563400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-02-13,INR,96900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-02-13,INR,378536300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-02-13,INR,64973500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-02-13,INR,434100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-02-13,INR,7190921200000
