DATAFLOW,AUDST,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,SOR_MSUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR5,0,2023-06-30,INR,6973913301000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1,0,2023-12-15,INR,243331822300000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR11,0,2023-12-15,INR,72757405890000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1101,0,2023-12-15,INR,11133389200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1102,0,2023-12-15,INR,61624016690000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12,0,2023-12-15,INR,170574416400000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1201,0,2023-12-15,INR,52305200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1202,0,2023-12-15,INR,170522111200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12021,0,2023-12-15,INR,10892574230000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12022,0,2023-12-15,INR,159629536970000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR2,0,2023-12-15,INR,322644751400
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR3,0,2023-12-15,INR,49270379670000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR31,0,2023-12-15,INR,49630860040000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR32,0,2023-12-15,INR,-360480374000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR4,0,2023-12-15,INR,39898267470000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR5,0,2023-12-15,INR,13199239720000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2024,2023,N_A,0,2023-12-15,INR,62632074590000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2024,2023,N_A,0,2023-12-15,INR,73765463790000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2024,2023,N_A,0,2023-12-15,INR,176276169500000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2024,2023,N_A,0,2023-12-15,INR,176328474700000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2024,2023,N_A,0,2023-12-15,INR,250093938500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1,0,2024-03-31,INR,252959855800000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR11,0,2024-03-31,INR,75120155770000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1101,0,2024-03-31,INR,11932127600000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1102,0,2024-03-31,INR,63188028170000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12,0,2024-03-31,INR,177839700000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1201,0,2024-03-31,INR,144061100000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1202,0,2024-03-31,INR,177695638900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12021,0,2024-03-31,INR,10891840230000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12022,0,2024-03-31,INR,166803798670000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR2,0,2024-03-31,INR,334316623000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR3,0,2024-03-31,INR,51110785510000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR31,0,2024-03-31,INR,52410825580000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR32,0,2024-03-31,INR,-1300040065000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR4,0,2024-03-31,INR,39128968170000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR5,0,2024-03-31,INR,16538344070000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2024,2023,N_A,0,2024-03-31,INR,64103581370000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2024,2023,N_A,0,2024-03-31,INR,76035708970000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2024,2023,N_A,0,2024-03-31,INR,183002503700000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2024,2023,N_A,0,2024-03-31,INR,183146564800000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2024,2023,N_A,0,2024-03-31,INR,259182273800000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1,0,2024-05-31,INR,255310312900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR11,0,2024-05-31,INR,73728270920000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1101,0,2024-05-31,INR,9660359900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1102,0,2024-05-31,INR,64067911020000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12,0,2024-05-31,INR,181582042000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1201,0,2024-05-31,INR,113716100000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1202,0,2024-05-31,INR,181468325900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12021,0,2024-05-31,INR,11015446090000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12022,0,2024-05-31,INR,170452879810000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR2,0,2024-05-31,INR,338575800200
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR3,0,2024-05-31,INR,51582116010000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR31,0,2024-05-31,INR,52893182050000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR32,0,2024-05-31,INR,-1311066038000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR4,0,2024-05-31,INR,42687181510000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR5,0,2024-05-31,INR,9321307440000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2025,2024,N_A,0,2024-05-31,INR,64916733820000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2025,2024,N_A,0,2024-05-31,INR,74577093720000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2025,2024,N_A,0,2024-05-31,INR,186579111900000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2025,2024,N_A,0,2024-05-31,INR,186692828000000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2025,2024,N_A,0,2024-05-31,INR,261269921700000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1,0,2024-11-15,INR,269248912800000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR11,0,2024-11-15,INR,80529793820000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1101,0,2024-11-15,INR,13088547500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1102,0,2024-11-15,INR,67441246320000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12,0,2024-11-15,INR,188719119000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1201,0,2024-11-15,INR,91486800000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1202,0,2024-11-15,INR,188627632200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12021,0,2024-11-15,INR,11737891460000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12022,0,2024-11-15,INR,176889740740000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR2,0,2024-11-15,INR,351796245300
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR3,0,2024-11-15,INR,52390977070000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR31,0,2024-11-15,INR,54000825780000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR32,0,2024-11-15,INR,-1609848710000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR4,0,2024-11-15,INR,43743783450000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR5,0,2024-11-15,INR,13301292080000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2025,2024,N_A,0,2024-11-15,INR,67953423920000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2025,2024,N_A,0,2024-11-15,INR,81041971420000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2025,2024,N_A,0,2024-11-15,INR,193207182399999
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2025,2024,N_A,0,2024-11-15,INR,193298669200000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2025,2024,N_A,0,2024-11-15,INR,274340640600000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1,0,2025-03-31,INR,283315993300000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR11,0,2025-03-31,INR,84630647290000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1101,0,2025-03-31,INR,15081054200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1102,0,2025-03-31,INR,69549593090000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12,0,2025-03-31,INR,198685346100000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1201,0,2025-03-31,INR,382456900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR1202,0,2025-03-31,INR,198302889200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12021,0,2025-03-31,INR,12082941770000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR12022,0,2025-03-31,INR,186219947430000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR2,0,2025-03-31,INR,366317123100
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR3,0,2025-03-31,INR,56054615660000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR31,0,2025-03-31,INR,55509473870000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR32,0,2025-03-31,INR,545141783100
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR4,0,2025-03-31,INR,44811844340000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SMSR5,0,2025-03-31,INR,20520679420000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2025,2024,N_A,0,2025-03-31,INR,70027199790000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2025,2024,N_A,0,2025-03-31,INR,85108253990000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2025,2024,N_A,0,2025-03-31,INR,202516557900000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2025,2024,N_A,0,2025-03-31,INR,202899014800000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2025,2024,N_A,0,2025-03-31,INR,288007268700000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1101,0,2025-10-31,INR,15299113500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1201,0,2025-10-31,INR,136030800000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12021,0,2025-10-31,INR,12576014190000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12022,0,2025-10-31,INR,-12576014190000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR2,0,2025-10-31,INR,392311568700
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR3,0,2025-10-31,INR,60542687290000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR31,0,2025-10-31,INR,59454827260000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR32,0,2025-10-31,INR,1087860028000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR4,0,2025-10-31,INR,53491709930000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR5,0,2025-10-31,INR,14306398400000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2026,2025,N_A,0,2025-10-31,INR,72099583970000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2026,2025,N_A,0,2025-10-31,INR,87398697470000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2026,2025,N_A,0,2025-10-31,INR,214653131900000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2026,2025,N_A,0,2025-10-31,INR,214789162700000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2026,2025,N_A,0,2025-10-31,INR,302187860200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1101,0,2025-12-15,INR,16129033200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1201,0,2025-12-15,INR,114394599999.99998
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12021,0,2025-12-15,INR,12732571860000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12022,0,2025-12-15,INR,-12732571860000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR2,0,2025-12-15,INR,397206885600
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR3,0,2025-12-15,INR,62610701130000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR31,0,2025-12-15,INR,61017030170000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR32,0,2025-12-15,INR,1593670954000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR4,0,2025-12-15,INR,55711315210000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR5,0,2025-12-15,INR,17671321180000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2026,2025,N_A,0,2025-12-15,INR,72014917810000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2026,2025,N_A,0,2025-12-15,INR,88143951010000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2026,2025,N_A,0,2025-12-15,INR,217895131900000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2026,2025,N_A,0,2025-12-15,INR,218009526500000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2026,2025,N_A,0,2025-12-15,INR,306153477500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1101,0,2025-12-31,INR,15455608799999.998
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1201,0,2025-12-31,INR,203216500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12021,0,2025-12-31,INR,12220862970000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12022,0,2025-12-31,INR,-12220862970000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR2,0,2025-12-31,INR,398953127500
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR3,0,2025-12-31,INR,61685221630000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR31,0,2025-12-31,INR,59984243860000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR32,0,2025-12-31,INR,1700977770000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR4,0,2025-12-31,INR,54836252019999.99
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR5,0,2025-12-31,INR,15539979100000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2026,2025,N_A,0,2025-12-31,INR,72051246280000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2026,2025,N_A,0,2025-12-31,INR,87506855080000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2026,2025,N_A,0,2025-12-31,INR,223618659400000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2026,2025,N_A,0,2025-12-31,INR,223821875900000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2026,2025,N_A,0,2025-12-31,INR,311328731000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1101,0,2026-01-31,INR,18067244400000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR1201,0,2026-01-31,INR,178755099999.99997
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12021,0,2026-01-31,INR,12529267740000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR12022,0,2026-01-31,INR,-12529267740000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR2,0,2026-01-31,INR,402224100000.00006
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR3,0,2026-01-31,INR,64897719060000.01
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR31,0,2026-01-31,INR,63560811980000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR32,0,2026-01-31,INR,1336907076000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR4,0,2026-01-31,INR,58051444160000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2026,2025,SMSR5,0,2026-01-31,INR,17453086990000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1102_IM,F,2026,2025,N_A,0,2026-01-31,INR,71373133760000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR11_IM,F,2026,2025,N_A,0,2026-01-31,INR,89440378160000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1202_IM,F,2026,2025,N_A,0,2026-01-31,INR,225624127900000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR12_IM,F,2026,2025,N_A,0,2026-01-31,INR,225802883000000
RBI:MSURYSOR_F_RN(1.0),N_A,SMSR1_IM,F,2026,2025,N_A,0,2026-01-31,INR,315243261200000
