DATAFLOW,AUDST,COMP_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RMC_M_RN(1.0),N_A,COM11,M,2021,2020,0,2020-10-31,INR,27145454085000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2021,2020,0,2020-10-31,INR,407165731000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2021,2020,0,2020-09-30,INR,428215731000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2021,2020,0,2020-09-30,INR,4636100000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2021,2020,0,2020-09-30,INR,26829574085000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2021,2020,0,2020-09-30,INR,31893889816000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2021,2020,0,2020-08-31,INR,31933054532000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2021,2020,0,2020-08-31,INR,399635731000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2021,2020,0,2020-08-31,INR,4727950000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2021,2020,0,2020-08-31,INR,26805468801000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2021,2020,0,2020-07-31,INR,397065731000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2021,2020,0,2020-07-31,INR,4690870000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2021,2020,0,2020-07-31,INR,31813540470000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2021,2020,0,2020-07-31,INR,26725604739000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2021,2020,0,2020-06-30,INR,387156834000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2021,2020,0,2020-06-30,INR,26606048646999.9
RBI:RMC_M_RN(1.0),N_A,COM13,M,2021,2020,0,2020-06-30,INR,4844630000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2021,2020,0,2020-06-30,INR,31837835480999.9
RBI:RMC_M_RN(1.0),N_A,COM12,M,2021,2020,0,2020-05-31,INR,415278442000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2021,2020,0,2020-05-31,INR,26111201434999.9
RBI:RMC_M_RN(1.0),N_A,COM1,M,2021,2020,0,2020-05-31,INR,31208619876999.9
RBI:RMC_M_RN(1.0),N_A,COM13,M,2021,2020,0,2020-05-31,INR,4682140000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2021,2020,0,2020-04-30,INR,25229701434999.9
RBI:RMC_M_RN(1.0),N_A,COM12,M,2021,2020,0,2020-04-30,INR,395701717000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2021,2020,0,2020-04-30,INR,4571780000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2021,2020,0,2020-04-30,INR,30197183151999.9
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2020-03-31,INR,30297066883000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2020-03-31,INR,5438880000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2020-03-31,INR,24473115166000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2020-03-31,INR,385071717000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2020-02-29,INR,345579717000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2020-02-29,INR,5915040000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2020-02-29,INR,23482385548326.6
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2020-02-29,INR,29743005265326.6
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2020-01-31,INR,5922540000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2020-01-31,INR,29370846379283.6
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2020-01-31,INR,338559717000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2020-01-31,INR,23109746662283.6
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-12-31,INR,6037020000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-12-31,INR,29097470111000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-12-31,INR,22720660996000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-12-31,INR,339789115000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-11-30,INR,22673845553000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-11-30,INR,28551043668000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-11-30,INR,323118115000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-11-30,INR,5554080000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-10-31,INR,22571352150000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-10-31,INR,5878534600000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-10-31,INR,28762004865000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-10-31,INR,312118115000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-09-30,INR,319808115000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-09-30,INR,27881936997000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-09-30,INR,5700650000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-09-30,INR,21861478882000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-08-31,INR,5757940000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-08-31,INR,27831584769000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-08-31,INR,21763826654000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-08-31,INR,309818115000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-07-31,INR,21875101345000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-07-31,INR,5703160000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-07-31,INR,360090000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-07-31,INR,27938351345000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-06-30,INR,27749917054000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-06-30,INR,5393820000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-06-30,INR,22059264877000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-06-30,INR,296832177000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-05-31,INR,284522177000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-05-31,INR,5343650000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-05-31,INR,27673385486000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-05-31,INR,22045213309000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2020,2019,0,2019-04-30,INR,5604620000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2020,2019,0,2019-04-30,INR,21799803309000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2020,2019,0,2019-04-30,INR,27681025486000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2020,2019,0,2019-04-30,INR,276602177000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2019-03-31,INR,27704812536000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2019-03-31,INR,21367703357000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2019-03-31,INR,6019690000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2019-03-31,INR,317419179000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2019-02-28,INR,5262380000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2019-02-28,INR,26581552295000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2019-02-28,INR,262019179000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2019-02-28,INR,21057153116000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2019-01-31,INR,26263869118490
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2019-01-31,INR,20650582721490
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2019-01-31,INR,258496397000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2019-01-31,INR,5354790000000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-12-31,INR,5155630000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-12-31,INR,250726713000.00003
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-12-31,INR,20299690647000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-12-31,INR,25706047360000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-11-30,INR,25468227960000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-11-30,INR,5103550000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-11-30,INR,20107047247000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-11-30,INR,257630713000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-10-31,INR,245784143000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-10-31,INR,24938571390000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-10-31,INR,19612627247000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-10-31,INR,5080160000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-09-30,INR,19252437247000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-09-30,INR,24902341390000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-09-30,INR,5394100000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-09-30,INR,255804143000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-08-31,INR,19276337247000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-08-31,INR,24609621390000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-08-31,INR,5086580000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-08-31,INR,246704143000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-07-31,INR,24765667682000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-07-31,INR,5169310000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-07-31,INR,19366343539000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-07-31,INR,230014143000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-06-30,INR,19573917650000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-06-30,INR,24976054793000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-06-30,INR,225157143000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-06-30,INR,5176980000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-05-31,INR,268646480000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-05-31,INR,5033470000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-05-31,INR,24609681938000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-05-31,INR,19307565458000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2019,2018,0,2018-04-30,INR,220106480000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2019,2018,0,2018-04-30,INR,19036480324000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2019,2018,0,2018-04-30,INR,5244760000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2019,2018,0,2018-04-30,INR,24501346804000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2018-03-31,INR,18293476127343.598
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2018-03-31,INR,5655250000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2018-03-31,INR,239066479546.68
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2018-03-31,INR,24187792606890.277
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2018-02-28,INR,4822170000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2018-02-28,INR,200948480000.00003
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2018-02-28,INR,22800523472000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2018-02-28,INR,17777404992000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2018-01-31,INR,22432250996000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2018-01-31,INR,4839550000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2018-01-31,INR,259859480000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2018-01-31,INR,17332841516000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-12-31,INR,228919480000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-12-31,INR,16973637908000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-12-31,INR,4790590000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-12-31,INR,21993147388000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-11-30,INR,4680550000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-11-30,INR,229233024000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-11-30,INR,21509965098000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-11-30,INR,16600182074000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-10-31,INR,224829024000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-10-31,INR,4677470000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-10-31,INR,21249610408999.996
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-10-31,INR,16347311384999.998
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-09-30,INR,20988948796000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-09-30,INR,256868024000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-09-30,INR,15887320772000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-09-30,INR,4844760000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-08-31,INR,204838024000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-08-31,INR,20636154028000.004
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-08-31,INR,4719920000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-08-31,INR,15711396004000.002
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-07-31,INR,4612210000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-07-31,INR,20271637821000.004
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-07-31,INR,15479810009000.002
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-07-31,INR,179617812000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-06-30,INR,20128627821000.004
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-06-30,INR,15327570009000.002
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-06-30,INR,201757812000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-06-30,INR,4599300000000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-05-31,INR,4638210000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-05-31,INR,14880002807000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-05-31,INR,19695959619000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-05-31,INR,177746812000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2018,2017,0,2017-04-30,INR,19291364354000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2018,2017,0,2017-04-30,INR,14321138199000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2018,2017,0,2017-04-30,INR,4793590000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2018,2017,0,2017-04-30,INR,176636155000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2017-03-31,INR,13352664773000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2017-03-31,INR,19004845928000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2017-03-31,INR,210911155000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2017-03-31,INR,5441270000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2017-02-28,INR,156321155000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2017-02-28,INR,11317365038999.998
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2017-02-28,INR,4589790000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2017-02-28,INR,16063476193999.998
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2017-01-31,INR,14661820778000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2017-01-31,INR,155281155000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2017-01-31,INR,9876779623000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2017-01-31,INR,4629760000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-12-31,INR,9432090857000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-12-31,INR,4622670000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-12-31,INR,14207362012000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-12-31,INR,152601155000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-11-30,INR,150801155000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-11-30,INR,16490408423000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-11-30,INR,4455430000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-11-30,INR,11884177268000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-10-31,INR,22398188289000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-10-31,INR,159621155000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-10-31,INR,17775347134000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-10-31,INR,4463220000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-09-30,INR,21863371155000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-09-30,INR,4398580000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-09-30,INR,186011155000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-09-30,INR,17278780000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-08-31,INR,139984529000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-08-31,INR,21744024529000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-08-31,INR,4154840000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-08-31,INR,17449200000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-07-31,INR,135924529000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-07-31,INR,21630284529000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-07-31,INR,17363640000000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-07-31,INR,4130720000000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-06-30,INR,132544529000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-06-30,INR,17331075034000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-06-30,INR,4200290000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-06-30,INR,21663909563000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-05-31,INR,133028552000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-05-31,INR,17334555697000.002
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-05-31,INR,21564784249000.004
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-05-31,INR,4097200000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2017,2016,0,2016-04-30,INR,21579115750000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2017,2016,0,2016-04-30,INR,133116648000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2017,2016,0,2016-04-30,INR,17201159102000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2017,2016,0,2016-04-30,INR,4244840000000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2016-03-31,INR,5018260000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2016-03-31,INR,16634632338000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2016-03-31,INR,21807398986000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2016-03-31,INR,154506648000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2016-02-29,INR,4124860000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2016-02-29,INR,20637287255000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2016-02-29,INR,271291623000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2016-02-29,INR,16241135632000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2016-01-31,INR,4055590000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2016-01-31,INR,20053531020000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2016-01-31,INR,126599267000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2016-01-31,INR,15871341753000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-12-31,INR,143439267000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-12-31,INR,4339900000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-12-31,INR,20182318357000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-12-31,INR,15698979090000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-11-30,INR,4115160000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-11-30,INR,19812702714000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-11-30,INR,150371623000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-11-30,INR,15547171091000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-10-31,INR,3999210000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-10-31,INR,15160687527999.998
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-10-31,INR,153629267000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-10-31,INR,19313526794999.996
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-09-30,INR,4039460000000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-09-30,INR,14998711007000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-09-30,INR,155079267000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-09-30,INR,19193250274000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-08-31,INR,151309267000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-08-31,INR,18945023253000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-08-31,INR,14867863986000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-08-31,INR,3925850000000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-07-31,INR,3928490000000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-07-31,INR,19007509465000.004
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-07-31,INR,200676671000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-07-31,INR,14878342794000.002
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-06-30,INR,14974304777000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-06-30,INR,18948505206000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-06-30,INR,3883722030000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-06-30,INR,90478399000.00002
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-05-31,INR,19170851452000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-05-31,INR,3941113715000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-05-31,INR,15116899376000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-05-31,INR,112838361000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2016,2015,0,2015-04-30,INR,92230695000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2016,2015,0,2015-04-30,INR,14941515041000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2016,2015,0,2015-04-30,INR,18865168528000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2016,2015,0,2015-04-30,INR,3831422792000
RBI:RMC_M_RN(1.0),N_A,COM1,M,2015,2014,0,2015-03-31,INR,19284631031000
RBI:RMC_M_RN(1.0),N_A,COM13,M,2015,2014,0,2015-03-31,INR,4655608906000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2015,2014,0,2015-03-31,INR,14483122207000
RBI:RMC_M_RN(1.0),N_A,COM12,M,2015,2014,0,2015-03-31,INR,145899918000
RBI:RMC_M_RN(1.0),N_A,COM11,M,2015,2014,0,2015-02-28,INR,14333040493999.998
RBI:RMC_M_RN(1.0),N_A,COM1,M,2015,2014,0,2015-02-28,INR,18070349139999.996
