DATAFLOW,AUDST,BASE_PER,CURR_BASK_RN,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_RATE,TYP_TRD_WTS_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-10-31,IX,96.4186
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-10-31,IX,95.4209
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-10-31,IX,93.3664
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-10-31,IX,104.004977629
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-10-31,IX,94.68667144
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-10-31,IX,104.004977629
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-10-31,IX,94.598488615
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,EXP_WTS,2018-11-30,IX,72.9678
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,71.6365
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,EXP_WTS,2018-11-30,IX,115.0527
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,113.0525
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,62.398
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,121.2529
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,EXP_WTS,2018-11-30,IX,95.5564328
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,96.08474504
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,EXP_WTS,2018-11-30,IX,99.182849
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,99.71367366
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,93.225994558
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,99.981523994
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2016_17,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,93.6315
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2016_17,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,97.3514
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,91.8862
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,93.8583
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,98.8924
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,99.6025
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,98.1806
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,96.4495
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,107.012923909
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,97.811848812
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-11-30,IX,107.012923909
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-11-30,IX,97.720571807
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,EXP_WTS,2018-12-31,IX,74.1727
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,72.7182
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,EXP_WTS,2018-12-31,IX,116.7413
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,114.5079
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,63.2336
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,122.7354
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,EXP_WTS,2018-12-31,IX,97.03756848
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,97.48214558
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,EXP_WTS,2018-12-31,IX,100.2994447
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,100.6870795
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,94.474457382
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,100.865388106
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2016_17,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,94.8916
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2016_17,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,98.6334
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,93.1168
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,95.0058
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,100.2204
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,100.4808
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,99.4991
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,97.3
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,108.450047531
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,98.680143127
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2018-12-31,IX,108.450047531
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2018-12-31,IX,98.587776515
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,EXP_WTS,2019-01-31,IX,73.8082
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,72.2349
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,EXP_WTS,2019-01-31,IX,115.5545
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,113.2879
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,62.7627
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,120.6692
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,EXP_WTS,2019-01-31,IX,96.57180962
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,96.88035915
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,EXP_WTS,2019-01-31,IX,99.49027218
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,99.68380247
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,93.770850669
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,99.896024953
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2016_17,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,94.1809
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2016_17,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,97.1373
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,92.4233
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,93.4064
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,99.4955
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,99.5467
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,98.7794
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,96.3954
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,107.665565965
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,97.755591514
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-01-31,IX,107.665565965
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-01-31,IX,97.664090301
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,EXP_WTS,2019-02-28,IX,73.1894
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,71.638
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,EXP_WTS,2019-02-28,IX,114.4343
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,112.0714
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,62.2933
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,119.7165
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,EXP_WTS,2019-02-28,IX,95.77986128
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,96.06862942
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,EXP_WTS,2019-02-28,IX,98.59869748
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,98.71113003
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,93.069553351
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,98.78387729
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,91.732
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,92.669
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,98.759
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,98.4463
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,98.0482
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,95.3299
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,106.868619728
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,96.675438559
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-02-28,IX,106.868619728
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-02-28,IX,96.584948391
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,EXP_WTS,2019-03-31,IX,75.2201
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,73.6423
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,EXP_WTS,2019-03-31,IX,117.6315
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,115.2541
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,63.875
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,123.3014
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,EXP_WTS,2019-03-31,IX,98.42509123
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,98.73083816
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,EXP_WTS,2019-03-31,IX,101.2843273
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,101.4173969
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,95.432690427
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,101.357975977
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,94.0612
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,95.4439
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,101.2701
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,101.009
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,100.5413
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,97.8114
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,109.585922015
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,99.194554646
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,NEER,TRD_WTS,2019-03-31,IX,109.585922015
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2019,2018,REER,TRD_WTS,2019-03-31,IX,99.101706535
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,NEER,EXP_WTS,2019-04-30,IX,75.2554
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,74.0083
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,REER,EXP_WTS,2019-04-30,IX,118.0666
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,115.1556
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,64.0677
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,123.6667
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,NEER,EXP_WTS,2019-04-30,IX,98.61882092
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,98.97730289
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,REER,EXP_WTS,2019-04-30,IX,101.6455763
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,101.8318838
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,95.671171317
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,101.708916246
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,94.345
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,95.7267
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,101.5725
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,101.4167
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,100.8197
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,98.1738
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,109.889403237
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,99.563874899
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-04-30,IX,109.889403237
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-04-30,IX,99.470964634
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,NEER,EXP_WTS,2019-05-31,IX,75.448
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,74.4029
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,REER,EXP_WTS,2019-05-31,IX,118.6216
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,116.0396
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,64.2252
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,125.1495
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,NEER,EXP_WTS,2019-05-31,IX,98.74437456
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,99.26390344
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,REER,EXP_WTS,2019-05-31,IX,101.9930964
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,102.3821473
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,95.889948738
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,102.421409873
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,94.5768
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2017_18,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,96.8745
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,101.8048
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2018_19,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,102.1263
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,101.0345
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2019_20,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,98.8438
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,108.455613203
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2020_21,CURR_BASK_6CURR,M,2020,2019,REER,TRD_WTS,2019-05-31,IX,102.141395711
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2021_22,CURR_BASK_6CURR,M,2020,2019,NEER,TRD_WTS,2019-05-31,IX,110.123569241
