DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_OTH,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,-20610000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_PSU,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-82966000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_PSU,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,127550000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SDSH,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,25150000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SDSH,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,77685000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SFIMF,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-91295000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_SFIMF,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,61149000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA_OTH,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,15344000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NFA_OTH,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,-750000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,TTL_AST,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,1516675000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,TTL_AST,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,2229207000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,26927000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,10374000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_BWB,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-4799000000
