DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FINC_RATIOS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,50.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,145.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,134.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,118.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,25.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,27.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,29.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,293.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,269.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,238.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_DIV_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,13.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_DIV_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,10.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,20.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,21.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,13.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,28.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,50.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,64.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,50.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,78.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,86.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,71.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_TP_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,35.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_TP_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,25.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,29.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,1.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,1.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,4.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,3.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,6.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,19.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,29.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,22.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,1.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,13.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,23.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,22.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,1.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2054,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,30.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,32.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,38.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,53.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,52.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,51.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,154.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,141.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,139.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,21.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,22.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,22.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,361.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,337.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,345.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_DIV_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,11.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_DIV_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,7.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,9.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,16.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,11.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,13.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,56.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,60.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,59.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,83.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,88.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,86.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_TP_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,32.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_TP_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,31.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,30.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,1.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,1.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,1.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,6.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,4.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,5.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,39.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,35.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,37.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,2.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,16.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,16.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,18.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,2.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4663,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,27.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,23.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,41.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,37.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,34.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,30.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,50.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,43.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,38.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,39.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,43.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,47.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,152.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,127.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,110.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_DIV_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,11.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_DIV_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,12.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,11.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,15.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,15.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,14.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,61.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,63.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,67.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,84.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,84.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,85.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_TP_EBT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,27.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_TP_EBT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,24.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,20.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,1.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,1.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,1.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,3.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,3.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,3.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,22.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,22.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,25.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,2.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,2.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,3.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2018,2017,0,2018-03-31,PT,28.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2018,2017,0,2018-03-31,PT,31.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,6455,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2018,2017,0,2018-03-31,PT,33.0
