DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TAX_PRV,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,85.0
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TTL_EXP,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,16.4
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TTL_EXP,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,-4.8
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TTL_INC,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,86.1
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TTL_INC,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,21.0
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TTL_NET_AST,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,7.0
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TTL_NET_AST,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,15.3
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,AFY,GRP_BORRW,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,7.9
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,AFY,GRP_BORRW,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,13.7
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,AFY,GRP_BORRW_BNKS,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,21.6
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,AFY,GRP_BORRW_BNKS,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,-7.8
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,AFY,GRP_DEP_PROV,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,12.1
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,AFY,GRP_DEP_PROV,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,22.3
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2646,AFY,GRP_DIV_PAID,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,10.3
