DATAFLOW,AUDST,FREQ,MOD_OUTW_REMT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2013,2012,0,2012-10-31,USD,456660.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2013,2012,0,2012-10-31,USD,87743280
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2013,2012,0,2012-10-31,USD,15624800
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2013,2012,0,2012-10-31,USD,4970280.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2013,2012,0,2012-10-31,USD,17790760
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2013,2012,0,2012-10-31,USD,20107280
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2013,2012,0,2012-09-30,USD,108700000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2013,2012,0,2012-09-30,USD,500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2013,2012,0,2012-09-30,USD,20100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2013,2012,0,2012-09-30,USD,19400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2013,2012,0,2012-09-30,USD,6800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2013,2012,0,2012-09-30,USD,20800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2013,2012,0,2012-09-30,USD,400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2013,2012,0,2012-09-30,USD,600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2013,2012,0,2012-09-30,USD,20300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2013,2012,0,2012-09-30,USD,15400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2013,2012,0,2012-09-30,USD,4400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2013,2012,0,2012-08-31,USD,82000000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2013,2012,0,2012-08-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2013,2012,0,2012-08-31,USD,4800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2013,2012,0,2012-08-31,USD,4099999.9999999995
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2013,2012,0,2012-08-31,USD,20300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2013,2012,0,2012-08-31,USD,12400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2013,2012,0,2012-08-31,USD,17700000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2013,2012,0,2012-08-31,USD,500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2013,2012,0,2012-08-31,USD,14100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2013,2012,0,2012-08-31,USD,1400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2013,2012,0,2012-08-31,USD,6400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2013,2012,0,2012-07-31,USD,600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2013,2012,0,2012-07-31,USD,4700000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2013,2012,0,2012-07-31,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2013,2012,0,2012-07-31,USD,75300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2013,2012,0,2012-07-31,USD,3500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2013,2012,0,2012-07-31,USD,18000000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2013,2012,0,2012-07-31,USD,15900000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2013,2012,0,2012-07-31,USD,8700000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2013,2012,0,2012-07-31,USD,12900000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2013,2012,0,2012-07-31,USD,700000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2013,2012,0,2012-07-31,USD,10100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2013,2012,0,2012-06-30,USD,19100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2013,2012,0,2012-06-30,USD,24800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2013,2012,0,2012-06-30,USD,400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2013,2012,0,2012-06-30,USD,500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2013,2012,0,2012-06-30,USD,3200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2013,2012,0,2012-06-30,USD,137400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2013,2012,0,2012-06-30,USD,3800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2013,2012,0,2012-06-30,USD,10300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2013,2012,0,2012-06-30,USD,1500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2013,2012,0,2012-06-30,USD,58700000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2013,2012,0,2012-06-30,USD,15100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2013,2012,0,2012-05-31,USD,17300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2013,2012,0,2012-05-31,USD,7700000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2013,2012,0,2012-05-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2013,2012,0,2012-05-31,USD,105000000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2013,2012,0,2012-05-31,USD,5900000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2013,2012,0,2012-05-31,USD,1900000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2013,2012,0,2012-05-31,USD,3300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2013,2012,0,2012-05-31,USD,400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2013,2012,0,2012-05-31,USD,19800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2013,2012,0,2012-05-31,USD,31800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2013,2012,0,2012-05-31,USD,16600000.000000002
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2013,2012,0,2012-04-30,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2013,2012,0,2012-04-30,USD,6100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2013,2012,0,2012-04-30,USD,77700000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2013,2012,0,2012-04-30,USD,14500000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2013,2012,0,2012-04-30,USD,4600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2013,2012,0,2012-04-30,USD,100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2013,2012,0,2012-04-30,USD,500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2013,2012,0,2012-04-30,USD,2600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2013,2012,0,2012-04-30,USD,7600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2013,2012,0,2012-04-30,USD,22300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2013,2012,0,2012-04-30,USD,19100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2012-03-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2012-03-31,USD,11100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2012-03-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2012-03-31,USD,16300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2012-03-31,USD,46800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2012-03-31,USD,3500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2012-03-31,USD,150500000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2012-03-31,USD,24300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2012-03-31,USD,8100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2012-03-31,USD,31000000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2012-03-31,USD,8800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2012-02-29,USD,18400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2012-02-29,USD,3300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2012-02-29,USD,1800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2012-02-29,USD,91300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2012-02-29,USD,19100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2012-02-29,USD,15200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2012-02-29,USD,400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2012-02-29,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2012-02-29,USD,3400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2012-02-29,USD,8700000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2012-02-29,USD,20800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2012-01-31,USD,12100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2012-01-31,USD,11800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2012-01-31,USD,4099999.9999999995
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2012-01-31,USD,14800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2012-01-31,USD,14400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2012-01-31,USD,600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2012-01-31,USD,2000000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2012-01-31,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2012-01-31,USD,1300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2012-01-31,USD,8300000.000000001
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2012-01-31,USD,69600000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-12-31,USD,8100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-12-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-12-31,USD,62200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-12-31,USD,14200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-12-31,USD,4200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-12-31,USD,11200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-12-31,USD,1300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-12-31,USD,6000000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-12-31,USD,3100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-12-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-12-31,USD,13500000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-11-30,USD,12900000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-11-30,USD,12600000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-11-30,USD,3400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-11-30,USD,1200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-11-30,USD,8800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-11-30,USD,65350000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-11-30,USD,6800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-11-30,USD,5100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-11-30,USD,50000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-11-30,USD,14300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-11-30,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-10-31,USD,13800000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-10-31,USD,7500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-10-31,USD,12300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-10-31,USD,9400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-10-31,USD,3400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-10-31,USD,4200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-10-31,USD,65100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-10-31,USD,400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-10-31,USD,600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-10-31,USD,13200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-10-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-09-30,USD,12500000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-09-30,USD,1400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-09-30,USD,600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-09-30,USD,3900000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-09-30,USD,3800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-09-30,USD,8400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-09-30,USD,13000000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-09-30,USD,79200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-09-30,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-09-30,USD,17100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-09-30,USD,18200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-08-31,USD,8300000.000000001
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-08-31,USD,5200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-08-31,USD,17300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-08-31,USD,9300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-08-31,USD,1700000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-08-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-08-31,USD,78900000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-08-31,USD,100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-08-31,USD,1100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-08-31,USD,20100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-08-31,USD,15500000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-07-31,USD,78200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-07-31,USD,11100000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-07-31,USD,2500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-07-31,USD,900000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-07-31,USD,0.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-07-31,USD,21400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-07-31,USD,9100000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-07-31,USD,300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-07-31,USD,7200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-07-31,USD,19000000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-07-31,USD,6700000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-06-30,USD,2300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-06-30,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-06-30,USD,6300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-06-30,USD,6800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-06-30,USD,6200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-06-30,USD,22900000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-06-30,USD,16300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-06-30,USD,10500000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-06-30,USD,900000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-06-30,USD,74200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-06-30,USD,1800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-05-31,USD,11200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-05-31,USD,83600000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2012,2011,0,2011-05-31,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-05-31,USD,23400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-05-31,USD,2000000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-05-31,USD,21400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-05-31,USD,400000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-05-31,USD,8500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-05-31,USD,2600000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-05-31,USD,7900000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-05-31,USD,6000000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2012,2011,0,2011-04-30,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2012,2011,0,2011-04-30,USD,12900000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2012,2011,0,2011-04-30,USD,38300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2012,2011,0,2011-04-30,USD,3300000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2012,2011,0,2011-04-30,USD,6800000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2012,2011,0,2011-04-30,USD,103400000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2012,2011,0,2011-04-30,USD,2200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2012,2011,0,2011-04-30,USD,26200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2012,2011,0,2011-04-30,USD,7000000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2012,2011,0,2011-04-30,USD,6500000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2011,2010,0,2011-03-31,USD,17900000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2011,2010,0,2011-03-31,USD,50300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2011,2010,0,2011-03-31,USD,19300000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2011,2010,0,2011-03-31,USD,147500000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2011,2010,0,2011-03-31,USD,200000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2011,2010,0,2011-03-31,USD,12200000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2011,2010,0,2011-03-31,USD,8800000.0
