DATAFLOW,AUDST,FREQ,INTL_INV_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_OS,2018,2017,0,2017-12-31,INR,43680700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_OS,2018,2017,0,2017-12-31,USD,683060000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MAR_INST,2018,2017,0,2017-12-31,INR,17929600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MAR_INST,2018,2017,0,2017-12-31,USD,280700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MI_BANKS,2018,2017,0,2017-12-31,INR,17929600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MI_BANKS,2018,2017,0,2017-12-31,USD,280700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_DEB_SEC,2018,2017,0,2017-12-31,INR,61610300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_DEB_SEC,2018,2017,0,2017-12-31,USD,963760000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_EQT_SEC,2018,2017,0,2017-12-31,INR,126261299999.99998
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_EQT_SEC,2018,2017,0,2017-12-31,USD,1975080000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_BANKS,2018,2017,0,2017-12-31,INR,19093700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_BANKS,2018,2017,0,2017-12-31,USD,298920000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_OS,2018,2017,0,2017-12-31,INR,107167600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_OS,2018,2017,0,2017-12-31,USD,1676150000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PORTF_INV,2018,2017,0,2017-12-31,INR,187871600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PORTF_INV,2018,2017,0,2017-12-31,USD,2938830000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_BANKS,2018,2017,0,2017-12-31,INR,1722721700000.0002
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_BANKS,2018,2017,0,2017-12-31,USD,26951520000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_MA,2018,2017,0,2017-12-31,INR,7012913900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_MA,2018,2017,0,2017-12-31,USD,109715160000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CUR_DEP,2018,2017,0,2017-12-31,INR,8735635600000.001
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CUR_DEP,2018,2017,0,2017-12-31,USD,136666680000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_SEC,2018,2017,0,2017-12-31,INR,15879927300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_SEC,2018,2017,0,2017-12-31,USD,248437210000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FR_EXC,2018,2017,0,2017-12-31,INR,24615562900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FR_EXC,2018,2017,0,2017-12-31,USD,385103890000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_MON_GLD,2018,2017,0,2017-12-31,INR,1305335200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_MON_GLD,2018,2017,0,2017-12-31,USD,20421620000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_RES_POS_FND,2018,2017,0,2017-12-31,INR,130086600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_RES_POS_FND,2018,2017,0,2017-12-31,USD,2035170000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_SDR,2018,2017,0,2017-12-31,INR,96615300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_SDR,2018,2017,0,2017-12-31,USD,1511520000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RES_ASS,2018,2017,0,2017-12-31,INR,26147600000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RES_ASS,2018,2017,0,2017-12-31,USD,409072200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_AST,2018,2017,0,2017-12-31,INR,39225309100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_AST,2018,2017,0,2017-12-31,USD,613468020000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_LIB,2018,2017,0,2017-12-31,INR,66177698099999.99
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_LIB,2018,2017,0,2017-12-31,USD,1034895990000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_ECRE_CAE,2018,2017,0,2018-03-31,INR,6747257700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_ECRE_CAE,2018,2017,0,2018-03-31,USD,103733590000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_EQT_CAP_RE,2018,2017,0,2018-03-31,INR,6747257700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_EQT_CAP_RE,2018,2017,0,2018-03-31,USD,103733590000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OC_CAE,2018,2017,0,2018-03-31,INR,3488945400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OC_CAE,2018,2017,0,2018-03-31,USD,53639690000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OTH_CAP,2018,2017,0,2018-03-31,INR,3488945400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OTH_CAP,2018,2017,0,2018-03-31,USD,53639690000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_ECRE_LDI,2018,2017,0,2018-03-31,INR,23623357300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_ECRE_LDI,2018,2017,0,2018-03-31,USD,363189860000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_EQT_CAP_RE,2018,2017,0,2018-03-31,INR,23623357300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_EQT_CAP_RE,2018,2017,0,2018-03-31,USD,363189860000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_INV_RE,2018,2017,0,2018-03-31,INR,24648939100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_INV_RE,2018,2017,0,2018-03-31,USD,378957340000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OC_LDI,2018,2017,0,2018-03-31,INR,1025581799999.9999
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OC_LDI,2018,2017,0,2018-03-31,USD,15767480000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OTH_CAP,2018,2017,0,2018-03-31,INR,1025581799999.9999
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OTH_CAP,2018,2017,0,2018-03-31,USD,15767480000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIR_INV_ABR,2018,2017,0,2018-03-31,INR,10236203100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIR_INV_ABR,2018,2017,0,2018-03-31,USD,157373280000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP,2018,2017,0,2018-03-31,INR,8225191000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP,2018,2017,0,2018-03-31,USD,126455600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_BANKS,2018,2017,0,2018-03-31,INR,8207371700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_BANKS,2018,2017,0,2018-03-31,USD,126181650000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_MA,2018,2017,0,2018-03-31,INR,17819300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_MA,2018,2017,0,2018-03-31,USD,273960000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN,2018,2017,0,2018-03-31,INR,10386955900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN,2018,2017,0,2018-03-31,USD,159819640000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS,2018,2017,0,2018-03-31,INR,381331700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS,2018,2017,0,2018-03-31,USD,5868450000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS_LT,2018,2017,0,2018-03-31,INR,381331700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS_LT,2018,2017,0,2018-03-31,USD,5868450000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG,2018,2017,0,2018-03-31,INR,4414261600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG,2018,2017,0,2018-03-31,USD,67977280000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG_LT,2018,2017,0,2018-03-31,INR,4414261600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG_LT,2018,2017,0,2018-03-31,USD,67977280000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS,2018,2017,0,2018-03-31,INR,5591362600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS,2018,2017,0,2018-03-31,USD,85973910000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS_LT,2018,2017,0,2018-03-31,INR,5591362600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS_LT,2018,2017,0,2018-03-31,USD,85973910000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG,2018,2017,0,2018-03-31,INR,112125800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG,2018,2017,0,2018-03-31,USD,1726730000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG_LT,2018,2017,0,2018-03-31,INR,112125800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG_LT,2018,2017,0,2018-03-31,USD,1726730000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS,2018,2017,0,2018-03-31,INR,6597332300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS,2018,2017,0,2018-03-31,USD,101428600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_LT,2018,2017,0,2018-03-31,INR,67640900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_LT,2018,2017,0,2018-03-31,USD,1039920000.0000001
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_ST,2018,2017,0,2018-03-31,INR,6529691400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_ST,2018,2017,0,2018-03-31,USD,100388680000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TRD_CRD,2018,2017,0,2018-03-31,INR,6709458100000.001
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TRD_CRD,2018,2017,0,2018-03-31,USD,103155330000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OTH_INV,2018,2017,0,2018-03-31,INR,26085915600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OTH_INV,2018,2017,0,2018-03-31,USD,401166460000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BNDS_NTS,2018,2017,0,2018-03-31,INR,7607288600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BNDS_NTS,2018,2017,0,2018-03-31,USD,116955860000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_BANKS,2018,2017,0,2018-03-31,INR,1643782000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_BANKS,2018,2017,0,2018-03-31,USD,25271810000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_GG,2018,2017,0,2018-03-31,INR,10275200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_GG,2018,2017,0,2018-03-31,USD,157970000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_OS,2018,2017,0,2018-03-31,INR,5953231300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_OS,2018,2017,0,2018-03-31,USD,91526080000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MAR_INST,2018,2017,0,2018-03-31,INR,5800000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MAR_INST,2018,2017,0,2018-03-31,USD,89170000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MI_GG,2018,2017,0,2018-03-31,INR,5800000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MI_GG,2018,2017,0,2018-03-31,USD,89170000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_DEB_SEC,2018,2017,0,2018-03-31,INR,7613088600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_DEB_SEC,2018,2017,0,2018-03-31,USD,117045030000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_EQT_SEC,2018,2017,0,2018-03-31,INR,10088712200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_EQT_SEC,2018,2017,0,2018-03-31,USD,155105720000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_ES_OS,2018,2017,0,2018-03-31,INR,10088712200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_ES_OS,2018,2017,0,2018-03-31,USD,155105720000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PORTF_INV,2018,2017,0,2018-03-31,INR,17701800800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PORTF_INV,2018,2017,0,2018-03-31,USD,272150750000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_NET_IIP,2018,2017,0,2018-03-31,INR,-27221165600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_NET_IIP,2018,2017,0,2018-03-31,USD,-418533370000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP,2018,2017,0,2018-03-31,INR,1352282600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP,2018,2017,0,2018-03-31,USD,20790240000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_BANKS,2018,2017,0,2018-03-31,INR,1195319300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_BANKS,2018,2017,0,2018-03-31,USD,18377060000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_GG,2018,2017,0,2018-03-31,INR,45100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_GG,2018,2017,0,2018-03-31,USD,690000.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_OS,2018,2017,0,2018-03-31,INR,156918200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_OS,2018,2017,0,2018-03-31,USD,2412490000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN,2018,2017,0,2018-03-31,INR,535664600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN,2018,2017,0,2018-03-31,USD,8235410000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS,2018,2017,0,2018-03-31,INR,298707600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS,2018,2017,0,2018-03-31,USD,4592390000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS_LT,2018,2017,0,2018-03-31,INR,298707600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS_LT,2018,2017,0,2018-03-31,USD,4592390000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG,2018,2017,0,2018-03-31,INR,137440200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG,2018,2017,0,2018-03-31,USD,2113030000.0000002
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG_LT,2018,2017,0,2018-03-31,INR,137440200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG_LT,2018,2017,0,2018-03-31,USD,2113030000.0000002
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS,2018,2017,0,2018-03-31,INR,99516800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS,2018,2017,0,2018-03-31,USD,1529990000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS_LT,2018,2017,0,2018-03-31,INR,99516800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS_LT,2018,2017,0,2018-03-31,USD,1529990000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS,2018,2017,0,2018-03-31,INR,690008800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS,2018,2017,0,2018-03-31,USD,10608320000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS_LT,2018,2017,0,2018-03-31,INR,690008800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS_LT,2018,2017,0,2018-03-31,USD,10608320000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG,2018,2017,0,2018-03-31,INR,88489800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG,2018,2017,0,2018-03-31,USD,1360460000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG_LT,2018,2017,0,2018-03-31,INR,88489800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG_LT,2018,2017,0,2018-03-31,USD,1360460000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS,2018,2017,0,2018-03-31,INR,361323700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS,2018,2017,0,2018-03-31,USD,5555060000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS_LT,2018,2017,0,2018-03-31,INR,361323700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS_LT,2018,2017,0,2018-03-31,USD,5555060000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS,2018,2017,0,2018-03-31,INR,74525300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS,2018,2017,0,2018-03-31,USD,1145770000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS_ST,2018,2017,0,2018-03-31,INR,74525300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS_ST,2018,2017,0,2018-03-31,USD,1145770000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG,2018,2017,0,2018-03-31,INR,377164700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG,2018,2017,0,2018-03-31,USD,5783830000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG_LT,2018,2017,0,2018-03-31,INR,377164700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG_LT,2018,2017,0,2018-03-31,USD,5783830000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS,2018,2017,0,2018-03-31,INR,312620600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS,2018,2017,0,2018-03-31,USD,4806290000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS_ST,2018,2017,0,2018-03-31,INR,312620600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS_ST,2018,2017,0,2018-03-31,USD,4806290000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_ASS,2018,2017,0,2018-03-31,INR,1139822300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_ASS,2018,2017,0,2018-03-31,USD,17523840000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_LIA,2018,2017,0,2018-03-31,INR,764310700000.0001
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_LIA,2018,2017,0,2018-03-31,USD,11735890000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS,2018,2017,0,2018-03-31,INR,110328600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS,2018,2017,0,2018-03-31,USD,1696210000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS_ST,2018,2017,0,2018-03-31,INR,110328600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS_ST,2018,2017,0,2018-03-31,USD,1696210000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TRD_CRD,2018,2017,0,2018-03-31,INR,110328600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TRD_CRD,2018,2017,0,2018-03-31,USD,1696210000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OTH_INV,2018,2017,0,2018-03-31,INR,3138098100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OTH_INV,2018,2017,0,2018-03-31,USD,48245710000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BNDS_NTS,2018,2017,0,2018-03-31,INR,6775300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BNDS_NTS,2018,2017,0,2018-03-31,USD,107020000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_BANKS,2018,2017,0,2018-03-31,INR,0.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_BANKS,2018,2017,0,2018-03-31,USD,0.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_OS,2018,2017,0,2018-03-31,INR,6775300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_OS,2018,2017,0,2018-03-31,USD,107020000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MAR_INST,2018,2017,0,2018-03-31,INR,92320700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MAR_INST,2018,2017,0,2018-03-31,USD,1416500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MI_BANKS,2018,2017,0,2018-03-31,INR,92320700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MI_BANKS,2018,2017,0,2018-03-31,USD,1416500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_DEB_SEC,2018,2017,0,2018-03-31,INR,99096000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_DEB_SEC,2018,2017,0,2018-03-31,USD,1523520000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_EQT_SEC,2018,2017,0,2018-03-31,INR,133588000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_EQT_SEC,2018,2017,0,2018-03-31,USD,2053810000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_BANKS,2018,2017,0,2018-03-31,INR,11287100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_BANKS,2018,2017,0,2018-03-31,USD,173180000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_OS,2018,2017,0,2018-03-31,INR,122300900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_OS,2018,2017,0,2018-03-31,USD,1880620000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PORTF_INV,2018,2017,0,2018-03-31,INR,232684000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PORTF_INV,2018,2017,0,2018-03-31,USD,3577330000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_BANKS,2018,2017,0,2018-03-31,INR,1805460600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_BANKS,2018,2017,0,2018-03-31,USD,27763150000
