DATAFLOW,AUDST,CAT_EXT_AST_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2020,2019,0,2020-03-31,INR,610730000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2020,2019,0,2020-03-31,USD,8617520000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2021,2020,0,2021-03-31,INR,347460000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2021,2020,0,2021-03-31,USD,4684870000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2021,2020,0,2021-03-31,INR,428860000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2021,2020,0,2021-03-31,USD,5782310000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2021,2020,0,2021-03-31,INR,6370000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2021,2020,0,2021-03-31,USD,86160000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2021,2020,0,2021-03-31,INR,1300000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2021,2020,0,2021-03-31,USD,17470000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2021,2020,0,2021-03-31,INR,81400000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2021,2020,0,2021-03-31,USD,1097440000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2021,2020,0,2021-03-31,INR,1516930000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2021,2020,0,2021-03-31,USD,20537070000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2021,2020,0,2021-03-31,INR,1178110000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2021,2020,0,2021-03-31,USD,15848690000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2021,2020,0,2021-03-31,INR,755620000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2021,2020,0,2021-03-31,USD,10152540000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2021,2020,0,2021-03-31,INR,1518230000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2021,2020,0,2021-03-31,USD,20554540000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2021,2020,0,2021-03-31,INR,1184480000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2021,2020,0,2021-03-31,USD,15934850000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2022,2021,0,2022-03-31,INR,357820000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2022,2021,0,2022-03-31,USD,4807260000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2022,2021,0,2022-03-31,INR,422790000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2022,2021,0,2022-03-31,USD,5679930000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2022,2021,0,2022-03-31,INR,10860000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2022,2021,0,2022-03-31,USD,145330000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2022,2021,0,2022-03-31,INR,27000000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2022,2021,0,2022-03-31,USD,362630000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2022,2021,0,2022-03-31,INR,64970000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2022,2021,0,2022-03-31,USD,872670000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2022,2021,0,2022-03-31,INR,1041770000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2022,2021,0,2022-03-31,USD,13989850000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2022,2021,0,2022-03-31,INR,766100000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2022,2021,0,2022-03-31,USD,10246050000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2022,2021,0,2022-03-31,INR,354170000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2022,2021,0,2022-03-31,USD,4711450000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2022,2021,0,2022-03-31,INR,1068770000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2022,2021,0,2022-03-31,USD,14352480000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2022,2021,0,2022-03-31,INR,776960000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2022,2021,0,2022-03-31,USD,10391380000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2023,2022,0,2023-03-31,INR,399250000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2023,2022,0,2023-03-31,USD,4964870000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2023,2022,0,2023-03-31,INR,521820000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2023,2022,0,2023-03-31,USD,6477760000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2023,2022,0,2023-03-31,INR,9940000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2023,2022,0,2023-03-31,USD,124760000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2023,2022,0,2023-03-31,INR,5510000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2023,2022,0,2023-03-31,USD,68740000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2023,2022,0,2023-03-31,INR,122570000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2023,2022,0,2023-03-31,USD,1512890000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2023,2022,0,2023-03-31,INR,1029030000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2023,2022,0,2023-03-31,USD,12978700000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2023,2022,0,2023-03-31,INR,875070000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2023,2022,0,2023-03-31,USD,10896210000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2023,2022,0,2023-03-31,INR,363190000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2023,2022,0,2023-03-31,USD,4543210000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2023,2022,0,2023-03-31,INR,1034540000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2023,2022,0,2023-03-31,USD,13047440000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2023,2022,0,2023-03-31,INR,885010000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2023,2022,0,2023-03-31,USD,11020970000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2024,2023,0,2024-03-31,INR,473170000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2024,2023,0,2024-03-31,USD,5723000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2024,2023,0,2024-03-31,INR,769340000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2024,2023,0,2024-03-31,USD,9303730000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2024,2023,0,2024-03-31,INR,1430000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2024,2023,0,2024-03-31,USD,125000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2024,2023,0,2024-03-31,INR,9900000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2024,2023,0,2024-03-31,USD,11840000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2024,2023,0,2024-03-31,INR,296170000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2024,2023,0,2024-03-31,USD,3580730000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2024,2023,0,2024-03-31,INR,1350850000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2024,2023,0,2024-03-31,USD,16327060000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2024,2023,0,2024-03-31,INR,1087000000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2024,2023,0,2024-03-31,USD,13121860000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2024,2023,0,2024-03-31,INR,319090000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2024,2023,0,2024-03-31,USD,3943130000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2024,2023,0,2024-03-31,INR,1360750000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2024,2023,0,2024-03-31,USD,16338900000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2024,2023,0,2024-03-31,INR,1088430000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2024,2023,0,2024-03-31,USD,13246860000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2025,2024,0,2025-03-31,INR,555930000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2025,2024,0,2025-03-31,USD,6572000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2025,2024,0,2025-03-31,INR,898000000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2025,2024,0,2025-03-31,USD,10622000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2025,2024,0,2025-03-31,INR,6500000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2025,2024,0,2025-03-31,USD,76000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2025,2024,0,2025-03-31,INR,1700000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2025,2024,0,2025-03-31,USD,19000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2025,2024,0,2025-03-31,INR,342070000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2025,2024,0,2025-03-31,USD,4050000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2025,2024,0,2025-03-31,INR,916140000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2025,2024,0,2025-03-31,USD,10822000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2025,2024,0,2025-03-31,INR,1088030000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2025,2024,0,2025-03-31,USD,12858000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2025,2024,0,2025-03-31,INR,196530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2025,2024,0,2025-03-31,USD,2312000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2025,2024,0,2025-03-31,INR,917840000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2025,2024,0,2025-03-31,USD,10841000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2025,2024,0,2025-03-31,INR,1094530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2025,2024,0,2025-03-31,USD,12934000000
