DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,SALES,2015,2014,0,2014-09-30,INR,599209500000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,SALES,2015,2014,0,2014-09-30,PT,7.585134455047
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,TAX_PROV,2015,2014,0,2014-09-30,INR,44813000000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,TAX_PROV,2015,2014,0,2014-09-30,PT,15.379664054213
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,DEPRC,2015,2014,0,2014-09-30,INR,60266800000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,DEPRC,2015,2014,0,2014-09-30,PT,6.357055374961
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EBITDA,2015,2014,0,2014-09-30,INR,192955300000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EBITDA,2015,2014,0,2014-09-30,PT,37.731065264673
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2015,2014,0,2014-09-30,INR,87701299999.99998
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD,2015,2014,0,2014-09-30,INR,582785400000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD,2015,2014,0,2014-09-30,PT,6.415084003922
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD_OTH,2015,2014,0,2014-09-30,PT,443832500000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD_PNF,2015,2014,0,2014-09-30,INR,40071900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD_PNF,2015,2014,0,2014-09-30,PT,3.399080367234
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2015,2014,0,2014-09-30,INR,49152500000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2015,2014,0,2014-09-30,PT,12.898483814879
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2015,2014,0,2014-09-30,INR,49728500000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2015,2014,0,2014-09-30,PT,11.878664344884
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2015,2014,0,2014-09-30,INR,132688500000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2015,2014,0,2014-09-30,PT,59.039614724006
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,INT,2015,2014,0,2014-09-30,INR,44987200000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,INT,2015,2014,0,2014-09-30,PT,-7.965499746322
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,NET_PFT,2015,2014,0,2014-09-30,INR,71460800000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,OPR_PFT,2015,2014,0,2014-09-30,INR,129063500000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,465,QFY,ICC_SRV_NON_IT,OPR_PFT,2015,2014,0,2014-09-30,PT,28.316824398823
