DATAFLOW,AUDST,COMP_COUNT,FREQ,INDS_GRP_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,24,QFY,MNF_FPB_EDD_OIL,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,0.812227791288
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,24,QFY,MNF_FPB_EDD_OIL,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,4.272976304973
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,24,QFY,MNF_FPB_EDD_OIL,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,5.353307686092
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_FPB_EDD_OIL,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,19.89992677569
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,36,QFY,MNF_FPB_ESGR,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,1.708508173999
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,36,QFY,MNF_FPB_ESGR,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,5.342356201015
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,36,QFY,MNF_FPB_ESGR,2025,2024,INT_BURDEN,0,2024-09-30,RPT,149.639163541312
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,36,QFY,MNF_FPB_ESGR,2025,2024,INT_CVG,0,2024-09-30,RPT,0.668274251429
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,36,QFY,MNF_FPB_ESGR,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,3.126912871895
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,36,QFY,MNF_FPB_ESGR,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,-0.821046919426
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,36,QFY,MNF_FPB_ESGR,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,3.266969975296
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_FPB_ESGR,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,19.055449582319
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,89,QFY,MNF_FPB_OFP,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,9.83416717752
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,89,QFY,MNF_FPB_OFP,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,14.161229411495
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,89,QFY,MNF_FPB_OFP,2025,2024,INT_BURDEN,0,2024-09-30,RPT,12.087523335333
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,89,QFY,MNF_FPB_OFP,2025,2024,INT_CVG,0,2024-09-30,RPT,8.272993335838
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,89,QFY,MNF_FPB_OFP,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.440002915943
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,89,QFY,MNF_FPB_OFP,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,8.039942717676
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,89,QFY,MNF_FPB_OFP,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,12.705650122774
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,66,QFY,MNF_FPB_OFP,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,20.558739641238
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_GGP,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,8.161272398944
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_GGP,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,20.00606110135
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_GGP,2025,2024,INT_BURDEN,0,2024-09-30,RPT,17.270415507149
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_GGP,2025,2024,INT_CVG,0,2024-09-30,RPT,5.790248645645
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_GGP,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,2.451340933546
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_GGP,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,8.328225663657
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_GGP,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,17.961631185388
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,7,QFY,MNF_GGP,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,25.667109860549
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,118,QFY,MNF_INS,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,5.550691041256
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,118,QFY,MNF_INS,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,16.884662592564
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,118,QFY,MNF_INS,2025,2024,INT_BURDEN,0,2024-09-30,RPT,23.091824671407
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,118,QFY,MNF_INS,2025,2024,INT_CVG,0,2024-09-30,RPT,4.33053695076
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,118,QFY,MNF_INS,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,3.041902794997
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,118,QFY,MNF_INS,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,7.501000507547
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,118,QFY,MNF_INS,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,14.961368196654
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,95,QFY,MNF_INS,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,21.509258355788
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,28,QFY,MNF_JRA,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,5.536537648054
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,28,QFY,MNF_JRA,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,7.868920218842
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,28,QFY,MNF_JRA,2025,2024,INT_BURDEN,0,2024-09-30,RPT,20.338873683248
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,28,QFY,MNF_JRA,2025,2024,INT_CVG,0,2024-09-30,RPT,4.916693104907
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,28,QFY,MNF_JRA,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.421270967354
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,28,QFY,MNF_JRA,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,4.545519449288
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,28,QFY,MNF_JRA,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,6.661606445019
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,19,QFY,MNF_JRA,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,24.431150750489
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,11,QFY,MNF_LTH,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,8.005192557334
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,11,QFY,MNF_LTH,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,11.043853051088
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,11,QFY,MNF_LTH,2025,2024,INT_BURDEN,0,2024-09-30,RPT,21.867903103709
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,11,QFY,MNF_LTH,2025,2024,INT_CVG,0,2024-09-30,RPT,4.572912159238
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,11,QFY,MNF_LTH,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.379586183841
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,11,QFY,MNF_LTH,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,3.748940387072
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,11,QFY,MNF_LTH,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,10.103633129171
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,8,QFY,MNF_LTH,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,30.08073008073
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,102,QFY,MNF_MMT,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,21.446652534888
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,102,QFY,MNF_MMT,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,16.166625720634
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,102,QFY,MNF_MMT,2025,2024,INT_BURDEN,0,2024-09-30,RPT,5.415009649163
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,102,QFY,MNF_MMT,2025,2024,INT_CVG,0,2024-09-30,RPT,18.467187776011
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,102,QFY,MNF_MMT,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,0.753806483055
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,102,QFY,MNF_MMT,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,10.091665851075
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,102,QFY,MNF_MMT,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,13.114215464018
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,90,QFY,MNF_MMT,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,23.337009084591
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_MMT_MV,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,45.922294153749
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_MMT_MV,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,17.267136839458
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_MMT_MV,2025,2024,INT_BURDEN,0,2024-09-30,RPT,2.526671842298
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_MMT_MV,2025,2024,INT_CVG,0,2024-09-30,RPT,39.577755340421
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_MMT_MV,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,0.376007713849
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_MMT_MV,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,10.080581376366
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_MMT_MV,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,14.570766027412
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,17,QFY,MNF_MMT_MV,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,20.914801657026
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,98,QFY,MNF_MMT_OTH,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,27.723318224476
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,98,QFY,MNF_MMT_OTH,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,16.893043005117
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,98,QFY,MNF_MMT_OTH,2025,2024,INT_BURDEN,0,2024-09-30,RPT,4.237907016693
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,98,QFY,MNF_MMT_OTH,2025,2024,INT_CVG,0,2024-09-30,RPT,23.596553583195
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,98,QFY,MNF_MMT_OTH,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,0.609344194239
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,98,QFY,MNF_MMT_OTH,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,9.760633987587
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,98,QFY,MNF_MMT_OTH,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,14.091016051421
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,88,QFY,MNF_MMT_OTH,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,20.892066066926
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,80,QFY,MNF_MMT_PRTS,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,9.209119655193
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,80,QFY,MNF_MMT_PRTS,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,15.220238794662
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,80,QFY,MNF_MMT_PRTS,2025,2024,INT_BURDEN,0,2024-09-30,RPT,13.626683060439
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,80,QFY,MNF_MMT_PRTS,2025,2024,INT_CVG,0,2024-09-30,RPT,7.338543030352
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,80,QFY,MNF_MMT_PRTS,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.652735480104
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,80,QFY,MNF_MMT_PRTS,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,8.329951923509
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,80,QFY,MNF_MMT_PRTS,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,11.945758081015
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,71,QFY,MNF_MMT_PRTS,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,20.751091869745
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,3,QFY,MNF_MPOSE,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,41.581395348837
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,3,QFY,MNF_MPOSE,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,47.052631578947
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,3,QFY,MNF_MPOSE,2025,2024,INT_BURDEN,0,2024-09-30,RPT,2.529411764706
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,3,QFY,MNF_MPOSE,2025,2024,INT_CVG,0,2024-09-30,RPT,39.53488372093
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,3,QFY,MNF_MPOSE,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.131578947368
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,3,QFY,MNF_MPOSE,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,32.710526315789
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,3,QFY,MNF_MPOSE,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,37.868421052632
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2,QFY,MNF_MPOSE,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,22.192369693713
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,62,QFY,MNF_OTH,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,15.30340391316
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,62,QFY,MNF_OTH,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,16.620540545261
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,62,QFY,MNF_OTH,2025,2024,INT_BURDEN,0,2024-09-30,RPT,7.941930883276
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,62,QFY,MNF_OTH,2025,2024,INT_CVG,0,2024-09-30,RPT,12.59139640847
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,62,QFY,MNF_OTH,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.086068213293
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,62,QFY,MNF_OTH,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,10.162713744177
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,62,QFY,MNF_OTH,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,12.88407000497
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,47,QFY,MNF_OTH,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,21.608935826331
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_PETR_PRD,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,6.535473009278
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_PETR_PRD,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,13.267885988163
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_PETR_PRD,2025,2024,INT_BURDEN,0,2024-09-30,RPT,20.29409241783
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_PETR_PRD,2025,2024,INT_CVG,0,2024-09-30,RPT,4.927542357703
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_PETR_PRD,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,2.03013400397
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_PETR_PRD,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,6.020474123591
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_PETR_PRD,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,10.397511975042
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_PETR_PRD,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,21.014216852545
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,153,QFY,MNF_PM,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,18.537794499686
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,153,QFY,MNF_PM,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,30.792042774307
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,153,QFY,MNF_PM,2025,2024,INT_BURDEN,0,2024-09-30,RPT,6.189277795612
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,153,QFY,MNF_PM,2025,2024,INT_CVG,0,2024-09-30,RPT,16.156973931739
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,153,QFY,MNF_PM,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.66104132694
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,153,QFY,MNF_PM,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,19.319712586134
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,153,QFY,MNF_PM,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,27.061923971834
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,127,QFY,MNF_PM,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,22.348080399305
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,MNF_PNFFM,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,8.477511610306
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,MNF_PNFFM,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,35.770585288544
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,MNF_PNFFM,2025,2024,INT_BURDEN,0,2024-09-30,RPT,13.560630306681
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,MNF_PNFFM,2025,2024,INT_CVG,0,2024-09-30,RPT,7.374288490907
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,MNF_PNFFM,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,4.219467566999
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,MNF_PNFFM,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,28.142142124362
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,MNF_PNFFM,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,20.081686010751
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_PNFFM,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,8.631250750838
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,44,QFY,MNF_PNPD,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,4.477785745996
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,44,QFY,MNF_PNPD,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,13.620763086
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,44,QFY,MNF_PNPD,2025,2024,INT_BURDEN,0,2024-09-30,RPT,33.654365539989
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,44,QFY,MNF_PNPD,2025,2024,INT_CVG,0,2024-09-30,RPT,2.97138271352
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,44,QFY,MNF_PNPD,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,3.041852348157
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,44,QFY,MNF_PNPD,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,5.025086478232
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,44,QFY,MNF_PNPD,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,10.943002274923
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,35,QFY,MNF_PNPD,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,17.158271084722
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,101,QFY,MNF_PP,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,5.662385588385
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,101,QFY,MNF_PP,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,13.866837266159
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,101,QFY,MNF_PP,2025,2024,INT_BURDEN,0,2024-09-30,RPT,24.23980273418
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,101,QFY,MNF_PP,2025,2024,INT_CVG,0,2024-09-30,RPT,4.125446114254
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,101,QFY,MNF_PP,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,2.448939064588
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,101,QFY,MNF_PP,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,6.721754764815
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,101,QFY,MNF_PP,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,11.522422100562
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,76,QFY,MNF_PP,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,22.985263894355
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_RRP,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,9.206503510418
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_RRP,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,14.945295697622
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_RRP,2025,2024,INT_BURDEN,0,2024-09-30,RPT,16.247933273602
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_RRP,2025,2024,INT_CVG,0,2024-09-30,RPT,6.154628919019
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_RRP,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,1.623341117582
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_RRP,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,6.160630528743
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,23,QFY,MNF_RRP,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,13.4524918593
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,18,QFY,MNF_RRP,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,21.127155705916
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,7,QFY,MNF_TBC_PRD,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,36.161544192385
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,7,QFY,MNF_TBC_PRD,2025,2024,INT_BURDEN,0,2024-09-30,RPT,0.296945248806
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,7,QFY,MNF_TBC_PRD,2025,2024,INT_TO_SAL,0,2024-09-30,RPT,0.100559864927
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,7,QFY,MNF_TBC_PRD,2025,2024,NET_PFT_TO_SAL,0,2024-09-30,RPT,25.371621478343
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,7,QFY,MNF_TBC_PRD,2025,2024,OPR_PFTS_TO_SAL,0,2024-09-30,RPT,31.479902870668
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,6,QFY,MNF_TBC_PRD,2025,2024,TAX_PROV_TO_EBT,0,2024-09-30,RPT,23.322833524768
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,216,QFY,MNF_TXT,2025,2024,CSH_CVG_RATIO,0,2024-09-30,RPT,4.533161862693
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,216,QFY,MNF_TXT,2025,2024,EBITDA_TO_SAL,0,2024-09-30,RPT,12.529289054799
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,216,QFY,MNF_TXT,2025,2024,INT_BURDEN,0,2024-09-30,RPT,29.631685333687
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,216,QFY,MNF_TXT,2025,2024,INT_CVG,0,2024-09-30,RPT,3.374765858704
