DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,DEPRC,2016,2015,0,2015-09-30,PT,4.0
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EBITDA,2016,2015,0,2015-09-30,INR,1399305700000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EBITDA,2016,2015,0,2015-09-30,PT,5.9
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EBT_BEFORE_NOP,2016,2015,0,2015-09-30,INR,765752500000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EBT_BEFORE_NOP,2016,2015,0,2015-09-30,PT,5.6
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD,2016,2015,0,2015-09-30,INR,6330303999999.999
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD,2016,2015,0,2015-09-30,PT,-7.8
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD_OTH,2016,2015,0,2015-09-30,INR,2370649699999.9995
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD_PNF,2016,2015,0,2015-09-30,INR,275913100000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD_PNF,2016,2015,0,2015-09-30,PT,-4.2
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD_RAW_MATR,2016,2015,0,2015-09-30,INR,2994325899999.9995
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD_RAW_MATR,2016,2015,0,2015-09-30,PT,-18.7
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD_STAFF_COST,2016,2015,0,2015-09-30,INR,689415300000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,EXPD_STAFF_COST,2016,2015,0,2015-09-30,PT,9.0
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,GROSS_PFT_EBIT,2016,2015,0,2015-09-30,INR,1098596200000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,GROSS_PFT_EBIT,2016,2015,0,2015-09-30,PT,6.5
