DATAFLOW,AUDST,COMP_COUNT,FREQ,PUC_CLS_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,EBITDA_TO_SAL,0,2014-12-31,RPT,11.3472
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,EBIT_TO_SAL,0,2014-12-31,RPT,7.866
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,INT_BURDEN,0,2014-12-31,RPT,49.6538
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,INT_CVG,0,2014-12-31,RPT,2.013946
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,INT_TO_SAL,0,2014-12-31,RPT,3.9057
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,NET_PFT_TO_SAL,0,2014-12-31,RPT,3.0095
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,OPR_PFTS_TO_SAL,0,2014-12-31,RPT,10.0262
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,OTH_INC_NET_PFT,0,2014-12-31,RPT,43.8959
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,SC_TO_SAL,0,2014-12-31,RPT,9.1223
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,TAX_PROV_TO_EBT,0,2014-12-31,RPT,24.6373
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,435,QFY,15_TO_25,2015,2014,CORM_TO_SAL,0,2014-12-31,RPT,53.5388
