DATAFLOW,AUDST,FREQ,INDS_GRP_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,6.406592
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,33.1563
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,INT_BURDEN,0,2020-03-31,RPT,21.7447
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,INT_CVG,0,2020-03-31,RPT,4.598829
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,INT_TO_SAL,0,2020-03-31,RPT,5.1753
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,NET_PFT_TO_SAL,0,2020-03-31,RPT,4.3746
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,29.1252
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_VTPB,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,31.4749
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,4.403636
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,7.5049
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,INT_BURDEN,0,2020-03-31,RPT,31.5417
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,INT_CVG,0,2020-03-31,RPT,3.170402
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,INT_TO_SAL,0,2020-03-31,RPT,1.7043
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,NET_PFT_TO_SAL,0,2020-03-31,RPT,2.2332
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,5.6694
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,SOI_WRT,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,24.4152
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,4.586789
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,15.0201
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,INT_BURDEN,0,2021-03-31,RPT,26.3321
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,INT_CVG,0,2021-03-31,RPT,3.797647
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,3.2746
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,7.7402
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,13.0929
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,7.4852
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,10.669429
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,14.8365
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,INT_BURDEN,0,2021-03-31,RPT,10.8198
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,INT_CVG,0,2021-03-31,RPT,9.242312
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,1.3906
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,4.3102
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,9.4903
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,13.2091
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,AGR_REL_ACT_OTH,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,7.7696
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ARA_TCP,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,2.20742
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ARA_TCP,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,15.3799
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ARA_TCP,2021,2020,INT_BURDEN,0,2021-03-31,RPT,59.9579
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ARA_TCP,2021,2020,INT_CVG,0,2021-03-31,RPT,1.667838
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ARA_TCP,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,6.9673
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ARA_TCP,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,12.8653
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ARA_TCP,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,6.2982
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,1.935299
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,18.7217
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,INT_BURDEN,0,2021-03-31,RPT,59.8229
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,INT_CVG,0,2021-03-31,RPT,1.671602
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,9.6738
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,3.219
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,9.5291
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,CONSTRN,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,13.4996
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,2.990868
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,36.387
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,INT_BURDEN,0,2021-03-31,RPT,44.3405
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,INT_CVG,0,2021-03-31,RPT,2.255273
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,12.166
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,12.681
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,26.3012
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,ELC_GAS_SPLY,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,18.4046
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,5.018509
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,21.4718
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,INT_BURDEN,0,2021-03-31,RPT,26.7008
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,INT_CVG,0,2021-03-31,RPT,3.745203
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,4.2785
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,7.1674
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,17.5775
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,INDS_GRP_ALL_COMP,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,20.3872
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,57.095095
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,30.858
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,INT_BURDEN,0,2021-03-31,RPT,1.9472
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,INT_CVG,0,2021-03-31,RPT,51.354747
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,0.5405
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,20.8452
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,27.245
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,IT_CSRS,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,23.8608
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,10.549079
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,18.6019
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,INT_BURDEN,0,2021-03-31,RPT,11.6374
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,INT_CVG,0,2021-03-31,RPT,8.593004
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,1.7634
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,10.0026
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,16.7433
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MIN_N_QUARY,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,25.4
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,6.37072
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,19.3793
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,INT_BURDEN,0,2021-03-31,RPT,20.0078
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,INT_CVG,0,2021-03-31,RPT,4.998052
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,3.0419
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,9.337
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,16.0956
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,19.3566
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,9.123878
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,24.8092
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,INT_BURDEN,0,2021-03-31,RPT,13.9554
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,INT_CVG,0,2021-03-31,RPT,7.165667
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,2.7191
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,11.8123
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,22.7812
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CCP,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,21.7187
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,4.249825
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,8.8474
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,INT_BURDEN,0,2021-03-31,RPT,28.0613
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,INT_CVG,0,2021-03-31,RPT,3.563626
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,2.0818
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,3.2548
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,7.6918
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CEE,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,25.0239
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,12.630506
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,18.9795
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,INT_BURDEN,0,2021-03-31,RPT,9.7398
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,INT_CVG,0,2021-03-31,RPT,10.267163
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,1.5027
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,10.1959
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,17.1548
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CHM_PRD,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,25.7115
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,11.582904
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,20.0202
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,INT_BURDEN,0,2021-03-31,RPT,10.7701
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,INT_CVG,0,2021-03-31,RPT,9.284992
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,1.7284
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,10.1178
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,17.9238
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_BASIC,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,30.283
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,7.19837
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,15.5396
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,INT_BURDEN,0,2021-03-31,RPT,16.6127
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,INT_CVG,0,2021-03-31,RPT,6.019489
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,2.1588
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,7.4327
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,14.1462
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_FNP,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,20.6587
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,14.520061
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,19.183
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,INT_BURDEN,0,2021-03-31,RPT,8.6223
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,INT_CVG,0,2021-03-31,RPT,11.597868
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,1.3211
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,10.6614
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,17.2128
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_OTH,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,24.838
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,48.879598
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,22.2497
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,INT_BURDEN,0,2021-03-31,RPT,2.4203
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,INT_CVG,0,2021-03-31,RPT,41.317152
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,0.4552
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,13.7534
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,20.7068
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_CP_PNV,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,26.1592
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,5.262825
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,12.1947
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,INT_BURDEN,0,2021-03-31,RPT,24.1986
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,INT_CVG,0,2021-03-31,RPT,4.132474
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,2.3171
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,5.4551
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,10.5239
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_EMA,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,23.4795
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,9.561007
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,15.9596
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,INT_BURDEN,0,2021-03-31,RPT,15.8161
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,INT_CVG,0,2021-03-31,RPT,6.32269
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,1.6692
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,5.2924
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,13.7789
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FMP,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,21.2328
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,4.953413
