DATAFLOW,AUDST,FREQ,HI_LW_AVG_RATES_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-07-31,INR,4.9
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-07-31,INR,0.73
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-06-30,INR,9.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-06-30,INR,2.42
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-06-30,INR,0.05
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-05-31,INR,0.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-05-31,INR,9.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-05-31,INR,6.96
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-04-30,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-04-30,INR,8.33
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-04-30,INR,20.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2007-03-31,INR,2.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2007-03-31,INR,80.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2007-03-31,INR,14.07
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2007-02-28,INR,7.16
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2007-02-28,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2007-02-28,INR,8.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2007-01-31,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2007-01-31,INR,19.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2007-01-31,INR,8.18
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-12-31,INR,21.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-12-31,INR,8.63
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-12-31,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-11-30,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-11-30,INR,7.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-11-30,INR,6.69
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-10-31,INR,1.9
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-10-31,INR,6.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-10-31,INR,7.85
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-09-30,INR,5.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-09-30,INR,6.33
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-09-30,INR,8.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-08-31,INR,6.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-08-31,INR,6.06
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-08-31,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-07-31,INR,5.86
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-07-31,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-07-31,INR,4.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-06-30,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-06-30,INR,5.73
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-06-30,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-05-31,INR,5.54
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-05-31,INR,6.05
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-05-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2007,2006,0,2006-04-30,INR,5.62
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2007,2006,0,2006-04-30,INR,8.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2007,2006,0,2006-04-30,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2006-03-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2006-03-31,INR,6.58
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2006-03-31,INR,8.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2006-02-28,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2006-02-28,INR,7.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2006-02-28,INR,6.95
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2006-01-31,INR,8.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2006-01-31,INR,6.83
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2006-01-31,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-12-31,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-12-31,INR,7.55
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-12-31,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-11-30,INR,5.79
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-11-30,INR,7.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-11-30,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-10-31,INR,6.2
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-10-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-10-31,INR,5.12
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-09-30,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-09-30,INR,5.05
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-09-30,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-08-31,INR,0.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-08-31,INR,5.02
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-08-31,INR,6.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-07-31,INR,5.02
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-07-31,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-07-31,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-06-30,INR,5.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-06-30,INR,2.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-06-30,INR,6.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-05-31,INR,4.99
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-05-31,INR,5.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-05-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2006,2005,0,2005-04-30,INR,6.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2006,2005,0,2005-04-30,INR,4.77
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2006,2005,0,2005-04-30,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2005-03-31,INR,4.72
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2005-03-31,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2005-03-31,INR,0.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2005-02-28,INR,5.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2005-02-28,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2005-02-28,INR,4.76
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2005-01-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2005-01-31,INR,4.72
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2005-01-31,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-12-31,INR,2.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-12-31,INR,6.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-12-31,INR,5.28
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-11-30,INR,3.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-11-30,INR,5.62
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-11-30,INR,7.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-10-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-10-31,INR,6.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-10-31,INR,4.63
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-09-30,INR,6.12
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-09-30,INR,4.45
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-09-30,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-08-31,INR,10.95
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-08-31,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-08-31,INR,4.41
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-07-31,INR,4.31
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-07-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-07-31,INR,4.8
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-06-30,INR,2.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-06-30,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-06-30,INR,4.35
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-05-31,INR,7.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-05-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-05-31,INR,4.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2005,2004,0,2004-04-30,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2005,2004,0,2004-04-30,INR,4.55
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2005,2004,0,2004-04-30,INR,4.29
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2004-03-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2004-03-31,INR,4.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2004-03-31,INR,4.37
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2004-02-29,INR,4.33
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2004-02-29,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2004-02-29,INR,4.85
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2004-01-31,INR,4.43
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2004-01-31,INR,6.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2004-01-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-12-31,INR,4.97
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-12-31,INR,4.4
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-12-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-11-30,INR,4.38
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-11-30,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-11-30,INR,4.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-10-31,INR,4.64
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-10-31,INR,7.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-10-31,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-09-30,INR,5.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-09-30,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-09-30,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-08-31,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-08-31,INR,4.83
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-08-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-07-31,INR,2.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-07-31,INR,4.9
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-07-31,INR,5.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-06-30,INR,4.91
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-06-30,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-06-30,INR,5.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-05-31,INR,5.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-05-31,INR,4.87
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-05-31,INR,1.8
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2004,2003,0,2003-04-30,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2004,2003,0,2003-04-30,INR,12.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2004,2003,0,2003-04-30,INR,4.87
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2003-03-31,INR,12.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2003-03-31,INR,5.86
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2003-03-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2003-02-28,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2003-02-28,INR,5.71
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2003-02-28,INR,7.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2003-01-31,INR,3.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2003-01-31,INR,7.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2003-01-31,INR,5.66
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-12-31,INR,6.8
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-12-31,INR,3.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-12-31,INR,5.58
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-11-30,INR,5.45
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-11-30,INR,0.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-11-30,INR,7.2
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-10-31,INR,6.55
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-10-31,INR,5.73
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-10-31,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-09-30,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-09-30,INR,6.55
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-09-30,INR,5.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-08-31,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-08-31,INR,5.72
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-08-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-07-31,INR,6.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-07-31,INR,5.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-07-31,INR,2.71
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-06-30,INR,7.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-06-30,INR,6.04
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-06-30,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-05-31,INR,3.54
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-05-31,INR,9.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-05-31,INR,6.9
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2003,2002,0,2002-04-30,INR,3.54
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2003,2002,0,2002-04-30,INR,6.58
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2003,2002,0,2002-04-30,INR,20.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2002-03-31,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2002-03-31,INR,6.97
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2002-03-31,INR,20.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2002-02-28,INR,6.73
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2002-02-28,INR,11.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2002-02-28,INR,3.61
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2002-01-31,INR,6.63
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2002-01-31,INR,8.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2002-01-31,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-12-31,INR,4.64
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-12-31,INR,7.08
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-12-31,INR,12.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-11-30,INR,3.73
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-11-30,INR,6.97
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-11-30,INR,22.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-10-31,INR,4.68
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-10-31,INR,12.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-10-31,INR,7.4
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-09-30,INR,7.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-09-30,INR,5.06
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-09-30,INR,15.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-08-31,INR,6.94
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-08-31,INR,5.21
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-08-31,INR,8.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-07-31,INR,7.19
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-07-31,INR,4.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-07-31,INR,11.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-06-30,INR,7.24
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-06-30,INR,4.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-06-30,INR,8.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-05-31,INR,9.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2002,2001,0,2001-05-31,INR,8.03
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-05-31,INR,5.42
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2002,2001,0,2001-04-30,INR,19.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2002,2001,0,2001-04-30,INR,6.0
