DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,WEEKLY_CALL_MONEY_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-12-13,PT,7.6292
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-12-06,PT,7.2332
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-12-06,PT,8.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-12-06,PT,3.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-11-29,PT,8.2686
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-11-29,PT,8.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-11-29,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-11-22,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-11-22,PT,8.6783
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-11-22,PT,9.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-11-15,PT,4.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-11-15,PT,9.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-11-15,PT,8.7046
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-11-08,PT,8.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-11-08,PT,8.1849
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-11-08,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-11-01,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-11-01,PT,8.6679
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-11-01,PT,9.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-10-25,PT,13.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-10-25,PT,8.9821
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-10-25,PT,5.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-10-18,PT,8.9078
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-10-18,PT,10.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-10-18,PT,5.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-10-11,PT,9.0772
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-10-11,PT,10.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-10-11,PT,5.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-10-04,PT,0.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-10-04,PT,10.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-10-04,PT,9.4413
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-09-27,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-09-27,PT,9.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-09-27,PT,9.456
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-09-20,PT,10.2868
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-09-20,PT,15.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-09-20,PT,6.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-09-13,PT,3.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-09-13,PT,35.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-09-13,PT,10.3792
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-09-06,PT,10.1019
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-09-06,PT,2.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-09-06,PT,10.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-08-30,PT,10.2289
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-08-30,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-08-30,PT,10.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-08-23,PT,10.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-08-23,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-08-23,PT,10.2078
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-08-16,PT,10.184
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-08-16,PT,5.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-08-16,PT,10.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-08-09,PT,9.299
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-08-09,PT,10.35
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-08-09,PT,4.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-08-02,PT,9.4463
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-08-02,PT,10.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-08-02,PT,5.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-07-26,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-07-26,PT,8.3304
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-07-26,PT,10.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-07-19,PT,9.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-07-19,PT,7.742
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-07-19,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-07-12,PT,5.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-07-12,PT,7.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-07-12,PT,7.0917
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-07-05,PT,7.45
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-07-05,PT,5.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-07-05,PT,6.946
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-06-28,PT,7.1913
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-06-28,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-06-28,PT,7.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-06-21,PT,7.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-06-21,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-06-21,PT,7.2624
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-06-14,PT,7.2453
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-06-14,PT,6.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-06-14,PT,7.55
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-06-07,PT,7.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-06-07,PT,7.2728
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-06-07,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-05-31,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-05-31,PT,7.2206
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-05-31,PT,7.55
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-05-24,PT,7.274
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-05-24,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-05-24,PT,7.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-05-17,PT,7.2717
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-05-17,PT,7.45
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-05-17,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-05-10,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-05-10,PT,7.3048
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-05-10,PT,7.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-05-03,PT,8.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-05-03,PT,7.5634
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-05-03,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-04-26,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-04-26,PT,7.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-04-26,PT,7.5676
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-04-19,PT,7.5187
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-04-19,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-04-19,PT,7.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-04-12,PT,6.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-04-12,PT,7.5919
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-04-12,PT,8.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MIN_BORR_LEND_AMT,2013-04-05,PT,5.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,MAX_BORR_LEND_AMT,2013-04-05,PT,9.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2014,2013,0,WAR_CALL,2013-04-05,PT,7.4342
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-03-29,PT,6.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-03-29,PT,8.6538
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-03-29,PT,18.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-03-22,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-03-22,PT,7.7214
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-03-22,PT,8.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-03-15,PT,8.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-03-15,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-03-15,PT,7.8007
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-03-08,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-03-08,PT,7.7214
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-03-08,PT,8.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-03-01,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-03-01,PT,7.8387
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-03-01,PT,7.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-02-22,PT,8.02
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-02-22,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-02-22,PT,7.8481
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-02-15,PT,7.8004
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-02-15,PT,8.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-02-15,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-02-08,PT,7.7508
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-02-08,PT,8.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-02-08,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-02-01,PT,7.8794
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-02-01,PT,8.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-02-01,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-01-25,PT,7.999
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-01-25,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-01-25,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-01-18,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-01-18,PT,8.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-01-18,PT,8.0242
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-01-11,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-01-11,PT,8.0003
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-01-11,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2013-01-04,PT,6.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2013-01-04,PT,10.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2013-01-04,PT,8.1147
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-12-28,PT,8.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-12-28,PT,8.0706
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-12-28,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-12-21,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-12-21,PT,8.0599
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-12-21,PT,8.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-12-14,PT,7.9742
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-12-14,PT,6.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-12-14,PT,8.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-12-07,PT,8.0304
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-12-07,PT,8.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-12-07,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-11-30,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-11-30,PT,8.0353
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-11-30,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-11-23,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-11-23,PT,8.0545
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-11-23,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-11-16,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-11-16,PT,8.0484
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-11-16,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-11-09,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-11-09,PT,8.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-11-09,PT,8.0273
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-11-02,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-11-02,PT,8.0259
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-11-02,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-10-26,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-10-26,PT,8.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-10-26,PT,8.0667
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-10-19,PT,8.0363
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-10-19,PT,8.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-10-19,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-10-12,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-10-12,PT,8.0406
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-10-12,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-10-05,PT,7.8107
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-10-05,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-10-05,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-09-28,PT,6.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-09-28,PT,8.0165
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-09-28,PT,8.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-09-21,PT,8.0178
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-09-21,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-09-21,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-09-14,PT,6.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-09-14,PT,8.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-09-14,PT,7.967
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-09-07,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-09-07,PT,7.6516
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-09-07,PT,8.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-08-31,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-08-31,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-08-31,PT,7.966
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-08-24,PT,8.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-08-24,PT,7.9257
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-08-24,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-08-17,PT,8.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-08-17,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-08-17,PT,8.0161
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-08-10,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-08-10,PT,8.45
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-08-10,PT,7.9993
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-08-03,PT,8.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-08-03,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-08-03,PT,8.0142
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MIN_BORR_LEND_AMT,2012-07-27,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,WAR_CALL,2012-07-27,PT,7.9709
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-07-27,PT,8.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2013,2012,0,MAX_BORR_LEND_AMT,2012-07-20,PT,8.2
