DATAFLOW,AUDST,BASE_PER,FREQ,INDS_WI_GDS_CAT,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_FRMWK,2018,2017,0,2018-03-31,IX,102.39
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_STRUC_INC,2018,2017,0,2018-03-31,IX,182.33
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SUGAR,2018,2017,0,2018-03-31,IX,103.55
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEA,2018,2017,0,2018-03-31,IX,117.16
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEL_INST,2018,2017,0,2018-03-31,IX,294.91
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEXT_MACH,2018,2017,0,2018-03-31,IX,93.37
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TOIL_SOP,2018,2017,0,2018-03-31,IX,108.51
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TRANSF_SML,2018,2017,0,2018-03-31,IX,152.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TV_SET,2018,2017,0,2018-03-31,IX,81.61
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TWO_WHLR,2018,2017,0,2018-03-31,IX,149.79
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_VANASPATI,2018,2017,0,2018-03-31,IX,121.88
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_ADHS,2018,2017,0,2018-03-31,IX,153.13
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_BLT_BLM_ING,2018,2017,0,2018-03-31,IX,127.64
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_COTT_WOV_FAB,2018,2017,0,2018-03-31,IX,116.94
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_COT_YRN,2018,2017,0,2018-03-31,IX,130.12
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_CPR_BAR_ROD,2018,2017,0,2018-03-31,IX,117.31
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_CPR_ELCTD,2018,2017,0,2018-03-31,IX,121.99
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_FLM_POLY_PVC,2018,2017,0,2018-03-31,IX,164.12
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_INDS_VALV,2018,2017,0,2018-03-31,IX,156.34
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_ML_SLABS,2018,2017,0,2018-03-31,IX,177.71
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_MS_BLM_BLTS,2018,2017,0,2018-03-31,IX,123.37
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_NAPTHALA,2018,2017,0,2018-03-31,IX,106.27
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_NEWSPRINT,2018,2017,0,2018-03-31,IX,93.77
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PIG_IRON,2018,2017,0,2018-03-31,IX,169.75
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PIPS_TUB_STL,2018,2017,0,2018-03-31,IX,110.86
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PLAS_PACK_BOTL,2018,2017,0,2018-03-31,IX,141.74
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_POLY,2018,2017,0,2018-03-31,IX,129.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_RAYON,2018,2017,0,2018-03-31,IX,97.97
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_SPNG_IRON,2018,2017,0,2018-03-31,IX,105.94
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_TXTL_MAN_YARN,2018,2017,0,2018-03-31,IX,81.17
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_DSL,2018,2017,0,2018-03-31,IX,129.98
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_ECTY,2018,2017,0,2018-03-31,IX,149.17
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_KERO,2018,2017,0,2018-03-31,IX,56.23
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_LPG,2018,2017,0,2018-03-31,IX,129.66
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_NPK_FETRZ,2018,2017,0,2018-03-31,IX,106.26
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_PETR_MTR_SPR,2018,2017,0,2018-03-31,IX,138.93
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_UREA,2018,2017,0,2018-03-31,IX,109.28
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AGBT,2019,2018,0,2019-03-31,IX,112.81
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AGR_TRAC,2019,2018,0,2019-03-31,IX,117.16
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_ANTI_BIOTICS_FORM,2019,2018,0,2019-03-31,IX,108.16
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_ANTI_PYR_ANLG,2019,2018,0,2019-03-31,IX,256.92
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_API_FORM,2019,2018,0,2019-03-31,IX,116.26
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AUTO_CMP,2019,2018,0,2019-03-31,IX,125.03
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BARS_ROD_STL,2019,2018,0,2019-03-31,IX,135.28
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BEER_OTH,2019,2018,0,2019-03-31,IX,93.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BIDI,2019,2018,0,2019-03-31,IX,92.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BISC_COK,2019,2018,0,2019-03-31,IX,89.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BOIL,2019,2018,0,2019-03-31,IX,41.97
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CEMENT,2019,2018,0,2019-03-31,IX,146.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CIG,2019,2018,0,2019-03-31,IX,76.23
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CMT_CLK,2019,2018,0,2019-03-31,IX,99.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_COMM_VEH,2019,2018,0,2019-03-31,IX,122.16
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CONST_MACH,2019,2018,0,2019-03-31,IX,170.09
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CRM_LOTN,2019,2018,0,2019-03-31,IX,4.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CR_COIL,2019,2018,0,2019-03-31,IX,124.13
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_DIG_ENZY,2019,2018,0,2019-03-31,IX,2347.72
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_DTRG_PWDR,2019,2018,0,2019-03-31,IX,93.18
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FANS,2019,2018,0,2019-03-31,IX,111.85
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FL_CREAM_MLK,2019,2018,0,2019-03-31,IX,144.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FTWEAR,2019,2018,0,2019-03-31,IX,135.47
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_GALV_STL,2019,2018,0,2019-03-31,IX,162.15
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_GLS_WARE,2019,2018,0,2019-03-31,IX,107.18
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_HR_COIL_STL,2019,2018,0,2019-03-31,IX,177.08
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_HR_PLATES_STL,2019,2018,0,2019-03-31,IX,120.38
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_JEWL_GLD,2019,2018,0,2019-03-31,IX,47.64
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_LATHES,2019,2018,0,2019-03-31,IX,101.59
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_MACH_TOOLS_OTH,2019,2018,0,2019-03-31,IX,160.78
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_MED_SURG_ACC,2019,2018,0,2019-03-31,IX,95.43
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PAINTS,2019,2018,0,2019-03-31,IX,107.67
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PAPER,2019,2018,0,2019-03-31,IX,84.25
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PIP_TUB,2019,2018,0,2019-03-31,IX,144.92
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PRINT_MACH,2019,2018,0,2019-03-31,IX,66.39
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PRNTD_BKS,2019,2018,0,2019-03-31,IX,84.56
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PSGR_CARS,2019,2018,0,2019-03-31,IX,108.81
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_RDY_GRMTS,2019,2018,0,2019-03-31,IX,109.81
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SHP_BLDG,2019,2018,0,2019-03-31,IX,112.23
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SPIRITS,2019,2018,0,2019-03-31,IX,85.89
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SSTL_UTN,2019,2018,0,2019-03-31,IX,272.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STAT_INT_COMB,2019,2018,0,2019-03-31,IX,97.88
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STAT_ITM,2019,2018,0,2019-03-31,IX,159.58
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STER_HARM,2019,2018,0,2019-03-31,IX,65.23
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_FRMWK,2019,2018,0,2019-03-31,IX,106.43
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_STRUC_INC,2019,2018,0,2019-03-31,IX,188.98
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SUGAR,2019,2018,0,2019-03-31,IX,121.58
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEA,2019,2018,0,2019-03-31,IX,123.21
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEL_INST,2019,2018,0,2019-03-31,IX,289.26
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEXT_MACH,2019,2018,0,2019-03-31,IX,89.96
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TOIL_SOP,2019,2018,0,2019-03-31,IX,111.45
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TRANSF_SML,2019,2018,0,2019-03-31,IX,173.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TV_SET,2019,2018,0,2019-03-31,IX,51.42
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TWO_WHLR,2019,2018,0,2019-03-31,IX,158.53
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_VANASPATI,2019,2018,0,2019-03-31,IX,107.93
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_ADHS,2019,2018,0,2019-03-31,IX,156.41
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_BLT_BLM_ING,2019,2018,0,2019-03-31,IX,135.13
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_COTT_WOV_FAB,2019,2018,0,2019-03-31,IX,111.94
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_COT_YRN,2019,2018,0,2019-03-31,IX,134.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_CPR_BAR_ROD,2019,2018,0,2019-03-31,IX,65.97
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_CPR_ELCTD,2019,2018,0,2019-03-31,IX,69.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_FLM_POLY_PVC,2019,2018,0,2019-03-31,IX,170.67
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_INDS_VALV,2019,2018,0,2019-03-31,IX,144.22
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_ML_SLABS,2019,2018,0,2019-03-31,IX,207.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_MS_BLM_BLTS,2019,2018,0,2019-03-31,IX,129.21
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_NAPTHALA,2019,2018,0,2019-03-31,IX,105.09
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_NEWSPRINT,2019,2018,0,2019-03-31,IX,99.13
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PIG_IRON,2019,2018,0,2019-03-31,IX,105.68
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PIPS_TUB_STL,2019,2018,0,2019-03-31,IX,120.92
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PLAS_PACK_BOTL,2019,2018,0,2019-03-31,IX,135.71
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_POLY,2019,2018,0,2019-03-31,IX,139.92
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_RAYON,2019,2018,0,2019-03-31,IX,95.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_SPNG_IRON,2019,2018,0,2019-03-31,IX,126.05
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_TXTL_MAN_YARN,2019,2018,0,2019-03-31,IX,80.23
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_DSL,2019,2018,0,2019-03-31,IX,133.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_ECTY,2019,2018,0,2019-03-31,IX,156.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_KERO,2019,2018,0,2019-03-31,IX,51.61
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_LPG,2019,2018,0,2019-03-31,IX,133.93
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_NPK_FETRZ,2019,2018,0,2019-03-31,IX,115.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_PETR_MTR_SPR,2019,2018,0,2019-03-31,IX,139.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,PRM_UREA,2019,2018,0,2019-03-31,IX,110.27
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AGBT,2020,2019,0,2020-03-31,IX,108.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AGR_TRAC,2020,2019,0,2020-03-31,IX,102.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_ANTI_BIOTICS_FORM,2020,2019,0,2020-03-31,IX,115.78
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_ANTI_PYR_ANLG,2020,2019,0,2020-03-31,IX,304.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_API_FORM,2020,2019,0,2020-03-31,IX,98.53
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AUTO_CMP,2020,2019,0,2020-03-31,IX,108.29
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BARS_ROD_STL,2020,2019,0,2020-03-31,IX,142.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BEER_OTH,2020,2019,0,2020-03-31,IX,89.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BIDI,2020,2019,0,2020-03-31,IX,89.58
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BISC_COK,2020,2019,0,2020-03-31,IX,89.31
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BOIL,2020,2019,0,2020-03-31,IX,32.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CEMENT,2020,2019,0,2020-03-31,IX,146.82
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CIG,2020,2019,0,2020-03-31,IX,80.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CMT_CLK,2020,2019,0,2020-03-31,IX,101.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_COMM_VEH,2020,2019,0,2020-03-31,IX,82.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CONST_MACH,2020,2019,0,2020-03-31,IX,128.07
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CRM_LOTN,2020,2019,0,2020-03-31,IX,3.78
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CR_COIL,2020,2019,0,2020-03-31,IX,147.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_DIG_ENZY,2020,2019,0,2020-03-31,IX,2330.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_DTRG_PWDR,2020,2019,0,2020-03-31,IX,93.01
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FANS,2020,2019,0,2020-03-31,IX,115.28
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FL_CREAM_MLK,2020,2019,0,2020-03-31,IX,141.72
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FTWEAR,2020,2019,0,2020-03-31,IX,129.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_GALV_STL,2020,2019,0,2020-03-31,IX,164.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_GLS_WARE,2020,2019,0,2020-03-31,IX,107.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_HR_COIL_STL,2020,2019,0,2020-03-31,IX,216.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_HR_PLATES_STL,2020,2019,0,2020-03-31,IX,110.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_JEWL_GLD,2020,2019,0,2020-03-31,IX,44.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_LATHES,2020,2019,0,2020-03-31,IX,81.49
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_MACH_TOOLS_OTH,2020,2019,0,2020-03-31,IX,127.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_MED_SURG_ACC,2020,2019,0,2020-03-31,IX,102.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PAINTS,2020,2019,0,2020-03-31,IX,96.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PAPER,2020,2019,0,2020-03-31,IX,79.12
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PIP_TUB,2020,2019,0,2020-03-31,IX,136.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PRINT_MACH,2020,2019,0,2020-03-31,IX,41.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PRNTD_BKS,2020,2019,0,2020-03-31,IX,70.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PSGR_CARS,2020,2019,0,2020-03-31,IX,87.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_RDY_GRMTS,2020,2019,0,2020-03-31,IX,107.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SHP_BLDG,2020,2019,0,2020-03-31,IX,181.18
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SPIRITS,2020,2019,0,2020-03-31,IX,84.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SSTL_UTN,2020,2019,0,2020-03-31,IX,236.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STAT_INT_COMB,2020,2019,0,2020-03-31,IX,83.27
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STAT_ITM,2020,2019,0,2020-03-31,IX,138.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STER_HARM,2020,2019,0,2020-03-31,IX,56.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_FRMWK,2020,2019,0,2020-03-31,IX,94.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_STRUC_INC,2020,2019,0,2020-03-31,IX,148.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SUGAR,2020,2019,0,2020-03-31,IX,98.18
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEA,2020,2019,0,2020-03-31,IX,124.18
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEL_INST,2020,2019,0,2020-03-31,IX,320.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEXT_MACH,2020,2019,0,2020-03-31,IX,64.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TOIL_SOP,2020,2019,0,2020-03-31,IX,108.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TRANSF_SML,2020,2019,0,2020-03-31,IX,152.06
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TV_SET,2020,2019,0,2020-03-31,IX,34.94
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TWO_WHLR,2020,2019,0,2020-03-31,IX,136.13
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_VANASPATI,2020,2019,0,2020-03-31,IX,142.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_ADHS,2020,2019,0,2020-03-31,IX,145.53
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_BLT_BLM_ING,2020,2019,0,2020-03-31,IX,163.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_COTT_WOV_FAB,2020,2019,0,2020-03-31,IX,103.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_COT_YRN,2020,2019,0,2020-03-31,IX,128.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_CPR_BAR_ROD,2020,2019,0,2020-03-31,IX,62.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_CPR_ELCTD,2020,2019,0,2020-03-31,IX,62.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_FLM_POLY_PVC,2020,2019,0,2020-03-31,IX,164.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_INDS_VALV,2020,2019,0,2020-03-31,IX,144.21
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_ML_SLABS,2020,2019,0,2020-03-31,IX,445.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_MS_BLM_BLTS,2020,2019,0,2020-03-31,IX,136.14
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_NAPTHALA,2020,2019,0,2020-03-31,IX,109.83
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_NEWSPRINT,2020,2019,0,2020-03-31,IX,74.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PIG_IRON,2020,2019,0,2020-03-31,IX,93.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PIPS_TUB_STL,2020,2019,0,2020-03-31,IX,188.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_PLAS_PACK_BOTL,2020,2019,0,2020-03-31,IX,125.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_POLY,2020,2019,0,2020-03-31,IX,140.1
