DATAFLOW,AUDST,BASE_PER,BASE_WEIGHT,FREQ,INDS_PROD_CLASS_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2013,2012,2012-12-31,IX,85.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2013,2012,2012-12-31,IX,112.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2013,2012,2012-12-31,IX,96.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2013,2012,2012-12-31,IX,132.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2013,2012,2012-12-31,IX,122.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2013,2012,2012-12-31,IX,118.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2013,2012,2012-12-31,IX,108.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2013,2012,2012-12-31,IX,108.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2013,2012,2012-12-31,IX,95.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2013,2012,2012-12-31,IX,108.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2013,2012,2012-12-31,IX,107.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2013,2012,2012-12-31,IX,102.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2013,2012,2012-12-31,IX,112.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2013,2012,2012-12-31,IX,99.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2013,2012,2012-12-31,IX,108.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2013,2012,2012-12-31,IX,107.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2013,2012,2012-12-31,IX,117.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2013,2012,2012-12-31,IX,111.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2013,2012,2012-12-31,IX,98.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2013,2012,2012-12-31,IX,100.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2013,2012,2013-01-31,IX,202.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2013,2012,2013-01-31,IX,132.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2013,2012,2013-01-31,IX,149.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2013,2012,2013-01-31,IX,391.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2013,2012,2013-01-31,IX,234.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2013,2012,2013-01-31,IX,120.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2013,2012,2013-01-31,IX,193.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2013,2012,2013-01-31,IX,131.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2013,2012,2013-01-31,IX,213.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2013,2012,2013-01-31,IX,103.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2013,2012,2013-01-31,IX,260.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2013,2012,2013-01-31,IX,87.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2013,2012,2013-01-31,IX,176.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2013,2012,2013-01-31,IX,254.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2013,2012,2013-01-31,IX,139.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2013,2012,2013-01-31,IX,185.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9890000000000001,M,GRWT_RAD_TV_COMM,2013,2012,2013-01-31,IX,824.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.025,M,GRWT_RUB_PLA_PROD,2013,2012,2013-01-31,IX,184.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.164,M,GRWT_TEXT,2013,2012,2013-01-31,IX,144.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.57,M,GRWT_TOB_PRD,2013,2012,2013-01-31,IX,134.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.782,M,GRWT_WEAR_APPR,2013,2012,2013-01-31,IX,192.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.051,M,GRWT_WOD_PROD,2013,2012,2013-01-31,IX,142.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2013,2012,2013-01-31,IX,93.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2013,2012,2013-01-31,IX,109.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2013,2012,2013-01-31,IX,106.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2013,2012,2013-01-31,IX,112.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2013,2012,2013-01-31,IX,99.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2013,2012,2013-01-31,IX,110.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2013,2012,2013-01-31,IX,99.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2013,2012,2013-01-31,IX,126.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2013,2012,2013-01-31,IX,114.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2013,2012,2013-01-31,IX,120.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2013,2012,2013-01-31,IX,90.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2013,2012,2013-01-31,IX,108.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2013,2012,2013-01-31,IX,101.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2013,2012,2013-01-31,IX,111.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2013,2012,2013-01-31,IX,112.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2013,2012,2013-01-31,IX,104.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2013,2012,2013-01-31,IX,103.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2013,2012,2013-01-31,IX,107.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2013,2012,2013-01-31,IX,97.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2013,2012,2013-01-31,IX,106.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2013,2012,2013-01-31,IX,122.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2013,2012,2013-01-31,IX,111.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2013,2012,2013-01-31,IX,89.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2013,2012,2013-01-31,IX,112.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2013,2012,2013-02-28,IX,194.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2013,2012,2013-02-28,IX,123.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2013,2012,2013-02-28,IX,132.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2013,2012,2013-02-28,IX,510.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2013,2012,2013-02-28,IX,218.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2013,2012,2013-02-28,IX,118.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2013,2012,2013-02-28,IX,192.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2013,2012,2013-02-28,IX,133.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2013,2012,2013-02-28,IX,254.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2013,2012,2013-02-28,IX,106.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2013,2012,2013-02-28,IX,252.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2013,2012,2013-02-28,IX,95.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2013,2012,2013-02-28,IX,162.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2013,2012,2013-02-28,IX,247.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2013,2012,2013-02-28,IX,135.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2013,2012,2013-02-28,IX,174.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9890000000000001,M,GRWT_RAD_TV_COMM,2013,2012,2013-02-28,IX,834.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.025,M,GRWT_RUB_PLA_PROD,2013,2012,2013-02-28,IX,173.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.164,M,GRWT_TEXT,2013,2012,2013-02-28,IX,136.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.57,M,GRWT_TOB_PRD,2013,2012,2013-02-28,IX,118.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.782,M,GRWT_WEAR_APPR,2013,2012,2013-02-28,IX,184.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.051,M,GRWT_WOD_PROD,2013,2012,2013-02-28,IX,169.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2013,2012,2013-02-28,IX,98.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2013,2012,2013-02-28,IX,105.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2013,2012,2013-02-28,IX,101.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2013,2012,2013-02-28,IX,101.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2013,2012,2013-02-28,IX,95.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2013,2012,2013-02-28,IX,115.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2013,2012,2013-02-28,IX,93.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2013,2012,2013-02-28,IX,118.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2013,2012,2013-02-28,IX,117.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2013,2012,2013-02-28,IX,113.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2013,2012,2013-02-28,IX,100.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2013,2012,2013-02-28,IX,103.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2013,2012,2013-02-28,IX,98.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2013,2012,2013-02-28,IX,103.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2013,2012,2013-02-28,IX,102.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2013,2012,2013-02-28,IX,100.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2013,2012,2013-02-28,IX,103.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2013,2012,2013-02-28,IX,97.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2013,2012,2013-02-28,IX,95.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2013,2012,2013-02-28,IX,98.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2013,2012,2013-02-28,IX,124.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2013,2012,2013-02-28,IX,103.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2013,2012,2013-02-28,IX,90.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2013,2012,2013-02-28,IX,117.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2013,2012,2013-03-31,IX,204.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2013,2012,2013-03-31,IX,130.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2013,2012,2013-03-31,IX,153.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2013,2012,2013-03-31,IX,506.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2013,2012,2013-03-31,IX,216.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2013,2012,2013-03-31,IX,139.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2013,2012,2013-03-31,IX,267.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2013,2012,2013-03-31,IX,139.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2013,2012,2013-03-31,IX,312.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2013,2012,2013-03-31,IX,175.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2013,2012,2013-03-31,IX,275.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2013,2012,2013-03-31,IX,191.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2013,2012,2013-03-31,IX,186.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2013,2012,2013-03-31,IX,255.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2013,2012,2013-03-31,IX,148.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2013,2012,2013-03-31,IX,186.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9890000000000001,M,GRWT_RAD_TV_COMM,2013,2012,2013-03-31,IX,876.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.025,M,GRWT_RUB_PLA_PROD,2013,2012,2013-03-31,IX,195.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.164,M,GRWT_TEXT,2013,2012,2013-03-31,IX,145.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.57,M,GRWT_TOB_PRD,2013,2012,2013-03-31,IX,128.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.782,M,GRWT_WEAR_APPR,2013,2012,2013-03-31,IX,178.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.051,M,GRWT_WOD_PROD,2013,2012,2013-03-31,IX,159.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2013,2012,2013-03-31,IX,137.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2013,2012,2013-03-31,IX,115.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2013,2012,2013-03-31,IX,109.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2013,2012,2013-03-31,IX,111.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2013,2012,2013-03-31,IX,102.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2013,2012,2013-03-31,IX,134.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2013,2012,2013-03-31,IX,125.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2013,2012,2013-03-31,IX,121.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2013,2012,2013-03-31,IX,143.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2013,2012,2013-03-31,IX,118.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2013,2012,2013-03-31,IX,137.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2013,2012,2013-03-31,IX,116.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2013,2012,2013-03-31,IX,108.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2013,2012,2013-03-31,IX,127.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2013,2012,2013-03-31,IX,118.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2013,2012,2013-03-31,IX,105.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2013,2012,2013-03-31,IX,118.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2013,2012,2013-03-31,IX,114.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2013,2012,2013-03-31,IX,106.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2013,2012,2013-03-31,IX,109.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2013,2012,2013-03-31,IX,120.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2013,2012,2013-03-31,IX,111.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2013,2012,2013-03-31,IX,102.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2013,2012,2013-03-31,IX,128.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2014,2013,2013-04-30,IX,184.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2014,2013,2013-04-30,IX,134.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2014,2013,2013-04-30,IX,134.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2014,2013,2013-04-30,IX,298.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2014,2013,2013-04-30,IX,156.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2014,2013,2013-04-30,IX,139.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2014,2013,2013-04-30,IX,151.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2014,2013,2013-04-30,IX,140.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2014,2013,2013-04-30,IX,225.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2014,2013,2013-04-30,IX,93.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2014,2013,2013-04-30,IX,255.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2014,2013,2013-04-30,IX,83.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2014,2013,2013-04-30,IX,167.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2014,2013,2013-04-30,IX,221.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2014,2013,2013-04-30,IX,134.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2014,2013,2013-04-30,IX,180.3
