DATAFLOW,AUDST,BASE_PER,FREQ,INDS_PROD_CLASS_RN,INDX_IP_TYP_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MOT_VEH,IIP_DETAILED,2017,2016,2016-09-30,IX,266.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OFF_ACC_COMP,IIP_DETAILED,2017,2016,2016-09-30,IX,59.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_NON_MET,IIP_DETAILED,2017,2016,2016-09-30,IX,164.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_TRANS_EQP,IIP_DETAILED,2017,2016,2016-09-30,IX,331.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PAPR_PRD,IIP_DETAILED,2017,2016,2016-09-30,IX,140.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PUB_PRN_REP,IIP_DETAILED,2017,2016,2016-09-30,IX,154.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RAD_TV_COMM,IIP_DETAILED,2017,2016,2016-09-30,IX,466.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RUB_PLA_PROD,IIP_DETAILED,2017,2016,2016-09-30,IX,193.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TEXT,IIP_DETAILED,2017,2016,2016-09-30,IX,157.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TOB_PRD,IIP_DETAILED,2017,2016,2016-09-30,IX,115.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WEAR_APPR,IIP_DETAILED,2017,2016,2016-09-30,IX,155.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WOD_PROD,IIP_DETAILED,2017,2016,2016-09-30,IX,153.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_ELECTY,IIP_SEC_BASED,2017,2016,2016-09-30,IX,200.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_GEN_INDX,IIP_SEC_BASED,2017,2016,2016-09-30,IX,179.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MIN_QUAR,IIP_SEC_BASED,2017,2016,2016-09-30,IX,115.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MNF,IIP_SEC_BASED,2017,2016,2016-09-30,IX,188.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_BAS_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,174.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CAP_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,225.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_DUR,IIP_USE_BASED,2017,2016,2016-09-30,IX,298.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,185.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_NON_DUR,IIP_USE_BASED,2017,2016,2016-09-30,IX,140.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_INTL_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,157.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BEV,IIP_DETAILED,2017,2016,2016-09-30,IX,98.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BSC_MTL,IIP_DETAILED,2017,2016,2016-09-30,IX,129.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_CHM_PRD,IIP_DETAILED,2017,2016,2016-09-30,IX,116.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COK_REF_PETR,IIP_DETAILED,2017,2016,2016-09-30,IX,111.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COMP_ELECT_OPT,IIP_DETAILED,2017,2016,2016-09-30,IX,149.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_ELECT_EQP,IIP_DETAILED,2017,2016,2016-09-30,IX,141.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FAB_MTL_PRD,IIP_DETAILED,2017,2016,2016-09-30,IX,104.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FOD_PRD,IIP_DETAILED,2017,2016,2016-09-30,IX,92.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FRN,IIP_DETAILED,2017,2016,2016-09-30,IX,176.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_GI,IIP_DETAILED,2017,2016,2016-09-30,IX,118.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_LTHR,IIP_DETAILED,2017,2016,2016-09-30,IX,123.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MACH_EQUIP,IIP_DETAILED,2017,2016,2016-09-30,IX,113.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MOTR_VHL,IIP_DETAILED,2017,2016,2016-09-30,IX,101.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_NON_MET,IIP_DETAILED,2017,2016,2016-09-30,IX,108.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_TRANS,IIP_DETAILED,2017,2016,2016-09-30,IX,143.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTH_MNF,IIP_DETAILED,2017,2016,2016-09-30,IX,145.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PHAR_PROD,IIP_DETAILED,2017,2016,2016-09-30,IX,168.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PPR_PROD,IIP_DETAILED,2017,2016,2016-09-30,IX,115.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PRNT_REP_MEDI,IIP_DETAILED,2017,2016,2016-09-30,IX,103.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_RUBR_PLA,IIP_DETAILED,2017,2016,2016-09-30,IX,124.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TOB_PRD,IIP_DETAILED,2017,2016,2016-09-30,IX,123.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TXTL,IIP_DETAILED,2017,2016,2016-09-30,IX,119.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_WEAR_APPRL,IIP_DETAILED,2017,2016,2016-09-30,IX,142.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_ELECTY,IIP_SEC_BASED,2017,2016,2016-09-30,IX,145.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_GEN_INDX,IIP_SEC_BASED,2017,2016,2016-09-30,IX,118.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_MNF,IIP_SEC_BASED,2017,2016,2016-09-30,IX,121.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CAP_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,99.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_DUR,IIP_USE_BASED,2017,2016,2016-09-30,IX,135.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_NON_DUR,IIP_USE_BASED,2017,2016,2016-09-30,IX,123.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INF_CONST_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,124.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INTL_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,121.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_PRIM_GDS,IIP_USE_BASED,2017,2016,2016-09-30,IX,109.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_CHEM_PRD,IIP_DETAILED,2017,2016,2016-10-31,IX,147.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_COK_REF_NCL,IIP_DETAILED,2017,2016,2016-10-31,IX,170.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_ELECT_MACH,IIP_DETAILED,2017,2016,2016-10-31,IX,253.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FOD_BEV,IIP_DETAILED,2017,2016,2016-10-31,IX,125.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FRN_MANF,IIP_DETAILED,2017,2016,2016-10-31,IX,187.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FSB_MTL_PROD,IIP_DETAILED,2017,2016,2016-10-31,IX,161.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_INTR_GDS,IIP_DETAILED,2017,2016,2016-10-31,IX,158.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_LUG_HND_BAG,IIP_DETAILED,2017,2016,2016-10-31,IX,133.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MACH_EQP,IIP_DETAILED,2017,2016,2016-10-31,IX,210.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MED_OPT,IIP_DETAILED,2017,2016,2016-10-31,IX,93.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MOT_VEH,IIP_DETAILED,2017,2016,2016-10-31,IX,259.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OFF_ACC_COMP,IIP_DETAILED,2017,2016,2016-10-31,IX,41.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_NON_MET,IIP_DETAILED,2017,2016,2016-10-31,IX,172.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_TRANS_EQP,IIP_DETAILED,2017,2016,2016-10-31,IX,304.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PAPR_PRD,IIP_DETAILED,2017,2016,2016-10-31,IX,154.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PUB_PRN_REP,IIP_DETAILED,2017,2016,2016-10-31,IX,158.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RAD_TV_COMM,IIP_DETAILED,2017,2016,2016-10-31,IX,431.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RUB_PLA_PROD,IIP_DETAILED,2017,2016,2016-10-31,IX,195.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TEXT,IIP_DETAILED,2017,2016,2016-10-31,IX,149.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TOB_PRD,IIP_DETAILED,2017,2016,2016-10-31,IX,119.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WEAR_APPR,IIP_DETAILED,2017,2016,2016-10-31,IX,138.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WOD_PROD,IIP_DETAILED,2017,2016,2016-10-31,IX,123.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_ELECTY,IIP_SEC_BASED,2017,2016,2016-10-31,IX,203.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_GEN_INDX,IIP_SEC_BASED,2017,2016,2016-10-31,IX,178.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MIN_QUAR,IIP_SEC_BASED,2017,2016,2016-10-31,IX,129.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MNF,IIP_SEC_BASED,2017,2016,2016-10-31,IX,183.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_BAS_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,182.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CAP_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,203.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_DUR,IIP_USE_BASED,2017,2016,2016-10-31,IX,273.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,173.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_NON_DUR,IIP_USE_BASED,2017,2016,2016-10-31,IX,134.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_INTL_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,158.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BEV,IIP_DETAILED,2017,2016,2016-10-31,IX,98.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BSC_MTL,IIP_DETAILED,2017,2016,2016-10-31,IX,130.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_CHM_PRD,IIP_DETAILED,2017,2016,2016-10-31,IX,117.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COK_REF_PETR,IIP_DETAILED,2017,2016,2016-10-31,IX,124.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COMP_ELECT_OPT,IIP_DETAILED,2017,2016,2016-10-31,IX,138.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_ELECT_EQP,IIP_DETAILED,2017,2016,2016-10-31,IX,138.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FAB_MTL_PRD,IIP_DETAILED,2017,2016,2016-10-31,IX,95.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FOD_PRD,IIP_DETAILED,2017,2016,2016-10-31,IX,96.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FRN,IIP_DETAILED,2017,2016,2016-10-31,IX,176.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_GI,IIP_DETAILED,2017,2016,2016-10-31,IX,120.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_LTHR,IIP_DETAILED,2017,2016,2016-10-31,IX,110.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MACH_EQUIP,IIP_DETAILED,2017,2016,2016-10-31,IX,108.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MOTR_VHL,IIP_DETAILED,2017,2016,2016-10-31,IX,100.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_NON_MET,IIP_DETAILED,2017,2016,2016-10-31,IX,111.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_TRANS,IIP_DETAILED,2017,2016,2016-10-31,IX,130.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTH_MNF,IIP_DETAILED,2017,2016,2016-10-31,IX,130.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PHAR_PROD,IIP_DETAILED,2017,2016,2016-10-31,IX,162.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PPR_PROD,IIP_DETAILED,2017,2016,2016-10-31,IX,112.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PRNT_REP_MEDI,IIP_DETAILED,2017,2016,2016-10-31,IX,101.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_RUBR_PLA,IIP_DETAILED,2017,2016,2016-10-31,IX,126.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TOB_PRD,IIP_DETAILED,2017,2016,2016-10-31,IX,126.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TXTL,IIP_DETAILED,2017,2016,2016-10-31,IX,116.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_WEAR_APPRL,IIP_DETAILED,2017,2016,2016-10-31,IX,140.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_ELECTY,IIP_SEC_BASED,2017,2016,2016-10-31,IX,145.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_GEN_INDX,IIP_SEC_BASED,2017,2016,2016-10-31,IX,120.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_MNF,IIP_SEC_BASED,2017,2016,2016-10-31,IX,121.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CAP_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,94.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_DUR,IIP_USE_BASED,2017,2016,2016-10-31,IX,130.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_NON_DUR,IIP_USE_BASED,2017,2016,2016-10-31,IX,122.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INF_CONST_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,124.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INTL_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,122.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_PRIM_GDS,IIP_USE_BASED,2017,2016,2016-10-31,IX,119.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_CHEM_PRD,IIP_DETAILED,2017,2016,2016-11-30,IX,139.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_COK_REF_NCL,IIP_DETAILED,2017,2016,2016-11-30,IX,155.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_ELECT_MACH,IIP_DETAILED,2017,2016,2016-11-30,IX,310.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FOD_BEV,IIP_DETAILED,2017,2016,2016-11-30,IX,165.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FRN_MANF,IIP_DETAILED,2017,2016,2016-11-30,IX,142.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FSB_MTL_PROD,IIP_DETAILED,2017,2016,2016-11-30,IX,177.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_INTR_GDS,IIP_DETAILED,2017,2016,2016-11-30,IX,152.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_LUG_HND_BAG,IIP_DETAILED,2017,2016,2016-11-30,IX,126.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MACH_EQP,IIP_DETAILED,2017,2016,2016-11-30,IX,201.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MED_OPT,IIP_DETAILED,2017,2016,2016-11-30,IX,101.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MOT_VEH,IIP_DETAILED,2017,2016,2016-11-30,IX,270.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OFF_ACC_COMP,IIP_DETAILED,2017,2016,2016-11-30,IX,59.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_NON_MET,IIP_DETAILED,2017,2016,2016-11-30,IX,149.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_TRANS_EQP,IIP_DETAILED,2017,2016,2016-11-30,IX,256.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PAPR_PRD,IIP_DETAILED,2017,2016,2016-11-30,IX,143.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PUB_PRN_REP,IIP_DETAILED,2017,2016,2016-11-30,IX,154.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RAD_TV_COMM,IIP_DETAILED,2017,2016,2016-11-30,IX,394.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RUB_PLA_PROD,IIP_DETAILED,2017,2016,2016-11-30,IX,178.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TEXT,IIP_DETAILED,2017,2016,2016-11-30,IX,149.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TOB_PRD,IIP_DETAILED,2017,2016,2016-11-30,IX,97.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WEAR_APPR,IIP_DETAILED,2017,2016,2016-11-30,IX,166.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WOD_PROD,IIP_DETAILED,2017,2016,2016-11-30,IX,145.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_ELECTY,IIP_SEC_BASED,2017,2016,2016-11-30,IX,191.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_GEN_INDX,IIP_SEC_BASED,2017,2016,2016-11-30,IX,175.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MIN_QUAR,IIP_SEC_BASED,2017,2016,2016-11-30,IX,136.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MNF,IIP_SEC_BASED,2017,2016,2016-11-30,IX,180.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_BAS_GDS,IIP_USE_BASED,2017,2016,2016-11-30,IX,175.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CAP_GDS,IIP_USE_BASED,2017,2016,2016-11-30,IX,217.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_DUR,IIP_USE_BASED,2017,2016,2016-11-30,IX,247.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_GDS,IIP_USE_BASED,2017,2016,2016-11-30,IX,175.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_NON_DUR,IIP_USE_BASED,2017,2016,2016-11-30,IX,147.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_INTL_GDS,IIP_USE_BASED,2017,2016,2016-11-30,IX,152.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BEV,IIP_DETAILED,2017,2016,2016-11-30,IX,91.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BSC_MTL,IIP_DETAILED,2017,2016,2016-11-30,IX,120.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_CHM_PRD,IIP_DETAILED,2017,2016,2016-11-30,IX,111.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COK_REF_PETR,IIP_DETAILED,2017,2016,2016-11-30,IX,117.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COMP_ELECT_OPT,IIP_DETAILED,2017,2016,2016-11-30,IX,113.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_ELECT_EQP,IIP_DETAILED,2017,2016,2016-11-30,IX,129.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FAB_MTL_PRD,IIP_DETAILED,2017,2016,2016-11-30,IX,98.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FOD_PRD,IIP_DETAILED,2017,2016,2016-11-30,IX,103.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FRN,IIP_DETAILED,2017,2016,2016-11-30,IX,196.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_GI,IIP_DETAILED,2017,2016,2016-11-30,IX,115.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_LTHR,IIP_DETAILED,2017,2016,2016-11-30,IX,110.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MACH_EQUIP,IIP_DETAILED,2017,2016,2016-11-30,IX,112.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MOTR_VHL,IIP_DETAILED,2017,2016,2016-11-30,IX,102.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_NON_MET,IIP_DETAILED,2017,2016,2016-11-30,IX,101.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_TRANS,IIP_DETAILED,2017,2016,2016-11-30,IX,110.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTH_MNF,IIP_DETAILED,2017,2016,2016-11-30,IX,102.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PHAR_PROD,IIP_DETAILED,2017,2016,2016-11-30,IX,160.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PPR_PROD,IIP_DETAILED,2017,2016,2016-11-30,IX,105.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PRNT_REP_MEDI,IIP_DETAILED,2017,2016,2016-11-30,IX,106.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_RUBR_PLA,IIP_DETAILED,2017,2016,2016-11-30,IX,119.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TOB_PRD,IIP_DETAILED,2017,2016,2016-11-30,IX,104.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TXTL,IIP_DETAILED,2017,2016,2016-11-30,IX,114.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_WEAR_APPRL,IIP_DETAILED,2017,2016,2016-11-30,IX,127.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_ELECTY,IIP_SEC_BASED,2017,2016,2016-11-30,IX,134.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_GEN_INDX,IIP_SEC_BASED,2017,2016,2016-11-30,IX,115.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_MNF,IIP_SEC_BASED,2017,2016,2016-11-30,IX,115.7
