DATAFLOW,AUDST,FREQ,INDS_PRI_CHAR_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2010,2009,0,2010-03-31,PN,30358530000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2010,2009,0,2010-03-31,PN,935440000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2010,2009,0,2010-03-31,INR,37330360000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2010,2009,0,2010-03-31,INR,689410000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2010,2009,0,2010-03-31,INR,3877450000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2010,2009,0,2010-03-31,INR,119140000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2011,2010,0,2011-03-31,PN,577450000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2011,2010,0,2011-03-31,PN,774260000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2011,2010,0,2011-03-31,PN,270780000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2011,2010,0,2011-03-31,INR,1205580000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2011,2010,0,2011-03-31,INR,16070070000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2011,2010,0,2011-03-31,PN,1954240000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2011,2010,0,2011-03-31,INR,4459040000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2011,2010,0,2011-03-31,INR,2836550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2011,2010,0,2011-03-31,INR,880210000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2011,2010,0,2011-03-31,INR,23935800000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2011,2010,0,2011-03-31,PN,3884964000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2011,2010,0,2011-03-31,PN,3035766000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2011,2010,0,2011-03-31,PN,30204410000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2011,2010,0,2011-03-31,PS,12617691
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2011,2010,0,2011-03-31,PN,211660.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2011,2010,0,2011-03-31,PS,9901970.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2011,2010,0,2011-03-31,INR,1630980000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2011,2010,0,2011-03-31,INR,6030620000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2011,2010,0,2011-03-31,INR,7045760000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2011,2010,0,2011-03-31,INR,8256380000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2011,2010,0,2011-03-31,INR,3901620000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2011,2010,0,2011-03-31,PN,40837180000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2011,2010,0,2011-03-31,INR,163390000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2011,2010,0,2011-03-31,INR,134930000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2011,2010,0,2011-03-31,PS,12694853
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2011,2010,0,2011-03-31,INR,1832960000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2011,2010,0,2011-03-31,PN,38510840000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2011,2010,0,2011-03-31,PN,1622490000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2011,2010,0,2011-03-31,INR,46762170000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2011,2010,0,2011-03-31,INR,856460000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2011,2010,0,2011-03-31,INR,6203630000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2011,2010,0,2011-03-31,INR,132660000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2012,2011,0,2012-03-31,PN,396600000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2012,2011,0,2012-03-31,PN,77120000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2012,2011,0,2012-03-31,PN,179400000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2012,2011,0,2012-03-31,INR,1406550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2012,2011,0,2012-03-31,INR,19495510000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2012,2011,0,2012-03-31,PN,2424380000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2012,2011,0,2012-03-31,INR,4091360000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2012,2011,0,2012-03-31,INR,3438240000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2012,2011,0,2012-03-31,INR,1206560000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2012,2011,0,2012-03-31,INR,28411470000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2012,2011,0,2012-03-31,PN,4087324000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2012,2011,0,2012-03-31,PN,3190232000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2012,2011,0,2012-03-31,PN,37419190000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2012,2011,0,2012-03-31,PS,13346243
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2012,2011,0,2012-03-31,PN,217554.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2012,2011,0,2012-03-31,PS,10438156
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2012,2011,0,2012-03-31,INR,2031690000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2012,2011,0,2012-03-31,INR,6277020000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2012,2011,0,2012-03-31,INR,7645540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2012,2011,0,2012-03-31,INR,9243820000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2012,2011,0,2012-03-31,INR,3791160000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2012,2011,0,2012-03-31,PN,49598760000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2012,2011,0,2012-03-31,INR,181370000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2012,2011,0,2012-03-31,INR,161950000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2012,2011,0,2012-03-31,PS,13430483
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2012,2011,0,2012-03-31,INR,2150980000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2012,2011,0,2012-03-31,PN,47984600000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2012,2011,0,2012-03-31,PN,653120000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2012,2011,0,2012-03-31,INR,57036690000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2012,2011,0,2012-03-31,INR,1000190000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2012,2011,0,2012-03-31,INR,5910790000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2012,2011,0,2012-03-31,INR,153520000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2013,2012,0,2013-03-31,PN,435960000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2013,2012,0,2013-03-31,PN,332320000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2013,2012,0,2013-03-31,PN,123790000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2013,2012,0,2013-03-31,INR,1553310000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2013,2012,0,2013-03-31,INR,21802600000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2013,2012,0,2013-03-31,PN,2675450000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2013,2012,0,2013-03-31,INR,4467330000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2013,2012,0,2013-03-31,INR,3575260000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2013,2012,0,2013-03-31,INR,1380730000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2013,2012,0,2013-03-31,INR,31441120000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2013,2012,0,2013-03-31,PN,3910879000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2013,2012,0,2013-03-31,PN,3048628000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2013,2012,0,2013-03-31,PN,39294940000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2013,2012,0,2013-03-31,PS,12873853
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2013,2012,0,2013-03-31,PN,222120.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2013,2012,0,2013-03-31,PS,10051626
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2013,2012,0,2013-03-31,INR,2021950000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2013,2012,0,2013-03-31,INR,7192860000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2013,2012,0,2013-03-31,INR,8519490000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2013,2012,0,2013-03-31,INR,10722470000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2013,2012,0,2013-03-31,INR,4442630000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2013,2012,0,2013-03-31,PN,52855810000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2013,2012,0,2013-03-31,INR,201440000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2013,2012,0,2013-03-31,INR,164220000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2013,2012,0,2013-03-31,PS,12950025
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2013,2012,0,2013-03-31,INR,2380570000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2013,2012,0,2013-03-31,PN,50186660000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2013,2012,0,2013-03-31,PN,892070000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2013,2012,0,2013-03-31,INR,60259450000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2013,2012,0,2013-03-31,INR,1108960000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2013,2012,0,2013-03-31,INR,6034110000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2013,2012,0,2013-03-31,INR,168220000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2014,2013,0,2014-03-31,PN,190550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2014,2013,0,2014-03-31,PN,345900000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2014,2013,0,2014-03-31,PN,144600000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2014,2013,0,2014-03-31,INR,1697700000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2014,2013,0,2014-03-31,INR,23737190000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2014,2013,0,2014-03-31,PN,2985080000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2014,2013,0,2014-03-31,INR,4218430000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2014,2013,0,2014-03-31,INR,3537380000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2014,2013,0,2014-03-31,INR,1548510000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2014,2013,0,2014-03-31,INR,33845550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2014,2013,0,2014-03-31,PN,4085342000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2014,2013,0,2014-03-31,PN,3163707000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2014,2013,0,2014-03-31,PN,42304620000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2014,2013,0,2014-03-31,PS,13462061
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2014,2013,0,2014-03-31,PN,224576.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2014,2013,0,2014-03-31,PS,10444404
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2014,2013,0,2014-03-31,INR,1839680000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2014,2013,0,2014-03-31,INR,7515200000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2014,2013,0,2014-03-31,INR,8953420000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2014,2013,0,2014-03-31,INR,12220940000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2014,2013,0,2014-03-31,INR,4395660000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2014,2013,0,2014-03-31,PN,57034490000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2014,2013,0,2014-03-31,INR,210460000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2014,2013,0,2014-03-31,INR,152730000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2014,2013,0,2014-03-31,PS,13538114
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2014,2013,0,2014-03-31,INR,2724150000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2014,2013,0,2014-03-31,PN,54901400000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2014,2013,0,2014-03-31,PN,681050000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2014,2013,0,2014-03-31,INR,65552510000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2014,2013,0,2014-03-31,INR,1264960000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2014,2013,0,2014-03-31,INR,6626860000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2014,2013,0,2014-03-31,INR,184940000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2015,2014,0,2015-03-31,PN,174000000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2015,2014,0,2015-03-31,PN,-42640000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2015,2014,0,2015-03-31,PN,78820000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2015,2014,0,2015-03-31,INR,1895410000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2015,2014,0,2015-03-31,INR,24744550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2015,2014,0,2015-03-31,PN,2990020000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2015,2014,0,2015-03-31,INR,3446140000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2015,2014,0,2015-03-31,INR,3235960000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2015,2014,0,2015-03-31,INR,1728600000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2015,2014,0,2015-03-31,INR,35139640000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2015,2014,0,2015-03-31,PN,4184357000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2015,2014,0,2015-03-31,PN,3262545000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2015,2014,0,2015-03-31,PN,43504700000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2015,2014,0,2015-03-31,PS,13808327
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2015,2014,0,2015-03-31,PN,230435.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2015,2014,0,2015-03-31,PS,10755288
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2015,2014,0,2015-03-31,INR,1340550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2015,2014,0,2015-03-31,INR,8122810000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2015,2014,0,2015-03-31,INR,9751620000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2015,2014,0,2015-03-31,INR,11521950000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2015,2014,0,2015-03-31,INR,4602830000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2015,2014,0,2015-03-31,PN,59922220000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2015,2014,0,2015-03-31,INR,246810000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2015,2014,0,2015-03-31,INR,170940000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2015,2014,0,2015-03-31,PS,13881386
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2015,2014,0,2015-03-31,INR,3074130000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2015,2014,0,2015-03-31,PN,57191100000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2015,2014,0,2015-03-31,PN,210180000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2015,2014,0,2015-03-31,INR,68838120000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2015,2014,0,2015-03-31,INR,1404850000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2015,2014,0,2015-03-31,INR,6408400000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2015,2014,0,2015-03-31,INR,199040000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2016,2015,0,2016-03-31,PN,52080000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2016,2015,0,2016-03-31,PN,-66980000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2016,2015,0,2016-03-31,PN,-14760000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2016,2015,0,2016-03-31,INR,2007950000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2016,2015,0,2016-03-31,INR,28096470000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2016,2015,0,2016-03-31,PN,2912350000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2016,2015,0,2016-03-31,INR,3766220000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2016,2015,0,2016-03-31,INR,3795880000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2016,2015,0,2016-03-31,INR,1821370000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2016,2015,0,2016-03-31,INR,38531000000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2016,2015,0,2016-03-31,PN,4337047000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2016,2015,0,2016-03-31,PN,3391712000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2016,2015,0,2016-03-31,PN,41550530000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2016,2015,0,2016-03-31,PS,14227645
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2016,2015,0,2016-03-31,PN,233116.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2016,2015,0,2016-03-31,PS,11136133
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2016,2015,0,2016-03-31,INR,1787930000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2016,2015,0,2016-03-31,INR,9016530000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2016,2015,0,2016-03-31,INR,10724850000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2016,2015,0,2016-03-31,INR,13093160000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2016,2015,0,2016-03-31,INR,5131930000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2016,2015,0,2016-03-31,PN,59578020000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2016,2015,0,2016-03-31,INR,263970000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2016,2015,0,2016-03-31,INR,177480000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2016,2015,0,2016-03-31,PS,14299710
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2016,2015,0,2016-03-31,INR,3397510000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2016,2015,0,2016-03-31,PN,55890740000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2016,2015,0,2016-03-31,PN,-29650000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2016,2015,0,2016-03-31,INR,68623540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2016,2015,0,2016-03-31,INR,1560010000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2016,2015,0,2016-03-31,INR,7405300000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2016,2015,0,2016-03-31,INR,223120000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2017,2016,0,2017-03-31,PN,247220000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2017,2016,0,2017-03-31,PN,310340000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2017,2016,0,2017-03-31,PN,160550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2017,2016,0,2017-03-31,INR,2221310000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2017,2016,0,2017-03-31,INR,31903860000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2017,2016,0,2017-03-31,PN,3078320000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2017,2016,0,2017-03-31,INR,4409110000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2017,2016,0,2017-03-31,INR,3691000000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2017,2016,0,2017-03-31,INR,1894020000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2017,2016,0,2017-03-31,INR,42962550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2017,2016,0,2017-03-31,PN,4533725000
