DATAFLOW,AUDST,BASE_PER,FREQ,NAT_INC_INDC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CNST_PRC,2009,2008,0,2009-03-31,INR,20014880000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CURR_PRC,2009,2008,0,2009-03-31,INR,29133860000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_POPL,CURR_PRC,2009,2008,0,2009-03-31,INR,1154000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CNST_PRC,2009,2008,0,2009-03-31,INR,4689040000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CURR_PRC,2009,2008,0,2009-03-31,INR,5651970000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,41586760000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,53035670000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,44163500000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,56300630000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CNST_PRC,2009,2008,0,2009-03-31,INR,9121770000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CURR_PRC,2009,2008,0,2009-03-31,INR,10747160000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,41332920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,52706440000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,43909660000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,55971400000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,2009,2008,0,2009-03-31,INR,15703330000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,2009,2008,0,2009-03-31,INR,19313800000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_SAV,CURR_PRC,2009,2008,0,2009-03-31,INR,18026200000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CNST_PRC,2009,2008,0,2009-03-31,INR,2576740000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CURR_PRC,2009,2008,0,2009-03-31,INR,3264960000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,36897720000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,47383700000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,39474460000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,50648660000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,7773620000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,9120370000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDS,CURR_PRC,2009,2008,0,2009-03-31,INR,12374220000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DISP_INC,CURR_PRC,2009,2008,0,2009-03-31,INR,52351516385710
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CNST_PRC,2009,2008,0,2009-03-31,INR,11014300000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CURR_PRC,2009,2008,0,2009-03-31,INR,13661820000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,2009,2008,0,2009-03-31,INR,-253840000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,2009,2008,0,2009-03-31,INR,-329230000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,36643880000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,47054470000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,39220620000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,50319430000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PERS_DIS_INC,CURR_PRC,2009,2008,0,2009-03-31,INR,45314400000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,358170000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,45672.82495667245
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,317540000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,40775.10398613518
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_POPL,CURR_PRC,2009,2008,0,2009-03-31,INR,1154000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CNST_PRC,2009,2008,0,2009-03-31,INR,6935470000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CURR_PRC,2009,2008,0,2009-03-31,INR,5933934586979.999
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CNST_PRC,2009,2008,0,2009-03-31,INR,70934030000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CURR_PRC,2009,2008,0,2009-03-31,INR,55141523846620.01
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CNST_PRC,2009,2008,0,2009-03-31,INR,70521910000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CURR_PRC,2009,2008,0,2009-03-31,INR,54812293846620.01
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNP_BAS_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,66330030000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNP_BAS_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,51399150000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CNST_PRC,2009,2008,0,2009-03-31,INR,24569840000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CURR_PRC,2009,2008,0,2009-03-31,INR,21150270000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_NAT_DISP_INC,CURR_PRC,2009,2008,0,2009-03-31,INR,56844383846620.01
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_SAV,CURR_PRC,2009,2008,0,2009-03-31,INR,19862684435150
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,66742150000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,51728380148980
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CNST_PRC,2009,2008,0,2009-03-31,INR,63998550000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CURR_PRC,2009,2008,0,2009-03-31,INR,49207589259640
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CNST_PRC,2009,2008,0,2009-03-31,INR,17634370000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CURR_PRC,2009,2008,0,2009-03-31,INR,15216335413020
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_DISP_INC,CURR_PRC,2009,2008,0,2009-03-31,INR,50910449259640
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_SAV,CURR_PRC,2009,2008,0,2009-03-31,INR,13928749848170.002
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CNST_PRC,2009,2008,0,2009-03-31,INR,4191880000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CURR_PRC,2009,2008,0,2009-03-31,INR,3413143697640
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CNST_PRC,2009,2008,0,2009-03-31,INR,63586440000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CURR_PRC,2009,2008,0,2009-03-31,INR,48878359259640
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNP_BAS_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,59394560000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNP_BAS_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,45465220000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NVA_BAS_PRC,CNST_PRC,2009,2008,0,2009-03-31,INR,59806680000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NVA_BAS_PRC,CURR_PRC,2009,2008,0,2009-03-31,INR,45794450000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_OTH_CURR_TRANSF,CURR_PRC,2009,2008,0,2009-03-31,INR,2032090000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CNST_PRC,2009,2008,0,2009-03-31,INR,61468.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CURR_PRC,2009,2008,0,2009-03-31,INR,47782.949607
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNDI,CURR_PRC,2009,2008,0,2009-03-31,INR,49258.564858
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CNST_PRC,2009,2008,0,2009-03-31,INR,47498.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CURR_PRC,2009,2008,0,2009-03-31,INR,47497.65498
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI_FAC_CST,CNST_PRC,2009,2008,0,2009-03-31,INR,61111.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI_FAC_CST,CURR_PRC,2009,2008,0,2009-03-31,INR,47498.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_NNI,CNST_PRC,2009,2008,0,2009-03-31,INR,55101.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_NNI,CURR_PRC,2009,2008,0,2009-03-31,INR,42355.597279
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_PFCE,CNST_PRC,2009,2008,0,2009-03-31,INR,35349.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_PFCE,CURR_PRC,2009,2008,0,2009-03-31,INR,27081.854419
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_POPL,CURR_PRC,2009,2008,0,2009-03-31,INR,1154000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PRI_INC_RCV_ROW_NET,CNST_PRC,2009,2008,0,2009-03-31,INR,-412120000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PRI_INC_RCV_ROW_NET,CURR_PRC,2009,2008,0,2009-03-31,INR,-329230000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CNST_PRC,2010,2009,0,2010-03-31,INR,5219060000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CURR_PRC,2010,2009,0,2010-03-31,INR,6597990000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,45160710000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,61089030000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,47908470000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,64778270000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CNST_PRC,2010,2009,0,2010-03-31,INR,10272390000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CURR_PRC,2010,2009,0,2010-03-31,INR,13058820000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,44883140000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,60709030000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,47630900000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,64398270000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,2010,2009,0,2010-03-31,INR,18412630000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,2010,2009,0,2010-03-31,INR,23631320000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_SAV,CURR_PRC,2010,2009,0,2010-03-31,INR,21823380000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CNST_PRC,2010,2009,0,2010-03-31,INR,2747760000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CURR_PRC,2010,2009,0,2010-03-31,INR,3689240000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,39941650000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,54491040000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,42689410000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,58180280000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,8793130000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,13058820000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDS,CURR_PRC,2010,2009,0,2010-03-31,INR,15225390000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DISP_INC,CURR_PRC,2010,2009,0,2010-03-31,INR,60271405062020
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CNST_PRC,2010,2009,0,2010-03-31,INR,13193560000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CURR_PRC,2010,2009,0,2010-03-31,INR,17033330000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,2010,2009,0,2010-03-31,INR,-277570000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,2010,2009,0,2010-03-31,INR,-380000000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,39664080000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,54111040000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,42411840000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,57800280000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PERS_DIS_INC,CURR_PRC,2010,2009,0,2010-03-31,INR,51984500000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,383616581200
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,51888.05982905983
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,339009230770
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,46248.75213675214
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_POPL,CURR_PRC,2010,2009,0,2010-03-31,INR,1170000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CNST_PRC,2010,2009,0,2010-03-31,INR,7686010000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CURR_PRC,2010,2009,0,2010-03-31,INR,6902807298280
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CNST_PRC,2010,2009,0,2010-03-31,INR,76510780000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CURR_PRC,2010,2009,0,2010-03-31,INR,63664065417160
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CNST_PRC,2010,2009,0,2010-03-31,INR,76063190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CURR_PRC,2010,2009,0,2010-03-31,INR,63284065417160
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNP_BAS_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,70870770000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNP_BAS_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,59369060000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CNST_PRC,2010,2009,0,2010-03-31,INR,27725520000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CURR_PRC,2010,2009,0,2010-03-31,INR,24734780000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_NAT_DISP_INC,CURR_PRC,2010,2009,0,2010-03-31,INR,65755195417160
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_SAV,CURR_PRC,2010,2009,0,2010-03-31,INR,22926857199490
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,71318360000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,59749059681110
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CNST_PRC,2010,2009,0,2010-03-31,INR,68824770000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CURR_PRC,2010,2009,0,2010-03-31,INR,56761258118880
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CNST_PRC,2010,2009,0,2010-03-31,INR,20039510000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CURR_PRC,2010,2009,0,2010-03-31,INR,17831972701720
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_DISP_INC,CURR_PRC,2010,2009,0,2010-03-31,INR,58852388118880
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_SAV,CURR_PRC,2010,2009,0,2010-03-31,INR,16024049901210
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CNST_PRC,2010,2009,0,2010-03-31,INR,5192420000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CURR_PRC,2010,2009,0,2010-03-31,INR,3915005736050
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CNST_PRC,2010,2009,0,2010-03-31,INR,68377190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CURR_PRC,2010,2009,0,2010-03-31,INR,56381258118880
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNP_BAS_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,63184760000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNP_BAS_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,52466250000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NVA_BAS_PRC,CNST_PRC,2010,2009,0,2010-03-31,INR,63632350000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NVA_BAS_PRC,CURR_PRC,2010,2009,0,2010-03-31,INR,52846250000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_OTH_CURR_TRANSF,CURR_PRC,2010,2009,0,2010-03-31,INR,2471130000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CNST_PRC,2010,2009,0,2010-03-31,INR,65394.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CURR_PRC,2010,2009,0,2010-03-31,INR,54413.731126
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNDI,CURR_PRC,2010,2009,0,2010-03-31,INR,56201.021724
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CNST_PRC,2010,2009,0,2010-03-31,INR,54089.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CURR_PRC,2010,2009,0,2010-03-31,INR,54088.944801
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI_FAC_CST,CNST_PRC,2010,2009,0,2010-03-31,INR,65011.0
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI_FAC_CST,CURR_PRC,2010,2009,0,2010-03-31,INR,54089.0
