DATAFLOW,AUDST,BASE_PER,CLASS_ECNY_RN,FREQ,MET_CALC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2018,2017,0,2018-03-31,INR,40327760053538.695
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,4331540469884.99
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,6867393237054.11
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,2513535342190.04
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,3266619022564.06
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,744246516965.1659
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,1121516509549.3
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,7359411907439.66
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,9467085349586.4
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,5651386469648.18
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,6761700883481.45
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,830920928288.149
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,942496815472.333
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,3781852455211.89
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,5527712300207.449
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,6258535981232.811
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,7787772401907
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-06-30,INR,31471430070860.9
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-06-30,INR,41742296519822.1
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,3643983877607.58
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,5917904836034.64
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,2392188802401.4497
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,3163301901205.56
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,760475678163.676
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,1168053387196.5
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,7911417733938.351
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,10365170861508.7
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,5831539686860.14
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,7044950116475.88
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,676882473017.152
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,799829833453.7511
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,4081182151371.8403
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,6077085285933.97
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,5977859519617.45
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,7573089722582.36
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-09-30,INR,31275529922977.7
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-09-30,INR,42109385944391.4
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,5891595095690.3
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,9579221875232.6
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,2609883898929.04
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,3474014952343.06
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,727076534827.613
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,1120128110958.02
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,5868110566084.19
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,7694352046001.16
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,5637593491980.46
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,6851068428627.66
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,793557011903.987
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,955247010378.2151
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,4196904651511.1104
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,6307575512296.33
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,6206251021377.601
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,7913773646631.671
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2019,2018,0,2018-12-31,INR,31930972272304.3
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2019,2018,0,2018-12-31,INR,43895381582468.7
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,4918864057374.64
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,7934730511443.2
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,2752283857562.76
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,3617252441290.17
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,709671347455.298
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,1084891273487.71
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,6003277000433.6
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,7768373612650.34
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,6169402385449.48
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,7467870127690.72
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,966805279052.651
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,1079037172851.77
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,4194835236534.16
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,6299077234403.33
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,6944926340868.4
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,8752986587746.39
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2019,2018,0,2019-03-31,INR,32660065504731
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2019,2018,0,2019-03-31,INR,44004218961563.6
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,4516118293969.89
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,7393848914915.07
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,2609902111271.18
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,3521268153111.12
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,797223282298.752
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,1298335321662.08
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,7971247261961.2
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,10654216966435
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,5653883264415.11
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,6783512194882.23
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,817451273867.071
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,945191453514.344
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,3939261220668.54
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,6432174075317.45
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,6625212937181.87
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,8526136229531.02
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-06-30,INR,32930299645633.6
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-06-30,INR,45554683309368.3
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,3837681616737.71
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,6428119520612.3
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,2418196935684.8
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,3190910500831.17
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,775362394698.233
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,1273237106908.69
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,8574190395997.85
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,11463076240624.7
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,5623246632507.59
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,6710704914038.58
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,637621989146.968
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,716716487349.184
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,4368671177545.79
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,6779888946683.61
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,6362786211331.51
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,8197617577093.51
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-09-30,INR,32597757353650.5
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-09-30,INR,44760271294141.7
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,6239832429535.64
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,10870850360799.2
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,2589838340138.15
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,3366668703363.69
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,705762055256.578
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,1189706029800.33
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,6164882105866.26
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,8290779103629.3
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,5441497233416.78
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,6491971205662.02
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,761143622308.045
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,853524758627.421
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,4491410908908.22
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,6964317638645
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,6613511306369.37
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,8600349060147.27
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2020,2019,0,2019-12-31,INR,33007878001799
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2020,2019,0,2019-12-31,INR,46628166860674.3
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2020-03-31,INR,5349625821588.31
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2020,2019,0,2020-03-31,INR,8991893528674.89
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2020,2019,0,2020-03-31,INR,2816356712682.12
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2020,2019,0,2020-03-31,INR,3707845084579.89
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2020,2019,0,2020-03-31,INR,729631781177.145
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2020,2019,0,2020-03-31,INR,1268714981730.8
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2020,2019,0,2020-03-31,INR,6272114544480.9
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2020,2019,0,2020-03-31,INR,8403055624967.12
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2020,2019,0,2020-03-31,INR,5878428353864.03
