DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_EXT_DEBT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB_CENT,0,2020-06-30,USD,222996293
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB_COMM,0,2020-06-30,INR,125814458300
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB_COMM,0,2020-06-30,USD,1665820942
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_FII_INV_GOV,0,2020-06-30,INR,129900000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_FII_INV_GOV,0,2020-06-30,USD,1719914732
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_INV_TREAS_BIL,0,2020-06-30,INR,17802348820
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_INV_TREAS_BIL,0,2020-06-30,USD,235708407
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_OTH,0,2020-06-30,INR,7642406847000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_OTH,0,2020-06-30,USD,101187745400
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_CONCESSION,0,2020-09-30,INR,1699582700000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_CONCESSION,0,2020-09-30,USD,23091120000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_NON_CON,0,2020-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_NON_CON,0,2020-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_CONCESSION,0,2020-09-30,INR,245908600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_CONCESSION,0,2020-09-30,USD,3341000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_NON_CONCE,0,2020-09-30,INR,210066784000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_NON_CONCE,0,2020-09-30,USD,2846518243
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_FIN_INS,0,2020-09-30,INR,47530964120
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_FIN_INS,0,2020-09-30,USD,644070204
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PRI_SEC,0,2020-09-30,INR,113911261700
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PRI_SEC,0,2020-09-30,USD,1543559045
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PUB_SEC,0,2020-09-30,INR,48624558200
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PUB_SEC,0,2020-09-30,USD,658888994
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CONCESSION,0,2020-09-30,INR,1663338000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CONCESSION,0,2020-09-30,USD,22598680000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_FIN_INC,0,2020-09-30,INR,56561400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_FIN_INC,0,2020-09-30,USD,768460000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_IDA,0,2020-09-30,INR,1624818800000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_IDA,0,2020-09-30,USD,22075350000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_OTH,0,2020-09-30,INR,38519200000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_OTH,0,2020-09-30,USD,523330000.00000006
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PRV_SEC,0,2020-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PRV_SEC,0,2020-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PUB_SEC,0,2020-09-30,INR,189347200000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PUB_SEC,0,2020-09-30,USD,2572540000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,GROSS_TTL_DBT,0,2020-09-30,INR,41062439440000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,GROSS_TTL_DBT,0,2020-09-30,USD,556794190900
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_GOVT_BORW,0,2020-09-30,INR,1699582700000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_GOVT_BORW,0,2020-09-30,USD,23091120000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_NON_GOVT_BORW,0,2020-09-30,INR,455975384000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_NON_GOVT_BORW,0,2020-09-30,USD,6187518243
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_COM_BNK_LN,0,2020-09-30,INR,7686410159999.999
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_COM_BNK_LN,0,2020-09-30,USD,104155004100
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_LN_SEC_MUL_BIL_GUR,0,2020-09-30,INR,20812698019.999996
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_LN_SEC_MUL_BIL_GUR,0,2020-09-30,USD,282023286
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEC_BORW,0,2020-09-30,INR,7552505304000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEC_BORW,0,2020-09-30,USD,102348895900
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEL_LIQ_LN,0,2020-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEL_LIQ_LN,0,2020-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_BUY_CRD,0,2020-09-30,INR,308861416800
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_BUY_CRD,0,2020-09-30,USD,4185238811.9999995
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_BILT,0,2020-09-30,INR,147789800000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_BILT,0,2020-09-30,USD,2007920000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_DEF,0,2020-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_DEF,0,2020-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_SUP_CRD,0,2020-09-30,INR,59643922200
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_SUP_CRD,0,2020-09-30,USD,808207321
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_GOVT_BORW,0,2020-09-30,INR,4045087400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_GOVT_BORW,0,2020-09-30,USD,54957950000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_NON_GOVT_BORW,0,2020-09-30,INR,887628312600.0001
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_NON_GOVT_BORW,0,2020-09-30,USD,12048880920
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_BILT,0,2020-09-30,INR,2155558084000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_BILT,0,2020-09-30,USD,29278638240
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_COMM_BORW,0,2020-09-30,INR,15259728160000.002
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_COMM_BORW,0,2020-09-30,USD,206785923300
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_EXP_TRD_CRD,0,2020-09-30,INR,516295139000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_EXP_TRD_CRD,0,2020-09-30,USD,7001366132
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_IMF,0,2020-09-30,INR,413245562999.99994
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_IMF,0,2020-09-30,USD,5599677087
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_MULT,0,2020-09-30,INR,33473054380000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_MULT,0,2020-09-30,USD,453953929300
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_NRI_DEP,0,2020-09-30,INR,10122566370000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_NRI_DEP,0,2020-09-30,USD,137292927700
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_RUP_DEB,0,2020-09-30,INR,72945348390
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_RUP_DEB,0,2020-09-30,USD,988565958
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_TTL_MULT,0,2020-09-30,INR,4932715713000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_TTL_MULT,0,2020-09-30,USD,67006830919.99999
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_IBRD,0,2020-09-30,INR,79892900000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_IBRD,0,2020-09-30,USD,1085450000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_OTH,0,2020-09-30,INR,220257068800.00003
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_OTH,0,2020-09-30,USD,2988685993
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_IBRD,0,2020-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_IBRD,0,2020-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_OTH,0,2020-09-30,INR,100139755800
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_OTH,0,2020-09-30,USD,1356947711
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PUB_IBRD,0,2020-09-30,INR,218929300000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PUB_IBRD,0,2020-09-30,USD,2974450000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PUB_OTH,0,2020-09-30,INR,268409288000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PUB_OTH,0,2020-09-30,USD,3643347220
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NGB_CONCS,0,2020-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NGB_CONCS,0,2020-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NGB_NON_CON,0,2020-09-30,INR,887628312600.0001
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NGB_NON_CON,0,2020-09-30,USD,12048880920
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON,0,2020-09-30,INR,2381749400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON,0,2020-09-30,USD,32359270000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_FIN_INS,0,2020-09-30,INR,300149968800
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_FIN_INS,0,2020-09-30,USD,4074135993
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_IBRD,0,2020-09-30,INR,977825800000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_IBRD,0,2020-09-30,USD,13285080000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_OTH,0,2020-09-30,INR,1403923599999.9998
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_OTH,0,2020-09-30,USD,19074190000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_PRI_SEC,0,2020-09-30,INR,100139755800
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_PRI_SEC,0,2020-09-30,USD,1356947711
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_PUB_SEC,0,2020-09-30,INR,487338588000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NON_CON_PUB_SEC,0,2020-09-30,USD,6617797220
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NRI_DEP_FCNRB,0,2020-09-30,INR,1643540668000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NRI_DEP_FCNRB,0,2020-09-30,USD,22291433000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NRI_DEP_NRERA,0,2020-09-30,INR,7232947046000.001
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NRI_DEP_NRERA,0,2020-09-30,USD,98100860928
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NRI_DEP_NRO,0,2020-09-30,INR,1246078656000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NRI_DEP_NRO,0,2020-09-30,USD,16900633750
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,RUP_CIV,0,2020-09-30,INR,4537300000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,RUP_CIV,0,2020-09-30,USD,61600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,RUP_DEF,0,2020-09-30,INR,68408048390
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,RUP_DEF,0,2020-09-30,USD,926965958
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,SHT_TRM_DEB,0,2020-09-30,INR,7589385059000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,SHT_TRM_DEB,0,2020-09-30,USD,102840261600
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STDO_6MTH_1YR,0,2020-09-30,INR,3771047621000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STDO_6MTH_1YR,0,2020-09-30,USD,51099729540
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STDO_UPTO_6MTH,0,2020-09-30,INR,3562302255000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STDO_UPTO_6MTH,0,2020-09-30,USD,48271117230
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB,0,2020-09-30,INR,112868796000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB,0,2020-09-30,USD,1529433072
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB_CENT,0,2020-09-30,INR,16664006510
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB_CENT,0,2020-09-30,USD,225806278
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB_COMM,0,2020-09-30,INR,96204789470
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_EXT_DEB_LIB_COMM,0,2020-09-30,USD,1303626795
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_FII_INV_GOV,0,2020-09-30,INR,125400000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_FII_INV_GOV,0,2020-09-30,USD,1699237647
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_INV_TREAS_BIL,0,2020-09-30,INR,17766387590
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_INV_TREAS_BIL,0,2020-09-30,USD,240744136
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_OTH,0,2020-09-30,INR,7333349876000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,STD_OTH,0,2020-09-30,USD,99370846770
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_CONCESSION,0,2020-12-31,INR,1773542700000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_CONCESSION,0,2020-12-31,USD,24163730000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_NON_CON,0,2020-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_GB_NON_CON,0,2020-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_CONCESSION,0,2020-12-31,INR,252917200000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_CONCESSION,0,2020-12-31,USD,3445880000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_NON_CONCE,0,2020-12-31,INR,214462611700.00003
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NGB_NON_CONCE,0,2020-12-31,USD,2935688477
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_FIN_INS,0,2020-12-31,INR,52757028020
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_FIN_INS,0,2020-12-31,USD,722168764
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PRI_SEC,0,2020-12-31,INR,113918571600
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PRI_SEC,0,2020-12-31,USD,1559383406
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PUB_SEC,0,2020-12-31,INR,47787012130
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,BI_NON_CON_PUB_SEC,0,2020-12-31,USD,654136307
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CONCESSION,0,2020-12-31,INR,1664176600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CONCESSION,0,2020-12-31,USD,22673660000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_FIN_INC,0,2020-12-31,INR,54471100000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_FIN_INC,0,2020-12-31,USD,742140000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_IDA,0,2020-12-31,INR,1625489200000.0002
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_IDA,0,2020-12-31,USD,22146560000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_OTH,0,2020-12-31,INR,38687400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_OTH,0,2020-12-31,USD,527100000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PRV_SEC,0,2020-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PRV_SEC,0,2020-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PUB_SEC,0,2020-12-31,INR,198446100000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,CON_PUB_SEC,0,2020-12-31,USD,2703740000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,GROSS_TTL_DBT,0,2020-12-31,INR,41299975060000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,GROSS_TTL_DBT,0,2020-12-31,USD,563756294000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_GOVT_BORW,0,2020-12-31,INR,1773542700000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_GOVT_BORW,0,2020-12-31,USD,24163730000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_NON_GOVT_BORW,0,2020-12-31,INR,467379811700
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LB_NON_GOVT_BORW,0,2020-12-31,USD,6381568477
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_COM_BNK_LN,0,2020-12-31,INR,7747762129000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_COM_BNK_LN,0,2020-12-31,USD,106055856600
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_LN_SEC_MUL_BIL_GUR,0,2020-12-31,INR,21085265410
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_LN_SEC_MUL_BIL_GUR,0,2020-12-31,USD,288627329
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEC_BORW,0,2020-12-31,INR,7424163461000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEC_BORW,0,2020-12-31,USD,101564091400
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEL_LIQ_LN,0,2020-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LCB_SEL_LIQ_LN,0,2020-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_BUY_CRD,0,2020-12-31,INR,254649899200
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_BUY_CRD,0,2020-12-31,USD,3485795350
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_BILT,0,2020-12-31,INR,154221100000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_BILT,0,2020-12-31,USD,2101190000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_DEF,0,2020-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_EXP_CRD_DEF,0,2020-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_SUP_CRD,0,2020-12-31,INR,65183079490
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LETC_SUP_CRD,0,2020-12-31,USD,892263756
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_GOVT_BORW,0,2020-12-31,INR,4103638700000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_GOVT_BORW,0,2020-12-31,USD,55910240000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_NON_GOVT_BORW,0,2020-12-31,INR,890817027000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LM_NON_GOVT_BORW,0,2020-12-31,USD,12156406070
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_BILT,0,2020-12-31,INR,2240922512000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_BILT,0,2020-12-31,USD,30545298480
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_COMM_BORW,0,2020-12-31,INR,15193010859999.998
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_COMM_BORW,0,2020-12-31,USD,207908575300
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_EXP_TRD_CRD,0,2020-12-31,INR,474054078700
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_EXP_TRD_CRD,0,2020-12-31,USD,6479249106
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_IMF,0,2020-12-31,INR,422932622100
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_IMF,0,2020-12-31,USD,5729766135
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_MULT,0,2020-12-31,INR,33736509250000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_MULT,0,2020-12-31,USD,460223192000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_NRI_DEP,0,2020-12-31,INR,10338254860000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_NRI_DEP,0,2020-12-31,USD,140496343800
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_RUP_DEB,0,2020-12-31,INR,72878591390
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_RUP_DEB,0,2020-12-31,USD,997313100
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_TTL_MULT,0,2020-12-31,INR,4994455727000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,LTD_TTL_MULT,0,2020-12-31,USD,68066646070
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_IBRD,0,2020-12-31,INR,84530700000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_IBRD,0,2020-12-31,USD,1151700000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_OTH,0,2020-12-31,INR,221799126400
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCFI_OTH,0,2020-12-31,USD,3028980513
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_IBRD,0,2020-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_IBRD,0,2020-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_OTH,0,2020-12-31,INR,99842832110
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PRI_OTH,0,2020-12-31,USD,1366706529
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PUB_IBRD,0,2020-12-31,INR,219935800000.00003
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2021,2020,NCPS_PUB_IBRD,0,2020-12-31,USD,2996530000
