DATAFLOW,AUDST,COMP_BOP_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2007,2006,0,2007-03-31,USD,190670000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2007,2006,0,2007-03-31,INR,-2799620000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2007,2006,0,2007-03-31,USD,-61782000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2007,2006,0,2007-03-31,INR,-1636340000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2007,2006,0,2007-03-31,USD,-36606000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2007,2006,0,2007-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2007,2006,0,2007-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2007,2006,0,2007-03-31,INR,1636340000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2007,2006,0,2007-03-31,USD,36606000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2007,2006,0,2007-03-31,INR,-1636340000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2007,2006,0,2007-03-31,USD,-36606000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2008,2007,0,2008-03-31,INR,4331670000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2008,2007,0,2008-03-31,USD,107902000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2008,2007,0,2008-03-31,INR,912120000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2008,2007,0,2008-03-31,USD,22641000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2008,2007,0,2008-03-31,INR,84840000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2008,2007,0,2008-03-31,USD,2118000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2008,2007,0,2008-03-31,INR,2493890000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2008,2007,0,2008-03-31,USD,62000000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2008,2007,0,2008-03-31,INR,7050000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2008,2007,0,2008-03-31,USD,179000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2008,2007,0,2008-03-31,INR,838700000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2008,2007,0,2008-03-31,USD,21088000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2008,2007,0,2008-03-31,INR,-4920000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2008,2007,0,2008-03-31,USD,-121000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2008,2007,0,2008-03-31,INR,-634780000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2008,2007,0,2008-03-31,USD,-15738000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2008,2007,0,2008-03-31,INR,3041860000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2008,2007,0,2008-03-31,USD,75730000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2008,2007,0,2008-03-31,INR,6680080000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2008,2007,0,2008-03-31,USD,166163000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2008,2007,0,2008-03-31,INR,10356730000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2008,2007,0,2008-03-31,USD,257630000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2008,2007,0,2008-03-31,INR,-3676640000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2008,2007,0,2008-03-31,USD,-91468000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2008,2007,0,2008-03-31,INR,-3696890000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2008,2007,0,2008-03-31,USD,-92164000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2008,2007,0,2008-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2008,2007,0,2008-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2008,2007,0,2008-03-31,INR,3696890000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2008,2007,0,2008-03-31,USD,92164000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2008,2007,0,2008-03-31,INR,-3696890000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2008,2007,0,2008-03-31,USD,-92164000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2009,2008,0,2009-03-31,INR,305150267211.928
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2009,2008,0,2009-03-31,USD,7834695035.25481
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2009,2008,0,2009-03-31,INR,309421145414
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2009,2008,0,2009-03-31,USD,6646950000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2009,2008,0,2009-03-31,INR,131390000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2009,2008,0,2009-03-31,USD,2785438313.94264
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2009,2008,0,2009-03-31,INR,1264485084050.67
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2009,2008,0,2009-03-31,USD,27884418478.2298
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2009,2008,0,2009-03-31,INR,204301976612.128
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2009,2008,0,2009-03-31,USD,4289572419.82777
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2009,2008,0,2009-03-31,INR,-1599732241677.58
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2009,2008,0,2009-03-31,USD,-33671790626.901
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2009,2008,0,2009-03-31,INR,-4715697187.28115
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2009,2008,0,2009-03-31,USD,-99893549.844369
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2009,2008,0,2009-03-31,INR,-1276293461638.59
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2009,2008,0,2009-03-31,USD,-27914495035.2549
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2009,2008,0,2009-03-31,INR,4198197099056.83
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2009,2008,0,2009-03-31,USD,91604476549.7248
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2009,2008,0,2009-03-31,INR,8579602201713.57
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2009,2008,0,2009-03-31,USD,189001268065.972
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2009,2008,0,2009-03-31,INR,14054092762409
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2009,2008,0,2009-03-31,USD,308520239650.952
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2009,2008,0,2009-03-31,INR,-5474490560695.42
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2009,2008,0,2009-03-31,USD,-119518971584.98
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2009,2008,0,2009-03-31,INR,971143194426.667
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2009,2008,0,2009-03-31,USD,20079800000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2009,2008,0,2009-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2009,2008,0,2009-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2009,2008,0,2009-03-31,INR,-971143194426.666
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2009,2008,0,2009-03-31,USD,-20079800000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2009,2008,0,2009-03-31,INR,971143194426.667
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2009,2008,0,2009-03-31,USD,20079800000
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2009,2008,0,2009-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2010,2009,0,2010-03-31,INR,2439354600340
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2010,2009,0,2010-03-31,USD,51621853339.5416
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2010,2009,0,2010-03-31,INR,119714804320.333
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2010,2009,0,2010-03-31,USD,2530890000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2010,2009,0,2010-03-31,INR,153586666666.667
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2010,2009,0,2010-03-31,USD,3261090219.27683
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2010,2009,0,2010-03-31,INR,3117044793410.05
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2010,2009,0,2010-03-31,USD,65484966696.0543
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2010,2009,0,2010-03-31,INR,142428730289.04
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2010,2009,0,2010-03-31,USD,2921776639.35514
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2010,2009,0,2010-03-31,INR,-1088912923660.48
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2010,2009,0,2010-03-31,USD,-22480179846.0915
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2010,2009,0,2010-03-31,INR,-4507470685.61211
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2010,2009,0,2010-03-31,USD,-96690369.053068
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2010,2009,0,2010-03-31,INR,-1796989686904.01
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2010,2009,0,2010-03-31,USD,-38180513166.1319
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2010,2009,0,2010-03-31,INR,3802664356717.5
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2010,2009,0,2010-03-31,USD,80022150724.0688
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2010,2009,0,2010-03-31,INR,8632821814045.95
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2010,2009,0,2010-03-31,USD,182441750069.672
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2010,2009,0,2010-03-31,INR,14232475857667.5
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2010,2009,0,2010-03-31,USD,300644413959.873
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2010,2009,0,2010-03-31,INR,-5599654043621.51
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2010,2009,0,2010-03-31,USD,-118202663890.201
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2010,2009,0,2010-03-31,INR,-642364858807.212
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2010,2009,0,2010-03-31,USD,-13441204883.2615
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2010,2009,0,2010-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2010,2009,0,2010-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2010,2009,0,2010-03-31,INR,642364913435.99
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2010,2009,0,2010-03-31,USD,13441340174
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2010,2009,0,2010-03-31,INR,-642364858807.212
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2010,2009,0,2010-03-31,USD,-13441204883.2615
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2010,2009,0,2010-03-31,INR,-249833784000
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2010,2009,0,2010-03-31,USD,-5160000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2011,2010,0,2011-03-31,INR,2791045555481.82
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2011,2010,0,2011-03-31,USD,61103296838.7316
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2011,2010,0,2011-03-31,INR,539443668902.571
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2011,2010,0,2011-03-31,USD,11832134016.3142
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2011,2010,0,2011-03-31,INR,225963356030.721
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2011,2010,0,2011-03-31,USD,4966628489.09215
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2011,2010,0,2011-03-31,INR,2770378867514.27
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2011,2010,0,2011-03-31,USD,60500318779.32
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2011,2010,0,2011-03-31,INR,148202493523.454
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2011,2010,0,2011-03-31,USD,3238448297.59638
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2011,2010,0,2011-03-31,INR,-889843943324.592
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2011,2010,0,2011-03-31,USD,-19365926447.1117
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2011,2010,0,2011-03-31,INR,-3098887164.60523
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2011,2010,0,2011-03-31,USD,-68306296.479463
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2011,2010,0,2011-03-31,INR,-2196535283860.06
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2011,2010,0,2011-03-31,USD,-48052941751.9586
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2011,2010,0,2011-03-31,INR,3608167171070.49
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2011,2010,0,2011-03-31,USD,79269444491.6269
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2011,2010,0,2011-03-31,INR,11656651257339.6
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2011,2010,0,2011-03-31,USD,256158913800
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2011,2010,0,2011-03-31,INR,17461353712270.2
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2011,2010,0,2011-03-31,USD,383481300043.586
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2011,2010,0,2011-03-31,INR,-5804702454930.55
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2011,2010,0,2011-03-31,USD,-127322386243.586
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2011,2010,0,2011-03-31,INR,-594510216928.314
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2011,2010,0,2011-03-31,USD,-13050353867.6226
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2011,2010,0,2011-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2011,2010,0,2011-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2011,2010,0,2011-03-31,INR,594510271621.757
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2011,2010,0,2011-03-31,USD,13050355087
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2011,2010,0,2011-03-31,INR,-594510216928.314
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2011,2010,0,2011-03-31,USD,-13050353867.6226
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2011,2010,0,2011-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2012,2011,0,2012-03-31,INR,3074695380522.6
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2012,2011,0,2012-03-31,USD,65323584044.9806
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2012,2011,0,2012-03-31,INR,420990957125.953
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2012,2011,0,2012-03-31,USD,9139518428.47554
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2012,2011,0,2012-03-31,INR,120550004526.947
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2012,2011,0,2012-03-31,USD,2452162542.36627
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2012,2011,0,2012-03-31,INR,2417061825822.16
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2012,2011,0,2012-03-31,USD,50361612501.4871
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2012,2011,0,2012-03-31,INR,582412911850.791
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2012,2011,0,2012-03-31,USD,11917838145.2121
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2012,2011,0,2012-03-31,INR,-462507955765.849
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2012,2011,0,2012-03-31,USD,-8468167341.41976
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2012,2011,0,2012-03-31,INR,-3812363037.40232
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2012,2011,0,2012-03-31,USD,-79380231.140637
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2012,2011,0,2012-03-31,INR,-3759728945477.41
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2012,2011,0,2012-03-31,USD,-78154993803.011
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2012,2011,0,2012-03-31,INR,5361566009522.38
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2012,2011,0,2012-03-31,USD,111603994116.123
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2012,2011,0,2012-03-31,INR,14825172945600
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2012,2011,0,2012-03-31,USD,309774000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2012,2011,0,2012-03-31,INR,23946467900599.8
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2012,2011,0,2012-03-31,USD,499532987919.134
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2012,2011,0,2012-03-31,INR,-9121294954999.79
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2012,2011,0,2012-03-31,USD,-189758987919.134
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2012,2011,0,2012-03-31,INR,685033564954.809
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2012,2011,0,2012-03-31,USD,12831149601.9688
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2012,2011,0,2012-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2012,2011,0,2012-03-31,INR,-685033564954.809
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2012,2011,0,2012-03-31,USD,-12831409759
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2012,2011,0,2012-03-31,INR,685033564954.809
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2012,2011,0,2012-03-31,USD,12831149601.9688
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2012,2011,0,2012-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2013,2012,0,2013-03-31,INR,5003127509816.62
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2013,2012,0,2013-03-31,USD,91988721057.6171
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2013,2012,0,2013-03-31,INR,466067425099.464
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2013,2012,0,2013-03-31,USD,8582250000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2013,2012,0,2013-03-31,INR,68820000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2013,2012,0,2013-03-31,USD,1268327374.30502
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2013,2012,0,2013-03-31,INR,2982051585491.6
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2013,2012,0,2013-03-31,USD,54722738297.5529
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2013,2012,0,2013-03-31,INR,806509492243.531
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2013,2012,0,2013-03-31,USD,14842424274.4364
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2013,2012,0,2013-03-31,INR,682813674760.355
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2013,2012,0,2013-03-31,USD,12630870436.9813
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2013,2012,0,2013-03-31,INR,-3134667778.33333
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2013,2012,0,2013-03-31,USD,-57889325.658474
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2013,2012,0,2013-03-31,INR,-4796103969898.76
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2013,2012,0,2013-03-31,USD,-88162752893.4649
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2013,2012,0,2013-03-31,INR,5848458108404.67
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2013,2012,0,2013-03-31,USD,107492756883.508
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2013,2012,0,2013-03-31,INR,16676895912813.6
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2013,2012,0,2013-03-31,USD,306581400000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2013,2012,0,2013-03-31,INR,27321457991117
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2013,2012,0,2013-03-31,USD,502236909776.972
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2013,2012,0,2013-03-31,INR,-10644562078303.4
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2013,2012,0,2013-03-31,USD,-195655509776.972
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2013,2012,0,2013-03-31,INR,-207023539917.863
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2013,2012,0,2013-03-31,USD,-3825968164.15228
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2013,2012,0,2013-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2013,2012,0,2013-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2013,2012,0,2013-03-31,INR,207023539917.859
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2013,2012,0,2013-03-31,USD,3825968164
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2013,2012,0,2013-03-31,INR,-207023539917.863
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2013,2012,0,2013-03-31,USD,-3825968164.15228
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2013,2012,0,2013-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2014,2013,0,2014-03-31,INR,2831899498073
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2014,2013,0,2014-03-31,USD,47804491902.9955
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2014,2013,0,2014-03-31,INR,661284707626.42
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2014,2013,0,2014-03-31,USD,10715850000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2014,2013,0,2014-03-31,INR,74000000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2014,2013,0,2014-03-31,USD,1230981578.89421
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2014,2013,0,2014-03-31,INR,2179326493109.79
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2014,2013,0,2014-03-31,USD,35791862403.6805
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2014,2013,0,2014-03-31,INR,2379996132361.97
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2014,2013,0,2014-03-31,USD,38892407419.0366
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2014,2013,0,2014-03-31,INR,-2459666742797.71
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2014,2013,0,2014-03-31,USD,-38775029727.2617
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2014,2013,0,2014-03-31,INR,-3041092227.47085
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2014,2013,0,2014-03-31,USD,-51579771.35407
