DATAFLOW,AUDST,FREQ,INVI_RCPTS_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2014,2013,0,2013-06-30,USD,9000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2014,2013,0,2013-06-30,USD,2000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT,2014,2013,0,2013-06-30,USD,91000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRDA_PIM_IFS,2014,2013,0,2013-06-30,USD,309000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2014,2013,0,2013-06-30,USD,3000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS,2014,2013,0,2013-06-30,USD,17561000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC,2014,2013,0,2013-06-30,USD,1651000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_RTP_DTS,2014,2013,0,2013-06-30,USD,11000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2014,2013,0,2013-06-30,USD,9000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2014,2013,0,2013-06-30,USD,3030000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_PI,2014,2013,0,2013-06-30,USD,10000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_SEA,2014,2013,0,2013-06-30,USD,0.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2014,2013,0,2013-06-30,USD,217000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2014,2013,0,2013-06-30,USD,631000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_PPF,2014,2013,0,2013-06-30,USD,2000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_AI,2014,2013,0,2013-06-30,USD,12000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_SERV,2014,2013,0,2013-06-30,USD,209000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AABKS,2014,2013,0,2013-06-30,USD,127000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR,2014,2013,0,2013-06-30,USD,52000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRIP_PCI,2014,2013,0,2013-06-30,USD,66000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_INS,2014,2013,0,2013-06-30,USD,503000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_RCPT,2014,2013,0,2013-06-30,USD,86000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2014,2013,0,2013-06-30,USD,16905000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_LS,2014,2013,0,2013-06-30,USD,167000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS,2014,2013,0,2013-06-30,USD,3182000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_MS,2014,2013,0,2013-06-30,USD,16000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_IBB_UWC,2014,2013,0,2013-06-30,USD,328000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS,2014,2013,0,2013-06-30,USD,1799000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_AS,2014,2013,0,2013-06-30,USD,1000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_GS_PB,2014,2013,0,2013-06-30,USD,20000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_RSAS,2014,2013,0,2013-06-30,USD,11000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2014,2013,0,2013-06-30,USD,36000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_ES,2014,2013,0,2013-06-30,USD,11000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2014,2013,0,2013-06-30,USD,640000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_DIV,2014,2013,0,2013-06-30,USD,73000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_ER,2014,2013,0,2013-06-30,USD,123000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MI_RII,2014,2013,0,2013-06-30,USD,16000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2014,2013,0,2013-06-30,USD,147000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_OEFCI,2014,2013,0,2013-06-30,USD,76000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_DRCI,2014,2013,0,2013-06-30,USD,368000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_PPS,2014,2013,0,2013-06-30,USD,10000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP,2014,2013,0,2013-06-30,USD,121000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2014,2013,0,2013-06-30,USD,206000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_GNIE,2014,2013,0,2013-06-30,USD,130000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_RE,2014,2013,0,2013-06-30,USD,276000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2014,2013,0,2013-06-30,USD,155000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OTS,2014,2013,0,2013-06-30,USD,149000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS,2014,2013,0,2013-06-30,USD,362000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2014,2013,0,2013-06-30,USD,145000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRO,2014,2013,0,2013-06-30,USD,6000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS,2014,2013,0,2013-06-30,USD,7263000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ATFS,2014,2013,0,2013-06-30,USD,122000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_SR_ICOA,2014,2013,0,2013-06-30,USD,162000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_SGS,2014,2013,0,2013-06-30,USD,5000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND,2014,2013,0,2013-06-30,USD,248000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS,2014,2013,0,2013-06-30,USD,341000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2014,2013,0,2013-06-30,USD,39000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_OT,2014,2013,0,2013-06-30,USD,123000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_FI_BC_CC_LCC,2014,2013,0,2013-06-30,USD,1323000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2014,2013,0,2013-06-30,USD,31000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT,2014,2013,0,2013-06-30,USD,17870000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_SC,2014,2013,0,2013-06-30,USD,81000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_WRTS,2014,2013,0,2013-06-30,USD,33000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2014,2013,0,2013-06-30,USD,432000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MIF_DMI,2014,2013,0,2013-06-30,USD,115000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV,2014,2013,0,2013-06-30,USD,36581000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_IR_IWA_FM,2014,2013,0,2013-06-30,USD,9112000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_RIS,2014,2013,0,2013-06-30,USD,60000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2014,2013,0,2013-06-30,USD,5000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ES,2014,2013,0,2013-06-30,USD,356000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_ABD,2014,2013,0,2013-06-30,USD,292000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF,2014,2013,0,2013-06-30,USD,94000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_EI,2014,2013,0,2013-06-30,USD,631000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_PT_NRI,2014,2013,0,2013-06-30,USD,106000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS,2014,2013,0,2013-06-30,USD,63000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2014,2013,0,2013-06-30,USD,16000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2014,2013,0,2013-06-30,USD,7000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_EDS,2014,2013,0,2013-06-30,USD,93000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2014,2013,0,2013-06-30,USD,7000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_RE,2014,2013,0,2013-06-30,USD,49000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_AC,2014,2013,0,2013-06-30,USD,43000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IDE,2014,2013,0,2013-06-30,USD,728000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_OTH,2014,2013,0,2013-06-30,USD,670000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_PFT,2014,2013,0,2013-06-30,USD,49000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2014,2013,0,2013-06-30,USD,4000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRSDR,2014,2013,0,2013-06-30,USD,2000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_MLAS,2014,2013,0,2013-06-30,USD,0.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2014,2013,0,2013-06-30,USD,635000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE_WR,2014,2013,0,2013-06-30,USD,750000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2014,2013,0,2013-06-30,USD,3825000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_OTH,2014,2013,0,2013-06-30,USD,3196000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2014,2013,0,2013-06-30,USD,21000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IR_PIMAI,2014,2013,0,2013-06-30,USD,0.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_PGD,2014,2013,0,2013-06-30,USD,272000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_HS,2014,2013,0,2013-06-30,USD,62000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_TCS,2014,2013,0,2013-06-30,USD,32000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR,2014,2013,0,2013-06-30,USD,2526000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_OSNI,2014,2013,0,2013-06-30,USD,496000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_IR,2014,2013,0,2013-06-30,USD,1619000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_LWR_NRD,2014,2013,0,2013-06-30,USD,8097000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_CAS,2014,2013,0,2013-06-30,USD,588000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IVS_REC,2014,2013,0,2013-06-30,USD,57100000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS,2014,2013,0,2013-06-30,USD,3833000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_DI,2014,2013,0,2013-06-30,USD,424000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST,2014,2013,0,2013-06-30,USD,337000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE,2014,2013,0,2013-06-30,USD,750000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II,2014,2013,0,2013-06-30,USD,1559000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_FS,2014,2013,0,2013-06-30,USD,7000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_SRP_ICOA,2014,2013,0,2013-06-30,USD,8000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AS,2014,2013,0,2013-06-30,USD,172000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS,2014,2013,0,2013-06-30,USD,5000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_BMC_PRS,2014,2013,0,2013-06-30,USD,2857000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2014,2013,0,2013-06-30,USD,54000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_OIR,2014,2013,0,2013-06-30,USD,111000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR,2013,2012,0,2013-03-31,USD,10276000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_GNIE,2013,2012,0,2013-03-31,USD,574000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MIF_DMI,2013,2012,0,2013-03-31,USD,454000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IVS_REC,2013,2012,0,2013-03-31,USD,223649000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_SC,2013,2012,0,2013-03-31,USD,158000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRSDR,2013,2012,0,2013-03-31,USD,8000000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS,2013,2012,0,2013-03-31,USD,14033000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IDE,2013,2012,0,2013-03-31,USD,3697000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2013,2012,0,2013-03-31,USD,123000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT,2013,2012,0,2013-03-31,USD,67627000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS,2013,2012,0,2013-03-31,USD,28447000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV,2013,2012,0,2013-03-31,USD,145677000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2013,2012,0,2013-03-31,USD,85000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2013,2012,0,2013-03-31,USD,1686000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_RE,2013,2012,0,2013-03-31,USD,212000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT,2013,2012,0,2013-03-31,USD,306000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS,2013,2012,0,2013-03-31,USD,33000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_PPS,2013,2012,0,2013-03-31,USD,40000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_FRN,2013,2012,0,2013-03-31,USD,284000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_BMC_PRS,2013,2012,0,2013-03-31,USD,9793000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_OT,2013,2012,0,2013-03-31,USD,69000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_EI,2013,2012,0,2013-03-31,USD,3586000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_AS,2013,2012,0,2013-03-31,USD,17000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ATFS,2013,2012,0,2013-03-31,USD,595000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_SRP_ICOA,2013,2012,0,2013-03-31,USD,160000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2013,2012,0,2013-03-31,USD,11000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2013,2012,0,2013-03-31,USD,22000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF,2013,2012,0,2013-03-31,USD,302000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_PI,2013,2012,0,2013-03-31,USD,69000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2013,2012,0,2013-03-31,USD,17999000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2013,2012,0,2013-03-31,USD,65867000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_OTH,2013,2012,0,2013-03-31,USD,2592000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_WRTS,2013,2012,0,2013-03-31,USD,51000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST,2013,2012,0,2013-03-31,USD,1362000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR,2013,2012,0,2013-03-31,USD,67696000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_OTH,2013,2012,0,2013-03-31,USD,15976000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_AC,2013,2012,0,2013-03-31,USD,427000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_AI,2013,2012,0,2013-03-31,USD,54000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ES,2013,2012,0,2013-03-31,USD,1319000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_SERV,2013,2012,0,2013-03-31,USD,843000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_INS,2013,2012,0,2013-03-31,USD,2227000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_OEFCI,2013,2012,0,2013-03-31,USD,99000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2013,2012,0,2013-03-31,USD,297000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_TCS,2013,2012,0,2013-03-31,USD,93000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_GS_PB,2013,2012,0,2013-03-31,USD,59000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2013,2012,0,2013-03-31,USD,160000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRO,2013,2012,0,2013-03-31,USD,30000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS,2013,2012,0,2013-03-31,USD,13487000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_OIR,2013,2012,0,2013-03-31,USD,535000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_OSNI,2013,2012,0,2013-03-31,USD,3962000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2013,2012,0,2013-03-31,USD,1312000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP,2013,2012,0,2013-03-31,USD,687000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MI_RII,2013,2012,0,2013-03-31,USD,120000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OTS,2013,2012,0,2013-03-31,USD,511000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_SR_ICOA,2013,2012,0,2013-03-31,USD,715000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AABKS,2013,2012,0,2013-03-31,USD,528000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE,2013,2012,0,2013-03-31,USD,3074000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_CAS,2013,2012,0,2013-03-31,USD,2361000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2013,2012,0,2013-03-31,USD,17334000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2013,2012,0,2013-03-31,USD,565000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE_WR,2013,2012,0,2013-03-31,USD,3074000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_ABD,2013,2012,0,2013-03-31,USD,792000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS,2013,2012,0,2013-03-31,USD,67785000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II,2013,2012,0,2013-03-31,USD,6205000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_RIS,2013,2012,0,2013-03-31,USD,307000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND,2013,2012,0,2013-03-31,USD,927000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC,2013,2012,0,2013-03-31,USD,4652000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_PT_NRI,2013,2012,0,2013-03-31,USD,462000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_MS,2013,2012,0,2013-03-31,USD,62000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_ES,2013,2012,0,2013-03-31,USD,77000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS,2013,2012,0,2013-03-31,USD,4949000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_RE,2013,2012,0,2013-03-31,USD,1189000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_LWR_NRD,2013,2012,0,2013-03-31,USD,31951000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_FS,2013,2012,0,2013-03-31,USD,43000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS,2013,2012,0,2013-03-31,USD,911000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_IR,2013,2012,0,2013-03-31,USD,6197000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2013,2012,0,2013-03-31,USD,346000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_RCPT,2013,2012,0,2013-03-31,USD,259000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2013,2012,0,2013-03-31,USD,997000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2013,2012,0,2013-03-31,USD,47000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR,2013,2012,0,2013-03-31,USD,309000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_ER,2013,2012,0,2013-03-31,USD,409000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2013,2012,0,2013-03-31,USD,13040000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_LS,2013,2012,0,2013-03-31,USD,751000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_DIV,2013,2012,0,2013-03-31,USD,501000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_PFT,2013,2012,0,2013-03-31,USD,186000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2013,2012,0,2013-03-31,USD,2580000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_IR_IWA_FM,2013,2012,0,2013-03-31,USD,33038000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_FCI,2013,2012,0,2013-03-31,USD,487000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_HR,2013,2012,0,2013-03-31,USD,302000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AS,2013,2012,0,2013-03-31,USD,952000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS,2013,2012,0,2013-03-31,USD,1004000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_DI,2013,2012,0,2013-03-31,USD,1855000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2013,2012,0,2013-03-31,USD,232000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2013,2012,0,2013-03-31,USD,91000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS,2013,2012,0,2013-03-31,USD,113000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2013,2012,0,2012-12-31,USD,17691000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT,2013,2012,0,2012-12-31,USD,102000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ATFS,2013,2012,0,2012-12-31,USD,149000000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_ES,2013,2012,0,2012-12-31,USD,20000000
