DATAFLOW,AUDST,FREQ,INVI_PYMTS_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT,2020,2019,0,2019-06-30,USD,1704658926
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS,2020,2019,0,2019-06-30,USD,3164989618
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2020,2019,0,2019-06-30,USD,109410846
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_ER,2020,2019,0,2019-06-30,USD,647633796
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_AS,2020,2019,0,2019-06-30,USD,30250972
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_SC,2020,2019,0,2019-06-30,USD,103721501
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2020,2019,0,2019-06-30,USD,9710827.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_TCS,2020,2019,0,2019-06-30,USD,6207559.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTDRCIB,2020,2019,0,2019-06-30,USD,4611561.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ES,2020,2019,0,2019-06-30,USD,696885912
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_ICA,2020,2019,0,2019-06-30,USD,88720563
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_AI,2020,2019,0,2019-06-30,USD,5517304.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI,2020,2019,0,2019-06-30,USD,199724718
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2020,2019,0,2019-06-30,USD,6103983617
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_MS,2020,2019,0,2019-06-30,USD,122867190
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_SEA,2020,2019,0,2019-06-30,USD,695035.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_LS,2020,2019,0,2019-06-30,USD,147183524
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_MR,2020,2019,0,2019-06-30,USD,26259055
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_RE,2020,2019,0,2019-06-30,USD,3348981972
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_RPBA,2020,2019,0,2019-06-30,USD,4830578.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2020,2019,0,2019-06-30,USD,249692333
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS,2020,2019,0,2019-06-30,USD,8440747996
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2020,2019,0,2019-06-30,USD,1196561.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ED,2020,2019,0,2019-06-30,USD,447351200
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2020,2019,0,2019-06-30,USD,24745848
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_EI,2020,2019,0,2019-06-30,USD,264886987.99999997
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2020,2019,0,2019-06-30,USD,2249899.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IVS_PMT,2020,2019,0,2019-06-30,USD,46176098340
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOI,2020,2019,0,2019-06-30,USD,817688964
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ATFS,2020,2019,0,2019-06-30,USD,843532145
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP,2020,2019,0,2019-06-30,USD,2090522270
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2020,2019,0,2019-06-30,USD,104422585
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP_RCPT,2020,2019,0,2019-06-30,USD,2038951278
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_HS,2019,2018,0,2019-03-31,USD,10341620
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC_IBB_UWC,2019,2018,0,2019-03-31,USD,24306153
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS_RE,2019,2018,0,2019-03-31,USD,84222386
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_RSAS,2019,2018,0,2019-03-31,USD,23267919
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SGNIE_MOI_DMA,2019,2018,0,2019-03-31,USD,185479407
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND,2019,2018,0,2019-03-31,USD,130322358.00000001
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_CE,2019,2018,0,2019-03-31,USD,593487829
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_PG_CRI,2019,2018,0,2019-03-31,USD,387131682
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT,2019,2018,0,2019-03-31,USD,2272431077
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_AABKS,2019,2018,0,2019-03-31,USD,52865717
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS,2019,2018,0,2019-03-31,USD,358181255
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_NRSH,2019,2018,0,2019-03-31,USD,973786227
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2019,2018,0,2019-03-31,USD,103801706
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_IEECB_CP,2019,2018,0,2019-03-31,USD,0.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_COSDR,2019,2018,0,2019-03-31,USD,15130000
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_ER,2019,2018,0,2019-03-31,USD,779501159
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP,2019,2018,0,2019-03-31,USD,12114599740
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOI,2019,2018,0,2019-03-31,USD,873273060
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_AS,2019,2018,0,2019-03-31,USD,180167432
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS_SGS,2019,2018,0,2019-03-31,USD,8939093.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_SR_FCOI,2019,2018,0,2019-03-31,USD,1481214941
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_IPO,2019,2018,0,2019-03-31,USD,24837858
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS,2019,2018,0,2019-03-31,USD,10486135
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_AI,2019,2018,0,2019-03-31,USD,7263529.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2019,2018,0,2019-03-31,USD,78815583
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_EI,2019,2018,0,2019-03-31,USD,304513695
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS,2019,2018,0,2019-03-31,USD,8448660190.000001
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_SEA,2019,2018,0,2019-03-31,USD,77657.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OSNI,2019,2018,0,2019-03-31,USD,4638310000
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2019,2018,0,2019-03-31,USD,1571120927
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_PFP,2019,2018,0,2019-03-31,USD,6222340.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SGNIE_RFEMI,2019,2018,0,2019-03-31,USD,99564018
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_RTP_DTS,2019,2018,0,2019-03-31,USD,1262147.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_BPA,2019,2018,0,2019-03-31,USD,18628752
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP,2019,2018,0,2019-03-31,USD,1825696348
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ES,2019,2018,0,2019-03-31,USD,577216184
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2019,2018,0,2019-03-31,USD,6829082.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST,2019,2018,0,2019-03-31,USD,2390522113
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2019,2018,0,2019-03-31,USD,3014173.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_PPS,2019,2018,0,2019-03-31,USD,4680912.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2019,2018,0,2019-03-31,USD,131169493.99999999
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOE,2019,2018,0,2019-03-31,USD,416453654
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTPGD,2019,2018,0,2019-03-31,USD,383797659
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS,2019,2018,0,2019-03-31,USD,624565289
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_OTH,2019,2018,0,2019-03-31,USD,762302061
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_RIS,2019,2018,0,2019-03-31,USD,574289570
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_DIV,2019,2018,0,2019-03-31,USD,935388629
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_BTQ,2019,2018,0,2019-03-31,USD,1035010309
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_OTH,2019,2018,0,2019-03-31,USD,1754393718
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ATFS,2019,2018,0,2019-03-31,USD,530257418
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2019,2018,0,2019-03-31,USD,5435741386
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS,2019,2018,0,2019-03-31,USD,2029404853
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2019,2018,0,2019-03-31,USD,5084449.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS,2019,2018,0,2019-03-31,USD,2530492420
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_LS,2019,2018,0,2019-03-31,USD,78096100
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_AC,2019,2018,0,2019-03-31,USD,455175181
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2019,2018,0,2019-03-31,USD,254379549
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2019,2018,0,2019-03-31,USD,8188534.000000001
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2019,2018,0,2019-03-31,USD,335608904
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_ICA,2019,2018,0,2019-03-31,USD,108253746
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT,2019,2018,0,2019-03-31,USD,1586600365
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_CAS,2019,2018,0,2019-03-31,USD,112700893
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2019,2018,0,2019-03-31,USD,5112213563
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_HR,2019,2018,0,2019-03-31,USD,6667034.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2019,2018,0,2019-03-31,USD,290538450
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_SERV,2019,2018,0,2019-03-31,USD,97377022
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS_ABD,2019,2018,0,2019-03-31,USD,540342902
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2019,2018,0,2019-03-31,USD,45070455
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2019,2018,0,2019-03-31,USD,5324029.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_MR,2019,2018,0,2019-03-31,USD,32945335
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2019,2018,0,2019-03-31,USD,119660849
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS,2019,2018,0,2019-03-31,USD,617703037
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI,2019,2018,0,2019-03-31,USD,412413223
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_NRID,2019,2018,0,2019-03-31,USD,1643140000
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_SC,2019,2018,0,2019-03-31,USD,88364362
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_PI,2019,2018,0,2019-03-31,USD,11144758
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP_FS,2019,2018,0,2019-03-31,USD,39251547
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP,2019,2018,0,2019-03-31,USD,1791038383
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS,2019,2018,0,2019-03-31,USD,648623197
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC_FI_BC_CC_LCC,2019,2018,0,2019-03-31,USD,455462378
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_BMC_PRS,2019,2018,0,2019-03-31,USD,1105063337
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II,2019,2018,0,2019-03-31,USD,11108698690
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_RE,2019,2018,0,2019-03-31,USD,3649796913
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_WRTS,2019,2018,0,2019-03-31,USD,61049636
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS,2019,2018,0,2019-03-31,USD,11109474970
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_GNIE,2019,2018,0,2019-03-31,USD,285043425
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_MLAS,2019,2018,0,2019-03-31,USD,219757.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_POT_GNR,2019,2018,0,2019-03-31,USD,412413223
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2019,2018,0,2019-03-31,USD,29056093
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_MS,2019,2018,0,2019-03-31,USD,106564925
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_TCS,2019,2018,0,2019-03-31,USD,6826233.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_OEICA,2019,2018,0,2019-03-31,USD,539165638
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_RPBA,2019,2018,0,2019-03-31,USD,2405371.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_IR_IWA_FM,2019,2018,0,2019-03-31,USD,1199468684
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OTS,2019,2018,0,2019-03-31,USD,3908594915
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTDRCIB,2019,2018,0,2019-03-31,USD,2618105.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2019,2018,0,2019-03-31,USD,137934505
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_INS,2019,2018,0,2019-03-31,USD,602955328
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_DI,2019,2018,0,2019-03-31,USD,11569760
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2019,2018,0,2019-03-31,USD,77553436
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP_RCPT,2019,2018,0,2019-03-31,USD,1786444802
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS_PPF,2019,2018,0,2019-03-31,USD,893375.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2019,2018,0,2019-03-31,USD,18905631
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_AS,2019,2018,0,2019-03-31,USD,6366366.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_ES,2019,2018,0,2019-03-31,USD,1531702.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2019,2018,0,2019-03-31,USD,9832468.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_SRFCOI,2019,2018,0,2019-03-31,USD,842743406
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_PIL,2019,2018,0,2019-03-31,USD,37455970
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_PFT,2019,2018,0,2019-03-31,USD,38397598
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_CE_WR,2019,2018,0,2019-03-31,USD,593487829
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OR,2019,2018,0,2019-03-31,USD,3399117605
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV,2019,2018,0,2019-03-31,USD,33299057410
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_LFNR,2019,2018,0,2019-03-31,USD,4025052883
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC,2019,2018,0,2019-03-31,USD,479768532
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2019,2018,0,2019-03-31,USD,122675022
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ED,2019,2018,0,2019-03-31,USD,500093142
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2019,2018,0,2019-03-31,USD,569807614
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_DFRN,2019,2018,0,2019-03-31,USD,776954805
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_BOPA,2019,2018,0,2019-03-31,USD,12406412
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2019,2018,0,2019-03-31,USD,1499185373
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTGDOGCIEBG,2019,2018,0,2019-03-31,USD,715918.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IVS_PMT,2019,2018,0,2019-03-31,USD,47204695530
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_FI,2019,2018,0,2019-03-31,USD,222550963
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_OT,2019,2018,0,2019-03-31,USD,204438017
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2019,2018,0,2018-12-31,USD,12911543
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_PI,2019,2018,0,2018-12-31,USD,12571754
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2019,2018,0,2018-12-31,USD,283874368
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_INS,2019,2018,0,2018-12-31,USD,418522744
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2019,2018,0,2018-12-31,USD,1474900685
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ATFS,2019,2018,0,2018-12-31,USD,642665791
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_TCS,2019,2018,0,2018-12-31,USD,5575488.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2019,2018,0,2018-12-31,USD,1048616.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_SEA,2019,2018,0,2018-12-31,USD,263813.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2019,2018,0,2018-12-31,USD,1253827424
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_CE_WR,2019,2018,0,2018-12-31,USD,591926265
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_POT_GNR,2019,2018,0,2018-12-31,USD,167049806
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_AI,2019,2018,0,2018-12-31,USD,13827910
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP,2019,2018,0,2018-12-31,USD,13231376690
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_NRID,2019,2018,0,2018-12-31,USD,1612410000
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2019,2018,0,2018-12-31,USD,18725976
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SGNIE_RFEMI,2019,2018,0,2018-12-31,USD,100221432
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS,2019,2018,0,2018-12-31,USD,7467444713
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOE,2019,2018,0,2018-12-31,USD,362477520
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_RIS,2019,2018,0,2018-12-31,USD,392745399
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS,2019,2018,0,2018-12-31,USD,991940589
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_OTH,2019,2018,0,2018-12-31,USD,621444210
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_WRTS,2019,2018,0,2018-12-31,USD,55261409
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_ER,2019,2018,0,2018-12-31,USD,669471151
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2019,2018,0,2018-12-31,USD,5231392374
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2019,2018,0,2018-12-31,USD,24629562
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC_IBB_UWC,2019,2018,0,2018-12-31,USD,38446613
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_IR_IWA_FM,2019,2018,0,2018-12-31,USD,986940818
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP_RCPT,2019,2018,0,2018-12-31,USD,2105338177
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2019,2018,0,2018-12-31,USD,45804442
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTGDOGCIEBG,2019,2018,0,2018-12-31,USD,2851394.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_PFT,2019,2018,0,2018-12-31,USD,514403829
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_AABKS,2019,2018,0,2018-12-31,USD,56008696
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_LS,2019,2018,0,2018-12-31,USD,122046750
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2019,2018,0,2018-12-31,USD,2328061.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_ES,2019,2018,0,2018-12-31,USD,1232325.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_BMC_PRS,2019,2018,0,2018-12-31,USD,1136822312
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT,2019,2018,0,2018-12-31,USD,1315781145
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS,2019,2018,0,2018-12-31,USD,21317850
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_SERV,2019,2018,0,2018-12-31,USD,69228900
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_MLAS,2019,2018,0,2018-12-31,USD,900447.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2019,2018,0,2018-12-31,USD,4864530567
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_SC,2019,2018,0,2018-12-31,USD,85517975
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_SRFCOI,2019,2018,0,2018-12-31,USD,755822715
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2019,2018,0,2018-12-31,USD,91302879
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_MR,2019,2018,0,2018-12-31,USD,53018404
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC_FI_BC_CC_LCC,2019,2018,0,2018-12-31,USD,843932841
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_IPO,2019,2018,0,2018-12-31,USD,33658191
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST,2019,2018,0,2018-12-31,USD,2296111388
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_IEECB_CP,2019,2018,0,2018-12-31,USD,0.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2019,2018,0,2018-12-31,USD,173111663
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_NRSH,2019,2018,0,2018-12-31,USD,2955873345
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOI,2019,2018,0,2018-12-31,USD,883573990
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2019,2018,0,2018-12-31,USD,497786195
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_AS,2019,2018,0,2018-12-31,USD,1367385.0
