DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-05-01,USD,4080000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-05-01,INR,253850000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-05-01,USD,5181000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-05-01,INR,-53930000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-05-01,USD,-1101000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-06-01,INR,194070000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-06-01,USD,3963000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-06-01,INR,208140000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-06-01,USD,4251000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-06-01,INR,-14070000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-06-01,USD,-287000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-07-01,INR,223500000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-07-01,USD,4583000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-07-01,INR,237650000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-07-01,USD,4874000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-07-01,INR,-14160000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-07-01,USD,-290000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-08-01,INR,219700000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-08-01,USD,4522000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-08-01,INR,236190000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-08-01,USD,4861000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-08-01,INR,-16489999999.999998
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-08-01,USD,-339000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-09-01,INR,217230000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-09-01,USD,4484000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-09-01,INR,246350000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-09-01,USD,5086000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-09-01,INR,-29130000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-09-01,USD,-601000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-10-01,INR,229870000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-10-01,USD,4752000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-10-01,INR,270550000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-10-01,USD,5593000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-10-01,INR,-40670000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-10-01,USD,-841000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-11-01,INR,195370000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-11-01,USD,4049000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-11-01,INR,244730000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-11-01,USD,5072000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-11-01,INR,-49350000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-11-01,USD,-1023000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-12-01,INR,191840000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-12-01,USD,3985000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-12-01,INR,239350000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-12-01,USD,4972000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-12-01,INR,-47520000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-12-01,USD,-987000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2003-01-01,INR,232460000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2003-01-01,USD,4850000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2003-01-01,INR,267029999999.99997
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2003-01-01,USD,5571000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2003-01-01,INR,-34570000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2003-01-01,USD,-721000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2003-02-01,INR,204590000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2003-02-01,USD,4286000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2003-02-01,INR,221060000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2003-02-01,USD,4631000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2003-02-01,INR,-16460000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2003-02-01,USD,-345000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2003-03-01,INR,245410000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2003-03-01,USD,5151000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2003-03-01,INR,280620000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2003-03-01,USD,5891000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2003-03-01,INR,-35210000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2003-03-01,USD,-739000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-04-01,INR,204380000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-04-01,USD,4314000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-04-01,INR,273089999999.99997
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-04-01,USD,5764000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-04-01,INR,-68700000000
