DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_FG,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,35317000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_FG,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,14495000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_OTH,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,3056000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_OTH,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,5918000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_RM_CE,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,9880000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_RM_CE,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,45842000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_SS,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,8121000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_SS,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,8146000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_WIP,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,30756000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_WIP,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,20679000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_OCA,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,48009000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_OCA,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,-2312000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_STL_EQU,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,57335000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_STL_EQU,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,41998000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_TRA_REC,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,61938000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_TRA_REC,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,52393000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CURR_AST,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,442999000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CURR_AST,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,215072000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,485300000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,753588000000
