DATAFLOW,AUDST,COMP_COUNT,COUNTRYCODE,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_SAL,PREV_YR,2024,2023,0,2024-03-31,PT,18.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TGA,CURR_YR,2024,2023,0,2024-03-31,PT,9.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TGA,PREV_YR,2024,2023,0,2024-03-31,PT,8.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TNA,CURR_YR,2024,2023,0,2024-03-31,PT,8.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TNA,PREV_YR,2024,2023,0,2024-03-31,PT,7.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TTL_BORRW,CURR_YR,2024,2023,0,2024-03-31,PT,9.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TTL_BORRW,PREV_YR,2024,2023,0,2024-03-31,PT,6.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TTL_INC,CURR_YR,2024,2023,0,2024-03-31,PT,13.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_TTL_INC,PREV_YR,2024,2023,0,2024-03-31,PT,16.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_VAL_PROD,CURR_YR,2024,2023,0,2024-03-31,PT,12.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,55,CH,AFY,GRP_VAL_PROD,PREV_YR,2024,2023,0,2024-03-31,PT,16.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_BORRW_BNKS,CURR_YR,2024,2023,0,2024-03-31,PT,36.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_BORRW_BNKS,PREV_YR,2024,2023,0,2024-03-31,PT,60.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_CURR_ASST,CURR_YR,2024,2023,0,2024-03-31,PT,8.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_CURR_ASST,PREV_YR,2024,2023,0,2024-03-31,PT,12.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_CURR_LIB,CURR_YR,2024,2023,0,2024-03-31,PT,7.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_CURR_LIB,PREV_YR,2024,2023,0,2024-03-31,PT,12.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_DESC_PROV,CURR_YR,2024,2023,0,2024-03-31,PT,4.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_DESC_PROV,PREV_YR,2024,2023,0,2024-03-31,PT,13.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_DIV_PAID,CURR_YR,2024,2023,0,2024-03-31,PT,97.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_DIV_PAID,PREV_YR,2024,2023,0,2024-03-31,PT,93.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_EBIT,CURR_YR,2024,2023,0,2024-03-31,PT,14.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_EBIT,PREV_YR,2024,2023,0,2024-03-31,PT,36.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_GFA,CURR_YR,2024,2023,0,2024-03-31,PT,12.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_GFA,PREV_YR,2024,2023,0,2024-03-31,PT,9.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_GRS_SAV,CURR_YR,2024,2023,0,2024-03-31,PT,-2.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_GRS_SAV,PREV_YR,2024,2023,0,2024-03-31,PT,13.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_GVA,CURR_YR,2024,2023,0,2024-03-31,PT,15.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_GVA,PREV_YR,2024,2023,0,2024-03-31,PT,28.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_INT_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,24.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_INT_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,14.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_INVN,CURR_YR,2024,2023,0,2024-03-31,PT,3.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_INVN,PREV_YR,2024,2023,0,2024-03-31,PT,27.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_MNF_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,9.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_MNF_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,25.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NC_LIB,CURR_YR,2024,2023,0,2024-03-31,PT,29.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NC_LIB,PREV_YR,2024,2023,0,2024-03-31,PT,2.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NET_WRT,CURR_YR,2024,2023,0,2024-03-31,PT,11.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NET_WRT,PREV_YR,2024,2023,0,2024-03-31,PT,13.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NFA,CURR_YR,2024,2023,0,2024-03-31,PT,11.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NFA,PREV_YR,2024,2023,0,2024-03-31,PT,8.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NON_CURR_BORRW,CURR_YR,2024,2023,0,2024-03-31,PT,30.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NON_CURR_BORRW,PREV_YR,2024,2023,0,2024-03-31,PT,10.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NON_CUR_ASST,CURR_YR,2024,2023,0,2024-03-31,PT,17.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NON_CUR_ASST,PREV_YR,2024,2023,0,2024-03-31,PT,10.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NVA,CURR_YR,2024,2023,0,2024-03-31,PT,16.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_NVA,PREV_YR,2024,2023,0,2024-03-31,PT,30.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_OP_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,9.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_OP_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,26.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_OP_PFT,CURR_YR,2024,2023,0,2024-03-31,PT,18.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_OP_PFT,PREV_YR,2024,2023,0,2024-03-31,PT,30.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PAT,CURR_YR,2024,2023,0,2024-03-31,PT,33.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PAT,PREV_YR,2024,2023,0,2024-03-31,PT,38.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PBT,CURR_YR,2024,2023,0,2024-03-31,PT,12.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PBT,PREV_YR,2024,2023,0,2024-03-31,PT,39.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2024,2023,0,2024-03-31,PT,13.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2024,2023,0,2024-03-31,PT,39.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PFT_RET,CURR_YR,2024,2023,0,2024-03-31,PT,-9.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_PFT_RET,PREV_YR,2024,2023,0,2024-03-31,PT,13.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_REM_EMP,CURR_YR,2024,2023,0,2024-03-31,PT,19.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_REM_EMP,PREV_YR,2024,2023,0,2024-03-31,PT,26.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_SAL,CURR_YR,2024,2023,0,2024-03-31,PT,11.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_SAL,PREV_YR,2024,2023,0,2024-03-31,PT,27.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TGA,CURR_YR,2024,2023,0,2024-03-31,PT,12.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TGA,PREV_YR,2024,2023,0,2024-03-31,PT,11.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TNA,CURR_YR,2024,2023,0,2024-03-31,PT,12.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TNA,PREV_YR,2024,2023,0,2024-03-31,PT,11.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TTL_BORRW,CURR_YR,2024,2023,0,2024-03-31,PT,11.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TTL_BORRW,PREV_YR,2024,2023,0,2024-03-31,PT,18.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TTL_INC,CURR_YR,2024,2023,0,2024-03-31,PT,10.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_TTL_INC,PREV_YR,2024,2023,0,2024-03-31,PT,26.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_VAL_PROD,CURR_YR,2024,2023,0,2024-03-31,PT,10.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,111,DE,AFY,GRP_VAL_PROD,PREV_YR,2024,2023,0,2024-03-31,PT,27.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_BORRW_BNKS,CURR_YR,2024,2023,0,2024-03-31,PT,-6.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_BORRW_BNKS,PREV_YR,2024,2023,0,2024-03-31,PT,12.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_CURR_ASST,CURR_YR,2024,2023,0,2024-03-31,PT,11.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_CURR_ASST,PREV_YR,2024,2023,0,2024-03-31,PT,16.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_CURR_LIB,CURR_YR,2024,2023,0,2024-03-31,PT,0.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_CURR_LIB,PREV_YR,2024,2023,0,2024-03-31,PT,20.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_DESC_PROV,CURR_YR,2024,2023,0,2024-03-31,PT,5.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_DESC_PROV,PREV_YR,2024,2023,0,2024-03-31,PT,6.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_DIV_PAID,CURR_YR,2024,2023,0,2024-03-31,PT,-1.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_DIV_PAID,PREV_YR,2024,2023,0,2024-03-31,PT,43.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_EBIT,CURR_YR,2024,2023,0,2024-03-31,PT,22.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_EBIT,PREV_YR,2024,2023,0,2024-03-31,PT,20.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_GFA,CURR_YR,2024,2023,0,2024-03-31,PT,8.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_GFA,PREV_YR,2024,2023,0,2024-03-31,PT,2.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_GRS_SAV,CURR_YR,2024,2023,0,2024-03-31,PT,104.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_GRS_SAV,PREV_YR,2024,2023,0,2024-03-31,PT,-25.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_GVA,CURR_YR,2024,2023,0,2024-03-31,PT,18.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_GVA,PREV_YR,2024,2023,0,2024-03-31,PT,18.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_INT_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,1.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_INT_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,11.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_INVN,CURR_YR,2024,2023,0,2024-03-31,PT,-5.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_INVN,PREV_YR,2024,2023,0,2024-03-31,PT,9.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_MNF_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,-4.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_MNF_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,25.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NC_LIB,CURR_YR,2024,2023,0,2024-03-31,PT,24.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NC_LIB,PREV_YR,2024,2023,0,2024-03-31,PT,-0.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NET_WRT,CURR_YR,2024,2023,0,2024-03-31,PT,23.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NET_WRT,PREV_YR,2024,2023,0,2024-03-31,PT,15.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NFA,CURR_YR,2024,2023,0,2024-03-31,PT,5.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NFA,PREV_YR,2024,2023,0,2024-03-31,PT,-1.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NON_CURR_BORRW,CURR_YR,2024,2023,0,2024-03-31,PT,12.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NON_CURR_BORRW,PREV_YR,2024,2023,0,2024-03-31,PT,-20.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NON_CUR_ASST,CURR_YR,2024,2023,0,2024-03-31,PT,21.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NON_CUR_ASST,PREV_YR,2024,2023,0,2024-03-31,PT,11.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NVA,CURR_YR,2024,2023,0,2024-03-31,PT,20.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_NVA,PREV_YR,2024,2023,0,2024-03-31,PT,20.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_OP_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,3.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_OP_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,26.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_OP_PFT,CURR_YR,2024,2023,0,2024-03-31,PT,17.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_OP_PFT,PREV_YR,2024,2023,0,2024-03-31,PT,14.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_PAT,CURR_YR,2024,2023,0,2024-03-31,PT,96.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_PAT,PREV_YR,2024,2023,0,2024-03-31,PT,-12.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_PBT,CURR_YR,2024,2023,0,2024-03-31,PT,58.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_PBT,PREV_YR,2024,2023,0,2024-03-31,PT,2.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2024,2023,0,2024-03-31,PT,26.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2024,2023,0,2024-03-31,PT,21.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_PFT_RET,PREV_YR,2024,2023,0,2024-03-31,PT,-57.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_REM_EMP,CURR_YR,2024,2023,0,2024-03-31,PT,18.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_REM_EMP,PREV_YR,2024,2023,0,2024-03-31,PT,19.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_SAL,CURR_YR,2024,2023,0,2024-03-31,PT,6.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_SAL,PREV_YR,2024,2023,0,2024-03-31,PT,25.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TGA,CURR_YR,2024,2023,0,2024-03-31,PT,17.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TGA,PREV_YR,2024,2023,0,2024-03-31,PT,13.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TNA,CURR_YR,2024,2023,0,2024-03-31,PT,17.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TNA,PREV_YR,2024,2023,0,2024-03-31,PT,13.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TTL_BORRW,CURR_YR,2024,2023,0,2024-03-31,PT,0.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TTL_BORRW,PREV_YR,2024,2023,0,2024-03-31,PT,-4.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TTL_INC,CURR_YR,2024,2023,0,2024-03-31,PT,7.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_TTL_INC,PREV_YR,2024,2023,0,2024-03-31,PT,22.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_VAL_PROD,CURR_YR,2024,2023,0,2024-03-31,PT,5.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,77,FR,AFY,GRP_VAL_PROD,PREV_YR,2024,2023,0,2024-03-31,PT,24.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_BORRW_BNKS,CURR_YR,2024,2023,0,2024-03-31,PT,-21.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_BORRW_BNKS,PREV_YR,2024,2023,0,2024-03-31,PT,18.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_CURR_ASST,CURR_YR,2024,2023,0,2024-03-31,PT,8.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_CURR_ASST,PREV_YR,2024,2023,0,2024-03-31,PT,11.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_CURR_LIB,CURR_YR,2024,2023,0,2024-03-31,PT,10.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_CURR_LIB,PREV_YR,2024,2023,0,2024-03-31,PT,7.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_DESC_PROV,CURR_YR,2024,2023,0,2024-03-31,PT,5.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_DESC_PROV,PREV_YR,2024,2023,0,2024-03-31,PT,3.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_DIV_PAID,CURR_YR,2024,2023,0,2024-03-31,PT,25.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_DIV_PAID,PREV_YR,2024,2023,0,2024-03-31,PT,13.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_EBIT,CURR_YR,2024,2023,0,2024-03-31,PT,17.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_EBIT,PREV_YR,2024,2023,0,2024-03-31,PT,21.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_GFA,CURR_YR,2024,2023,0,2024-03-31,PT,5.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_GFA,PREV_YR,2024,2023,0,2024-03-31,PT,5.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_GRS_SAV,CURR_YR,2024,2023,0,2024-03-31,PT,-11.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_GRS_SAV,PREV_YR,2024,2023,0,2024-03-31,PT,3.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_GVA,CURR_YR,2024,2023,0,2024-03-31,PT,14.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_GVA,PREV_YR,2024,2023,0,2024-03-31,PT,18.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_INT_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,7.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_INT_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,21.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_INVN,CURR_YR,2024,2023,0,2024-03-31,PT,7.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_INVN,PREV_YR,2024,2023,0,2024-03-31,PT,11.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_MNF_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,13.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_MNF_EXP,PREV_YR,2024,2023,0,2024-03-31,PT,4.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NC_LIB,CURR_YR,2024,2023,0,2024-03-31,PT,10.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NC_LIB,PREV_YR,2024,2023,0,2024-03-31,PT,12.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NET_WRT,CURR_YR,2024,2023,0,2024-03-31,PT,7.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NET_WRT,PREV_YR,2024,2023,0,2024-03-31,PT,8.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NFA,CURR_YR,2024,2023,0,2024-03-31,PT,1.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NFA,PREV_YR,2024,2023,0,2024-03-31,PT,1.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NON_CURR_BORRW,CURR_YR,2024,2023,0,2024-03-31,PT,0.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NON_CURR_BORRW,PREV_YR,2024,2023,0,2024-03-31,PT,18.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NON_CUR_ASST,CURR_YR,2024,2023,0,2024-03-31,PT,8.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NON_CUR_ASST,PREV_YR,2024,2023,0,2024-03-31,PT,7.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NVA,CURR_YR,2024,2023,0,2024-03-31,PT,15.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_NVA,PREV_YR,2024,2023,0,2024-03-31,PT,20.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,127,GB,AFY,GRP_OP_EXP,CURR_YR,2024,2023,0,2024-03-31,PT,12.2
