DATAFLOW,AUDST,COMP_COUNT,COUNTRYCODE,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_FIN_RT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,ER_RTE_TE,0,2023-03-31,PT,6.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,LR_CA_CL,0,2023-03-31,PT,1.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,LR_CA_TNA,0,2023-03-31,PT,35.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,LR_QA_CL,0,2023-03-31,PT,74.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,LR_TP_CA,0,2023-03-31,PT,39.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_DIV_NW,0,2023-03-31,PT,1.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_GP_SAL,0,2023-03-31,PT,9.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_GP_TNA,0,2023-03-31,PT,7.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_OP_SAL,0,2023-03-31,PT,12.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_PAT_SAL,0,2023-03-31,PT,4.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_PAT_TNW,0,2023-03-31,PT,6.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_PR_PAT,0,2023-03-31,PT,82.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_TO_PREV,2023,2022,PPAR_TP_PBT,0,2023-03-31,PT,28.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,AUTR_GVA_GFA,0,2023-03-31,PT,32.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,AUTR_INV_SAL,0,2023-03-31,PT,13.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,AUTR_SAL_GFA,0,2023-03-31,PT,159.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,AUTR_SAL_TNA,0,2023-03-31,PT,96.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,AUTR_TR_SAL,0,2023-03-31,PT,8.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,CSR_DEB_EQT,0,2023-03-31,PT,22.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,CSR_NFA_TNA,0,2023-03-31,PT,38.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,CSR_NW_TNA,0,2023-03-31,PT,55.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,CSR_STBB_INV,0,2023-03-31,PT,13.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,CSR_TB_EQT,0,2023-03-31,PT,30.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,ER_CRM_TE,0,2023-03-31,PT,69.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,ER_ICR,0,2023-03-31,PT,8.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,ER_IP_TE,0,2023-03-31,PT,1.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,ER_RTE_TE,0,2023-03-31,PT,5.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,LR_CA_CL,0,2023-03-31,PT,1.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,LR_CA_TNA,0,2023-03-31,PT,36.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,LR_QA_CL,0,2023-03-31,PT,72.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,LR_TP_CA,0,2023-03-31,PT,40.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_DIV_NW,0,2023-03-31,PT,1.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_GP_SAL,0,2023-03-31,PT,11.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_GP_TNA,0,2023-03-31,PT,10.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_OP_SAL,0,2023-03-31,PT,13.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_PAT_SAL,0,2023-03-31,PT,7.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_PAT_TNW,0,2023-03-31,PT,11.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_PR_PAT,0,2023-03-31,PT,84.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,PPAR_TP_PBT,0,2023-03-31,PT,27.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,SUFR_ESF_TSF,0,2023-03-31,PT,50.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,SUFR_GCF_TUF,0,2023-03-31,PT,41.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,SUFR_GFAF_TUF,0,2023-03-31,PT,20.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,SUFR_GS_GCF,0,2023-03-31,PT,117.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,196,JP,AFY,PREV_YR,2023,2022,SUFR_IBB_TES,0,2023-03-31,PT,4.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,AUTR_GVA_GFA,0,2023-03-31,PT,31.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,AUTR_INV_SAL,0,2023-03-31,PT,9.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,AUTR_SAL_GFA,0,2023-03-31,PT,70.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,AUTR_SAL_TNA,0,2023-03-31,PT,57.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,AUTR_TR_SAL,0,2023-03-31,PT,16.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,CSR_DEB_EQT,0,2023-03-31,PT,98.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,CSR_NFA_TNA,0,2023-03-31,PT,45.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,CSR_NW_TNA,0,2023-03-31,PT,31.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,CSR_STBB_INV,0,2023-03-31,PT,33.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,CSR_TB_EQT,0,2023-03-31,PT,119.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,ER_CRM_TE,0,2023-03-31,PT,28.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,ER_ICR,0,2023-03-31,PT,2.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,ER_IP_TE,0,2023-03-31,PT,7.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,ER_RTE_TE,0,2023-03-31,PT,23.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,LR_CA_CL,0,2023-03-31,PT,1.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,LR_CA_TNA,0,2023-03-31,PT,29.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,LR_QA_CL,0,2023-03-31,PT,55.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,LR_TP_CA,0,2023-03-31,PT,26.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_DIV_NW,0,2023-03-31,PT,16.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_GP_SAL,0,2023-03-31,PT,15.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_GP_TNA,0,2023-03-31,PT,8.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_OP_SAL,0,2023-03-31,PT,19.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_PAT_SAL,0,2023-03-31,PT,6.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_PAT_TNW,0,2023-03-31,PT,10.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_PR_PAT,0,2023-03-31,PT,17.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,PPAR_TP_PBT,0,2023-03-31,PT,17.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,SUFR_ESF_TSF,0,2023-03-31,PT,69.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,SUFR_GCF_TUF,0,2023-03-31,PT,74.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,SUFR_GFAF_TUF,0,2023-03-31,PT,72.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,SUFR_GS_GCF,0,2023-03-31,PT,27.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,CURR_YR,2023,2022,SUFR_IBB_TES,0,2023-03-31,PT,0.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,AUTR_INV_SAL,0,2023-03-31,PT,10.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,AUTR_TR_SAL,0,2023-03-31,PT,18.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,CSR_DEB_EQT,0,2023-03-31,PT,76.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,CSR_NFA_TNA,0,2023-03-31,PT,45.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,CSR_NW_TNA,0,2023-03-31,PT,35.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,CSR_STBB_INV,0,2023-03-31,PT,27.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,CSR_TB_EQT,0,2023-03-31,PT,84.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,ER_CRM_TE,0,2023-03-31,PT,23.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,ER_ICR,0,2023-03-31,PT,1.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,ER_IP_TE,0,2023-03-31,PT,8.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,ER_RTE_TE,0,2023-03-31,PT,21.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,LR_CA_CL,0,2023-03-31,PT,1.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,LR_CA_TNA,0,2023-03-31,PT,28.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,LR_QA_CL,0,2023-03-31,PT,51.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,LR_TP_CA,0,2023-03-31,PT,24.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_DIV_NW,0,2023-03-31,PT,7.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_GP_SAL,0,2023-03-31,PT,14.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_GP_TNA,0,2023-03-31,PT,6.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_OP_SAL,0,2023-03-31,PT,23.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_PAT_SAL,0,2023-03-31,PT,-6.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_PAT_TNW,0,2023-03-31,PT,-7.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_PR_PAT,0,2023-03-31,PT,32.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_TO_PREV,2023,2022,PPAR_TP_PBT,0,2023-03-31,PT,26.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,AUTR_GVA_GFA,0,2023-03-31,PT,29.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,AUTR_INV_SAL,0,2023-03-31,PT,10.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,AUTR_SAL_GFA,0,2023-03-31,PT,65.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,AUTR_SAL_TNA,0,2023-03-31,PT,51.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,AUTR_TR_SAL,0,2023-03-31,PT,15.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,CSR_DEB_EQT,0,2023-03-31,PT,91.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,CSR_NFA_TNA,0,2023-03-31,PT,43.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,CSR_NW_TNA,0,2023-03-31,PT,32.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,CSR_STBB_INV,0,2023-03-31,PT,35.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,CSR_TB_EQT,0,2023-03-31,PT,112.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,ER_CRM_TE,0,2023-03-31,PT,28.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,ER_ICR,0,2023-03-31,PT,1.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,ER_IP_TE,0,2023-03-31,PT,8.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,ER_RTE_TE,0,2023-03-31,PT,22.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,LR_CA_CL,0,2023-03-31,PT,1.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,LR_CA_TNA,0,2023-03-31,PT,30.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,LR_QA_CL,0,2023-03-31,PT,53.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,LR_TP_CA,0,2023-03-31,PT,25.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_DIV_NW,0,2023-03-31,PT,10.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_GP_SAL,0,2023-03-31,PT,13.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_GP_TNA,0,2023-03-31,PT,6.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_OP_SAL,0,2023-03-31,PT,21.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_PAT_SAL,0,2023-03-31,PT,3.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_PAT_TNW,0,2023-03-31,PT,5.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_PR_PAT,0,2023-03-31,PT,32.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,PPAR_TP_PBT,0,2023-03-31,PT,19.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,SUFR_ESF_TSF,0,2023-03-31,PT,72.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,SUFR_GCF_TUF,0,2023-03-31,PT,70.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,SUFR_GFAF_TUF,0,2023-03-31,PT,56.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,SUFR_GS_GCF,0,2023-03-31,PT,85.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,356,MU,AFY,PREV_YR,2023,2022,SUFR_IBB_TES,0,2023-03-31,PT,14.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,AUTR_GVA_GFA,0,2023-03-31,PT,95.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,AUTR_INV_SAL,0,2023-03-31,PT,9.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,AUTR_SAL_GFA,0,2023-03-31,PT,278.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,AUTR_SAL_TNA,0,2023-03-31,PT,124.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,AUTR_TR_SAL,0,2023-03-31,PT,17.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,CSR_DEB_EQT,0,2023-03-31,PT,15.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,CSR_NFA_TNA,0,2023-03-31,PT,26.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,CSR_NW_TNA,0,2023-03-31,PT,46.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,CSR_STBB_INV,0,2023-03-31,PT,14.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,CSR_TB_EQT,0,2023-03-31,PT,24.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,ER_CRM_TE,0,2023-03-31,PT,49.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,ER_ICR,0,2023-03-31,PT,7.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,ER_IP_TE,0,2023-03-31,PT,1.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,ER_RTE_TE,0,2023-03-31,PT,22.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,LR_CA_CL,0,2023-03-31,PT,1.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,LR_CA_TNA,0,2023-03-31,PT,54.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,LR_QA_CL,0,2023-03-31,PT,95.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,LR_TP_CA,0,2023-03-31,PT,35.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_DIV_NW,0,2023-03-31,PT,7.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_GP_SAL,0,2023-03-31,PT,10.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_GP_TNA,0,2023-03-31,PT,11.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_OP_SAL,0,2023-03-31,PT,11.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_PAT_SAL,0,2023-03-31,PT,6.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_PAT_TNW,0,2023-03-31,PT,16.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_PR_PAT,0,2023-03-31,PT,56.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,PPAR_TP_PBT,0,2023-03-31,PT,23.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,SUFR_ESF_TSF,0,2023-03-31,PT,46.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,SUFR_GCF_TUF,0,2023-03-31,PT,50.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,SUFR_GFAF_TUF,0,2023-03-31,PT,40.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,SUFR_GS_GCF,0,2023-03-31,PT,106.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,CURR_YR,2023,2022,SUFR_IBB_TES,0,2023-03-31,PT,-2.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,AUTR_INV_SAL,0,2023-03-31,PT,9.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,AUTR_TR_SAL,0,2023-03-31,PT,17.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,CSR_DEB_EQT,0,2023-03-31,PT,20.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,CSR_NFA_TNA,0,2023-03-31,PT,26.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,CSR_NW_TNA,0,2023-03-31,PT,46.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,CSR_STBB_INV,0,2023-03-31,PT,19.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,CSR_TB_EQT,0,2023-03-31,PT,30.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,ER_CRM_TE,0,2023-03-31,PT,44.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,ER_ICR,0,2023-03-31,PT,5.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,ER_IP_TE,0,2023-03-31,PT,1.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,ER_RTE_TE,0,2023-03-31,PT,23.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,LR_CA_CL,0,2023-03-31,PT,1.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,LR_CA_TNA,0,2023-03-31,PT,53.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,171,NL,AFY,PREV_TO_PREV,2023,2022,LR_QA_CL,0,2023-03-31,PT,94.0
