DATAFLOW,AUDST,COUNTRYCODE,FREQ,IND_CLASF_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MULT,OBS_VALUE
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,460.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,23.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV,2016,2015,2016-03-31,0,815.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,176.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,707.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,49.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,108.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_TTL,2016,2015,2016-03-31,0,1374.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,33.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG,2016,2015,2016-03-31,0,163.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,34.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,14.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,163.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV,2016,2015,2016-03-31,0,451.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,118.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,393.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,35.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,58.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_TTL,2016,2015,2016-03-31,0,708.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,63.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG,2016,2015,2016-03-31,0,255.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,50.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,255.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV,2016,2015,2016-03-31,0,1165.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,628.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,1101.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,12.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,64.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_TTL,2016,2015,2016-03-31,0,1490.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,12.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG,2017,2016,2017-03-31,0,95.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,95.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV,2017,2016,2017-03-31,0,188.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,40.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,153.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,23.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,35.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_TTL,2017,2016,2017-03-31,0,332.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,26.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG,2017,2016,2017-03-31,0,91.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,91.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV,2017,2016,2017-03-31,0,102.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,19.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,85.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,17.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_TTL,2017,2016,2017-03-31,0,205.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,624.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG,2017,2016,2017-03-31,0,2558.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,392.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,210.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,156.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,108.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,2558.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,120.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV,2017,2016,2017-03-31,0,6087.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,1870.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_OTH,2017,2016,2017-03-31,0,5461.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,292.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,626.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_TTL,2017,2016,2017-03-31,0,9428.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,108.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG,2017,2016,2017-03-31,0,256.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,26.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,24.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,256.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,12.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV,2017,2016,2017-03-31,0,248.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,31.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,198.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,50.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_TTL,2017,2016,2017-03-31,0,530.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,19.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG,2017,2016,2017-03-31,0,85.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,85.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV,2017,2016,2017-03-31,0,140.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,28.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,119.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,21.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_TTL,2017,2016,2017-03-31,0,244.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,51.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG,2017,2016,2017-03-31,0,182.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,34.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,182.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV,2017,2016,2017-03-31,0,428.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,112.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,392.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,19.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,36.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_TTL,2017,2016,2017-03-31,0,650.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,70.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG,2017,2016,2017-03-31,0,273.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,36.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,20.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,36.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,273.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,25.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV,2017,2016,2017-03-31,0,211.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,21.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,157.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,54.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_TTL,2017,2016,2017-03-31,0,506.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG,2017,2016,2017-03-31,0,184.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,39.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,184.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV,2017,2016,2017-03-31,0,824.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,183.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,765.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,40.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,59.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_TTL,2017,2016,2017-03-31,0,1199.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,17.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG,2017,2016,2017-03-31,0,103.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,18.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,103.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV,2017,2016,2017-03-31,0,241.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,78.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,218.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,23.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_TTL,2017,2016,2017-03-31,0,373.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,173.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG,2017,2016,2017-03-31,0,718.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,84.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,66.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,51.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,24.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,718.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,31.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV,2017,2016,2017-03-31,0,1231.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,260.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,1059.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,78.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,172.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_TTL,2017,2016,2017-03-31,0,2104.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,55.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG,2017,2016,2017-03-31,0,233.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,44.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,18.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,22.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,233.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV,2017,2016,2017-03-31,0,707.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,149.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,624.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_TSCO,2017,2016,2017-03-31,0,65.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_WHL_RET_TRD,2017,2016,2017-03-31,0,83.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_TTL,2017,2016,2017-03-31,0,1089.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MCH_TOOLS,2017,2016,2017-03-31,0,80.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG,2017,2016,2017-03-31,0,338.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_CHEM_CD,2017,2016,2017-03-31,0,74.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_EM_APPR,2017,2016,2017-03-31,0,34.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_FP_BV,2017,2016,2017-03-31,0,18.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2017,2016,2017-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_OTH,2017,2016,2017-03-31,0,338.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_RUB_PLAS_PROD,2017,2016,2017-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV,2017,2016,2017-03-31,0,1767.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_CRA,2017,2016,2017-03-31,0,949.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_OTHE,2017,2016,2017-03-31,0,1691.0
