DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,2117289000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,2344682000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,167339000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,135119000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,129830000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,110683000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,122269000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,220913000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,2200126000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,2505202000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,2411574000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,1190176000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,1139407000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,1246773000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,731928000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,1108407000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,814058000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,1009950000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,1365795000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,1164801000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,0.0
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,0.0
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,0.0
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,212607000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,-387913000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,-66892000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,844806000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,2681011000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,1526999000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,1754140000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,474901000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,840219000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,2598946000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,3155912000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,2367218000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,106222000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,165948000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,191117000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,136030000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,91063000000
