DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,568579000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,406968000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,473849000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA_OTHER,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,507452000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA_OTHER,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,363907000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA_OTHER,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,421813000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_BLDG,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,606558000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_BLDG,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,450316000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_BLDG,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,539723000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_FFO,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,153397000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_FFO,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,122583000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_FFO,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,136209000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_LND,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,231211000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_LND,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,178558000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_LND,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,213905000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_OTH,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,181833000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_OTH,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,149972000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_OTH,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,167958000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_PM,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,3667079000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_PM,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,2607732000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_PM,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,3220620000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,4840078000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,3509161000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_TS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,4278415000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,445998000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,299759000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,356234000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_CD,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,66702000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_CD,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,67813000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_CD,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,65731000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_OTH,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,278982000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_OTH,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,170563000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_OTH,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,202302000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_SD,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,82409000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_SD,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,45994000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_SD,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,71735000000
