DATAFLOW,AUDST,FREQ,PFT_LOSS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OTH_INC,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,192406000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OTH_INC,PREV_YR,2013,2012,0,2013-03-31,INR,251595000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_SALES,CURR_YR,2013,2012,0,2013-03-31,INR,8555154000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_SALES,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,6361490000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_SALES,PREV_YR,2013,2012,0,2013-03-31,INR,7489364000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,CURR_YR,2013,2012,0,2013-03-31,INR,63638000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,121666000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,PREV_YR,2013,2012,0,2013-03-31,INR,66827000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_TTL,CURR_YR,2013,2012,0,2013-03-31,INR,8937401000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_TTL,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,6688133000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_TTL,PREV_YR,2013,2012,0,2013-03-31,INR,7782864000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_VAL_PRD,CURR_YR,2013,2012,0,2013-03-31,INR,8618792000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_VAL_PRD,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,6483156000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_VAL_PRD,PREV_YR,2013,2012,0,2013-03-31,INR,7556191000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,TOTAL,CURR_YR,2013,2012,0,2013-03-31,INR,8937401000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,TOTAL,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,6688133000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,TOTAL,PREV_YR,2013,2012,0,2013-03-31,INR,7782864000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_ADV,CURR_YR,2014,2013,0,2014-03-31,INR,239310000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_ADV,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,197390000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_ADV,PREV_YR,2014,2013,0,2014-03-31,INR,220219000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_BAD_DBT,CURR_YR,2014,2013,0,2014-03-31,INR,14744000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_BAD_DBT,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,9314000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_BAD_DBT,PREV_YR,2014,2013,0,2014-03-31,INR,8486000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_CURR_TAX,CURR_YR,2014,2013,0,2014-03-31,INR,247075000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_CURR_TAX,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,207929000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_CURR_TAX,PREV_YR,2014,2013,0,2014-03-31,INR,229164000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DEP_PROV,CURR_YR,2014,2013,0,2014-03-31,INR,488379000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DEP_PROV,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,346245000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DEP_PROV,PREV_YR,2014,2013,0,2014-03-31,INR,414379000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV,CURR_YR,2014,2013,0,2014-03-31,INR,272659000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,186172000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV,PREV_YR,2014,2013,0,2014-03-31,INR,230423000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV_ORD,CURR_YR,2014,2013,0,2014-03-31,INR,271488000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV_ORD,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,185205000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV_ORD,PREV_YR,2014,2013,0,2014-03-31,INR,229560000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV_PRE,CURR_YR,2014,2013,0,2014-03-31,INR,1171000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV_PRE,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,967000000
